liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Colorado Rapids,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,6,32.0,138.0,1.0,926.0,25.0,9.0,1065.0,1.0,2.0,35.0,34.0,91.0,403.0,26.0,,40.0,,3.0,165.0,689.0,68.0,34.0,1924.0,24.0,58.0,205.0,,93.0,1307.0,78.0,7.0,7.0,71.0,22.0,392.0,3.0,8.0,915.0,27.0,5.0,238.0,26.0,1078.0,32.0,3.0,11.0,34.0,25.0,7.0,6.0,35.0,11.0,1.0,4.0,11.0,22.0,70.0,886.0,1.0,23.0,88.0,17.0,36.0,7.0,59.0,,7.0,,,3.0,67.0,62.0,11.0,152.0,0.0,1.0,,,,1.0,,,,,4.0,1.0,,5.0,,,1.0,1.0,,,2.0,,,,2.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,Colorado Rapids,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,21,39.0,165.0,35.0,585.0,4.0,24.0,672.0,9.0,3.0,23.0,13.0,117.0,202.0,21.0,,81.0,,8.0,171.0,272.0,127.0,15.0,1578.0,14.0,18.0,206.0,2.0,65.0,937.0,105.0,7.0,8.0,84.0,40.0,179.0,3.0,13.0,569.0,21.0,3.0,333.0,21.0,692.0,58.0,6.0,27.0,28.0,13.0,3.0,14.0,15.0,26.0,11.0,,12.0,11.0,38.0,504.0,1.0,18.0,100.0,7.0,69.0,7.0,42.0,3.0,7.0,,,27.0,81.0,25.0,13.0,107.0,0.0,20.0,,29.0,18.0,2.0,,,,1.0,10.0,2.0,1.0,5.0,1.0,11.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2023,Colorado Rapids,cxgl6f675j5cdlhk913l0gt0,Max,Midfielder,8,10.0,84.0,6.0,196.0,,17.0,244.0,6.0,2.0,8.0,13.0,43.0,63.0,10.0,,17.0,,5.0,86.0,68.0,61.0,7.0,663.0,8.0,12.0,60.0,,43.0,379.0,56.0,4.0,5.0,41.0,18.0,69.0,3.0,9.0,192.0,6.0,1.0,128.0,10.0,248.0,35.0,2.0,11.0,7.0,4.0,1.0,12.0,15.0,7.0,8.0,1.0,19.0,8.0,23.0,179.0,1.0,7.0,37.0,,26.0,1.0,9.0,5.0,4.0,,,8.0,43.0,15.0,7.0,52.0,0.0,,,,,,1.0,,,3.0,12.0,,,4.0,,,2.0,,,,1.0,,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,f1oc42nax0yel4gblge49py7e,D. Amadou,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,22,7.0,25.0,7.0,53.0,11.0,5.0,65.0,7.0,,1.0,,16.0,20.0,4.0,,5.0,,1.0,28.0,28.0,21.0,1.0,271.0,1.0,13.0,4.0,,9.0,129.0,15.0,,5.0,12.0,5.0,27.0,1.0,1.0,52.0,2.0,1.0,25.0,4.0,66.0,12.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,,5.0,12.0,,4.0,48.0,,3.0,10.0,1.0,9.0,1.0,4.0,,1.0,,,,13.0,4.0,3.0,13.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,12,13.0,114.0,17.0,143.0,6.0,20.0,198.0,17.0,1.0,7.0,18.0,73.0,59.0,26.0,,2.0,,5.0,153.0,41.0,85.0,5.0,942.0,54.0,2.0,31.0,,58.0,396.0,59.0,3.0,12.0,79.0,8.0,57.0,19.0,17.0,135.0,13.0,,109.0,26.0,206.0,28.0,12.0,6.0,15.0,2.0,,8.0,22.0,5.0,36.0,2.0,11.0,8.0,29.0,141.0,1.0,7.0,34.0,,57.0,2.0,5.0,6.0,6.0,,,12.0,35.0,7.0,2.0,63.0,0.0,7.0,,,,,1.0,,,2.0,8.0,7.0,1.0,12.0,1.0,,23.0,,,,3.0,2.0,,3.0,3.0,,8.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Colorado Rapids,6pgcyaivg3sjcm6jju4nn3omi,C. Bassett,Midfielder,23,36.0,191.0,27.0,628.0,21.0,31.0,743.0,22.0,,16.0,28.0,120.0,195.0,25.0,,47.0,,19.0,222.0,239.0,153.0,8.0,1902.0,50.0,13.0,226.0,3.0,98.0,1065.0,158.0,5.0,13.0,102.0,37.0,175.0,3.0,33.0,618.0,25.0,5.0,394.0,25.0,754.0,73.0,16.0,23.0,30.0,5.0,1.0,13.0,22.0,8.0,24.0,1.0,11.0,10.0,38.0,581.0,1.0,22.0,91.0,2.0,80.0,5.0,28.0,6.0,7.0,,,24.0,89.0,33.0,14.0,126.0,0.0,5.0,,8.0,4.0,1.0,3.0,,,3.0,24.0,1.0,,14.0,1.0,4.0,12.0,,,,5.0,1.0,2.0,10.0,6.0,,1.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33,7.0,39.0,1.0,207.0,44.0,7.0,246.0,1.0,,9.0,5.0,31.0,31.0,12.0,,6.0,,,64.0,114.0,25.0,2.0,608.0,4.0,17.0,62.0,1.0,31.0,362.0,57.0,,8.0,17.0,6.0,101.0,5.0,,205.0,5.0,1.0,94.0,12.0,251.0,13.0,2.0,4.0,9.0,8.0,1.0,1.0,5.0,2.0,1.0,10.0,11.0,4.0,14.0,201.0,,7.0,28.0,2.0,12.0,4.0,13.0,,6.0,,,1.0,22.0,14.0,2.0,44.0,0.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,1e9pmgwavcrxus1a8yommuolw,M. Bombito,Defender,64,15.0,72.0,1.0,296.0,16.0,10.0,331.0,1.0,1.0,17.0,8.0,27.0,95.0,11.0,,16.0,,6.0,63.0,177.0,43.0,11.0,751.0,16.0,36.0,73.0,,27.0,479.0,38.0,4.0,3.0,30.0,19.0,132.0,3.0,8.0,289.0,15.0,1.0,120.0,11.0,338.0,25.0,3.0,10.0,15.0,3.0,1.0,7.0,12.0,9.0,2.0,5.0,6.0,5.0,29.0,280.0,1.0,8.0,39.0,2.0,18.0,,15.0,,1.0,,,5.0,42.0,16.0,9.0,42.0,0.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Colorado Rapids,oyfrc7by0bs2xynwaof0xtrd,K. Cabral,Forward,91,21.0,126.0,10.0,176.0,4.0,18.0,216.0,10.0,2.0,9.0,18.0,47.0,56.0,27.0,,5.0,,6.0,112.0,59.0,100.0,9.0,1173.0,52.0,5.0,54.0,,45.0,410.0,81.0,8.0,19.0,64.0,21.0,38.0,13.0,18.0,163.0,11.0,1.0,120.0,27.0,229.0,53.0,6.0,11.0,15.0,3.0,,10.0,17.0,13.0,21.0,,13.0,6.0,26.0,171.0,,14.0,37.0,1.0,47.0,4.0,8.0,,11.0,,,6.0,62.0,16.0,10.0,53.0,1.0,3.0,,,,,2.0,,,2.0,13.0,3.0,1.0,12.0,,,15.0,,1.0,,2.0,,,4.0,2.0,,1.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
