liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,7vpgk94har32qgs7uswfhanyt,J. Iturbe,Forward,18,4.0,199.0,,1.0,1.0,53.0,1.0,17.0,1.0,22.0,,1.0,2.0,2.0,,,2.0,35.0,14.0,2.0,16.0,53.0,3.0,4.0,7.0,31.0,,1.0,18.0,2.0,1.0,21.0,1.0,7.0,3.0,4.0,1.0,96.0,,3.0,2.0,22.0,16.0,3.0,10.0,18.0,1.0,,4.0,1.0,1.0,8.0,2.0,32.0,2.0,,4.0,3.0,,12.0,18.0,35.0,35.0,10.0,,,,,1.0,14.0,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,7e0gqoexhr0a1nlysflla04id,G. Lajud,Goalkeeper,25,,1890.0,,,53.0,160.0,,,,98.0,122.0,3.0,221.0,,,4.0,,227.0,124.0,1.0,,443.0,,,,94.0,15.0,,221.0,31.0,,195.0,,170.0,21.0,,26.0,644.0,,21.0,,4.0,374.0,,10.0,12.0,,,128.0,,5.0,8.0,,12.0,18.0,19.0,,21.0,,,38.0,86.0,222.0,8.0,8.0,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,72.0,163.0,6.0,3.0,13.0,31.0,24.0,40.0,2.0,4.0,69.0,,,,2.0,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,2c99czjzyurgg9tuxum5lvr9x,J. Lucero,Forward,9,8.0,1451.0,,48.0,1.0,324.0,11.0,120.0,,203.0,,4.0,2.0,4.0,15.0,2.0,70.0,201.0,62.0,5.0,75.0,342.0,5.0,41.0,13.0,262.0,10.0,29.0,77.0,79.0,18.0,76.0,5.0,49.0,16.0,18.0,9.0,616.0,,19.0,13.0,166.0,55.0,76.0,10.0,112.0,14.0,,3.0,,53.0,49.0,18.0,285.0,11.0,12.0,8.0,19.0,1.0,103.0,88.0,248.0,265.0,119.0,6.0,7.0,2.0,2.0,4.0,173.0,1.0,7.0,63.0,3.0,23.0,,6.0,,,,,1.0,,,1.0,2.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,3odmw2fda7pizeuivw3dgtxw5,I. Malcorra,Midfielder,10,32.0,1030.0,4.0,17.0,1.0,353.0,12.0,98.0,31.0,223.0,4.0,3.0,18.0,11.0,13.0,2.0,17.0,188.0,95.0,16.0,66.0,371.0,2.0,19.0,14.0,265.0,12.0,21.0,84.0,85.0,26.0,123.0,8.0,52.0,11.0,31.0,16.0,624.0,27.0,18.0,9.0,104.0,108.0,29.0,10.0,50.0,8.0,3.0,22.0,11.0,14.0,6.0,15.0,127.0,3.0,14.0,55.0,18.0,1.0,60.0,80.0,276.0,287.0,23.0,3.0,1.0,1.0,,9.0,77.0,7.0,3.0,44.0,7.0,2.0,,1.0,13.0,,1.0,,,1.0,11.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,26,20.0,792.0,14.0,13.0,,323.0,7.0,45.0,15.0,176.0,4.0,1.0,16.0,9.0,3.0,2.0,5.0,187.0,82.0,17.0,73.0,332.0,10.0,8.0,16.0,228.0,4.0,7.0,89.0,62.0,24.0,108.0,1.0,58.0,11.0,20.0,17.0,543.0,20.0,14.0,6.0,102.0,120.0,24.0,10.0,41.0,4.0,,15.0,10.0,5.0,3.0,21.0,110.0,5.0,6.0,36.0,14.0,,64.0,105.0,236.0,243.0,8.0,,1.0,1.0,3.0,6.0,69.0,11.0,10.0,38.0,3.0,2.0,,1.0,5.0,1.0,1.0,1.0,3.0,,12.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,52snk5ulvq9ziwe64jk9re95h,O. Mendoza,Defender,28,16.0,1433.0,111.0,2.0,4.0,467.0,5.0,49.0,6.0,215.0,32.0,6.0,46.0,14.0,2.0,3.0,15.0,226.0,130.0,38.0,92.0,477.0,1.0,39.0,10.0,315.0,13.0,2.0,138.0,26.0,7.0,111.0,2.0,93.0,16.0,35.0,43.0,873.0,,18.0,17.0,160.0,280.0,4.0,10.0,103.0,,,24.0,6.0,38.0,17.0,6.0,192.0,22.0,16.0,16.0,18.0,,74.0,122.0,330.0,339.0,32.0,4.0,,,,26.0,89.0,12.0,42.0,86.0,2.0,,,,,,32.0,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,ev4n9y702d2tp5bvpwblk4gk5,L. Michel,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,bstzakeepckt07bzdp1altgb9,D. Musto,Midfielder,5,1.0,1599.0,3.0,6.0,8.0,752.0,2.0,86.0,1.0,325.0,24.0,12.0,40.0,11.0,5.0,3.0,27.0,197.0,298.0,47.0,124.0,786.0,2.0,53.0,7.0,562.0,12.0,8.0,164.0,208.0,8.0,108.0,4.0,131.0,18.0,20.0,57.0,1050.0,,18.0,23.0,156.0,274.0,21.0,10.0,136.0,3.0,,60.0,1.0,31.0,54.0,3.0,237.0,42.0,15.0,1.0,18.0,1.0,74.0,218.0,592.0,622.0,81.0,7.0,1.0,,1.0,27.0,101.0,20.0,39.0,82.0,,,,,,1.0,,1.0,9.0,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,aq5avhoobmdi591xhhi2847vt,H. Muñoz,Defender,30,,271.0,5.0,,,35.0,,,,15.0,5.0,1.0,8.0,2.0,,2.0,3.0,16.0,10.0,11.0,4.0,37.0,,5.0,2.0,21.0,,,12.0,13.0,1.0,8.0,,12.0,3.0,3.0,4.0,79.0,,4.0,3.0,25.0,24.0,,10.0,17.0,,,4.0,,2.0,2.0,2.0,30.0,4.0,2.0,,4.0,,10.0,,25.0,25.0,5.0,1.0,,,,8.0,13.0,3.0,7.0,15.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,9h9u64m9b3254rjjdpnk4qimt,M. Orozco,Defender,16,1.0,436.0,24.0,,1.0,101.0,,10.0,,38.0,6.0,1.0,14.0,2.0,2.0,1.0,2.0,53.0,28.0,1.0,22.0,102.0,2.0,5.0,2.0,60.0,,3.0,36.0,14.0,,25.0,,14.0,5.0,5.0,12.0,173.0,,7.0,4.0,10.0,52.0,2.0,10.0,11.0,1.0,,6.0,,1.0,7.0,,19.0,11.0,1.0,1.0,7.0,,6.0,26.0,65.0,66.0,9.0,2.0,,,,1.0,8.0,,5.0,4.0,2.0,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,25d8ampacze5t9xwffna4ullh,D. Pérez,Defender,15,5.0,1770.0,124.0,3.0,4.0,584.0,4.0,55.0,3.0,247.0,32.0,6.0,64.0,17.0,3.0,3.0,24.0,246.0,195.0,52.0,98.0,601.0,2.0,47.0,14.0,402.0,13.0,4.0,162.0,209.0,13.0,127.0,4.0,97.0,20.0,28.0,43.0,1069.0,3.0,20.0,30.0,185.0,320.0,5.0,10.0,117.0,1.0,1.0,37.0,2.0,32.0,19.0,6.0,228.0,48.0,16.0,8.0,20.0,,87.0,17.0,424.0,439.0,43.0,8.0,,1.0,1.0,27.0,111.0,25.0,51.0,98.0,,,1.0,,,,40.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,8,16.0,1447.0,3.0,7.0,5.0,595.0,4.0,76.0,9.0,289.0,17.0,5.0,31.0,16.0,7.0,2.0,17.0,242.0,183.0,48.0,115.0,609.0,7.0,35.0,11.0,415.0,10.0,12.0,146.0,133.0,11.0,128.0,6.0,93.0,17.0,37.0,49.0,906.0,17.0,18.0,20.0,179.0,256.0,14.0,10.0,100.0,5.0,4.0,48.0,4.0,22.0,20.0,8.0,216.0,12.0,12.0,31.0,18.0,,99.0,144.0,453.0,463.0,37.0,5.0,2.0,2.0,3.0,32.0,116.0,16.0,22.0,80.0,1.0,,,1.0,4.0,1.0,,1.0,4.0,,10.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,Forward,35,1.0,278.0,,1.0,,59.0,2.0,16.0,2.0,29.0,2.0,,4.0,,1.0,2.0,6.0,34.0,19.0,,11.0,61.0,1.0,6.0,3.0,45.0,2.0,5.0,15.0,25.0,3.0,15.0,2.0,14.0,2.0,3.0,1.0,103.0,,8.0,2.0,22.0,13.0,5.0,10.0,10.0,4.0,,1.0,2.0,4.0,3.0,3.0,31.0,1.0,4.0,1.0,8.0,,15.0,7.0,44.0,46.0,9.0,1.0,,,,,21.0,,2.0,7.0,6.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Tijuana Xoloitzcuintles de Caliente,4pe6elkdzb3p9fuuab7w8h3o5,J. Valenzuela,Defender,6,1.0,1736.0,2.0,,19.0,414.0,,15.0,,97.0,37.0,6.0,62.0,6.0,5.0,3.0,34.0,111.0,255.0,29.0,38.0,452.0,,13.0,5.0,309.0,15.0,5.0,100.0,120.0,3.0,75.0,1.0,76.0,19.0,7.0,26.0,684.0,,20.0,5.0,61.0,237.0,9.0,10.0,69.0,,,43.0,,9.0,27.0,3.0,122.0,117.0,18.0,1.0,20.0,1.0,19.0,80.0,323.0,352.0,61.0,7.0,,1.0,,21.0,53.0,8.0,17.0,42.0,1.0,,,,,,,,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
