liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14.0,33.0,13.0,3.0,,,,3.0,13.0,25.0,3.0,2637.0,23.0,30.0,3.0,12.0,617.0,22.0,139.0,6.0,383.0,9.0,11.0,15.0,10.0,34.0,347.0,94.0,35.0,141.0,623.0,23.0,25.0,459.0,24.0,45.0,152.0,160.0,22.0,152.0,13.0,2.0,107.0,30.0,25.0,1070.0,33.0,3.0,203.0,,201.0,97.0,86.0,30.0,12.0,6.0,16.0,10.0,37.0,247.0,11.0,34.0,25.0,1.0,1.0,5.0,127.0,123.0,466.0,471.0,44.0,4.0,5.0,5.0,7.0,26.0,161.0,9.0,22.0,76.0,,1.0,4.0,1.0,,1.0,13.0,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,
USA_MLS,2013,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,2.0,34.0,,3.0,1.0,1.0,,,,23.0,,3023.0,248.0,4.0,22.0,,1197.0,5.0,123.0,10.0,545.0,65.0,95.0,6.0,8.0,35.0,602.0,351.0,74.0,241.0,1222.0,13.0,53.0,798.0,29.0,8.0,336.0,49.0,22.0,275.0,1.0,97.0,174.0,34.0,84.0,2192.0,34.0,11.0,269.0,,573.0,58.0,203.0,2.0,88.0,10.0,40.0,36.0,32.0,340.0,132.0,37.0,23.0,,1.0,,102.0,477.0,865.0,886.0,71.0,13.0,,,1.0,61.0,137.0,13.0,112.0,167.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,c8jtg4nk130hy5yrkt792h42d,José Gonçalves,Defender,23.0,36.0,2.0,3.0,,,,,,3.0,2.0,3270.0,17.0,6.0,28.0,,1343.0,9.0,102.0,3.0,364.0,109.0,160.0,3.0,10.0,36.0,480.0,727.0,60.0,163.0,1411.0,36.0,16.0,942.0,32.0,9.0,323.0,460.0,9.0,250.0,1.0,7.0,256.0,36.0,76.0,2033.0,36.0,27.0,179.0,,679.0,69.0,206.0,6.0,146.0,3.0,40.0,90.0,2.0,305.0,249.0,42.0,3.0,1.0,,,63.0,170.0,1051.0,1088.0,126.0,14.0,,,1.0,50.0,99.0,10.0,101.0,116.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2013,New England Revolution,u86rtfjs0nth2nbyjgblchjp,R. Guy,Midfielder,13.0,11.0,1.0,,,,,3.0,4.0,14.0,,636.0,5.0,10.0,2.0,1.0,198.0,4.0,42.0,4.0,90.0,4.0,11.0,7.0,2.0,29.0,114.0,45.0,8.0,57.0,199.0,4.0,,126.0,4.0,9.0,68.0,47.0,6.0,72.0,1.0,5.0,23.0,8.0,10.0,312.0,11.0,1.0,36.0,,77.0,39.0,30.0,2.0,5.0,4.0,6.0,16.0,3.0,81.0,7.0,6.0,14.0,2.0,,,22.0,33.0,131.0,131.0,45.0,1.0,3.0,,,7.0,51.0,1.0,14.0,14.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,742x60eixi9ug4szjrkhvztud,D. Imbongo,Forward,92.0,23.0,4.0,5.0,3.0,2.0,1.0,10.0,10.0,12.0,16.0,1190.0,2.0,30.0,,4.0,307.0,12.0,94.0,3.0,189.0,1.0,4.0,11.0,2.0,50.0,241.0,40.0,20.0,77.0,307.0,47.0,17.0,222.0,15.0,22.0,81.0,70.0,15.0,84.0,11.0,,47.0,13.0,9.0,618.0,23.0,3.0,199.0,,64.0,50.0,96.0,11.0,4.0,3.0,33.0,26.0,37.0,275.0,6.0,17.0,12.0,5.0,,2.0,129.0,79.0,226.0,226.0,76.0,1.0,8.0,3.0,1.0,18.0,179.0,2.0,3.0,70.0,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,ceuifk4adwpv0ynwwxkwsmvh1,S. McCarthy,Defender,15.0,19.0,,2.0,,,,2.0,2.0,,2.0,1564.0,2.0,,5.0,,600.0,1.0,42.0,,95.0,26.0,39.0,4.0,7.0,21.0,170.0,413.0,30.0,63.0,610.0,20.0,2.0,454.0,13.0,6.0,102.0,99.0,3.0,74.0,2.0,,98.0,17.0,28.0,881.0,19.0,10.0,80.0,,231.0,48.0,104.0,2.0,54.0,,16.0,56.0,,157.0,122.0,20.0,,1.0,,,32.0,238.0,499.0,508.0,77.0,7.0,,,1.0,21.0,53.0,9.0,50.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,68w5qviff1ximzihjt4q3rvth,L. Nguyễn,Midfielder,24.0,35.0,4.0,7.0,,,,1.0,5.0,30.0,1.0,3048.0,25.0,53.0,4.0,3.0,1453.0,19.0,204.0,25.0,895.0,19.0,63.0,25.0,9.0,7.0,542.0,357.0,55.0,243.0,1533.0,68.0,43.0,1127.0,28.0,47.0,306.0,391.0,52.0,336.0,9.0,1.0,227.0,34.0,41.0,2175.0,35.0,4.0,351.0,,613.0,49.0,167.0,22.0,100.0,9.0,67.0,2.0,32.0,360.0,11.0,37.0,71.0,7.0,4.0,6.0,186.0,325.0,1162.0,1227.0,9.0,12.0,6.0,7.0,16.0,41.0,193.0,14.0,48.0,165.0,,16.0,70.0,14.0,34.0,2.0,4.0,3.0,2.0,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,4eilve392cm0p0dbzbu5l9mtx,M. Reis,Goalkeeper,1.0,14.0,,1.0,1.0,1.0,,,,,,1204.0,,,61.0,,202.0,,,,88.0,87.0,138.0,,1.0,,177.0,109.0,,3.0,338.0,1.0,4.0,89.0,11.0,,141.0,27.0,,126.0,,,186.0,14.0,15.0,582.0,14.0,,10.0,,278.0,67.0,14.0,,108.0,,4.0,6.0,,16.0,9.0,12.0,,,,,2.0,33.0,133.0,197.0,6.0,5.0,,,,,2.0,,1.0,8.0,1.0,,,,,,,,,38.0,155.0,19.0,10.0,7.0,28.0,12.0,63.0,,,,,,,8.0,2.0,1.0,,,,,,,
USA_MLS,2013,New England Revolution,7sxvghmpl7ccadec9hr3f5239,K. Rowe,Midfielder,11.0,35.0,8.0,4.0,,,,7.0,3.0,21.0,3.0,2733.0,28.0,64.0,2.0,8.0,818.0,23.0,153.0,11.0,438.0,12.0,37.0,37.0,9.0,54.0,484.0,185.0,75.0,192.0,841.0,28.0,49.0,581.0,30.0,59.0,229.0,152.0,39.0,232.0,18.0,22.0,139.0,28.0,38.0,1505.0,35.0,5.0,337.0,4.0,309.0,85.0,196.0,22.0,31.0,7.0,48.0,24.0,39.0,415.0,26.0,39.0,41.0,1.0,,8.0,165.0,227.0,594.0,612.0,78.0,8.0,4.0,8.0,10.0,64.0,219.0,11.0,34.0,172.0,,2.0,26.0,4.0,16.0,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,ammszdza0b4ygesz1r5heo2j9,R. Shuttleworth,Goalkeeper,22.0,23.0,,2.0,,,,1.0,,,,2063.0,,,70.0,,304.0,1.0,,,95.0,150.0,201.0,,9.0,,314.0,152.0,2.0,9.0,457.0,,,125.0,21.0,,210.0,46.0,,183.0,,,216.0,22.0,27.0,898.0,23.0,,7.0,,358.0,51.0,12.0,,122.0,,3.0,6.0,,13.0,28.0,30.0,,,,,1.0,53.0,182.0,247.0,6.0,9.0,,,,2.0,1.0,,1.0,6.0,,,,,,,,,,64.0,236.0,12.0,30.0,22.0,34.0,10.0,132.0,,,,,,,23.0,6.0,,3.0,,,,,,
USA_MLS,2013,New England Revolution,dk0x1q9gj0256hgrh2whuszit,C. Simms,Midfielder,19.0,10.0,,1.0,,,,1.0,4.0,,,668.0,2.0,13.0,,,273.0,,45.0,1.0,110.0,7.0,8.0,,2.0,6.0,58.0,130.0,6.0,30.0,277.0,5.0,1.0,223.0,1.0,,38.0,83.0,2.0,25.0,,,48.0,9.0,13.0,355.0,10.0,4.0,23.0,,78.0,21.0,16.0,,16.0,1.0,3.0,6.0,1.0,35.0,16.0,3.0,,2.0,,1.0,13.0,71.0,235.0,239.0,12.0,4.0,1.0,1.0,,4.0,19.0,2.0,16.0,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,4s7k0q09gi5l9dmseaxfig0k5,D. Smith,Forward,33.0,1.0,,,,,,,1.0,1.0,,53.0,,1.0,,,15.0,1.0,6.0,1.0,10.0,,,,,,12.0,1.0,2.0,5.0,15.0,,,10.0,,,5.0,3.0,1.0,6.0,,,4.0,1.0,,27.0,1.0,,7.0,,5.0,38.0,2.0,,,1.0,,,3.0,7.0,,,1.0,,,,5.0,1.0,10.0,10.0,,,,,,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,cu9goi65vint4yfd01b6nndud,A. Soares,Defender,5.0,20.0,1.0,4.0,,,,1.0,2.0,1.0,,1686.0,2.0,,16.0,,573.0,3.0,37.0,,132.0,54.0,81.0,3.0,3.0,25.0,253.0,298.0,26.0,84.0,595.0,14.0,2.0,354.0,18.0,4.0,165.0,100.0,,128.0,1.0,,102.0,19.0,38.0,911.0,20.0,14.0,81.0,,293.0,51.0,96.0,1.0,76.0,,28.0,40.0,,146.0,158.0,21.0,1.0,1.0,,,25.0,165.0,413.0,430.0,65.0,7.0,,,,22.0,50.0,4.0,46.0,56.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,New England Revolution,3vodiraigxdacm8da4xbw6jmd,L. Soffner,Goalkeeper,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,cshgnna1e8agxtahxhp98d1hx,S. Sène,Midfielder,39.0,24.0,5.0,1.0,1.0,1.0,,10.0,7.0,14.0,8.0,1217.0,9.0,30.0,,1.0,437.0,13.0,90.0,,246.0,3.0,9.0,14.0,5.0,6.0,232.0,76.0,13.0,108.0,439.0,17.0,12.0,293.0,13.0,32.0,117.0,69.0,11.0,115.0,9.0,,62.0,14.0,16.0,669.0,24.0,,111.0,1.0,141.0,95.0,37.0,18.0,29.0,,7.0,5.0,23.0,122.0,5.0,18.0,14.0,2.0,1.0,2.0,79.0,139.0,320.0,322.0,11.0,1.0,6.0,4.0,2.0,12.0,85.0,1.0,11.0,32.0,,,,1.0,,,4.0,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,4ybl9n0xqroawob0193h0q2tx,C. Tierney,Defender,8.0,29.0,1.0,2.0,,,,3.0,2.0,82.0,,2352.0,184.0,20.0,12.0,,902.0,17.0,159.0,40.0,491.0,45.0,66.0,10.0,9.0,30.0,534.0,275.0,56.0,166.0,958.0,15.0,11.0,675.0,25.0,13.0,232.0,368.0,39.0,332.0,6.0,56.0,117.0,26.0,40.0,1715.0,29.0,5.0,155.0,,401.0,95.0,109.0,3.0,51.0,18.0,14.0,28.0,15.0,213.0,65.0,34.0,140.0,1.0,3.0,5.0,74.0,30.0,692.0,726.0,58.0,9.0,,5.0,3.0,44.0,104.0,12.0,35.0,81.0,,14.0,58.0,7.0,34.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2013,New England Revolution,bmaq1n4bg80j5axm775r7tolx,J. Toja,Midfielder,7.0,18.0,1.0,3.0,,,,7.0,8.0,3.0,6.0,905.0,18.0,31.0,,,433.0,4.0,102.0,3.0,244.0,3.0,6.0,6.0,1.0,16.0,186.0,115.0,28.0,78.0,440.0,35.0,13.0,338.0,8.0,9.0,84.0,106.0,6.0,71.0,3.0,1.0,51.0,11.0,16.0,667.0,18.0,1.0,162.0,1.0,125.0,35.0,60.0,3.0,18.0,3.0,14.0,5.0,20.0,183.0,,9.0,3.0,2.0,,,107.0,107.0,350.0,356.0,21.0,1.0,2.0,,4.0,22.0,123.0,6.0,8.0,55.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
