liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Carolina Core FC,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,Midfielder,23,,,4.0,12.0,,4.0,,3.0,2.0,1.0,14.0,9.0,,4.0,,,2.0,1.0,,,3.0,2.0,1.0,2.0,11.0,,40.0,,3.0,2.0,1.0,3.0,,11.0,2.0,,,2.0,2.0,,,,,2.0,39.0,21.0,21.0,40.0,,,118.0,1.0,1.0,1.0,,4.0,43.0,,42.0,1.0,2.0,1.0,53.0,1.0,1.0,1.0,2.0,1.0,,,,0.0,2.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,c6k5s0xs4l9s70nupiqbly0a,K. Balogun,Forward,14,9.0,6.0,5.0,7.0,,16.0,2.0,34.0,21.0,13.0,49.0,12.0,3.0,5.0,,,2.0,,,,25.0,18.0,7.0,4.0,7.0,1.0,32.0,1.0,10.0,3.0,1.0,6.0,,9.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,22.0,19.0,7.0,24.0,,,170.0,12.0,,7.0,6.0,33.0,35.0,5.0,25.0,,16.0,10.0,81.0,1.0,1.0,8.0,10.0,8.0,1.0,,,0.0,3.0,3.0,,2.0,,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,ehwq7j0t9gkveg69lhinog93o,N. Brown,Defender,22,5.0,3.0,6.0,5.0,,10.0,2.0,22.0,12.0,10.0,26.0,31.0,3.0,6.0,1.0,,,,,,17.0,10.0,7.0,1.0,14.0,,55.0,,5.0,4.0,1.0,9.0,,7.0,2.0,,,1.0,1.0,1.0,1.0,,,3.0,39.0,22.0,19.0,37.0,1.0,,157.0,2.0,4.0,4.0,,25.0,57.0,,40.0,7.0,5.0,17.0,95.0,3.0,3.0,2.0,15.0,13.0,,,,0.0,5.0,2.0,,,,,,,6.0,,,,5.0,,,,,6.0,,,,1.0,1.0,7.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,a4yvwciei4raozyc6we01wopg,J. Caiza,Midfielder,17,11.0,6.0,10.0,64.0,7.0,100.0,8.0,103.0,42.0,61.0,152.0,147.0,8.0,10.0,,,20.0,4.0,,,92.0,37.0,55.0,6.0,7.0,1.0,304.0,2.0,65.0,25.0,12.0,52.0,,91.0,6.0,4.0,1.0,10.0,2.0,8.0,8.0,14.0,1.0,20.0,215.0,124.0,104.0,200.0,14.0,,844.0,6.0,27.0,18.0,10.0,161.0,309.0,5.0,220.0,31.0,19.0,89.0,590.0,29.0,27.0,3.0,90.0,55.0,3.0,,,0.0,,5.0,,16.0,,,,,17.0,,2.0,,28.0,1.0,,,,15.0,1.0,2.0,,4.0,16.0,63.0,1.0,20.0,34.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,f3uzkdl46t1mujsddhr5tg07o,A. Charles,Midfielder,12,3.0,,7.0,19.0,,34.0,,32.0,11.0,21.0,7.0,26.0,2.0,7.0,,,9.0,1.0,,,29.0,8.0,21.0,1.0,26.0,,107.0,,10.0,3.0,2.0,17.0,,37.0,1.0,,,4.0,4.0,,,1.0,,13.0,92.0,39.0,54.0,80.0,6.0,1.0,279.0,1.0,5.0,3.0,8.0,20.0,108.0,,93.0,12.0,,15.0,147.0,1.0,1.0,,12.0,13.0,2.0,,,0.0,3.0,3.0,,8.0,,,,,6.0,,,,4.0,,,,1.0,4.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,4etok9v8cpctley9rszb6ukno,D. Colon,Defender,18,2.0,1.0,2.0,3.0,,2.0,1.0,6.0,2.0,4.0,6.0,3.0,,2.0,,,,,,,4.0,1.0,3.0,1.0,1.0,,7.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,6.0,2.0,5.0,6.0,,,38.0,,4.0,1.0,1.0,3.0,7.0,1.0,6.0,2.0,,1.0,21.0,1.0,1.0,,1.0,1.0,,,,0.0,2.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,6uq78l90qnn1qhsm77dwg920a,M. Diakite,Midfielder,16,11.0,9.0,8.0,19.0,2.0,50.0,2.0,57.0,28.0,29.0,27.0,65.0,7.0,8.0,,1.0,8.0,2.0,,,46.0,26.0,20.0,2.0,50.0,,186.0,,21.0,3.0,2.0,24.0,,54.0,2.0,4.0,2.0,3.0,,,,7.0,2.0,14.0,152.0,65.0,89.0,140.0,4.0,1.0,403.0,11.0,11.0,11.0,3.0,56.0,188.0,6.0,154.0,10.0,7.0,34.0,276.0,2.0,2.0,4.0,26.0,22.0,3.0,1.0,0.0,1.0,5.0,2.0,,6.0,1.0,,,,6.0,1.0,,1.0,10.0,4.0,,,,14.0,,,,,,,,3.0,12.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,b2sl4wp77nrynvodb6k19yfze,D. Díaz,Forward,58,8.0,2.0,10.0,48.0,7.0,98.0,10.0,97.0,48.0,49.0,171.0,46.0,5.0,10.0,1.0,1.0,14.0,3.0,,,89.0,42.0,47.0,7.0,28.0,4.0,173.0,3.0,53.0,13.0,6.0,47.0,1.0,51.0,8.0,8.0,6.0,7.0,5.0,4.0,4.0,21.0,2.0,5.0,137.0,92.0,49.0,132.0,5.0,2.0,657.0,21.0,3.0,14.0,5.0,93.0,173.0,14.0,137.0,21.0,34.0,36.0,332.0,11.0,11.0,11.0,42.0,30.0,1.0,0.0,1.0,0.0,3.0,6.0,,11.0,1.0,,,,16.0,,2.0,,5.0,,,,1.0,5.0,,1.0,,,,2.0,,5.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,ansgjd6q2hbhtf6paxsreotn8,N. Evers,Defender,4,19.0,9.0,9.0,24.0,,74.0,1.0,53.0,20.0,33.0,6.0,143.0,4.0,9.0,,1.0,16.0,3.0,,,34.0,10.0,24.0,,84.0,,335.0,,47.0,6.0,2.0,26.0,1.0,106.0,,,1.0,8.0,,,,,,41.0,277.0,70.0,225.0,254.0,5.0,,695.0,,28.0,9.0,10.0,69.0,357.0,1.0,295.0,14.0,3.0,62.0,448.0,,,,39.0,27.0,1.0,0.0,1.0,0.0,1.0,10.0,,13.0,1.0,,,,9.0,,,1.0,23.0,12.0,1.0,1.0,,10.0,,2.0,1.0,10.0,,,1.0,15.0,35.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Carolina Core FC,4npcsyrhri5kmeks8gfon146i,N. Holliday,Goalkeeper,1,3.0,3.0,8.0,,,18.0,,7.0,,7.0,,120.0,,8.0,,,15.0,3.0,,,4.0,,4.0,,86.0,,162.0,,7.0,,,59.0,,60.0,,,,8.0,,,,,,33.0,114.0,20.0,161.0,148.0,1.0,,720.0,,13.0,,3.0,89.0,266.0,,181.0,1.0,,85.0,351.0,,,,67.0,1.0,1.0,,,0.0,,,,12.0,,,,,,,,,18.0,,78.0,73.0,,,,2.0,,7.0,,,,46.0,84.0,,1.0,4.0,17.0,35.0,21.0,14.0,13.0,,,,,,5.0,,2.0,,,,,,,,,,11.0,,2.0,,,,,,
