root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,59gm0x3ujnsq2gypigw0q7bze,J. Alcívar,Midfielder,13,96.0,55.0,2.0,,24.0,3.0,2.0,3.0,,1.0,7.0,1.0,9.0,5.0,2.0,10.0,,2.0,,74.0,18.0,9.0,10.0,19.0,63.0,11.0,64.0,73.0,179.0,10.0,12.0,19.0,20.0,2.0,40.0,,7.0,3.0,16.0,0.0,5.0,,2.0,,,5.0,,2.0,,,,,,2.0,,,2.0,,,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,6.0,,,1.0,,,,,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,20,29.0,12.0,1.0,,11.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,10.0,,1.0,,16.0,6.0,1.0,7.0,6.0,13.0,,13.0,16.0,86.0,3.0,10.0,3.0,4.0,,2.0,,7.0,,3.0,0.0,3.0,,1.0,,1.0,3.0,,3.0,,,,,,3.0,,,1.0,,,1.0,1.0,5.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,75.0,44.0,2.0,,18.0,1.0,2.0,6.0,2.0,2.0,8.0,4.0,5.0,7.0,1.0,10.0,,2.0,1.0,57.0,15.0,2.0,12.0,15.0,45.0,8.0,46.0,56.0,158.0,11.0,15.0,17.0,18.0,,28.0,1.0,8.0,3.0,7.0,0.0,5.0,,1.0,,,7.0,,3.0,,,,,,1.0,,,1.0,,,,,1.0,4.0,,1.0,,1.0,2.0,3.0,4.0,1.0,,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,dkqq0hwdc7wv8o7qoibvijyay,V. Barajas,Defender,34,,,,,,,1.0,,,,,,,,,10.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,125.0,66.0,2.0,3.0,25.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,7.0,3.0,3.0,10.0,,2.0,16.0,94.0,15.0,14.0,8.0,4.0,66.0,3.0,80.0,80.0,180.0,14.0,12.0,33.0,54.0,2.0,56.0,6.0,5.0,10.0,3.0,0.0,5.0,,3.0,,,7.0,2.0,4.0,,,,,,2.0,,,3.0,2.0,,,,1.0,,,,,,,3.0,3.0,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,bxnn74tvpy4iujkg00nby6rxl,P. Bellón,Defender,25,96.0,58.0,2.0,2.0,10.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,10.0,3.0,1.0,10.0,,2.0,7.0,77.0,13.0,8.0,7.0,33.0,65.0,2.0,66.0,75.0,179.0,11.0,11.0,9.0,26.0,,56.0,6.0,5.0,9.0,9.0,0.0,4.0,,3.0,,2.0,6.0,,4.0,,,,,,2.0,,,3.0,,,,,2.0,,1.0,,,,1.0,3.0,4.0,1.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,1,80.0,48.0,2.0,,8.0,,2.0,1.0,,,1.0,,12.0,,,10.0,,2.0,,74.0,13.0,13.0,,24.0,41.0,8.0,61.0,50.0,180.0,13.0,1.0,17.0,33.0,,53.0,8.0,,12.0,,0.0,,2.0,3.0,2.0,2.0,1.0,17.0,1.0,3.0,,,1.0,,,1.0,,3.0,17.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,f085ilpilnjnv4n4rf1hg4844,L. Cervantes,Defender,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,Forward,29,59.0,17.0,2.0,1.0,10.0,3.0,2.0,6.0,1.0,,15.0,1.0,11.0,5.0,,10.0,,2.0,4.0,36.0,24.0,2.0,13.0,8.0,14.0,,19.0,31.0,180.0,17.0,22.0,7.0,13.0,,9.0,,11.0,2.0,8.0,0.0,8.0,,3.0,,,11.0,,9.0,,,,,,6.0,,,3.0,,,,,4.0,4.0,,,,3.0,,,3.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club León,Club_León,b3sgnd9f36bewf3bzc3cm9x5g,Á. Estrada,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
