liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Ottawa Fury FC,eb3mlq9ljfuw8ugqlamroc4b9,N. Attakora,Defender,4,,1182.0,2.0,481.0,32.0,118.0,4.0,68.0,2.0,14.0,130.0,252.0,10.0,55.0,,493.0,11.0,1.0,333.0,9.0,2.0,123.0,81.0,2.0,92.0,35.0,13.0,7.0,31.0,613.0,18.0,7.0,7.0,26.0,232.0,5.0,10.0,40.0,37.0,3.0,,66.0,54.0,10.0,,18.0,12.0,148.0,359.0,370.0,40.0,6.0,26.0,12.0,14.0,5.0,,4.0,,,,22.0,3.0,1.0,,2.0,,1.0,,,,,,,26.0,,,,,4.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,3h4klx76chahvxu5t810fze21,D. Barnathan,Defender,58,,1964.0,,975.0,60.0,267.0,1.0,120.0,1.0,53.0,240.0,496.0,18.0,111.0,,994.0,23.0,2.0,685.0,30.0,7.0,231.0,275.0,3.0,182.0,72.0,22.0,13.0,49.0,1199.0,24.0,7.0,6.0,63.0,451.0,12.0,10.0,79.0,78.0,13.0,,164.0,84.0,30.0,,24.0,32.0,208.0,751.0,763.0,101.0,13.0,85.0,20.0,31.0,2.0,,12.0,,5.0,,39.0,7.0,,,2.0,,1.0,,,,6.0,,,48.0,,,2.0,2.0,5.0,1.0,5.0,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,dg5dg94rk3iguuwa55ca9or8p,H. Barry,Forward,92,2.0,1211.0,12.0,310.0,101.0,190.0,,4.0,10.0,30.0,183.0,43.0,10.0,77.0,1.0,313.0,10.0,20.0,229.0,17.0,21.0,81.0,106.0,19.0,70.0,45.0,12.0,14.0,13.0,540.0,15.0,4.0,2.0,106.0,53.0,70.0,10.0,49.0,3.0,13.0,20.0,143.0,3.0,20.0,2.0,15.0,64.0,53.0,229.0,232.0,37.0,7.0,94.0,3.0,42.0,3.0,12.0,,6.0,11.0,1.0,2.0,5.0,3.0,,2.0,,8.0,1.0,,,11.0,,1.0,7.0,,,,1.0,3.0,2.0,2.0,2.0,6.0,6.0,,10.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,8xiikcvufow3u6jo0opzhtip5,R. Boskovic,Defender,49,,561.0,1.0,294.0,21.0,78.0,2.0,53.0,,14.0,82.0,149.0,15.0,22.0,1.0,302.0,8.0,,201.0,6.0,,75.0,107.0,1.0,59.0,31.0,7.0,3.0,16.0,359.0,10.0,5.0,2.0,32.0,139.0,2.0,10.0,27.0,26.0,6.0,,53.0,11.0,7.0,,10.0,12.0,35.0,220.0,227.0,21.0,12.0,26.0,9.0,20.0,3.0,,,,,,13.0,2.0,1.0,,2.0,,,,,,,,,7.0,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,bh7fb8v7o5wynmapdhlth594a,A. Coupland,Forward,16,,18.0,,10.0,3.0,5.0,,1.0,,1.0,5.0,,2.0,4.0,,10.0,,1.0,5.0,,,5.0,1.0,2.0,4.0,1.0,,1.0,1.0,15.0,3.0,,,5.0,3.0,1.0,10.0,4.0,,1.0,,6.0,,,,3.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,,4.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,7e4doqzolxn7u9s2txuyclejt,A. Daniels,Midfielder,13,2.0,166.0,4.0,68.0,24.0,52.0,,1.0,1.0,2.0,21.0,11.0,1.0,7.0,,71.0,,5.0,60.0,3.0,3.0,8.0,17.0,2.0,10.0,8.0,,1.0,1.0,107.0,14.0,,,18.0,15.0,1.0,10.0,13.0,3.0,5.0,1.0,22.0,2.0,4.0,3.0,14.0,7.0,15.0,60.0,63.0,4.0,1.0,9.0,1.0,11.0,14.0,,,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,2.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,4ezd4d37kbb1249qd7bvi0dzp,J. Dixon,Midfielder,22,,916.0,66.0,322.0,68.0,131.0,,36.0,,22.0,165.0,104.0,27.0,52.0,,323.0,11.0,6.0,214.0,14.0,3.0,88.0,11.0,4.0,64.0,61.0,11.0,10.0,25.0,593.0,17.0,4.0,6.0,79.0,140.0,7.0,10.0,66.0,21.0,16.0,6.0,118.0,25.0,15.0,1.0,17.0,30.0,104.0,234.0,235.0,39.0,13.0,52.0,15.0,49.0,6.0,,11.0,,4.0,,20.0,3.0,1.0,,6.0,,1.0,52.0,1.0,,3.0,,,17.0,,1.0,,1.0,14.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,dz3y9t4wykveb1au206xx6hud,W. Fall,Midfielder,5,1.0,2505.0,5.0,1292.0,232.0,675.0,10.0,45.0,22.0,59.0,373.0,386.0,62.0,213.0,1.0,1318.0,50.0,28.0,969.0,32.0,49.0,258.0,396.0,38.0,198.0,175.0,30.0,32.0,61.0,1803.0,30.0,28.0,2.0,283.0,406.0,51.0,10.0,236.0,91.0,63.0,17.0,429.0,37.0,34.0,1.0,30.0,134.0,284.0,1035.0,1060.0,146.0,42.0,193.0,17.0,149.0,,16.0,8.0,10.0,9.0,1.0,21.0,15.0,2.0,,14.0,,15.0,,,3.0,27.0,2.0,1.0,87.0,1.0,,3.0,3.0,20.0,1.0,1.0,7.0,9.0,7.0,3.0,,,2.0,7.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,biryivznbx721pfon49wy3fth,Kévin Oliveira,Midfielder,10,8.0,2518.0,9.0,760.0,268.0,501.0,5.0,23.0,35.0,35.0,382.0,142.0,44.0,137.0,1.0,793.0,57.0,39.0,603.0,29.0,65.0,160.0,253.0,28.0,151.0,135.0,30.0,44.0,26.0,1361.0,34.0,22.0,,329.0,146.0,127.0,10.0,162.0,30.0,65.0,34.0,382.0,8.0,31.0,17.0,34.0,185.0,126.0,601.0,633.0,53.0,26.0,220.0,6.0,144.0,4.0,23.0,,6.0,15.0,10.0,12.0,23.0,2.0,,20.0,5.0,16.0,,9.0,,30.0,1.0,2.0,18.0,4.0,4.0,4.0,4.0,18.0,5.0,3.0,5.0,2.0,6.0,5.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ottawa Fury FC,abdlyfqkgv99u6578v3cb1wb9,C. François,Midfielder,17,39.0,2535.0,4.0,581.0,216.0,356.0,1.0,23.0,21.0,49.0,426.0,88.0,21.0,126.0,1.0,581.0,30.0,58.0,421.0,33.0,48.0,149.0,76.0,24.0,166.0,142.0,29.0,53.0,22.0,1140.0,29.0,8.0,,271.0,79.0,164.0,10.0,121.0,11.0,30.0,49.0,332.0,5.0,35.0,39.0,29.0,162.0,210.0,432.0,432.0,61.0,14.0,211.0,11.0,109.0,,15.0,1.0,8.0,30.0,12.0,15.0,19.0,2.0,,6.0,,9.0,,,1.0,27.0,,12.0,12.0,2.0,,5.0,6.0,7.0,2.0,6.0,3.0,6.0,7.0,3.0,28.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
