liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,8xqkloq95d5za6ersmdinridx,F. Gamboa,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,22,,180.0,,,2.0,,,11.0,,,,6.0,5.0,,14.0,,,,,14.0,9.0,,,29.0,,,,6.0,,,14.0,,1.0,,12.0,,15.0,2.0,,2.0,47.0,,2.0,,,,24.0,,10.0,,,9.0,,,,,,1.0,,,2.0,,,,4.0,,7.0,15.0,,2.0,,,,,,,,,,,,,,,,,,,15.0,,,,,5.0,,1.0,,1.0,3.0,4.0,2.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,bod9meomzapncspbpb8k2rhsl,O. González,Defender,4,5.0,1311.0,1.0,4.0,7.0,,,486.0,3.0,47.0,,156.0,23.0,5.0,42.0,4.0,3.0,2.0,17.0,133.0,260.0,36.0,59.0,517.0,2.0,23.0,11.0,395.0,15.0,3.0,101.0,,83.0,4.0,65.0,2.0,76.0,15.0,8.0,41.0,741.0,,16.0,11.0,12.0,95.0,218.0,8.0,10.0,76.0,,21.0,,10.0,20.0,2.0,132.0,44.0,17.0,5.0,16.0,,1.0,39.0,169.0,,392.0,416.0,37.0,3.0,1.0,,23.0,56.0,13.0,46.0,56.0,14.0,3.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,2litc1jd4jt1x4vkmw39pecph,R. Gómez,Forward,27,22.0,522.0,4.0,2.0,,,,194.0,9.0,40.0,19.0,141.0,1.0,2.0,10.0,2.0,3.0,1.0,1.0,133.0,34.0,10.0,41.0,207.0,5.0,2.0,13.0,145.0,5.0,9.0,51.0,8.0,86.0,16.0,86.0,3.0,25.0,6.0,8.0,5.0,373.0,26.0,10.0,,,71.0,62.0,10.0,10.0,40.0,6.0,11.0,9.0,17.0,,12.0,72.0,,6.0,40.0,10.0,13.0,,31.0,19.0,,146.0,156.0,1.0,,,,9.0,32.0,1.0,3.0,40.0,2.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,4lkhwbu2uvq60eh20wfjucixh,J. Méndez,Midfielder,8,5.0,426.0,3.0,4.0,,,,248.0,1.0,25.0,1.0,127.0,1.0,2.0,12.0,6.0,3.0,1.0,7.0,74.0,77.0,14.0,38.0,253.0,1.0,18.0,3.0,195.0,4.0,4.0,50.0,,66.0,8.0,43.0,,26.0,4.0,10.0,12.0,323.0,,7.0,13.0,,58.0,96.0,2.0,10.0,26.0,1.0,8.0,1.0,4.0,5.0,4.0,70.0,3.0,5.0,5.0,7.0,,,37.0,66.0,,200.0,203.0,12.0,,,,12.0,44.0,2.0,3.0,21.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,4pnon1dkgj0jkqtjftc5xutat,Sinha,Midfielder,10,5.0,406.0,9.0,13.0,,,,369.0,3.0,43.0,8.0,225.0,1.0,1.0,17.0,3.0,3.0,,3.0,128.0,76.0,14.0,70.0,380.0,1.0,9.0,8.0,283.0,6.0,5.0,87.0,5.0,116.0,19.0,88.0,1.0,25.0,3.0,10.0,5.0,486.0,5.0,12.0,6.0,,70.0,128.0,11.0,10.0,37.0,2.0,10.0,3.0,14.0,1.0,6.0,74.0,5.0,6.0,6.0,12.0,,,34.0,93.0,,284.0,293.0,4.0,,,4.0,13.0,37.0,1.0,1.0,36.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,6j3bm21a0cvvf6ig293ia9bkl,G. Rodríguez,Defender,0,10.0,600.0,,1.0,1.0,,,207.0,6.0,17.0,1.0,104.0,7.0,2.0,13.0,5.0,3.0,1.0,8.0,63.0,76.0,15.0,23.0,215.0,1.0,7.0,3.0,161.0,8.0,7.0,36.0,,92.0,1.0,40.0,,18.0,7.0,7.0,6.0,356.0,,7.0,5.0,1.0,43.0,95.0,8.0,10.0,26.0,4.0,18.0,1.0,5.0,3.0,2.0,54.0,15.0,9.0,10.0,7.0,,,20.0,11.0,,171.0,179.0,11.0,2.0,,,11.0,28.0,4.0,13.0,23.0,42.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,esv9vw309ktz4jgtd94ot2i1h,Ó. Rojas,Defender,6,3.0,535.0,,,2.0,,,227.0,,28.0,5.0,124.0,4.0,,9.0,4.0,,,2.0,52.0,85.0,5.0,19.0,232.0,2.0,9.0,1.0,191.0,7.0,1.0,28.0,,82.0,3.0,22.0,,24.0,7.0,5.0,9.0,344.0,,7.0,4.0,2.0,35.0,111.0,,10.0,15.0,1.0,13.0,5.0,8.0,1.0,1.0,38.0,15.0,7.0,3.0,7.0,,,21.0,11.0,,199.0,204.0,3.0,2.0,,,5.0,23.0,,11.0,14.0,33.0,9.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,3smeu1lsjdmhx9j5tnk9oz5xx,A. Ríos,Midfielder,15,2.0,1333.0,1.0,3.0,2.0,,,622.0,1.0,47.0,,342.0,9.0,2.0,22.0,12.0,5.0,2.0,13.0,110.0,216.0,40.0,57.0,637.0,,18.0,,498.0,17.0,8.0,79.0,,179.0,5.0,61.0,2.0,80.0,15.0,19.0,20.0,813.0,,16.0,13.0,6.0,107.0,188.0,5.0,10.0,71.0,3.0,60.0,,24.0,7.0,3.0,127.0,18.0,19.0,2.0,16.0,,,43.0,223.0,,543.0,558.0,20.0,4.0,,2.0,28.0,56.0,12.0,25.0,64.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,1ei04tae4yoq5j3ogyrxxjefp,J. Sartiaguín,Midfielder,28,1.0,90.0,,,,,,46.0,,5.0,,27.0,,,,2.0,,,2.0,9.0,18.0,,3.0,48.0,,1.0,,43.0,1.0,,3.0,,24.0,,3.0,,5.0,1.0,3.0,1.0,67.0,,1.0,1.0,1.0,3.0,14.0,1.0,10.0,2.0,,2.0,,,2.0,,7.0,1.0,1.0,1.0,1.0,,,3.0,5.0,,43.0,45.0,4.0,,,,,5.0,,2.0,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,3lmsvkv37p1dv30tr9ufnuh1x,J. Silva,Defender,23,,74.0,2.0,,1.0,,,47.0,2.0,2.0,,13.0,2.0,,5.0,1.0,,,4.0,14.0,22.0,1.0,7.0,47.0,,1.0,,32.0,,1.0,12.0,,7.0,,8.0,,5.0,,2.0,4.0,61.0,,2.0,1.0,1.0,3.0,24.0,2.0,10.0,5.0,1.0,3.0,,,4.0,,11.0,4.0,,,2.0,,,2.0,14.0,,35.0,35.0,8.0,,,,1.0,6.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,902ijyxuvvp2pnqmesow7lrdh,Maikon Leite,Forward,8,6.0,155.0,3.0,1.0,,1.0,,39.0,7.0,10.0,,27.0,,,1.0,,2.0,,1.0,29.0,6.0,1.0,5.0,39.0,1.0,1.0,2.0,33.0,4.0,4.0,6.0,,15.0,1.0,15.0,3.0,2.0,1.0,1.0,1.0,76.0,4.0,4.0,,,15.0,6.0,8.0,10.0,5.0,2.0,,,2.0,,6.0,16.0,,4.0,10.0,4.0,4.0,,10.0,8.0,,33.0,33.0,1.0,,,,1.0,11.0,,,5.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,30tahp4p6wg3p8tyjji95ievp,A. Talavera,Goalkeeper,1,,1080.0,,,22.0,,,130.0,1.0,,,50.0,37.0,2.0,92.0,,,2.0,,104.0,134.0,,3.0,279.0,,,,114.0,14.0,,95.0,,41.0,1.0,85.0,,145.0,12.0,,10.0,458.0,,12.0,,,2.0,204.0,,10.0,5.0,,70.0,,2.0,4.0,,6.0,10.0,16.0,,12.0,,,1.0,34.0,,99.0,184.0,4.0,2.0,,,,1.0,,4.0,1.0,1.0,,,,,,,,,,,147.0,,,,,50.0,,3.0,1.0,2.0,15.0,21.0,18.0,28.0,2.0,3.0,49.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,edivwow65p4uixyzgpc5mxiad,E. Trejo,Midfielder,26,36.0,1160.0,1.0,2.0,4.0,1.0,,644.0,8.0,98.0,15.0,368.0,8.0,3.0,29.0,10.0,7.0,2.0,2.0,235.0,185.0,25.0,97.0,664.0,4.0,22.0,15.0,483.0,13.0,9.0,126.0,4.0,239.0,21.0,135.0,5.0,75.0,14.0,27.0,33.0,913.0,11.0,15.0,12.0,1.0,118.0,193.0,31.0,10.0,59.0,2.0,55.0,11.0,17.0,2.0,16.0,122.0,2.0,15.0,42.0,15.0,4.0,3.0,61.0,134.0,1.0,519.0,538.0,4.0,4.0,3.0,,21.0,63.0,4.0,8.0,57.0,13.0,2.0,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,ahupdx7lxzkuqvflf2wx3br2t,E. Triverio,Forward,21,11.0,757.0,3.0,12.0,,4.0,1.0,183.0,8.0,42.0,3.0,133.0,,3.0,3.0,1.0,7.0,1.0,13.0,99.0,26.0,6.0,39.0,198.0,3.0,24.0,6.0,151.0,9.0,20.0,42.0,,66.0,10.0,48.0,6.0,26.0,8.0,5.0,5.0,336.0,,11.0,11.0,,77.0,37.0,51.0,10.0,47.0,13.0,5.0,3.0,24.0,13.0,8.0,103.0,1.0,10.0,11.0,11.0,,1.0,43.0,53.0,4.0,142.0,156.0,26.0,,1.0,,5.0,56.0,1.0,3.0,34.0,2.0,,15.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,bv1x4sic1eyleaedhyq3ksgyd,F. Uribe,Forward,20,3.0,963.0,5.0,10.0,,7.0,3.0,173.0,6.0,60.0,,94.0,,,3.0,3.0,17.0,2.0,18.0,91.0,46.0,3.0,47.0,190.0,2.0,9.0,,137.0,11.0,34.0,50.0,,49.0,7.0,45.0,5.0,23.0,10.0,7.0,8.0,308.0,,15.0,2.0,1.0,33.0,35.0,70.0,10.0,29.0,17.0,3.0,,6.0,21.0,6.0,72.0,7.0,13.0,3.0,15.0,,1.0,25.0,46.0,6.0,124.0,140.0,39.0,2.0,1.0,,2.0,43.0,1.0,5.0,8.0,,,17.0,1.0,,1.0,2.0,3.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,9,15.0,773.0,2.0,11.0,1.0,1.0,,227.0,8.0,73.0,2.0,161.0,1.0,2.0,4.0,4.0,11.0,,8.0,101.0,37.0,7.0,30.0,230.0,7.0,14.0,11.0,192.0,9.0,20.0,34.0,,83.0,11.0,43.0,3.0,28.0,10.0,8.0,6.0,378.0,,12.0,8.0,1.0,87.0,28.0,33.0,10.0,39.0,9.0,4.0,2.0,16.0,5.0,13.0,100.0,4.0,9.0,15.0,12.0,,3.0,53.0,46.0,1.0,193.0,196.0,13.0,1.0,3.0,,6.0,61.0,1.0,4.0,34.0,1.0,,9.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Deportivo Toluca FC,b275d10yoxzqxosewo94f7hsl,M. Velasco,Midfielder,7,1.0,217.0,,1.0,,,,124.0,1.0,9.0,2.0,80.0,,,2.0,2.0,2.0,,3.0,25.0,34.0,3.0,13.0,127.0,2.0,5.0,1.0,109.0,5.0,2.0,15.0,,51.0,2.0,13.0,1.0,12.0,3.0,3.0,3.0,165.0,,3.0,4.0,1.0,22.0,28.0,1.0,10.0,10.0,,3.0,2.0,4.0,2.0,1.0,27.0,2.0,5.0,1.0,3.0,,,14.0,39.0,,109.0,112.0,5.0,,,,2.0,17.0,1.0,8.0,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
