root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,Forward,64,124.0,16.0,30.0,51.0,3.0,22.0,2.0,70.0,22.0,2.0,6.0,738.0,,121.0,8.0,35.0,20.0,10.0,7.0,31.0,1.0,194.0,91.0,6.0,51.0,10.0,4.0,410.0,63.0,12.0,5.0,38.0,41.0,7.0,19.0,16.0,20.0,151.0,10.0,,6.0,1.0,6.0,61.0,1.0,90.0,12.0,2.0,12.0,,61.0,7.0,169.0,1.0,7.0,62.0,124.0,118.0,7.0,64.0,70.0,2.0,194.0,39.0,26.0,18.0,,18.0,0.0,3.0,2.0,,6.0,,2.0,2.0,,2.0,,4.0,1.0,1.0,,1.0,21.0,3.0,,4.0,6.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,Defender,42,361.0,4.0,44.0,329.0,35.0,21.0,2.0,108.0,21.0,1.0,21.0,1497.0,,218.0,11.0,151.0,12.0,10.0,13.0,33.0,5.0,596.0,223.0,17.0,110.0,19.0,8.0,1245.0,154.0,37.0,2.0,13.0,88.0,32.0,28.0,77.0,43.0,262.0,32.0,157.0,15.0,3.0,56.0,197.0,3.0,120.0,21.0,35.0,16.0,,142.0,31.0,424.0,1.0,86.0,159.0,372.0,351.0,34.0,182.0,240.0,2.0,612.0,51.0,65.0,32.0,47.0,52.0,2.0,,4.0,,14.0,3.0,3.0,,,1.0,,6.0,,,,,43.0,1.0,,3.0,6.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,7e8pb8eqysovpfpexouwwvac4,L. Bartlett,Defender,24,133.0,,2.0,59.0,10.0,3.0,,7.0,3.0,,10.0,223.0,,10.0,2.0,96.0,,10.0,,5.0,1.0,149.0,43.0,3.0,3.0,1.0,2.0,185.0,3.0,1.0,1.0,25.0,6.0,,,4.0,5.0,12.0,2.0,,,1.0,3.0,13.0,,7.0,1.0,2.0,1.0,,5.0,2.0,22.0,,14.0,17.0,139.0,129.0,,66.0,17.0,,156.0,2.0,,,,1.0,0.0,,2.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,3ptuaxxt0q8rlll8bwuz0twq,N. Beck,Goalkeeper,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,23,157.0,,23.0,100.0,15.0,4.0,,11.0,4.0,,18.0,360.0,2.0,24.0,3.0,102.0,9.0,10.0,1.0,4.0,2.0,213.0,66.0,4.0,13.0,6.0,3.0,278.0,28.0,6.0,,50.0,5.0,,1.0,20.0,3.0,47.0,14.0,2.0,4.0,,6.0,36.0,,20.0,6.0,8.0,1.0,2.0,27.0,3.0,62.0,2.0,28.0,28.0,168.0,150.0,,69.0,56.0,,224.0,4.0,3.0,2.0,,10.0,0.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,Midfielder,77,613.0,3.0,12.0,283.0,2.0,27.0,3.0,95.0,27.0,6.0,37.0,2037.0,,159.0,61.0,196.0,11.0,10.0,45.0,86.0,1.0,787.0,494.0,24.0,64.0,28.0,32.0,1256.0,130.0,10.0,15.0,212.0,183.0,10.0,13.0,23.0,17.0,171.0,1.0,10.0,6.0,2.0,6.0,203.0,2.0,106.0,31.0,9.0,7.0,,65.0,10.0,366.0,,48.0,95.0,674.0,637.0,48.0,174.0,178.0,16.0,852.0,68.0,39.0,31.0,1.0,16.0,2.0,26.0,12.0,,21.0,1.0,3.0,8.0,,,,2.0,1.0,6.0,8.0,9.0,41.0,5.0,,29.0,7.0,2.0,7.0,30.0,46.0,9.0,,,,,,2.0,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,37vbc16ejxmfkssydcdxq69zo,N. Bishop,Goalkeeper,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,3us4v9maph23fe71alg2f2jh0,M. Creek,Goalkeeper,31,101.0,,2.0,122.0,8.0,8.0,,,8.0,,35.0,720.0,56.0,1.0,,117.0,1.0,10.0,,1.0,,140.0,22.0,8.0,1.0,11.0,,273.0,2.0,,,55.0,,,,23.0,,3.0,1.0,,,,,55.0,,1.0,11.0,25.0,,45.0,2.0,,78.0,9.0,76.0,63.0,139.0,104.0,,40.0,78.0,,217.0,,1.0,,,,0.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,16.0,3.0,15.0,18.0,3.0,,,1.0,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,b39yktp4odnvnfvmmpdb0vu38,A. Faupel,Forward,14,3.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,1.0,16.0,,5.0,,,2.0,10.0,,,,4.0,3.0,,4.0,,,8.0,1.0,1.0,,,,,,,,8.0,1.0,,2.0,,,1.0,,3.0,,,1.0,,5.0,,1.0,,,1.0,3.0,2.0,,2.0,1.0,,4.0,,,,,3.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,St Louis CITY2,St_Louis_CITY2,eyrm51ycs0bu2litmwiplhgd0,N. Ferguson,Forward,17,13.0,1.0,7.0,9.0,,2.0,,2.0,2.0,,,89.0,,4.0,1.0,4.0,3.0,10.0,,2.0,,26.0,9.0,1.0,2.0,1.0,,36.0,13.0,,1.0,5.0,9.0,,,6.0,,11.0,4.0,,1.0,,,7.0,,5.0,1.0,,,,6.0,,15.0,,,3.0,13.0,13.0,,3.0,13.0,,26.0,1.0,1.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
