root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,5o2437unwy8z2k2k2ers86dbd,I. Angking,Midfielder,8,23.0,583.0,37.0,14.0,6.0,48.0,134.0,12.0,2.0,12.0,89.0,8.0,8.0,167.0,6.0,5.0,11.0,1.0,6.0,671.0,,9.0,7.0,199.0,77.0,8.0,2.0,12.0,10.0,62.0,1.0,2.0,90.0,9.0,12.0,3.0,15.0,331.0,279.0,70.0,141.0,76.0,10.0,7.0,,,3.0,858.0,,192.0,22.0,18.0,19.0,19.0,603.0,61.0,1048.0,541.0,8.0,14.0,19.0,39.0,18.0,692.0,3.0,6.0,14.0,2.0,2.0,17.0,,42.0,11.0,1.0,0.0,0.0,1.0,1.0,,6.0,,1.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,4.0,,16.0,,,,,,8.0,,,5.0,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,e6l0q6fqmvns358oreoszf7dg,C. Borneo,Midfielder,41,2.0,23.0,4.0,,1.0,3.0,4.0,1.0,,1.0,3.0,,2.0,7.0,,,,,,26.0,,,2.0,3.0,1.0,1.0,,1.0,,1.0,,,7.0,2.0,1.0,,1.0,10.0,14.0,3.0,6.0,7.0,10.0,,,,,33.0,,13.0,,1.0,,2.0,24.0,3.0,42.0,23.0,,,2.0,3.0,,27.0,,,,,,2.0,,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,6h50dld8q1obbx8vdp7q8bje,Q. Elliot,Midfielder,42,19.0,144.0,20.0,8.0,2.0,25.0,32.0,3.0,20.0,7.0,33.0,,3.0,68.0,1.0,5.0,1.0,3.0,2.0,176.0,,3.0,3.0,76.0,15.0,6.0,1.0,7.0,3.0,7.0,,1.0,50.0,3.0,6.0,1.0,12.0,82.0,71.0,24.0,58.0,42.0,10.0,1.0,,,,286.0,1.0,9.0,8.0,8.0,9.0,7.0,152.0,21.0,430.0,145.0,,2.0,7.0,22.0,3.0,185.0,8.0,1.0,5.0,,5.0,15.0,,25.0,4.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,Defender,5,9.0,48.0,,6.0,,6.0,7.0,,,2.0,16.0,1.0,3.0,28.0,,3.0,,,,64.0,,3.0,,16.0,7.0,,,,,3.0,,,9.0,,,,,46.0,6.0,10.0,16.0,3.0,10.0,,,,,81.0,,17.0,1.0,3.0,6.0,4.0,52.0,3.0,119.0,49.0,,1.0,4.0,3.0,1.0,68.0,4.0,1.0,1.0,,1.0,,3.0,3.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,20,39.0,787.0,43.0,13.0,15.0,71.0,251.0,26.0,111.0,20.0,138.0,4.0,1.0,287.0,2.0,6.0,35.0,20.0,15.0,923.0,2.0,7.0,9.0,39.0,134.0,12.0,11.0,16.0,2.0,32.0,6.0,35.0,120.0,15.0,13.0,6.0,20.0,425.0,412.0,110.0,259.0,107.0,10.0,11.0,,1.0,1.0,1363.0,3.0,387.0,68.0,29.0,28.0,20.0,826.0,114.0,1597.0,794.0,10.0,26.0,20.0,64.0,6.0,964.0,17.0,9.0,14.0,1.0,5.0,29.0,3.0,49.0,19.0,2.0,0.0,0.0,9.0,10.0,1.0,7.0,2.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,5.0,,1.0,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,9,26.0,419.0,133.0,70.0,27.0,108.0,170.0,34.0,5.0,15.0,138.0,27.0,4.0,119.0,19.0,40.0,7.0,,25.0,556.0,2.0,30.0,31.0,160.0,119.0,29.0,2.0,22.0,23.0,14.0,19.0,6.0,281.0,52.0,18.0,4.0,29.0,138.0,301.0,123.0,291.0,211.0,10.0,2.0,,1.0,21.0,940.0,4.0,126.0,171.0,22.0,15.0,27.0,437.0,74.0,1993.0,423.0,9.0,25.0,27.0,78.0,50.0,575.0,7.0,7.0,6.0,3.0,1.0,72.0,1.0,173.0,23.0,5.0,5.0,4.0,3.0,4.0,,10.0,6.0,10.0,10.0,2.0,,,2.0,,,,,,2.0,1.0,,,,,,,,5.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,c7i11l9181wd0o5m0t33melm,C. Gannon,Forward,11,15.0,249.0,37.0,8.0,13.0,42.0,95.0,17.0,34.0,7.0,63.0,16.0,12.0,70.0,7.0,8.0,18.0,4.0,12.0,312.0,,,2.0,62.0,66.0,9.0,10.0,12.0,10.0,8.0,5.0,17.0,87.0,7.0,9.0,2.0,11.0,71.0,191.0,60.0,139.0,79.0,10.0,10.0,,,5.0,538.0,3.0,88.0,78.0,18.0,3.0,21.0,252.0,52.0,974.0,244.0,7.0,20.0,21.0,42.0,26.0,315.0,4.0,11.0,6.0,1.0,3.0,22.0,,45.0,9.0,4.0,0.0,2.0,2.0,2.0,,8.0,3.0,4.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,4.0,,,,,,1.0,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,5poofr1j8221dhowins42c1jp,E. Hurtado,Forward,23,,11.0,2.0,,1.0,2.0,5.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,1.0,12.0,,,,4.0,3.0,1.0,1.0,,,,,2.0,4.0,,,,,2.0,10.0,1.0,7.0,4.0,10.0,1.0,,,,24.0,,3.0,3.0,1.0,,1.0,11.0,3.0,45.0,11.0,,,1.0,2.0,2.0,12.0,,,,,,2.0,,2.0,,1.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,2jbcmz368q7694p3hju1r4ydw,J. Kamara,Forward,10,1.0,61.0,22.0,,10.0,13.0,18.0,4.0,2.0,1.0,32.0,2.0,8.0,33.0,1.0,,5.0,,1.0,93.0,,,7.0,18.0,36.0,3.0,,4.0,5.0,8.0,1.0,,35.0,8.0,3.0,2.0,2.0,16.0,50.0,28.0,59.0,35.0,10.0,,,1.0,1.0,155.0,1.0,29.0,15.0,1.0,4.0,9.0,66.0,13.0,220.0,58.0,2.0,5.0,9.0,13.0,7.0,98.0,,,4.0,2.0,,11.0,,22.0,1.0,0.0,0.0,0.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,3.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Columbus Crew 2,Columbus_Crew_2,bvmdxx61yedgrgfw586y8dgr8,J. Knight,Forward,19,12.0,135.0,28.0,11.0,9.0,36.0,58.0,3.0,34.0,3.0,41.0,3.0,11.0,42.0,,6.0,14.0,5.0,10.0,176.0,1.0,5.0,8.0,12.0,43.0,8.0,1.0,7.0,3.0,5.0,,13.0,70.0,12.0,5.0,,18.0,64.0,75.0,36.0,91.0,59.0,10.0,1.0,,1.0,,324.0,2.0,67.0,24.0,4.0,5.0,14.0,138.0,27.0,441.0,133.0,1.0,8.0,14.0,31.0,6.0,179.0,10.0,1.0,3.0,,3.0,15.0,1.0,34.0,3.0,1.0,0.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
