root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,Defender,0,6.0,2.0,6.0,9.0,22.0,17.0,3.0,3.0,36.0,240.0,353.0,36.0,28.0,10.0,42.0,6.0,75.0,98.0,99.0,16.0,98.0,38.0,187.0,88.0,53.0,533.0,35.0,235.0,,6.0,11.0,171.0,183.0,1.0,20.0,6.0,0.0,9.0,,,,14.0,,,,,17.0,16.0,,,9.0,7.0,5.0,1.0,1.0,,10.0,,31.0,5.0,3.0,9.0,,5.0,,2.0,,,,3.0,1.0,,,3.0,,2.0,3.0,,1.0,2.0,1.0,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,56ren2lnzpt4bfbvlg4nh2nvu,Q. Annette,Midfielder,0,1.0,,,,1.0,,,1.0,1.0,4.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,3.0,1.0,3.0,,4.0,,,1.0,3.0,3.0,,,,0.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,0,4.0,,4.0,,8.0,3.0,1.0,5.0,2.0,40.0,61.0,16.0,12.0,10.0,14.0,4.0,22.0,13.0,16.0,12.0,7.0,20.0,24.0,8.0,16.0,256.0,12.0,39.0,,,9.0,23.0,23.0,4.0,1.0,2.0,0.0,8.0,,,,2.0,,,,,,1.0,,,,1.0,3.0,,1.0,,8.0,,,5.0,,,,2.0,,1.0,,,,,,,,,,3.0,1.0,,19.0,7.0,6.0,3.0,,,,4.0,,,,,,2.0,,1.0,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,7nlijkywjl13h3ks132026iok,T. Arconte,Forward,0,4.0,,1.0,,6.0,5.0,,1.0,4.0,21.0,45.0,9.0,12.0,10.0,9.0,4.0,16.0,2.0,7.0,8.0,5.0,14.0,11.0,4.0,10.0,148.0,9.0,20.0,,,7.0,10.0,10.0,1.0,2.0,3.0,1.0,5.0,,,,2.0,,,,,1.0,1.0,,,1.0,3.0,1.0,1.0,,3.0,2.0,,,1.0,,,,3.0,,2.0,,,1.0,1.0,3.0,2.0,,1.0,,1.0,3.0,,13.0,8.0,7.0,6.0,,,,2.0,,,,,,,,,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,7jpoubcwhn3hy76p4i8mrw1xx,A. Arénate,Forward,0,5.0,2.0,5.0,13.0,27.0,23.0,3.0,13.0,32.0,193.0,254.0,21.0,49.0,10.0,27.0,5.0,46.0,59.0,92.0,26.0,59.0,53.0,167.0,75.0,26.0,429.0,35.0,190.0,,11.0,26.0,155.0,164.0,2.0,5.0,7.0,0.0,40.0,,,,2.0,,,,,5.0,12.0,,,4.0,1.0,,1.0,13.0,,4.0,1.0,1.0,4.0,2.0,,,10.0,,3.0,,,2.0,3.0,2.0,1.0,,3.0,,,9.0,,3.0,2.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,Defender,0,6.0,2.0,6.0,5.0,19.0,9.0,3.0,7.0,31.0,303.0,343.0,17.0,18.0,10.0,24.0,6.0,39.0,102.0,84.0,12.0,104.0,31.0,266.0,182.0,37.0,540.0,16.0,299.0,,3.0,9.0,256.0,262.0,,8.0,4.0,0.0,81.0,,,,13.0,,,,,20.0,10.0,,,14.0,2.0,3.0,,2.0,,13.0,2.0,,10.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,3.0,3.0,,,7.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,ap18f2pic6emw6x8a6qmc1l1x,A. Baron,Defender,0,3.0,,3.0,3.0,9.0,6.0,1.0,3.0,33.0,212.0,245.0,18.0,13.0,10.0,22.0,3.0,46.0,44.0,73.0,7.0,86.0,16.0,180.0,107.0,32.0,258.0,10.0,209.0,,3.0,7.0,158.0,177.0,,2.0,2.0,0.0,72.0,,,,11.0,,,,,14.0,22.0,,,4.0,3.0,,1.0,2.0,,3.0,4.0,3.0,3.0,,3.0,,2.0,,1.0,,,2.0,1.0,1.0,,,1.0,,3.0,2.0,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,3cy6mfbd2vlj9fa1xz2ow3949,T. Bartouche-Selbonne,Goalkeeper,0,1.0,,1.0,,,,,,5.0,36.0,44.0,,,10.0,9.0,1.0,15.0,2.0,2.0,,23.0,,23.0,21.0,13.0,90.0,,26.0,,,,19.0,19.0,,,,0.0,11.0,2.0,1.0,8.0,4.0,,5.0,,9.0,13.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,egdfgs0oxkhk4n7wuk04y6s5w,K. Beaumont,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guadeloupe,Guadeloupe,be804hfaegrmblwga38hg7tp0,K. Bevis,Forward,0,6.0,,2.0,1.0,8.0,7.0,1.0,6.0,7.0,58.0,94.0,11.0,20.0,10.0,14.0,6.0,30.0,20.0,32.0,14.0,14.0,22.0,46.0,16.0,12.0,240.0,12.0,57.0,,1.0,13.0,43.0,45.0,2.0,1.0,3.0,0.0,12.0,,,,1.0,,,,,1.0,3.0,,,1.0,1.0,1.0,,4.0,4.0,2.0,,,1.0,,,,6.0,2.0,3.0,1.0,,,3.0,1.0,,,3.0,1.0,6.0,5.0,1.0,16.0,5.0,2.0,3.0,1.0,,,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,1.0,,,
