liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Birmingham Legion FC,86fbk8r7wsy14weicjdxj76z8,F. Calloway,Midfielder,47,1.0,4.0,2.0,12.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,19.0,5.0,9.0,1.0,2.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,2.0,7.0,2.0,4.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,17,2.0,50.0,5.0,124.0,5.0,1.0,18.0,,5.0,75.0,4.0,26.0,4.0,15.0,8.0,4.0,9.0,2.0,130.0,24.0,95.0,4.0,8.0,1.0,7.0,90.0,5.0,4.0,4.0,23.0,10.0,32.0,10.0,9.0,76.0,8.0,16.0,80.0,0.0,2.0,2.0,1.0,3.0,1.0,27.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,5.0,815.0,42.0,1782.0,19.0,24.0,80.0,4.0,29.0,1165.0,67.0,255.0,1.0,234.0,77.0,34.0,76.0,28.0,2442.0,566.0,1457.0,133.0,101.0,17.0,102.0,1397.0,29.0,38.0,41.0,264.0,10.0,408.0,92.0,107.0,1072.0,161.0,178.0,1223.0,1.0,5.0,,4.0,1.0,25.0,556.0,,142.0,3.0,71.0,2.0,,2.0,7.0,28.0,3.0,75.0,35.0,20.0,151.0,28.0,1.0,1.0,15.0,1.0,10.0,15.0,3.0,5.0,6.0,20.0,2.0,3.0,20.0,3.0,1.0,3.0,1.0,7.0,2.0,1.0,6.0,8.0,38.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,12.0,61.0,106.0,665.0,22.0,16.0,104.0,4.0,36.0,168.0,44.0,73.0,6.0,69.0,208.0,93.0,199.0,39.0,2649.0,26.0,252.0,13.0,137.0,17.0,146.0,236.0,36.0,25.0,28.0,219.0,10.0,125.0,65.0,44.0,169.0,60.0,345.0,183.0,0.0,64.0,3.0,19.0,23.0,5.0,49.0,2.0,4.0,23.0,3.0,5.0,2.0,5.0,56.0,30.0,14.0,14.0,102.0,12.0,14.0,140.0,,14.0,63.0,,24.0,1.0,1.0,24.0,4.0,,14.0,22.0,,,,3.0,6.0,6.0,11.0,48.0,1.0,16.0,1.0,39.0,11.0,3.0,4.0,1.0,2.0,8.0,1.0,1.0,2.0,3.0,4.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,57,,54.0,,75.0,,,,,2.0,43.0,,22.0,,7.0,,,,,180.0,26.0,62.0,3.0,,,,47.0,2.0,2.0,3.0,8.0,10.0,1.0,,10.0,54.0,4.0,,55.0,0.0,,,,,,14.0,,7.0,,5.0,,,,,2.0,,3.0,,,1.0,,,,,,,1.0,,,,10.0,,,14.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,5g3yur7k1fvc47hjz5y2zrze,D. Dodson,Defender,14,26.0,273.0,46.0,1364.0,56.0,40.0,156.0,13.0,23.0,644.0,26.0,38.0,,183.0,73.0,85.0,131.0,22.0,2052.0,354.0,846.0,53.0,111.0,13.0,53.0,826.0,23.0,34.0,37.0,284.0,10.0,401.0,124.0,76.0,641.0,169.0,184.0,663.0,0.0,13.0,11.0,1.0,3.0,15.0,298.0,1.0,59.0,8.0,40.0,48.0,2.0,52.0,37.0,23.0,13.0,66.0,27.0,27.0,22.0,46.0,,1.0,15.0,,10.0,5.0,3.0,7.0,2.0,,1.0,10.0,,,,3.0,1.0,5.0,,3.0,149.0,23.0,6.0,5.0,0.0,1.0,,,,,,,1.0,10.0,,,1.0,,,,,,8.0,4.0,1.0,16.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,ece6sffb02drwz4brwndn0rh0,R. Hamouda,Defender,4,2.0,94.0,7.0,312.0,3.0,11.0,38.0,3.0,14.0,196.0,9.0,85.0,8.0,26.0,13.0,18.0,25.0,,438.0,85.0,225.0,14.0,27.0,,15.0,222.0,14.0,6.0,8.0,46.0,10.0,105.0,19.0,26.0,186.0,20.0,40.0,199.0,0.0,5.0,,6.0,1.0,4.0,17.0,,7.0,3.0,2.0,3.0,,3.0,7.0,6.0,4.0,9.0,6.0,8.0,13.0,7.0,,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,2.0,,,,1.0,17.0,6.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Midfielder,8,24.0,706.0,82.0,2220.0,42.0,34.0,249.0,13.0,34.0,1534.0,16.0,526.0,1.0,241.0,93.0,68.0,150.0,31.0,2917.0,530.0,1835.0,24.0,84.0,11.0,27.0,1771.0,34.0,41.0,46.0,382.0,10.0,909.0,140.0,156.0,1426.0,265.0,177.0,1594.0,0.0,31.0,21.0,8.0,27.0,21.0,530.0,2.0,101.0,11.0,32.0,24.0,4.0,72.0,15.0,33.0,11.0,48.0,11.0,21.0,168.0,11.0,,,18.0,,12.0,6.0,3.0,6.0,10.0,,2.0,19.0,,,2.0,5.0,,7.0,,,7.0,58.0,6.0,6.0,1.0,1.0,,,2.0,,2.0,5.0,,5.0,2.0,,1.0,,,,,,54.0,35.0,13.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,f1e7n1pmjklbr35g7uuqdr78q,J. Hibbert,Goalkeeper,0,,103.0,1.0,180.0,,,,,4.0,85.0,,43.0,,35.0,1.0,3.0,4.0,,344.0,62.0,145.0,4.0,3.0,,,108.0,4.0,5.0,7.0,36.0,10.0,7.0,3.0,29.0,94.0,27.0,4.0,110.0,0.0,,,1.0,,,40.0,,32.0,,17.0,,,,2.0,4.0,,8.0,,,16.0,,,,,,,3.0,1.0,,,27.0,,1.0,36.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,5.0,7.0,8.0,1.0,2.0,,,,,,,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,
USA_USL_Championship,2024,Birmingham Legion FC,1vjcrfh493kmw9cd4wtmjgqok,O. Jack,Goalkeeper,75,,2.0,,5.0,,,,,1.0,,,,1.0,1.0,,,,,16.0,2.0,3.0,,,,,1.0,1.0,,,1.0,10.0,,,1.0,1.0,1.0,,2.0,0.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
