liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Corpus Christi FC,avid194lhncv39jff5rnrmn84,K. Barganski,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,80,3.0,2.0,1.0,4.0,28.0,,26.0,1.0,19.0,10.0,9.0,34.0,22.0,,,4.0,1.0,2.0,2.0,,,1.0,,16.0,8.0,8.0,1.0,,3.0,40.0,123.0,,,,12.0,3.0,,10.0,1.0,36.0,3.0,2.0,1.0,2.0,2.0,2.0,,,1.0,4.0,6.0,111.0,52.0,62.0,108.0,1.0,1.0,,,211.0,3.0,,1.0,3.0,4.0,5.0,19.0,126.0,3.0,114.0,2.0,5.0,12.0,157.0,1.0,1.0,1.0,1.0,10.0,3.0,11.0,1.0,1.0,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,Defender,2,6.0,3.0,3.0,6.0,35.0,4.0,79.0,7.0,61.0,25.0,36.0,151.0,67.0,4.0,,6.0,1.0,13.0,10.0,3.0,1.0,1.0,,55.0,22.0,33.0,,,9.0,12.0,145.0,,,2.0,40.0,11.0,5.0,18.0,1.0,37.0,10.0,6.0,4.0,5.0,,1.0,12.0,2.0,10.0,4.0,7.0,110.0,79.0,46.0,106.0,6.0,9.0,2.0,16.0,482.0,10.0,2.0,1.0,8.0,9.0,8.0,100.0,151.0,10.0,113.0,15.0,23.0,38.0,311.0,32.0,12.0,7.0,10.0,66.0,4.0,28.0,,0.0,1.0,0.0,,3.0,,3.0,3.0,18.0,2.0,7.0,2.0,11.0,,1.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2026,Corpus Christi FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,10,16.0,13.0,3.0,7.0,35.0,4.0,52.0,2.0,48.0,28.0,20.0,78.0,22.0,3.0,,7.0,,11.0,9.0,2.0,,,,32.0,15.0,17.0,,,6.0,18.0,97.0,,,2.0,22.0,5.0,3.0,9.0,,28.0,7.0,3.0,2.0,3.0,,4.0,1.0,1.0,3.0,6.0,10.0,84.0,68.0,23.0,80.0,,4.0,,,358.0,8.0,1.0,,1.0,6.0,10.0,33.0,103.0,5.0,90.0,4.0,18.0,13.0,159.0,,,2.0,1.0,8.0,5.0,12.0,1.0,,,0.0,,,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,9,35.0,14.0,21.0,6.0,23.0,3.0,37.0,3.0,77.0,38.0,39.0,88.0,30.0,5.0,,6.0,,7.0,6.0,1.0,,,,42.0,24.0,18.0,,,1.0,15.0,74.0,,,1.0,11.0,9.0,4.0,8.0,,11.0,2.0,9.0,2.0,4.0,2.0,2.0,,,3.0,5.0,,41.0,31.0,15.0,46.0,,3.0,,2.0,403.0,11.0,1.0,,11.0,11.0,12.0,79.0,79.0,11.0,46.0,3.0,22.0,33.0,191.0,2.0,2.0,5.0,1.0,28.0,7.0,32.0,3.0,,,0.0,3.0,,,,1.0,,,,1.0,,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,35gw2u5bmazcn9vfiti4puy21,J. Dietrich,Midfielder,8,1.0,,1.0,6.0,27.0,,38.0,2.0,26.0,11.0,15.0,49.0,35.0,3.0,,6.0,,5.0,4.0,1.0,,,,25.0,11.0,14.0,,,6.0,18.0,80.0,,,,15.0,6.0,4.0,17.0,,12.0,6.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,4.0,61.0,41.0,35.0,67.0,3.0,3.0,,1.0,283.0,5.0,1.0,,2.0,5.0,7.0,42.0,92.0,2.0,71.0,6.0,3.0,21.0,151.0,11.0,2.0,4.0,9.0,29.0,3.0,12.0,2.0,,,0.0,,3.0,,1.0,3.0,4.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,el7i9aanoazeu2lwgreo15ka,L. Erb,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,aigpzkjyja6ksrcl8dteylqs5,S. Gómez,Defender,22,14.0,9.0,5.0,7.0,65.0,,68.0,1.0,55.0,28.0,27.0,72.0,70.0,2.0,,7.0,,13.0,10.0,3.0,,,,41.0,19.0,22.0,,,2.0,45.0,188.0,,,2.0,34.0,8.0,4.0,22.0,,14.0,2.0,,,7.0,3.0,,2.0,2.0,2.0,,16.0,150.0,65.0,93.0,140.0,2.0,6.0,8.0,45.0,602.0,12.0,,,20.0,6.0,12.0,67.0,194.0,,156.0,8.0,2.0,38.0,335.0,6.0,6.0,8.0,11.0,33.0,11.0,27.0,1.0,,,0.0,1.0,5.0,1.0,5.0,9.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,89jqnt0ut1s7smnxepbek0ems,P. Infuso,Defender,20,22.0,10.0,12.0,7.0,28.0,2.0,40.0,,38.0,17.0,21.0,42.0,77.0,3.0,,7.0,,10.0,8.0,2.0,,,,16.0,7.0,9.0,,,3.0,17.0,172.0,,,2.0,21.0,4.0,2.0,10.0,,55.0,3.0,1.0,,5.0,2.0,2.0,,,2.0,1.0,11.0,133.0,50.0,88.0,127.0,,3.0,4.0,21.0,488.0,4.0,,,18.0,3.0,4.0,60.0,177.0,1.0,138.0,3.0,9.0,39.0,274.0,6.0,5.0,3.0,18.0,33.0,12.0,21.0,1.0,,,0.0,4.0,4.0,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2026,Corpus Christi FC,cn8m7s7v9ve7pcdumsasbse09,J. Keaney,Defender,4,23.0,8.0,15.0,6.0,11.0,1.0,83.0,2.0,70.0,25.0,45.0,22.0,148.0,4.0,,6.0,,12.0,10.0,2.0,,,,47.0,17.0,30.0,,,,123.0,282.0,,,2.0,47.0,4.0,3.0,15.0,,23.0,,2.0,,6.0,,,2.0,2.0,3.0,,49.0,229.0,92.0,156.0,197.0,7.0,6.0,2.0,6.0,540.0,2.0,,,26.0,10.0,14.0,69.0,305.0,2.0,246.0,13.0,6.0,59.0,400.0,3.0,3.0,1.0,37.0,51.0,11.0,22.0,1.0,,,0.0,4.0,4.0,,10.0,16.0,,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
