liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Los Angeles Galaxy,9yc63o8yrp9mudfsx7l1oqtp1,R. Alessandrini,Midfielder,7,24.0,486.0,87.0,8.0,21.0,257.0,7.0,9.0,228.0,1.0,20.0,38.0,174.0,4.0,23.0,89.0,32.0,1.0,29.0,32.0,45.0,23.0,5.0,7.0,155.0,8.0,15.0,13.0,6.0,1.0,680.0,5.0,4.0,87.0,1.0,7.0,22.0,13.0,,48.0,1.0,19.0,1.0,1323.0,6.0,1920.0,110.0,22.0,506.0,30.0,480.0,1.0,95.0,166.0,295.0,11.0,400.0,152.0,33.0,47.0,19.0,170.0,78.0,18.0,,,495.0,46.0,145.0,139.0,162.0,35.0,24.0,24.0,3.0,26.0,20.0,1.0,7.0,46.0,4.0,650.0,38.0,14.0,26.0,50.0,146.0,83.0,53.0,198.0,,,,3.0,4.0,,2.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Los Angeles Galaxy,7137owa2iq6cpmdiwi6uldh3p,João Pedro,Midfielder,88,2.0,19.0,,,,20.0,,,16.0,,3.0,2.0,6.0,,1.0,8.0,1.0,,4.0,1.0,,3.0,,1.0,6.0,,3.0,1.0,1.0,,28.0,,,1.0,,,3.0,2.0,,3.0,,4.0,,48.0,1.0,85.0,6.0,,22.0,1.0,22.0,,9.0,7.0,4.0,,13.0,9.0,6.0,,,5.0,100.0,,,,10.0,,,8.0,11.0,4.0,1.0,,,3.0,,1.0,,,,28.0,1.0,2.0,3.0,,6.0,,1.0,10.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Los Angeles Galaxy,1d79dgg6s9l4rus7ge4yxkiqd,H. Arellano,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Los Angeles Galaxy,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,86.0,232.0,,,,23.0,,,14.0,,338.0,64.0,445.0,,34.0,9.0,4.0,8.0,9.0,56.0,,2.0,,2.0,12.0,25.0,,,7.0,,1015.0,6.0,,,,,,1.0,121.0,1.0,,1.0,,1323.0,8.0,3060.0,300.0,,570.0,,334.0,,16.0,109.0,359.0,,250.0,320.0,2.0,,433.0,1.0,59.0,,,,462.0,,,5.0,7.0,,2.0,,218.0,34.0,,,,1.0,,525.0,1.0,1.0,34.0,1.0,91.0,,1.0,814.0,,,,,,,,,259.0,67.0,145.0,121.0,,,,,,,,2.0,10.0,1.0,8.0,2.0,14.0,53.0,47.0,1.0,9.0,,
USA_MLS,2018,Los Angeles Galaxy,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Forward,24,19.0,275.0,30.0,5.0,10.0,146.0,2.0,2.0,110.0,,11.0,24.0,81.0,,12.0,54.0,11.0,1.0,36.0,22.0,14.0,28.0,2.0,2.0,73.0,12.0,8.0,7.0,8.0,2.0,367.0,3.0,,56.0,,4.0,9.0,11.0,1.0,24.0,,19.0,,596.0,2.0,1188.0,61.0,,286.0,19.0,285.0,,62.0,82.0,92.0,2.0,191.0,101.0,21.0,,8.0,111.0,31.0,3.0,,,175.0,6.0,30.0,56.0,84.0,13.0,22.0,4.0,4.0,27.0,6.0,2.0,4.0,8.0,,365.0,22.0,2.0,27.0,14.0,84.0,,17.0,90.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Los Angeles Galaxy,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,6,23.0,455.0,7.0,2.0,2.0,101.0,,,83.0,,41.0,21.0,82.0,,10.0,43.0,6.0,1.0,18.0,18.0,5.0,10.0,,3.0,59.0,8.0,18.0,6.0,8.0,,578.0,3.0,,7.0,,2.0,13.0,25.0,1.0,28.0,,25.0,,739.0,3.0,1001.0,67.0,,496.0,21.0,485.0,,51.0,149.0,72.0,,269.0,230.0,36.0,6.0,23.0,92.0,100.0,1.0,,,116.0,3.0,13.0,40.0,50.0,15.0,1.0,3.0,6.0,19.0,3.0,5.0,,7.0,,566.0,6.0,11.0,19.0,4.0,152.0,6.0,1.0,185.0,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2018,Los Angeles Galaxy,246ej36dnz66gzh9agk3kv3rp,M. Ciani,Defender,28,38.0,469.0,,,4.0,146.0,1.0,,78.0,,57.0,34.0,127.0,,19.0,39.0,10.0,4.0,68.0,28.0,5.0,20.0,,5.0,65.0,89.0,5.0,6.0,48.0,,653.0,3.0,,11.0,,,12.0,56.0,5.0,7.0,,17.0,,904.0,6.0,1648.0,99.0,,526.0,,509.0,,87.0,224.0,89.0,1.0,138.0,388.0,24.0,,62.0,56.0,31.0,,,,145.0,,,39.0,59.0,28.0,5.0,1.0,25.0,21.0,,21.0,1.0,5.0,,628.0,1.0,7.0,21.0,1.0,138.0,,2.0,235.0,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
USA_MLS,2018,Los Angeles Galaxy,dycp4gktxp56sugse0wipuead,A. Cole,Defender,3,52.0,919.0,26.0,9.0,6.0,240.0,1.0,1.0,201.0,1.0,59.0,63.0,167.0,1.0,30.0,105.0,33.0,5.0,39.0,55.0,11.0,27.0,2.0,5.0,121.0,46.0,21.0,2.0,12.0,1.0,1145.0,6.0,,49.0,,9.0,14.0,48.0,6.0,38.0,,40.0,,1750.0,8.0,2687.0,168.0,,978.0,12.0,955.0,,117.0,82.0,141.0,1.0,502.0,495.0,55.0,,46.0,218.0,49.0,4.0,,,291.0,19.0,26.0,96.0,123.0,28.0,18.0,5.0,16.0,31.0,19.0,15.0,2.0,172.0,,1121.0,20.0,15.0,31.0,7.0,416.0,,26.0,429.0,,,,1.0,16.0,1.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,
USA_MLS,2018,Los Angeles Galaxy,7xhffbmvvrctuswgz1oiwul1,R. Feltscher,Defender,25,32.0,387.0,54.0,3.0,4.0,117.0,1.0,,88.0,,44.0,27.0,130.0,,15.0,41.0,10.0,4.0,29.0,24.0,6.0,10.0,1.0,6.0,78.0,33.0,13.0,2.0,19.0,,561.0,2.0,,15.0,,2.0,11.0,30.0,7.0,36.0,,17.0,,939.0,3.0,1295.0,67.0,,431.0,1.0,422.0,,60.0,204.0,153.0,1.0,241.0,200.0,23.0,,52.0,97.0,43.0,1.0,,,238.0,10.0,55.0,47.0,57.0,24.0,8.0,2.0,29.0,15.0,10.0,4.0,1.0,110.0,,550.0,9.0,6.0,15.0,7.0,20.0,,5.0,240.0,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Los Angeles Galaxy,q6oknwwfzuwntfpan8cbrp0q,T. Hillard-Arce,Defender,20,10.0,86.0,1.0,,,37.0,,,15.0,,5.0,5.0,40.0,,4.0,2.0,,1.0,22.0,5.0,1.0,10.0,,,24.0,18.0,,3.0,12.0,,131.0,,,2.0,,,1.0,6.0,1.0,1.0,,,,171.0,,304.0,13.0,,91.0,,91.0,,14.0,30.0,31.0,,30.0,61.0,2.0,,16.0,7.0,21.0,,,,45.0,,1.0,13.0,23.0,5.0,,1.0,7.0,5.0,,,1.0,4.0,,130.0,,2.0,5.0,,22.0,,,72.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
