liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,FC Juárez,9r13h659y198n0hyqdokg36qd,E. Borelli,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,bp5iqkz8saj3o38enzx988tsl,E. Brambila,Midfielder,10,1.0,,,,,,,,1.0,,4.0,,,1.0,3.0,,,,,,5.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,,10.0,,,,1.0,,1.0,,1.0,,,,1.0,,,11.0,,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,e1a3139mmb9iaweft8i55vhsl,Leandro Carrijo,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,eqsapgkkmq56bg5wg85en8mvp,E. Castro,Defender,4,2.0,1.0,,2.0,3.0,2.0,16.0,16.0,19.0,3.0,2.0,1.0,7.0,5.0,3.0,3.0,4.0,,,1.0,27.0,2.0,9.0,3.0,,1.0,,1.0,,4.0,,4.0,2.0,10.0,,2.0,1.0,1.0,5.0,2.0,1.0,17.0,,,17.0,3.0,15.0,4.0,84.0,,1.0,4.0,,,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,16,9.0,12.0,3.0,13.0,38.0,12.0,184.0,104.0,237.0,14.0,64.0,14.0,25.0,42.0,16.0,10.0,48.0,1.0,,3.0,369.0,42.0,90.0,17.0,1.0,92.0,,33.0,1.0,88.0,1.0,59.0,5.0,10.0,8.0,13.0,38.0,29.0,22.0,9.0,9.0,226.0,21.0,1.0,195.0,30.0,182.0,65.0,723.0,8.0,20.0,68.0,,,5.0,1.0,,2.0,1.0,15.0,,,9.0,,2.0,2.0,13.0,2.0,,,1.0,1.0,2.0,1.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,52q895cs9irohfcykdcm4fumt,M. Fernández,Forward,11,10.0,5.0,3.0,1.0,24.0,8.0,98.0,27.0,138.0,5.0,89.0,10.0,42.0,27.0,11.0,4.0,25.0,6.0,3.0,,240.0,40.0,52.0,12.0,9.0,73.0,,36.0,1.0,30.0,11.0,50.0,2.0,10.0,10.0,3.0,21.0,43.0,12.0,10.0,4.0,138.0,3.0,13.0,98.0,19.0,97.0,16.0,706.0,4.0,9.0,40.0,,,1.0,,3.0,1.0,,10.0,1.0,,8.0,,6.0,,4.0,1.0,8.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,5qih0mpbm50gx2fu5kum3nxlh,J. Intriago,Midfielder,15,10.0,7.0,4.0,31.0,45.0,5.0,304.0,145.0,380.0,8.0,130.0,15.0,70.0,48.0,17.0,5.0,35.0,18.0,1.0,5.0,549.0,59.0,83.0,18.0,,195.0,,47.0,1.0,109.0,6.0,95.0,10.0,10.0,10.0,14.0,30.0,84.0,10.0,10.0,12.0,359.0,8.0,40.0,321.0,43.0,290.0,106.0,900.0,4.0,11.0,73.0,,,1.0,,,5.0,2.0,4.0,2.0,,9.0,,9.0,2.0,1.0,,4.0,34.0,19.0,4.0,8.0,8.0,10.0,4.0,3.0,3.0,,21.0,,,,,,,,,,4.0,,,4.0,4.0,,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,13,10.0,18.0,4.0,12.0,45.0,5.0,220.0,97.0,298.0,12.0,117.0,25.0,45.0,48.0,17.0,6.0,47.0,3.0,104.0,,540.0,75.0,95.0,18.0,1.0,128.0,7.0,63.0,1.0,120.0,10.0,82.0,13.0,10.0,10.0,16.0,41.0,60.0,11.0,10.0,12.0,294.0,8.0,10.0,223.0,43.0,211.0,51.0,895.0,4.0,22.0,84.0,,,3.0,,,,2.0,18.0,1.0,,14.0,1.0,1.0,2.0,4.0,1.0,10.0,,2.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,rbnilpxl1hvg800fpfola09h,J. Lacerda,Defender,2,1.0,,2.0,,,,5.0,5.0,9.0,2.0,3.0,1.0,1.0,2.0,2.0,,,,,,13.0,3.0,2.0,2.0,1.0,1.0,,,,3.0,,,2.0,10.0,1.0,2.0,,2.0,,1.0,3.0,8.0,1.0,,6.0,2.0,6.0,5.0,49.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,ba8mqps3ub176h0j6b6g1yymt,D. Lezcano,Forward,8,10.0,5.0,,3.0,27.0,32.0,121.0,47.0,199.0,12.0,145.0,2.0,62.0,102.0,16.0,33.0,97.0,8.0,1.0,,426.0,53.0,199.0,17.0,3.0,100.0,,46.0,1.0,46.0,4.0,44.0,10.0,10.0,10.0,25.0,64.0,55.0,65.0,10.0,7.0,174.0,3.0,4.0,146.0,70.0,143.0,47.0,879.0,6.0,11.0,134.0,,,2.0,,1.0,8.0,,14.0,6.0,,17.0,2.0,49.0,2.0,5.0,1.0,5.0,,1.0,3.0,21.0,7.0,37.0,12.0,13.0,1.0,5.0,,,6.0,,,,,1.0,6.0,1.0,1.0,,,1.0,1.0,5.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,30ae0udvtg9hugte6c8921xat,L. López,Defender,3,6.0,7.0,5.0,11.0,19.0,6.0,97.0,59.0,128.0,21.0,35.0,13.0,15.0,12.0,5.0,10.0,22.0,1.0,16.0,4.0,213.0,29.0,34.0,6.0,,41.0,2.0,20.0,1.0,67.0,,34.0,1.0,10.0,4.0,3.0,12.0,16.0,16.0,6.0,9.0,126.0,10.0,,99.0,6.0,88.0,12.0,418.0,2.0,9.0,18.0,,,3.0,2.0,,,1.0,3.0,1.0,,2.0,,,,3.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,eg2jq5w6dzcbx1vjzd0rtwgk5,W. Mendieta,Midfielder,14,6.0,3.0,1.0,4.0,18.0,2.0,73.0,24.0,99.0,,46.0,4.0,22.0,15.0,4.0,1.0,13.0,3.0,1.0,1.0,153.0,24.0,28.0,4.0,2.0,52.0,,17.0,,37.0,,11.0,1.0,10.0,2.0,2.0,12.0,25.0,3.0,6.0,7.0,97.0,2.0,5.0,75.0,13.0,71.0,29.0,267.0,2.0,5.0,25.0,,,2.0,4.0,,3.0,,5.0,,,2.0,,5.0,1.0,4.0,,2.0,5.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,,,4.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,ezratbmd12n6w0exn0uvlc4fe,F. Nevárez,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,en76b7xi8bu93m0zfxogirhsl,M. Olivera,Defender,7,6.0,5.0,12.0,11.0,37.0,3.0,77.0,41.0,118.0,11.0,74.0,14.0,10.0,18.0,10.0,6.0,21.0,2.0,32.0,2.0,248.0,40.0,39.0,10.0,,39.0,14.0,24.0,,67.0,9.0,4.0,2.0,10.0,5.0,5.0,15.0,35.0,9.0,6.0,16.0,117.0,12.0,9.0,78.0,15.0,67.0,37.0,469.0,1.0,6.0,30.0,,,1.0,1.0,,1.0,1.0,9.0,1.0,,3.0,1.0,2.0,2.0,3.0,,2.0,,2.0,1.0,3.0,3.0,6.0,,2.0,2.0,,,,1.0,,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Mexico_Liga_MX,2019-2020,FC Juárez,do3gqdmzzs8vmd58n0fsgz1zp,E. Palos,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,dct3deny0l5g1xnq821ig11at,M. Rabuñal,Midfielder,22,6.0,6.0,4.0,10.0,25.0,7.0,117.0,55.0,147.0,8.0,38.0,11.0,21.0,26.0,4.0,4.0,20.0,3.0,,4.0,201.0,29.0,46.0,4.0,1.0,63.0,,22.0,,54.0,,27.0,6.0,10.0,4.0,9.0,16.0,18.0,11.0,6.0,7.0,146.0,5.0,,118.0,19.0,108.0,45.0,361.0,5.0,11.0,35.0,,,,2.0,,1.0,1.0,3.0,1.0,,,,2.0,,3.0,2.0,2.0,,,1.0,2.0,1.0,5.0,6.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,FC Juárez,yoiqxunde2dz14ueogtuctii,J. Rodríguez,Defender,24,2.0,3.0,3.0,4.0,3.0,6.0,43.0,18.0,55.0,3.0,16.0,3.0,10.0,12.0,5.0,4.0,9.0,,16.0,1.0,95.0,11.0,21.0,6.0,,28.0,4.0,8.0,1.0,28.0,,6.0,4.0,10.0,2.0,4.0,5.0,8.0,10.0,2.0,3.0,54.0,2.0,,44.0,6.0,40.0,11.0,180.0,2.0,5.0,11.0,,,3.0,,,,,2.0,,,,,,,1.0,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
