temporada,link,liga_url,cod_liga,folder
2027,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2027/8xn0i0dw9zf7m37xhm93hbdhw/fixtures,concacaf-u17-2027,8xn0i0dw9zf7m37xhm93hbdhw,Concacaf_Concacaf_U17
2026,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2026/41bhesottzsc8l47un2wq4a38/fixtures,concacaf-u17-2026,41bhesottzsc8l47un2wq4a38,Concacaf_Concacaf_U17
2025,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/results,concacaf-u17-2025,a1cfq19aoiyyyvkckk6onzwgk,Concacaf_Concacaf_U17
2023 Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/results,concacaf-u17-2023-guatemala,3021osjlmqw09k4dlh9gkjkh6,Concacaf_Concacaf_U17
2019 USA,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2019-usa/9gv1a2tg0qtelreambicgbbvt/results,concacaf-u17-2019-usa,9gv1a2tg0qtelreambicgbbvt,Concacaf_Concacaf_U17
2017 Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/results,concacaf-u17-2017-panama,5itpxdo2avd9yxaqiu5taux2h,Concacaf_Concacaf_U17
