liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Chattanooga Red Wolves SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,2,11.0,5.0,6.0,9.0,8.0,9.0,21.0,10.0,11.0,24.0,,9.0,,1.0,1.0,,10.0,5.0,5.0,10.0,12.0,1.0,48.0,,,,7.0,5.0,3.0,4.0,,4.0,,6.0,,,1.0,27.0,13.0,15.0,26.0,4.0,,215.0,1.0,,4.0,2.0,30.0,48.0,2.0,27.0,4.0,2.0,21.0,81.0,1.0,5.0,19.0,16.0,,,,0.0,1.0,1.0,1.0,6.0,,,1.0,,,1.0,2.0,3.0,,3.0,3.0,1.0,1.0,,4.0,4.0,4.0,6.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,9t80cj2ezwdtq8pf15e9niuj8,A. Jin,Defender,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,bkbbqbuwkt6x4jyq3k7rmwh61,T. Jnohope,Defender,3,42.0,14.0,28.0,9.0,22.0,29.0,54.0,19.0,35.0,67.0,1.0,9.0,1.0,9.0,9.0,1.0,12.0,5.0,7.0,10.0,45.0,1.0,155.0,,,,10.0,3.0,,13.0,,28.0,1.0,2.0,,,15.0,114.0,33.0,87.0,105.0,2.0,1.0,640.0,,1.0,47.0,5.0,48.0,162.0,1.0,120.0,4.0,15.0,42.0,243.0,,17.0,35.0,25.0,,1.0,0.0,0.0,2.0,1.0,1.0,13.0,,,,,3.0,3.0,,7.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,9.0,8.0,1.0,,1.0,3.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,xxr4tifwb9zpm6qwjrj5jv11,R. Jérez,Goalkeeper,12,6.0,,6.0,7.0,,14.0,8.0,,8.0,165.0,,7.0,,10.0,9.0,,2.0,,2.0,10.0,12.0,,58.0,,,,2.0,,,52.0,,15.0,,,,,55.0,37.0,48.0,37.0,30.0,,,630.0,,,10.0,,108.0,192.0,,85.0,,,107.0,232.0,,107.0,98.0,,3.0,,,0.0,,,1.0,,1.0,,,,,,,7.0,1.0,,,,2.0,1.0,,,45.0,9.0,,,,23.0,,,,,,,,,,,,,,,,,,26.0,53.0,,,,2.0,13.0,,31.0,1.0,1.0,,2.0,7.0,5.0,2.0,,,1.0,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,bbnk87q7t8pahznohwjjcvu5m,E. Kinzner,Defender,22,97.0,36.0,61.0,30.0,36.0,169.0,171.0,73.0,98.0,461.0,8.0,30.0,,27.0,23.0,,74.0,37.0,37.0,10.0,75.0,2.0,768.0,,,,69.0,17.0,9.0,68.0,,214.0,2.0,1.0,4.0,,123.0,517.0,203.0,324.0,403.0,18.0,44.0,2621.0,6.0,,187.0,32.0,323.0,786.0,4.0,526.0,28.0,18.0,260.0,1203.0,3.0,187.0,211.0,73.0,7.0,,,0.0,2.0,9.0,3.0,15.0,4.0,,1.0,,6.0,3.0,2.0,29.0,,1.0,59.0,3.0,5.0,,3.0,3.0,109.0,52.0,11.0,,9.0,35.0,10.0,,,,,1.0,,1.0,1.0,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,f2b98kiyl7clulxsfy7bvl756,M. Knapp,Midfielder,66,53.0,23.0,30.0,15.0,45.0,33.0,134.0,68.0,66.0,91.0,13.0,15.0,2.0,11.0,9.0,2.0,81.0,45.0,36.0,10.0,38.0,1.0,213.0,1.0,,,12.0,10.0,8.0,40.0,1.0,43.0,3.0,1.0,4.0,,11.0,160.0,67.0,97.0,153.0,12.0,7.0,1123.0,10.0,2.0,36.0,28.0,84.0,217.0,6.0,164.0,18.0,21.0,53.0,389.0,6.0,20.0,43.0,33.0,5.0,1.0,1.0,1.0,4.0,7.0,3.0,,2.0,,,,5.0,2.0,3.0,14.0,1.0,6.0,4.0,,15.0,1.0,,,9.0,10.0,4.0,,13.0,2.0,6.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,7gsrx0g0wrgwevoib5fif7w9g,Y. Lelin,Defender,23,86.0,45.0,41.0,23.0,69.0,143.0,220.0,100.0,120.0,153.0,3.0,23.0,2.0,16.0,13.0,2.0,134.0,55.0,79.0,10.0,68.0,,321.0,6.0,,,76.0,28.0,17.0,61.0,,33.0,5.0,7.0,20.0,1.0,18.0,222.0,153.0,77.0,204.0,16.0,15.0,1536.0,32.0,,33.0,13.0,221.0,323.0,16.0,222.0,28.0,43.0,101.0,707.0,20.0,33.0,93.0,68.0,3.0,1.0,1.0,1.0,7.0,5.0,10.0,158.0,3.0,2.0,,2.0,19.0,,11.0,16.0,,5.0,44.0,2.0,31.0,,26.0,25.0,24.0,34.0,5.0,,8.0,4.0,12.0,1.0,2.0,,1.0,3.0,1.0,8.0,8.0,4.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,8n2bppwta5ug4nawajawt0n6y,A. Lombardi,Defender,30,58.0,30.0,28.0,20.0,49.0,119.0,160.0,88.0,72.0,137.0,10.0,20.0,2.0,11.0,9.0,2.0,102.0,58.0,44.0,10.0,39.0,1.0,255.0,3.0,,,71.0,25.0,13.0,49.0,1.0,40.0,9.0,9.0,6.0,4.0,14.0,177.0,142.0,56.0,172.0,14.0,3.0,1146.0,33.0,,27.0,16.0,193.0,265.0,12.0,186.0,21.0,45.0,79.0,540.0,22.0,21.0,120.0,58.0,3.0,0.0,2.0,1.0,6.0,1.0,14.0,180.0,2.0,1.0,,,17.0,,3.0,11.0,,5.0,16.0,3.0,17.0,,53.0,32.0,9.0,12.0,1.0,,9.0,2.0,7.0,,1.0,19.0,,1.0,1.0,12.0,7.0,2.0,13.0,1.0,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,59s33lg1iwrdzt62til3l86xg,G. Mercer,Forward,15,173.0,82.0,91.0,20.0,37.0,70.0,266.0,140.0,126.0,83.0,6.0,20.0,,8.0,7.0,,93.0,58.0,35.0,10.0,33.0,7.0,201.0,1.0,,,27.0,20.0,10.0,29.0,,50.0,3.0,11.0,5.0,11.0,1.0,95.0,79.0,21.0,96.0,5.0,,886.0,29.0,,8.0,26.0,184.0,203.0,12.0,97.0,8.0,50.0,106.0,401.0,6.0,3.0,100.0,103.0,2.0,,,0.0,4.0,1.0,6.0,88.0,1.0,,,,13.0,,9.0,9.0,,8.0,,1.0,23.0,,5.0,5.0,2.0,11.0,1.0,,4.0,,3.0,2.0,,,,1.0,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,9spa03uynb9ayhwn4ej4witjo,G. Morris,Midfielder,31,1.0,1.0,,2.0,2.0,1.0,4.0,3.0,1.0,,1.0,2.0,,2.0,2.0,,3.0,2.0,1.0,10.0,2.0,,6.0,,,,1.0,,,,,2.0,,2.0,,,,4.0,2.0,2.0,4.0,,,25.0,1.0,,,1.0,4.0,6.0,,4.0,,1.0,2.0,9.0,1.0,,2.0,2.0,,,,0.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,30yhcwhswigj9a1cllu8fp4kq,J. Ramos,Defender,11,87.0,26.0,61.0,27.0,68.0,173.0,274.0,105.0,169.0,197.0,13.0,27.0,1.0,20.0,19.0,1.0,187.0,79.0,108.0,10.0,80.0,3.0,360.0,8.0,,,110.0,26.0,9.0,62.0,,21.0,9.0,12.0,27.0,2.0,14.0,220.0,162.0,72.0,211.0,34.0,26.0,1433.0,36.0,1.0,32.0,23.0,290.0,366.0,18.0,225.0,42.0,54.0,141.0,769.0,27.0,16.0,144.0,125.0,4.0,0.0,1.0,0.0,4.0,3.0,10.0,77.0,1.0,,,2.0,13.0,2.0,9.0,15.0,,12.0,32.0,2.0,39.0,1.0,28.0,27.0,7.0,25.0,1.0,,13.0,3.0,8.0,,3.0,,1.0,3.0,,9.0,8.0,5.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,44.0,21.0,23.0,30.0,108.0,140.0,185.0,85.0,100.0,289.0,15.0,30.0,1.0,28.0,25.0,,141.0,64.0,77.0,10.0,173.0,,726.0,1.0,,,51.0,24.0,12.0,124.0,1.0,182.0,2.0,1.0,10.0,11.0,85.0,577.0,315.0,287.0,515.0,28.0,,2416.0,12.0,,33.0,22.0,192.0,752.0,5.0,600.0,42.0,5.0,152.0,995.0,4.0,46.0,126.0,106.0,2.0,0.0,1.0,0.0,5.0,6.0,2.0,46.0,3.0,,,,15.0,3.0,3.0,29.0,,12.0,3.0,,26.0,,9.0,9.0,16.0,35.0,6.0,,21.0,6.0,14.0,,,1.0,,,,2.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,7rtdcfhfv59wxfrwoc7t45obu,J. Smith,Goalkeeper,1,14.0,2.0,12.0,24.0,,45.0,17.0,3.0,14.0,450.0,,24.0,,21.0,18.0,,3.0,1.0,2.0,10.0,79.0,,276.0,,,,10.0,2.0,1.0,201.0,,105.0,,,,,156.0,170.0,134.0,210.0,188.0,,,2160.0,,,32.0,,295.0,634.0,,344.0,,,290.0,829.0,,286.0,261.0,4.0,,,,0.0,,,,,3.0,,,,,3.0,,24.0,,,,,4.0,,,,144.0,29.0,11.0,,,69.0,,,,,,,,,,,,,,,,,,172.0,179.0,,,,1.0,27.0,5.0,82.0,3.0,4.0,1.0,15.0,43.0,23.0,20.0,1.0,1.0,13.0,,,,1.0,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,9,28.0,22.0,6.0,30.0,57.0,57.0,81.0,44.0,37.0,43.0,3.0,30.0,4.0,12.0,10.0,3.0,53.0,22.0,31.0,10.0,17.0,3.0,139.0,1.0,,,27.0,9.0,5.0,38.0,3.0,37.0,9.0,21.0,4.0,4.0,6.0,100.0,68.0,50.0,107.0,7.0,,920.0,7.0,3.0,10.0,8.0,75.0,154.0,18.0,113.0,9.0,21.0,41.0,292.0,4.0,10.0,43.0,31.0,1.0,3.0,1.0,2.0,8.0,,3.0,27.0,2.0,4.0,2.0,,8.0,1.0,9.0,9.0,,8.0,2.0,4.0,19.0,,11.0,9.0,8.0,9.0,1.0,,8.0,,2.0,1.0,,4.0,,,,5.0,2.0,,1.0,1.0,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,aydx7op6jqop79zxlyw2ev5zo,D. Watters,Defender,4,172.0,67.0,105.0,27.0,39.0,86.0,259.0,115.0,144.0,214.0,9.0,27.0,2.0,26.0,22.0,2.0,87.0,48.0,39.0,10.0,120.0,7.0,469.0,,,,44.0,17.0,6.0,34.0,1.0,104.0,3.0,1.0,,,50.0,313.0,94.0,227.0,270.0,17.0,,2370.0,3.0,2.0,188.0,34.0,185.0,477.0,9.0,320.0,28.0,68.0,157.0,809.0,2.0,67.0,120.0,90.0,10.0,1.0,1.0,1.0,2.0,5.0,2.0,19.0,4.0,1.0,2.0,,11.0,3.0,6.0,26.0,,1.0,,1.0,12.0,,,,36.0,37.0,8.0,,11.0,9.0,11.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Chattanooga Red Wolves SC,2nnnyq7z0veqnbxwpaxs67q50,W. Wessels,Midfielder,6,48.0,20.0,28.0,23.0,74.0,111.0,141.0,59.0,82.0,203.0,9.0,23.0,,20.0,17.0,,93.0,39.0,54.0,10.0,80.0,,429.0,,,,49.0,12.0,7.0,91.0,,98.0,2.0,7.0,6.0,3.0,48.0,304.0,213.0,129.0,276.0,17.0,,1540.0,13.0,,39.0,18.0,220.0,455.0,6.0,324.0,30.0,4.0,131.0,729.0,6.0,50.0,147.0,81.0,2.0,,,0.0,4.0,7.0,8.0,57.0,3.0,,,1.0,13.0,,4.0,16.0,,4.0,4.0,,18.0,,53.0,6.0,25.0,37.0,4.0,,13.0,5.0,13.0,,4.0,40.0,,4.0,,18.0,4.0,3.0,26.0,2.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
