liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,FC Supra du Québec,2fx6g0vu4h4a0rizj4tcf6sr8,I. Condé,Forward,99,4.0,3.0,1.0,2.0,10.0,1.0,8.0,,17.0,7.0,10.0,23.0,7.0,,,2.0,,1.0,1.0,13.0,4.0,9.0,,11.0,30.0,1.0,3.0,1.0,4.0,5.0,1.0,2.0,1.0,,,21.0,13.0,11.0,24.0,1.0,5.0,146.0,2.0,3.0,2.0,1.0,18.0,33.0,1.0,24.0,6.0,6.0,9.0,59.0,,,7.0,2.0,9.0,0.0,,,,,3.0,,3.0,,,,,3.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,7x167q7w7pq9w3p5lslu0k07o,O. Correa,Midfielder,21,1.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,4.0,7.0,,1.0,1.0,1.0,1.0,,,,,1.0,6.0,4.0,2.0,5.0,1.0,,17.0,,,,,1.0,7.0,1.0,6.0,1.0,2.0,1.0,10.0,,,,1.0,1.0,0.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,e0ts6ms7nk85qcqvvpoxuz504,S. Deslandes,Defender,37,,,,1.0,2.0,,8.0,,6.0,2.0,4.0,1.0,25.0,,1.0,1.0,1.0,1.0,,6.0,2.0,4.0,2.0,8.0,47.0,,7.0,,2.0,17.0,,1.0,,,,44.0,14.0,35.0,49.0,1.0,2.0,90.0,1.0,9.0,,,4.0,52.0,,49.0,3.0,,3.0,70.0,1.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,1hfl4jta1sc2hdtcai8yat2xg,O. Elkalkouli,Midfielder,8,,,,2.0,2.0,,3.0,,7.0,1.0,6.0,6.0,4.0,,,2.0,,1.0,1.0,7.0,1.0,6.0,,4.0,14.0,1.0,,2.0,2.0,4.0,,,,,,11.0,5.0,6.0,11.0,,3.0,35.0,1.0,,1.0,2.0,5.0,14.0,,11.0,3.0,1.0,3.0,25.0,,1.0,3.0,,2.0,0.0,,,,,,2.0,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,2p5mic9q1x3jf2nfqgymn04k4,J. Faury,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,Defender,5,5.0,1.0,4.0,4.0,5.0,1.0,16.0,,10.0,2.0,8.0,1.0,32.0,1.0,,4.0,,2.0,1.0,5.0,1.0,4.0,2.0,47.0,119.0,1.0,8.0,1.0,2.0,38.0,,2.0,,1.0,1.0,108.0,23.0,88.0,110.0,,4.0,233.0,,22.0,2.0,,12.0,122.0,,111.0,4.0,,11.0,156.0,3.0,5.0,4.0,7.0,6.0,0.0,,,,,,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,3fpbf0occ9hgpnct47m1s3das,M. Gerges,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,bji2rfglmlzziapsuw0fkg9w4,B. Kaboré,Forward,19,1.0,1.0,,2.0,1.0,,4.0,,6.0,4.0,2.0,8.0,2.0,,,2.0,,1.0,1.0,5.0,3.0,2.0,1.0,4.0,7.0,1.0,1.0,,,,1.0,,,,,3.0,3.0,1.0,3.0,1.0,,29.0,2.0,1.0,,,6.0,7.0,1.0,3.0,1.0,4.0,4.0,19.0,,1.0,4.0,,3.0,0.0,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,3aff6rr7u6t5t451z96du6yhg,L. Kwemi,Forward,9,1.0,1.0,,3.0,9.0,,32.0,,40.0,21.0,19.0,72.0,15.0,3.0,,3.0,,3.0,3.0,39.0,20.0,19.0,1.0,10.0,41.0,,20.0,3.0,8.0,12.0,5.0,2.0,1.0,,3.0,29.0,24.0,12.0,31.0,,3.0,199.0,16.0,,4.0,6.0,42.0,46.0,10.0,34.0,3.0,16.0,12.0,116.0,1.0,3.0,15.0,,9.0,0.0,,1.0,6.0,,6.0,1.0,6.0,5.0,1.0,1.0,2.0,1.0,,,1.0,,3.0,3.0,10.0,,2.0,3.0,10.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.0,1.0,1.0,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,8hhuq67frtrmoezy76spki5uc,T. Lebeuf,Defender,3,2.0,,2.0,1.0,10.0,1.0,12.0,,17.0,6.0,11.0,13.0,12.0,1.0,,1.0,,1.0,,15.0,6.0,9.0,4.0,5.0,42.0,,6.0,2.0,7.0,15.0,,1.0,,,3.0,37.0,23.0,14.0,34.0,2.0,3.0,90.0,4.0,2.0,2.0,1.0,15.0,42.0,,37.0,5.0,,5.0,86.0,,,3.0,2.0,5.0,0.0,,,,,,1.0,,,,,,1.0,2.0,11.0,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,aquvcty8u3c6it75c2fs28mj8,A. Marcoux,Forward,18,3.0,3.0,,4.0,3.0,,5.0,,11.0,6.0,5.0,12.0,7.0,1.0,,4.0,,2.0,2.0,8.0,3.0,5.0,,2.0,17.0,1.0,,5.0,4.0,6.0,,1.0,1.0,,1.0,13.0,9.0,5.0,13.0,,2.0,97.0,2.0,1.0,1.0,2.0,11.0,18.0,1.0,14.0,2.0,5.0,4.0,37.0,,1.0,2.0,2.0,3.0,1.0,,,,,2.0,3.0,2.0,1.0,3.0,,,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,63emslokrg1idq4bjf5fgp20a,J. Milli,Goalkeeper,32,3.0,,3.0,5.0,,,8.0,,3.0,,3.0,,57.0,,44.0,5.0,40.0,6.0,5.0,,,,,37.0,67.0,2.0,3.0,,36.0,22.0,,5.0,,6.0,17.0,48.0,6.0,73.0,62.0,,,450.0,,5.0,,,38.0,116.0,,79.0,,,37.0,156.0,17.0,36.0,31.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,2.0,2.0,11.0,7.0,4.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,3.0,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,bs6i5mosi4psvgaaam1xvj2fo,S. Mlah,Midfielder,24,1.0,1.0,,3.0,13.0,,20.0,,13.0,5.0,8.0,24.0,20.0,,,3.0,,1.0,,12.0,4.0,8.0,3.0,21.0,78.0,,5.0,5.0,8.0,25.0,,2.0,2.0,,7.0,64.0,35.0,30.0,58.0,2.0,4.0,144.0,1.0,7.0,3.0,1.0,21.0,79.0,1.0,65.0,6.0,3.0,14.0,113.0,2.0,4.0,7.0,8.0,10.0,1.0,,,1.0,,2.0,3.0,2.0,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,4le816q3ac1isre8sala3iwyy,S. Rea,Midfielder,10,1.0,,1.0,5.0,33.0,,86.0,,40.0,17.0,23.0,134.0,77.0,2.0,,5.0,,5.0,5.0,39.0,17.0,22.0,2.0,28.0,174.0,2.0,40.0,8.0,23.0,41.0,5.0,4.0,1.0,3.0,10.0,138.0,108.0,38.0,130.0,2.0,1.0,388.0,12.0,3.0,3.0,4.0,84.0,179.0,13.0,140.0,3.0,12.0,39.0,285.0,3.0,12.0,51.0,8.0,27.0,0.0,1.0,13.0,9.0,1.0,8.0,1.0,9.0,8.0,1.0,2.0,6.0,6.0,1.0,4.0,2.0,9.0,20.0,10.0,6.0,1.0,4.0,,15.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,33,9.0,6.0,3.0,4.0,30.0,,35.0,,34.0,20.0,14.0,31.0,37.0,3.0,,4.0,,4.0,3.0,25.0,14.0,11.0,2.0,25.0,132.0,,15.0,7.0,16.0,41.0,2.0,3.0,2.0,,3.0,112.0,57.0,56.0,110.0,1.0,4.0,258.0,7.0,5.0,4.0,3.0,30.0,133.0,2.0,113.0,5.0,5.0,20.0,173.0,1.0,3.0,13.0,7.0,17.0,0.0,,,,,5.0,4.0,5.0,,1.0,,,6.0,,,1.0,,,,3.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,1pr5zb2nswl0kqbo5s1mdagb8,W. Wandje,Midfielder,64,,,,3.0,10.0,,10.0,,9.0,4.0,5.0,34.0,14.0,,,3.0,,1.0,1.0,9.0,4.0,5.0,1.0,8.0,36.0,,8.0,7.0,5.0,7.0,,1.0,1.0,1.0,2.0,28.0,15.0,17.0,29.0,1.0,1.0,91.0,2.0,,,1.0,23.0,39.0,,31.0,2.0,3.0,8.0,73.0,,,10.0,4.0,8.0,0.0,,6.0,,,2.0,4.0,2.0,,2.0,,1.0,1.0,,7.0,,4.0,6.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,FC Supra du Québec,eq4qiev9zokul3naxjlxya3h0,I. Yeo,Midfielder,29,7.0,2.0,5.0,3.0,7.0,2.0,13.0,,14.0,4.0,10.0,3.0,34.0,,,3.0,,4.0,4.0,7.0,2.0,5.0,3.0,48.0,127.0,1.0,2.0,,3.0,39.0,1.0,3.0,1.0,1.0,12.0,114.0,16.0,98.0,102.0,1.0,2.0,218.0,1.0,10.0,,2.0,16.0,128.0,2.0,114.0,3.0,3.0,14.0,153.0,4.0,7.0,6.0,8.0,7.0,0.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
