liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,4kdwzjab19b1ob8ftth28450q,M. Garnette,Forward,48,12.0,4.0,11.0,86.0,3.0,124.0,6.0,93.0,47.0,46.0,170.0,138.0,7.0,11.0,1.0,,26.0,2.0,,,81.0,39.0,42.0,10.0,49.0,3.0,379.0,1.0,62.0,21.0,4.0,48.0,,115.0,11.0,1.0,2.0,11.0,,7.0,7.0,5.0,3.0,15.0,311.0,168.0,159.0,305.0,5.0,,990.0,23.0,21.0,11.0,11.0,133.0,388.0,3.0,320.0,26.0,18.0,68.0,633.0,20.0,19.0,14.0,56.0,51.0,2.0,,,0.0,,8.0,,24.0,,,,,21.0,2.0,,,32.0,1.0,,,,14.0,,,,,6.0,61.0,,12.0,17.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,Defender,29,2.0,2.0,2.0,11.0,1.0,34.0,1.0,15.0,7.0,8.0,20.0,31.0,2.0,2.0,,,1.0,,,,13.0,7.0,6.0,4.0,10.0,,89.0,,16.0,3.0,2.0,11.0,,45.0,4.0,,,2.0,1.0,,,,,8.0,78.0,25.0,60.0,77.0,1.0,,164.0,3.0,2.0,4.0,4.0,19.0,97.0,,85.0,2.0,1.0,12.0,134.0,4.0,2.0,2.0,10.0,6.0,,,,0.0,,,,1.0,,,,,1.0,,,,6.0,1.0,,,,3.0,,,,,,9.0,,2.0,6.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,c79ainmgf5m1wbmfrv7r9orh0,D. IIttycheria,Forward,44,27.0,16.0,10.0,55.0,8.0,88.0,15.0,83.0,45.0,38.0,186.0,37.0,5.0,10.0,,3.0,18.0,2.0,3.0,,56.0,34.0,22.0,8.0,31.0,3.0,165.0,4.0,53.0,16.0,7.0,36.0,1.0,47.0,8.0,11.0,10.0,8.0,4.0,1.0,1.0,7.0,7.0,5.0,124.0,88.0,42.0,124.0,2.0,,696.0,19.0,4.0,11.0,7.0,104.0,170.0,21.0,129.0,8.0,55.0,41.0,314.0,15.0,14.0,9.0,43.0,36.0,,1.0,2.0,1.0,2.0,11.0,2.0,16.0,3.0,,1.0,,6.0,1.0,10.0,3.0,13.0,,,,1.0,6.0,,,,,,2.0,,,5.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,1h6nqryaaq6dd8ckm3l5ukkd0,J. Kim,Defender,57,,,1.0,,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,1.0,,1.0,,3.0,,4.0,,,,,1.0,,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,,2.0,,,,,1.0,4.0,,3.0,1.0,,1.0,6.0,,,,1.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,7p40houalv7xx9apuwy0xdwd0,T. Lodder,Goalkeeper,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,9b02cix263jvavj538nkj3m6s,L. Mackenzie,Midfielder,97,7.0,2.0,8.0,76.0,6.0,106.0,6.0,84.0,49.0,35.0,139.0,48.0,12.0,8.0,,5.0,20.0,1.0,1.0,,77.0,44.0,33.0,6.0,37.0,,216.0,1.0,54.0,10.0,2.0,31.0,4.0,67.0,6.0,6.0,7.0,8.0,,3.0,3.0,7.0,10.0,8.0,176.0,97.0,94.0,180.0,3.0,,720.0,21.0,3.0,16.0,16.0,93.0,228.0,13.0,188.0,10.0,37.0,40.0,359.0,9.0,9.0,8.0,39.0,38.0,2.0,3.0,2.0,1.0,,5.0,,19.0,5.0,,,,7.0,1.0,2.0,4.0,10.0,,,,,4.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,4.0,,,,1.0,,3.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,57yplpr6jgwlqoon231ydqp04,I. Mathe,Defender,53,9.0,6.0,7.0,34.0,2.0,72.0,1.0,43.0,17.0,26.0,46.0,95.0,2.0,7.0,,,13.0,1.0,,,34.0,14.0,20.0,2.0,112.0,,277.0,,44.0,6.0,4.0,15.0,,46.0,2.0,1.0,1.0,5.0,1.0,,,6.0,,13.0,247.0,78.0,179.0,244.0,1.0,,501.0,8.0,28.0,5.0,7.0,47.0,287.0,2.0,257.0,7.0,9.0,30.0,387.0,,,4.0,18.0,20.0,2.0,,,0.0,2.0,3.0,,12.0,,,,,6.0,,1.0,,12.0,7.0,,,,6.0,,,,1.0,3.0,7.0,,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,2qe2fkhym8gu3bvpdw7gxaas4,C. Munn,Defender,52,,,1.0,4.0,,,,3.0,2.0,1.0,,17.0,1.0,1.0,,,,,,,3.0,2.0,1.0,,16.0,,34.0,,,3.0,1.0,6.0,,1.0,,,,1.0,1.0,,,,,1.0,28.0,7.0,25.0,31.0,1.0,,53.0,,,1.0,,10.0,38.0,,32.0,1.0,,6.0,49.0,,,,1.0,5.0,1.0,,,0.0,,,,,,,,,,,,,5.0,,,,,1.0,,,,,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,bhyrle5kfk0dvgz2c8nodt72s,J. Peace,Defender,58,,,2.0,2.0,,1.0,,3.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,3.0,1.0,2.0,,2.0,,6.0,,1.0,,,2.0,,,,,,,,,,,,,3.0,,3.0,3.0,2.0,,19.0,1.0,1.0,,,6.0,6.0,,3.0,2.0,,3.0,16.0,,,1.0,2.0,2.0,,,,0.0,2.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,cjjuvnhklgmui45anhykhb384,A. Peter,Defender,65,4.0,2.0,5.0,16.0,1.0,13.0,,17.0,9.0,8.0,9.0,10.0,2.0,5.0,,,3.0,,,,13.0,7.0,6.0,1.0,16.0,,54.0,,6.0,3.0,1.0,5.0,,12.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,46.0,9.0,37.0,44.0,2.0,,183.0,4.0,3.0,2.0,1.0,17.0,54.0,1.0,46.0,4.0,1.0,8.0,80.0,1.0,1.0,2.0,3.0,6.0,,,,0.0,4.0,2.0,,3.0,,,,,2.0,1.0,,,6.0,,,,,,,,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,e5k7tkxl85vrisn4by90eryms,K. Podgorni,Midfielder,51,2.0,1.0,2.0,3.0,,3.0,,3.0,1.0,2.0,9.0,5.0,,2.0,,,1.0,,,,1.0,,1.0,,1.0,,14.0,,1.0,1.0,,1.0,,6.0,,1.0,,,,,,1.0,,,11.0,8.0,4.0,12.0,,,28.0,,1.0,1.0,,4.0,15.0,1.0,12.0,,,3.0,19.0,,,,2.0,3.0,,,,0.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,4qw21sume6x1wpf9mreu4k8wk,M. Popović,Forward,47,10.0,1.0,10.0,25.0,3.0,23.0,2.0,35.0,26.0,9.0,54.0,16.0,6.0,10.0,2.0,,10.0,1.0,,,25.0,17.0,8.0,7.0,22.0,5.0,72.0,,6.0,2.0,,9.0,,17.0,9.0,3.0,4.0,5.0,3.0,,,,4.0,5.0,52.0,39.0,20.0,54.0,1.0,1.0,471.0,7.0,3.0,7.0,4.0,41.0,80.0,7.0,59.0,4.0,18.0,21.0,131.0,1.0,1.0,2.0,17.0,18.0,1.0,,,0.0,5.0,9.0,,9.0,,,,,3.0,4.0,3.0,,5.0,2.0,,,,,,,,1.0,,1.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,1wfo8ov8ihw7v3umqdjz5rrpw,C. Rassak,Midfielder,71,7.0,5.0,11.0,66.0,,69.0,2.0,81.0,33.0,48.0,88.0,45.0,7.0,11.0,4.0,,17.0,2.0,,,74.0,31.0,43.0,6.0,64.0,,213.0,,24.0,9.0,2.0,30.0,,49.0,10.0,1.0,2.0,7.0,4.0,7.0,3.0,6.0,8.0,10.0,181.0,100.0,98.0,181.0,3.0,1.0,608.0,19.0,6.0,7.0,23.0,78.0,224.0,3.0,191.0,14.0,3.0,33.0,343.0,10.0,2.0,3.0,34.0,22.0,2.0,,,0.0,4.0,2.0,,15.0,,1.0,,,11.0,2.0,,,9.0,1.0,,,,4.0,,,,1.0,,1.0,,2.0,11.0,4.0,,,,,,,,,13.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,eyi3v6u4zdx0w0bhn9y71pono,S. Rogers,Goalkeeper,60,,,3.0,,,9.0,,,,,,32.0,,3.0,,,11.0,1.0,,,,,,,21.0,,64.0,,4.0,,,19.0,,31.0,,,,3.0,,,,,,13.0,51.0,4.0,64.0,55.0,,,270.0,,5.0,,,16.0,84.0,,68.0,,,16.0,111.0,,,,11.0,1.0,,,,0.0,,,,10.0,,,,,,,,,5.0,,28.0,18.0,,,,,,10.0,,,,11.0,15.0,,,3.0,3.0,8.0,6.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,68irb4x8c3uq1n3ffq9pmkvf8,R. Sewell,Forward,62,4.0,2.0,10.0,52.0,6.0,65.0,2.0,67.0,42.0,25.0,108.0,59.0,6.0,10.0,,1.0,24.0,2.0,1.0,1.0,63.0,40.0,23.0,12.0,60.0,,212.0,,33.0,5.0,4.0,28.0,1.0,61.0,12.0,4.0,5.0,8.0,1.0,4.0,1.0,5.0,3.0,26.0,176.0,111.0,84.0,165.0,6.0,,792.0,25.0,5.0,8.0,6.0,94.0,232.0,9.0,191.0,12.0,16.0,41.0,355.0,15.0,4.0,13.0,39.0,33.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,22.0,,,,,6.0,1.0,,,17.0,2.0,,,,11.0,,,,1.0,,,,1.0,8.0,,1.0,,,,,,,,14.0,3.0,10.0,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,snmydxfhvhii9p84nabor1uc,Y. Tsuji,Midfielder,68,5.0,4.0,5.0,46.0,3.0,22.0,3.0,44.0,18.0,26.0,41.0,24.0,3.0,5.0,,,11.0,1.0,,,39.0,17.0,22.0,2.0,27.0,,114.0,,12.0,6.0,4.0,13.0,,20.0,2.0,,,3.0,2.0,,,5.0,5.0,4.0,102.0,45.0,60.0,101.0,3.0,,247.0,12.0,2.0,4.0,7.0,40.0,117.0,,105.0,10.0,6.0,12.0,184.0,2.0,2.0,3.0,11.0,7.0,,,,0.0,2.0,1.0,,10.0,,,,,7.0,,,,3.0,,,,,3.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,3mdm2bd45bybp9zbt6aspgq21,R. Veselinović,Defender,4,2.0,1.0,1.0,1.0,,14.0,,5.0,2.0,3.0,1.0,15.0,,1.0,,,1.0,,,,3.0,1.0,2.0,,15.0,,34.0,,5.0,,,3.0,,7.0,,,,1.0,1.0,,,1.0,,6.0,33.0,13.0,23.0,30.0,1.0,,45.0,,1.0,1.0,,2.0,38.0,,36.0,1.0,,2.0,41.0,,,,1.0,,,,,0.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,69em3y6h9chftkk096n8smc16,T. Wright,Defender,43,37.0,21.0,10.0,20.0,1.0,142.0,1.0,74.0,31.0,43.0,36.0,253.0,1.0,10.0,,2.0,22.0,2.0,,,37.0,15.0,22.0,4.0,237.0,,617.0,1.0,65.0,7.0,7.0,52.0,,132.0,4.0,8.0,4.0,9.0,,,,1.0,,66.0,542.0,200.0,365.0,499.0,3.0,1.0,855.0,2.0,46.0,4.0,7.0,83.0,642.0,12.0,565.0,14.0,22.0,77.0,775.0,1.0,1.0,,52.0,40.0,2.0,1.0,1.0,0.0,1.0,16.0,1.0,20.0,2.0,1.0,1.0,,11.0,,2.0,2.0,26.0,16.0,,,,11.0,,,,8.0,,3.0,,23.0,37.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,dleb1bm5gsfvf5uv8gpg7ixgp,A. Zendejas,Goalkeeper,30,1.0,1.0,2.0,,,5.0,,1.0,,1.0,,31.0,,2.0,,,3.0,,,,,,,,18.0,,41.0,,1.0,,,20.0,,14.0,,,,2.0,,,,,,7.0,36.0,4.0,45.0,42.0,,,180.0,,2.0,,,14.0,63.0,,49.0,,,14.0,82.0,,,,9.0,,,,,0.0,,,,3.0,,,,,,,,,5.0,,17.0,12.0,,,,,,3.0,,,,6.0,14.0,,,,2.0,3.0,2.0,1.0,,,,,,,5.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
USA_MLS_Next_Pro,2026,Vancouver Whitecaps FC II,dwiq0cdzif0h7sz6m2sk1qsyc,Y. Zuluaga,Forward,45,12.0,4.0,10.0,88.0,3.0,131.0,6.0,98.0,55.0,43.0,221.0,73.0,2.0,10.0,,,20.0,1.0,,,86.0,47.0,39.0,14.0,14.0,2.0,245.0,3.0,68.0,20.0,9.0,35.0,,75.0,14.0,3.0,6.0,8.0,6.0,14.0,6.0,21.0,1.0,17.0,180.0,138.0,61.0,168.0,1.0,,672.0,30.0,1.0,8.0,9.0,161.0,250.0,9.0,185.0,9.0,18.0,65.0,458.0,35.0,20.0,18.0,85.0,47.0,2.0,,,0.0,2.0,8.0,,19.0,,,,,8.0,1.0,,,15.0,1.0,,,,11.0,,,,3.0,1.0,9.0,,8.0,18.0,,,,,,,,,2.0,17.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,
