liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Louisville City FC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,23,1.0,,62.0,2.0,,,12.0,2.0,1.0,,6.0,,,1.0,1.0,,3.0,15.0,1.0,,,4.0,12.0,,1.0,1.0,7.0,1.0,,5.0,,,,7.0,1.0,,3.0,,4.0,,30.0,1.0,4.0,8.0,,7.0,5.0,10.0,2.0,,,,,1.0,,,11.0,,1.0,,2.0,4.0,1.0,,6.0,4.0,7.0,7.0,3.0,,9.0,,,2.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,32x576ehh8bw7sbtw5n8ciq5l,J. Carranza,Midfielder,31,14.0,1.0,932.0,3.0,1.0,1.0,459.0,6.0,116.0,6.0,256.0,3.0,1.0,10.0,14.0,3.0,6.0,145.0,159.0,30.0,,50.0,469.0,3.0,21.0,25.0,387.0,14.0,4.0,60.0,5.0,146.0,15.0,60.0,3.0,,85.0,10.0,22.0,21.0,703.0,11.0,19.0,151.0,,94.0,16.0,10.0,91.0,2.0,1.0,22.0,1.0,30.0,7.0,11.0,164.0,3.0,17.0,,21.0,19.0,5.0,1.0,67.0,113.0,399.0,409.0,13.0,23.0,73.0,7.0,10.0,84.0,9.0,16.0,2.0,9.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,4.0,5.0,3146.0,48.0,28.0,2.0,1891.0,5.0,103.0,1.0,633.0,95.0,9.0,210.0,20.0,3.0,64.0,444.0,938.0,71.0,,186.0,1966.0,2.0,45.0,20.0,1358.0,29.0,22.0,396.0,,752.0,13.0,295.0,4.0,8.0,195.0,36.0,31.0,105.0,2578.0,,36.0,180.0,,891.0,40.0,10.0,254.0,6.0,,212.0,1.0,28.0,140.0,2.0,384.0,208.0,32.0,,4.0,36.0,,2.0,66.0,220.0,1511.0,1570.0,204.0,51.0,130.0,20.0,72.0,114.0,,1.0,16.0,25.0,29.0,3.0,3.0,,,,,,,,,,,,1.0,,,1.0,2.0,2.0,,,13.0,,,2.0,,,,1.0,2.0,,,,,,,,1.0,,,,,
USA_USL_Championship,2018,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Midfielder,22,47.0,7.0,2337.0,53.0,3.0,8.0,816.0,21.0,246.0,11.0,438.0,5.0,3.0,25.0,34.0,3.0,43.0,352.0,223.0,38.0,,154.0,829.0,14.0,27.0,21.0,628.0,25.0,41.0,179.0,2.0,123.0,28.0,178.0,25.0,2.0,125.0,27.0,69.0,51.0,1329.0,6.0,34.0,185.0,2.0,200.0,87.0,10.0,110.0,17.0,,22.0,9.0,35.0,16.0,24.0,244.0,7.0,28.0,3.0,50.0,34.0,3.0,1.0,91.0,260.0,639.0,650.0,59.0,26.0,134.0,12.0,12.0,94.0,7.0,24.0,24.0,16.0,4.0,2.0,1.0,3.0,,,,,,,,,,,3.0,,,2.0,,6.0,,,3.0,,,1.0,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36,6.0,1.0,3246.0,,7.0,3.0,2005.0,6.0,260.0,4.0,881.0,36.0,8.0,99.0,37.0,4.0,68.0,447.0,800.0,78.0,,263.0,2039.0,1.0,37.0,9.0,1560.0,33.0,20.0,362.0,2.0,597.0,30.0,272.0,12.0,,271.0,36.0,56.0,99.0,2496.0,3.0,37.0,222.0,1.0,704.0,29.0,10.0,225.0,6.0,2.0,117.0,1.0,55.0,87.0,8.0,377.0,45.0,37.0,1.0,9.0,37.0,,3.0,84.0,478.0,1646.0,1677.0,155.0,49.0,152.0,29.0,52.0,138.0,1.0,50.0,14.0,19.0,11.0,4.0,16.0,1.0,,,,,,,,,,,,,,,4.0,2.0,,,14.0,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,brwl3zb2vun64lff7gwrvqtw5,T. Dobrowski,Goalkeeper,28,,,253.0,,8.0,,41.0,,,,10.0,23.0,,34.0,,,,34.0,30.0,,,,74.0,,,,23.0,2.0,,34.0,,11.0,,32.0,,,25.0,2.0,,2.0,98.0,,3.0,,,52.0,,10.0,1.0,,,17.0,,1.0,1.0,,1.0,1.0,2.0,,,3.0,,,,11.0,24.0,40.0,1.0,,,,,,1.0,,,,,,,,5.0,23.0,,1.0,,3.0,3.0,2.0,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,21,28.0,1.0,784.0,41.0,3.0,,290.0,8.0,69.0,11.0,114.0,16.0,1.0,40.0,5.0,2.0,27.0,187.0,105.0,21.0,,54.0,302.0,3.0,16.0,3.0,176.0,5.0,7.0,94.0,8.0,107.0,5.0,124.0,1.0,14.0,48.0,7.0,22.0,16.0,540.0,27.0,17.0,67.0,,114.0,5.0,10.0,44.0,4.0,3.0,32.0,2.0,6.0,14.0,5.0,108.0,16.0,7.0,,46.0,17.0,16.0,1.0,37.0,12.0,201.0,208.0,41.0,18.0,64.0,3.0,12.0,30.0,10.0,3.0,3.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,dhm85nbmxpnjmtfqqsmj9k6ei,C. Hubbard,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14,7.0,10.0,1986.0,,1.0,13.0,644.0,5.0,192.0,3.0,335.0,3.0,3.0,12.0,21.0,2.0,68.0,316.0,156.0,23.0,,156.0,656.0,17.0,30.0,24.0,475.0,21.0,30.0,168.0,,138.0,44.0,147.0,8.0,1.0,102.0,24.0,42.0,28.0,991.0,1.0,32.0,151.0,,195.0,91.0,10.0,82.0,19.0,,13.0,3.0,19.0,16.0,15.0,235.0,8.0,23.0,,7.0,32.0,,4.0,85.0,131.0,476.0,488.0,84.0,14.0,153.0,9.0,5.0,66.0,8.0,47.0,11.0,7.0,1.0,10.0,12.0,10.0,,,,,,,,,,,12.0,,3.0,1.0,10.0,13.0,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,Louisville City FC,58uexaxruilsi52735lkwmqqx,O. Jiménez,Midfielder,19,53.0,1.0,3123.0,209.0,14.0,1.0,1507.0,25.0,286.0,74.0,783.0,55.0,3.0,135.0,24.0,3.0,36.0,686.0,492.0,44.0,,245.0,1581.0,2.0,24.0,23.0,1100.0,34.0,50.0,380.0,50.0,628.0,74.0,442.0,13.0,29.0,211.0,35.0,59.0,95.0,2501.0,148.0,35.0,189.0,,563.0,58.0,10.0,132.0,18.0,4.0,101.0,14.0,33.0,32.0,16.0,257.0,56.0,37.0,,157.0,35.0,84.0,,89.0,104.0,1157.0,1201.0,68.0,35.0,125.0,9.0,34.0,100.0,,11.0,32.0,16.0,2.0,13.0,8.0,,,,,,,,,,,,1.0,,,2.0,12.0,1.0,,,12.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,
