liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Orlando City SC,37g9of9qb1hgpap7yjz4qs4p,R. Aguilera,Midfielder,28,5.0,3.0,52.0,1.0,33.0,3.0,1.0,60.0,73.0,7.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,6.0,1.0,96.0,,21.0,,2.0,92.0,1.0,,58.0,54.0,,,51.0,,,,3.0,5.0,7.0,17.0,3.0,3.0,,2.0,,18.0,,,21.0,2.0,7.0,,1.0,8.0,,2.0,1.0,3.0,,,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Orlando City SC,83180uf8plty9hjlnxzqg9gph,T. Akindele,Forward,13,72.0,33.0,257.0,16.0,183.0,20.0,22.0,364.0,576.0,165.0,16.0,4.0,47.0,55.0,12.0,137.0,19.0,77.0,8.0,52.0,9.0,106.0,87.0,22.0,1370.0,5.0,44.0,334.0,287.0,3.0,11.0,283.0,4.0,,1.0,72.0,91.0,150.0,95.0,33.0,18.0,76.0,74.0,3.0,61.0,5.0,2.0,71.0,4.0,78.0,6.0,1.0,32.0,15.0,31.0,24.0,9.0,2.0,1.0,2.0,43.0,4.0,9.0,4.0,17.0,2.0,11.0,13.0,,,1.0,2.0,,,20.0,17.0,,11.0,,3.0,3.0,1.0,5.0,6.0,17.0,3.0,2.0,2.0,,28.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2021,Orlando City SC,nf5y7om644176c52n91ptsyd,Nani,Midfielder,17,176.0,29.0,710.0,7.0,526.0,14.0,46.0,954.0,1420.0,215.0,19.0,40.0,81.0,70.0,9.0,201.0,24.0,197.0,23.0,70.0,22.0,258.0,41.0,31.0,1853.0,21.0,20.0,898.0,757.0,5.0,14.0,717.0,14.0,2.0,15.0,240.0,101.0,392.0,359.0,29.0,7.0,85.0,114.0,18.0,247.0,8.0,1.0,147.0,6.0,174.0,42.0,2.0,93.0,22.0,93.0,41.0,46.0,5.0,5.0,3.0,21.0,50.0,23.0,89.0,17.0,27.0,5.0,37.0,,2.0,3.0,1.0,4.0,6.0,28.0,23.0,1.0,25.0,4.0,10.0,6.0,5.0,6.0,7.0,29.0,3.0,5.0,14.0,1.0,48.0,,10.0,48.0,1.0,26.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,
USA_MLS,2021,Orlando City SC,ilvvb6zrr0wjuimecqd5c2jt,A. Alvarado,Midfielder,22,7.0,10.0,71.0,2.0,48.0,1.0,9.0,81.0,128.0,27.0,5.0,,13.0,6.0,,26.0,7.0,9.0,3.0,58.0,1.0,25.0,3.0,2.0,192.0,2.0,1.0,80.0,72.0,2.0,2.0,72.0,,,1.0,9.0,14.0,28.0,28.0,10.0,8.0,2.0,13.0,1.0,15.0,1.0,,12.0,1.0,24.0,2.0,,7.0,2.0,11.0,2.0,2.0,,,0.0,2.0,1.0,,2.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,1.0,,,8.0,,,1.0,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Orlando City SC,8y8d2dd469x9q0lc7qfyxypyh,B. Austin,Goalkeeper,23,1.0,5.0,35.0,,12.0,,,97.0,130.0,,6.0,23.0,,1.0,,,8.0,26.0,,24.0,,59.0,,,450.0,25.0,,47.0,71.0,2.0,,48.0,,10.0,1.0,19.0,,27.0,16.0,5.0,,,,,66.0,,,15.0,,,,,28.0,5.0,,1.0,7.0,,,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7.0,,,,,49.0,2.0,2.0,10.0,4.0,1.0,8.0,1.0,4.0,,,,,,,,,,,,,,,44.0,
USA_MLS,2021,Orlando City SC,4bggjgcn6zy4nttmz631xucq1,Matheus Aiás,Forward,99,2.0,2.0,,,,,1.0,2.0,5.0,4.0,,,1.0,,,,,2.0,,90.0,,,2.0,,15.0,,2.0,2.0,,,,,,,,,3.0,3.0,1.0,2.0,2.0,,1.0,,,,,1.0,,2.0,,,,,1.0,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Orlando City SC,diujkyv8kfqfj5t3ick97pi0a,J. Bender,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Orlando City SC,2gyzpo4amzw3ibxq47dyzvmx,João Moutinho,Defender,4,99.0,20.0,745.0,9.0,373.0,12.0,14.0,939.0,1259.0,113.0,18.0,35.0,38.0,27.0,5.0,83.0,20.0,175.0,3.0,100.0,24.0,402.0,35.0,18.0,1290.0,76.0,14.0,917.0,764.0,2.0,5.0,729.0,16.0,32.0,93.0,138.0,52.0,256.0,411.0,20.0,6.0,14.0,61.0,1.0,409.0,8.0,,36.0,30.0,78.0,5.0,2.0,85.0,14.0,40.0,13.0,63.0,,,0.0,21.0,23.0,7.0,26.0,18.0,11.0,2.0,16.0,,,,,27.0,,1.0,5.0,,1.0,,,,,1.0,1.0,11.0,,,11.0,2.0,6.0,,,2.0,,2.0,2.0,,6.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,
USA_MLS,2021,Orlando City SC,2h6kgjpj0jaipdcpq095yrqhh,Antônio Carlos,Defender,25,99.0,30.0,1173.0,12.0,371.0,30.0,2.0,1440.0,1784.0,189.0,29.0,148.0,42.0,76.0,17.0,57.0,39.0,188.0,,52.0,28.0,883.0,98.0,21.0,2504.0,89.0,31.0,1361.0,1252.0,10.0,2.0,1104.0,19.0,47.0,1.0,96.0,73.0,205.0,177.0,30.0,1.0,23.0,116.0,3.0,579.0,9.0,1.0,627.0,60.0,91.0,4.0,6.0,144.0,29.0,49.0,39.0,93.0,1.0,1.0,0.0,67.0,1.0,4.0,1.0,117.0,2.0,,5.0,,,,,,,,11.0,,3.0,,2.0,2.0,2.0,,,17.0,,,2.0,1.0,14.0,1.0,,,1.0,,9.0,,17.0,26.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2021,Orlando City SC,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,34,26.0,17.0,250.0,4.0,107.0,11.0,9.0,282.0,330.0,57.0,10.0,7.0,27.0,11.0,8.0,37.0,11.0,29.0,2.0,100.0,4.0,146.0,20.0,5.0,562.0,3.0,14.0,279.0,253.0,1.0,4.0,246.0,3.0,,,19.0,41.0,44.0,90.0,17.0,10.0,1.0,16.0,,60.0,1.0,,95.0,6.0,37.0,2.0,2.0,42.0,7.0,10.0,6.0,11.0,,,0.0,6.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
