liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Columbus Crew 2,e0pkyzm6eqzlrxme33k7dwgt0,C. Adams,Forward,52,53.0,77.0,270.0,2.0,5.0,21.0,3.0,30.0,23.0,7.0,3.0,,1.0,1.0,20.0,1.0,56.0,2.0,20.0,3.0,16.0,2.0,19.0,11.0,,19.0,3.0,1.0,1.0,2.0,1.0,2.0,36.0,1.0,21.0,74.0,,19.0,19.0,9.0,2.0,3.0,6.0,1.0,1.0,9.0,,1.0,55.0,109.0,3.0,10.0,1.0,10.0,2.0,9.0,0.0,,5.0,2.0,2.0,,,,,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,58w3qcq1xrkpq5f9miuxp4ys4,B. Adu-Gyamfi,Forward,42,27.0,40.0,128.0,,2.0,15.0,6.0,23.0,8.0,4.0,3.0,,1.0,,6.0,1.0,27.0,1.0,10.0,3.0,9.0,3.0,10.0,6.0,2.0,9.0,1.0,,,,,6.0,21.0,1.0,13.0,40.0,,13.0,9.0,4.0,1.0,,2.0,2.0,,10.0,1.0,,27.0,64.0,,5.0,1.0,10.0,1.0,4.0,1.0,3.0,1.0,4.0,,,,1.0,3.0,,,,2.0,,1.0,3.0,0.0,3.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,290iohuheoqdrdocbg25ipgk4,A. Alaouieh,Midfielder,44,22.0,25.0,45.0,,3.0,4.0,2.0,7.0,10.0,1.0,1.0,,1.0,,9.0,1.0,22.0,1.0,6.0,1.0,6.0,,2.0,2.0,1.0,5.0,,1.0,1.0,,,1.0,13.0,,3.0,25.0,1.0,7.0,3.0,4.0,,,5.0,,,2.0,,,22.0,40.0,,1.0,,10.0,,4.0,0.0,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,4nvz6yrxluelbpsjavcjtgnx0,T. Brown,Defender,49,75.0,101.0,270.0,2.0,7.0,21.0,2.0,46.0,23.0,5.0,3.0,,2.0,1.0,36.0,2.0,77.0,3.0,21.0,3.0,55.0,1.0,20.0,13.0,,19.0,3.0,2.0,,,4.0,2.0,41.0,1.0,24.0,99.0,1.0,3.0,13.0,8.0,3.0,,9.0,,1.0,9.0,,4.0,76.0,167.0,,11.0,,10.0,1.0,8.0,0.0,1.0,2.0,11.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,0.0,4.0,4.0,14.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,2d6x2013shqu5q4m0pl8oi904,G. Di Noto,Defender,63,26.0,30.0,46.0,1.0,1.0,2.0,,2.0,2.0,,2.0,,,,26.0,,28.0,,1.0,2.0,7.0,,9.0,,2.0,1.0,,,,,,,2.0,,2.0,28.0,1.0,12.0,2.0,1.0,,,3.0,,,,,,27.0,33.0,,,,10.0,,1.0,0.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,6h50dld8q1obbx8vdp7q8bje,Q. Elliot,Midfielder,32,66.0,91.0,198.0,2.0,9.0,18.0,,41.0,15.0,6.0,3.0,1.0,,1.0,33.0,1.0,68.0,6.0,19.0,3.0,6.0,2.0,28.0,10.0,1.0,18.0,2.0,3.0,,,2.0,,37.0,3.0,23.0,89.0,4.0,42.0,22.0,8.0,4.0,,13.0,,1.0,1.0,,3.0,67.0,148.0,,10.0,1.0,10.0,4.0,9.0,0.0,,,1.0,5.0,,,,,1.0,6.0,,2.0,,8.0,,,3.0,3.0,12.0,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,Defender,40,182.0,214.0,252.0,1.0,,8.0,1.0,17.0,7.0,1.0,3.0,1.0,5.0,3.0,147.0,6.0,198.0,2.0,21.0,3.0,59.0,1.0,63.0,11.0,,15.0,3.0,2.0,,,4.0,1.0,51.0,,16.0,198.0,11.0,85.0,10.0,9.0,,,11.0,,1.0,2.0,1.0,3.0,194.0,245.0,,6.0,,10.0,1.0,10.0,0.0,1.0,5.0,6.0,,,1.0,,1.0,4.0,,,2.0,,8.0,1.0,0.0,,,4.0,1.0,4.0,,,,,,,,,,,,,,,1.0,8.0,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,xm7a3ed4ovj75z5q26uo991w,P. Forfor,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,6y36evobpiw5m6whr0s44gs2c,J. Granda,Midfielder,50,12.0,13.0,13.0,1.0,,1.0,,1.0,4.0,,1.0,,,,6.0,,12.0,,2.0,1.0,1.0,,4.0,,1.0,2.0,,,,,,,6.0,,1.0,13.0,,4.0,1.0,2.0,,,,,,1.0,,,11.0,15.0,,,,10.0,,2.0,0.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Columbus Crew 2,3vztrleod574utjrzhpgn0cgk,A. Grinblat,Midfielder,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
