liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Attacker,25.0,2,1,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,20.0,3,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,715qexmchnyx2png0e68c1fu2,J. Brígido,Attacker,32.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,bn8eqcglavl5j1kmlgyy3hed,A. Briseño,Defender,4.0,4,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11.0,3,0,0,0,0,0,2,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,21.0,2,1,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,es363spp9pgd4hralx6ni2xw4,M. Chávez,Defender,50.0,2,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,31e3kw8b8zovsaqjaduuvz6xh,C. Cisneros,Midfielder,24.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Attacker,18.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,5vjalgmy5e9xhfdjoeq6kxqwa,C. Cowell,Attacker,16.0,4,3,0,0,0,0,1,3
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,5gkxss9fh2g95tmamrr5crifo,G. García,Attacker,47.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,bacfellhebfxls5mhsg416fpw,A. González,Attacker,34.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,28.0,4,0,1,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,Midfielder,15.0,3,1,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,e2ecjp2hobzgi1o9l57xgcd0p,V. Guzmán,Midfielder,5.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,djqagc8dcwm3kvsikrrirkzpx,J. Hernández,Attacker,14.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,avd8lotmysybbftiwdtlezx79,M. Jiménez,Goalkeeper,23.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,bj3er8j1dfby0zoolpm0o8i6s,L. Ledesma,Midfielder,60.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,4xlgsrklbu5qofhrk52pjttnu,J. Macías,Attacker,9.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,2a4ps5qrt0o2jmbl7jgtg38bt,R. Marín,Attacker,19.0,4,2,0,0,0,0,1,3
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,cg785nocdjgfryc57yj3mmxp0,R. Martínez,Defender,33.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,2.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,9kj5ny7gzgmnbbmjpmkkdjfje,A. Organista,Midfielder,58.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,54fwmdbpmgtdrz80psqjr5m38,J. Orozco,Defender,13.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,39twli4ggza19cr83weylmck4,Y. Padilla,Attacker,31.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,a3kwt1a6ayeni1hqbs8ya9u22,P. Pérez,Midfielder,6.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,d2y0n3bf5ttu1dsqg1atuczu2,R. Rangel,Goalkeeper,27.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,alqnanizwho9z46di0qrv5u22,L. Rey,Defender,65.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,7su9vrjsmo84ae2prlgpc41k9,D. Ríos,Attacker,7.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,ab2fee8s6kv2ck8cbcj1vhnmd,J. Sánchez,Defender,17.0,2,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,cpg8165qhgz3a2f516gptktbe,G. Sepúlveda,Defender,3.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,en2jrgb80pqi4da4e0ijfs1d5,L. Sepúlveda,Defender,43.0,3,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,9k252umz9x2uwm0ecsnj1eiju,A. Torres,Midfielder,29.0,3,0,1,2,1,1,0,0
Concacaf_Concacaf_Champions_Cup,2024,CD Guadalajara,952946i5tzseeuav0quurmx91,Óscar Whalley,Goalkeeper,30.0,4,0,0,0,0,0,0,0
