liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,FC Dallas,lvbnk881mde943xx8nrr1nmd,E. Ansah,Forward,31,9.0,50.0,6.0,45.0,,5.0,58.0,6.0,3.0,9.0,,18.0,9.0,11.0,,,,3.0,38.0,21.0,29.0,1.0,224.0,10.0,2.0,17.0,1.0,11.0,113.0,25.0,,4.0,32.0,2.0,7.0,11.0,7.0,45.0,2.0,,25.0,11.0,58.0,9.0,1.0,2.0,2.0,,,4.0,12.0,3.0,11.0,,14.0,,21.0,45.0,,,10.0,,20.0,,2.0,1.0,,,,2.0,18.0,1.0,,13.0,0.0,1.0,,,,,1.0,,,,3.0,1.0,,4.0,,,6.0,,1.0,,1.0,,,1.0,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Forward,7,27.0,185.0,30.0,434.0,17.0,53.0,608.0,30.0,4.0,14.0,22.0,170.0,163.0,25.0,,17.0,,11.0,304.0,108.0,151.0,12.0,1918.0,79.0,10.0,141.0,1.0,147.0,931.0,131.0,6.0,27.0,103.0,26.0,177.0,2.0,21.0,430.0,20.0,2.0,333.0,25.0,612.0,68.0,19.0,19.0,23.0,13.0,3.0,10.0,20.0,16.0,38.0,1.0,14.0,8.0,34.0,417.0,1.0,23.0,79.0,1.0,83.0,3.0,31.0,8.0,15.0,,,27.0,82.0,38.0,7.0,178.0,0.0,7.0,,,,,2.0,,,14.0,15.0,7.0,,10.0,4.0,,15.0,,,,3.0,4.0,,10.0,3.0,,6.0,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,FC Dallas,9kjmp5eg60q8bt1na23vs67ai,N. Tafari,Defender,17,27.0,171.0,1.0,1412.0,1.0,21.0,1606.0,1.0,3.0,54.0,27.0,205.0,409.0,33.0,,121.0,39.0,7.0,313.0,1015.0,81.0,27.0,2756.0,37.0,145.0,528.0,,152.0,2031.0,69.0,6.0,6.0,76.0,29.0,696.0,3.0,12.0,1318.0,31.0,4.0,399.0,33.0,1702.0,41.0,1.0,13.0,36.0,28.0,10.0,14.0,36.0,17.0,6.0,,12.0,15.0,90.0,1291.0,2.0,30.0,143.0,25.0,40.0,5.0,138.0,6.0,,,39.0,4.0,95.0,86.0,16.0,290.0,1.0,2.0,,,,,1.0,,,4.0,6.0,2.0,1.0,5.0,2.0,,3.0,,,,3.0,3.0,,1.0,3.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,
USA_MLS,2023,FC Dallas,608d9yxcn99up33girsspyaga,A. Carrera,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,6,28.0,162.0,5.0,1315.0,4.0,40.0,1447.0,5.0,,4.0,27.0,107.0,469.0,30.0,,54.0,,6.0,218.0,654.0,142.0,20.0,2171.0,9.0,18.0,398.0,1.0,113.0,1734.0,234.0,9.0,15.0,95.0,34.0,365.0,6.0,9.0,1297.0,37.0,2.0,663.0,30.0,1466.0,63.0,7.0,24.0,42.0,12.0,1.0,24.0,16.0,16.0,22.0,1.0,12.0,13.0,20.0,1261.0,1.0,24.0,188.0,7.0,79.0,5.0,38.0,8.0,8.0,,,14.0,67.0,49.0,10.0,151.0,0.0,2.0,,,,,,,,1.0,14.0,2.0,2.0,3.0,,,7.0,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,rtca480n5ehey5ffvt8nudck,H. Endeley,Defender,27,1.0,26.0,3.0,37.0,7.0,2.0,47.0,3.0,,1.0,8.0,11.0,12.0,8.0,,2.0,,,29.0,15.0,24.0,1.0,209.0,5.0,3.0,4.0,,11.0,99.0,13.0,,6.0,11.0,4.0,19.0,6.0,1.0,36.0,4.0,,22.0,8.0,48.0,14.0,,4.0,5.0,,,2.0,1.0,1.0,7.0,1.0,14.0,1.0,2.0,35.0,1.0,2.0,10.0,,10.0,1.0,,,2.0,,,1.0,15.0,3.0,,11.0,0.0,,,,,,,,,,4.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,4w21suigchse7vkzgbl98dt61,M. Farfan,Defender,4,23.0,277.0,44.0,933.0,197.0,56.0,1076.0,41.0,2.0,33.0,21.0,144.0,60.0,34.0,,24.0,,7.0,307.0,514.0,202.0,30.0,2779.0,37.0,51.0,443.0,3.0,133.0,1756.0,261.0,5.0,47.0,123.0,49.0,344.0,2.0,10.0,905.0,28.0,6.0,433.0,34.0,1108.0,121.0,6.0,27.0,33.0,18.0,4.0,22.0,42.0,11.0,34.0,14.0,12.0,9.0,75.0,909.0,2.0,32.0,120.0,12.0,81.0,5.0,42.0,2.0,11.0,1.0,,13.0,154.0,75.0,22.0,175.0,0.0,14.0,,2.0,1.0,,,,,1.0,26.0,13.0,,3.0,3.0,,12.0,,,,1.0,3.0,,,1.0,,4.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,FC Dallas,5wttdjpftd57c2t5959sm2yg9,J. Ferreira,Forward,10,10.0,146.0,87.0,665.0,24.0,25.0,785.0,42.0,6.0,6.0,24.0,264.0,268.0,29.0,,39.0,,24.0,387.0,244.0,116.0,14.0,2439.0,111.0,15.0,175.0,,168.0,1306.0,218.0,2.0,7.0,86.0,30.0,209.0,2.0,50.0,589.0,24.0,3.0,460.0,29.0,870.0,54.0,21.0,14.0,26.0,6.0,,7.0,24.0,9.0,32.0,2.0,19.0,11.0,30.0,626.0,1.0,27.0,75.0,,62.0,2.0,37.0,15.0,6.0,,,54.0,60.0,28.0,16.0,205.0,8.0,39.0,2.0,72.0,33.0,5.0,9.0,,,9.0,17.0,10.0,2.0,26.0,4.0,26.0,14.0,,1.0,2.0,13.0,4.0,4.0,20.0,13.0,,3.0,,8.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,5y8srw7hc5nlu0efcq710if3d,L. Fraser,Midfielder,18,4.0,40.0,4.0,259.0,,13.0,308.0,4.0,,11.0,,41.0,92.0,10.0,,17.0,,1.0,72.0,123.0,23.0,7.0,599.0,6.0,10.0,69.0,,38.0,393.0,50.0,,1.0,16.0,8.0,105.0,4.0,2.0,251.0,11.0,,138.0,10.0,316.0,13.0,1.0,6.0,11.0,4.0,,8.0,6.0,2.0,3.0,,16.0,,17.0,242.0,1.0,6.0,26.0,4.0,10.0,,19.0,1.0,3.0,,,2.0,24.0,20.0,2.0,57.0,0.0,2.0,,,,,,,,,5.0,2.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,3,9.0,54.0,,340.0,1.0,4.0,407.0,,,22.0,4.0,43.0,119.0,15.0,,19.0,,1.0,75.0,275.0,21.0,5.0,861.0,5.0,51.0,98.0,,29.0,516.0,21.0,3.0,3.0,24.0,6.0,173.0,6.0,2.0,337.0,15.0,1.0,65.0,15.0,411.0,8.0,,4.0,19.0,14.0,1.0,3.0,11.0,1.0,,,10.0,2.0,33.0,321.0,,9.0,37.0,11.0,13.0,4.0,42.0,,1.0,,,1.0,30.0,28.0,2.0,71.0,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,FC Dallas,7scex1k4y0ctz3600075tmhud,S. Ibeagha,Defender,25,14.0,169.0,2.0,1210.0,1.0,15.0,1378.0,2.0,2.0,61.0,21.0,152.0,590.0,34.0,,56.0,13.0,5.0,274.0,919.0,71.0,34.0,2652.0,23.0,166.0,188.0,,129.0,1807.0,74.0,4.0,17.0,65.0,22.0,608.0,5.0,8.0,1142.0,30.0,5.0,291.0,34.0,1460.0,43.0,1.0,13.0,32.0,46.0,7.0,10.0,37.0,6.0,3.0,4.0,12.0,11.0,98.0,1154.0,2.0,29.0,142.0,23.0,28.0,2.0,121.0,2.0,1.0,,13.0,,104.0,100.0,9.0,250.0,0.0,,,,,1.0,,,,,4.0,,,3.0,,,2.0,,,,1.0,1.0,,,1.0,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,5vhikvmcesruckmfcfmm0q8d1,Asier Illarramendi,Midfielder,14,12.0,91.0,1.0,643.0,3.0,26.0,703.0,1.0,,4.0,,51.0,197.0,14.0,,23.0,,3.0,109.0,319.0,80.0,24.0,962.0,1.0,10.0,167.0,1.0,60.0,877.0,129.0,5.0,10.0,44.0,28.0,235.0,4.0,3.0,624.0,13.0,1.0,324.0,14.0,728.0,43.0,3.0,16.0,13.0,13.0,4.0,15.0,7.0,7.0,9.0,,19.0,,11.0,620.0,1.0,10.0,97.0,5.0,37.0,,25.0,1.0,1.0,,,,47.0,35.0,12.0,85.0,0.0,,,,,,,,,,5.0,,1.0,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,93o28ydbvwtnx57fivsejpi0a,Jesús Jiménez,Forward,9,8.0,79.0,3.0,147.0,1.0,9.0,172.0,3.0,3.0,7.0,14.0,27.0,43.0,23.0,,3.0,,9.0,79.0,63.0,51.0,2.0,706.0,42.0,1.0,59.0,,31.0,291.0,51.0,1.0,5.0,50.0,8.0,30.0,15.0,16.0,136.0,9.0,,85.0,23.0,183.0,22.0,2.0,4.0,11.0,3.0,,7.0,21.0,2.0,19.0,,13.0,4.0,28.0,144.0,,8.0,26.0,,29.0,2.0,5.0,1.0,8.0,,,5.0,29.0,12.0,4.0,36.0,0.0,1.0,,,,2.0,,,,,9.0,1.0,1.0,7.0,1.0,,12.0,,,,,2.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,FC Dallas,4m1a1e1aqovig7w39zrfy8smh,S. Junqua,Defender,29,19.0,142.0,22.0,393.0,53.0,34.0,506.0,21.0,1.0,32.0,13.0,93.0,75.0,25.0,,14.0,,4.0,198.0,207.0,83.0,14.0,1214.0,26.0,28.0,143.0,2.0,93.0,793.0,78.0,,8.0,70.0,20.0,214.0,14.0,7.0,389.0,14.0,2.0,187.0,25.0,510.0,40.0,6.0,12.0,16.0,12.0,,18.0,27.0,7.0,19.0,18.0,11.0,7.0,59.0,379.0,1.0,11.0,57.0,4.0,43.0,2.0,24.0,2.0,3.0,1.0,,7.0,72.0,46.0,8.0,117.0,0.0,1.0,,1.0,1.0,,,,,,13.0,1.0,,3.0,,,6.0,,,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,FC Dallas,4rbdimd60mev06u2km69yyvo,B. Kamungo,Forward,77,11.0,98.0,3.0,110.0,1.0,9.0,146.0,3.0,,7.0,13.0,33.0,55.0,19.0,,9.0,,4.0,80.0,30.0,73.0,4.0,640.0,31.0,4.0,19.0,,35.0,274.0,40.0,,13.0,57.0,12.0,34.0,11.0,13.0,108.0,6.0,,82.0,19.0,148.0,34.0,5.0,6.0,6.0,2.0,1.0,5.0,18.0,7.0,23.0,,14.0,3.0,25.0,101.0,,8.0,35.0,,39.0,,3.0,9.0,8.0,,,4.0,41.0,8.0,6.0,38.0,2.0,2.0,,,,,,,,1.0,9.0,2.0,,9.0,1.0,,11.0,,2.0,,5.0,1.0,,3.0,6.0,,3.0,1.0,3.0,3.0,4.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,FC Dallas,9nl0k91lrjonu0z2irbs01oiy,A. Korça,Defender,24,,3.0,,42.0,4.0,,48.0,,,,2.0,6.0,25.0,4.0,,,,,10.0,30.0,2.0,4.0,154.0,,1.0,2.0,,1.0,68.0,3.0,,,1.0,1.0,19.0,2.0,,41.0,2.0,,12.0,4.0,49.0,2.0,,,2.0,2.0,,,1.0,,,1.0,9.0,2.0,1.0,42.0,,2.0,5.0,3.0,,,6.0,,2.0,,,,2.0,1.0,1.0,7.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
