liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Las Vegas Lights FC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,1.0,414.0,39.0,1092.0,13.0,20.0,149.0,9.0,24.0,761.0,2.0,218.0,12.0,66.0,43.0,61.0,100.0,15.0,1258.0,213.0,865.0,9.0,63.0,13.0,6.0,823.0,24.0,14.0,19.0,153.0,10.0,395.0,45.0,79.0,748.0,102.0,106.0,799.0,0.0,16.0,10.0,10.0,11.0,11.0,285.0,,21.0,8.0,3.0,14.0,,53.0,29.0,12.0,8.0,17.0,4.0,11.0,51.0,5.0,,,9.0,,6.0,1.0,2.0,8.0,4.0,,1.0,12.0,,,1.0,5.0,1.0,,,,4.0,18.0,6.0,3.0,1.0,0.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,38.0,30.0,6.0,,,8.0,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,efma0zrimza00ykod1yqmatm2,G. Aguilar,Midfielder,13,1.0,28.0,3.0,73.0,3.0,2.0,11.0,1.0,1.0,41.0,4.0,18.0,,15.0,3.0,6.0,9.0,2.0,90.0,17.0,57.0,1.0,10.0,2.0,4.0,56.0,1.0,1.0,2.0,19.0,10.0,14.0,12.0,5.0,41.0,11.0,13.0,42.0,0.0,1.0,,,2.0,2.0,11.0,,3.0,,1.0,2.0,,2.0,1.0,1.0,,6.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,ckdicmotrgmgbm3aleu999yol,R. Alba,Forward,9,1.0,26.0,24.0,141.0,6.0,4.0,31.0,3.0,9.0,49.0,7.0,22.0,3.0,26.0,41.0,14.0,38.0,16.0,521.0,15.0,87.0,2.0,21.0,4.0,24.0,75.0,9.0,8.0,11.0,42.0,10.0,35.0,26.0,12.0,58.0,20.0,62.0,61.0,0.0,7.0,,5.0,7.0,1.0,19.0,,,2.0,,,,,5.0,6.0,4.0,6.0,17.0,1.0,3.0,21.0,,1.0,14.0,,10.0,,2.0,2.0,1.0,,1.0,5.0,,,,3.0,1.0,,1.0,4.0,,2.0,,4.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,Goalkeeper,1,,156.0,,286.0,,,,,7.0,105.0,1.0,60.0,,42.0,,1.0,1.0,,630.0,84.0,208.0,7.0,2.0,,1.0,126.0,7.0,4.0,9.0,44.0,10.0,10.0,,59.0,140.0,34.0,2.0,166.0,0.0,,,,,,64.0,,42.0,,20.0,,,,1.0,7.0,,8.0,,,26.0,,,,,,,5.0,,,,65.0,,,94.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,11.0,12.0,16.0,1.0,2.0,,,,,,,,5.0,1.0,,8.0,4.0,,,,1.0,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,,503.0,,1080.0,1.0,1.0,,,26.0,379.0,18.0,213.0,,220.0,,6.0,6.0,,2370.0,374.0,771.0,23.0,24.0,,18.0,474.0,26.0,25.0,30.0,229.0,10.0,48.0,8.0,239.0,463.0,167.0,24.0,551.0,0.0,,,,,,184.0,,212.0,,86.0,,,,10.0,26.0,,53.0,,1.0,88.0,,,,,,,26.0,2.0,,3.0,206.0,,,278.0,,,5.0,,9.0,,,,1.0,,,,,,,,,,,,,,,,57.0,80.0,83.0,4.0,10.0,,,,,,,,23.0,2.0,4.0,25.0,30.0,,,,4.0,,2.0,2.0,,
USA_USL_Championship,2024,Las Vegas Lights FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,14,12.0,222.0,40.0,937.0,32.0,19.0,250.0,3.0,34.0,542.0,2.0,98.0,14.0,83.0,52.0,59.0,99.0,11.0,1761.0,142.0,647.0,3.0,61.0,6.0,14.0,623.0,34.0,19.0,26.0,200.0,10.0,358.0,65.0,60.0,541.0,128.0,113.0,564.0,0.0,23.0,16.0,19.0,16.0,15.0,157.0,4.0,18.0,16.0,4.0,48.0,5.0,59.0,31.0,20.0,11.0,14.0,12.0,16.0,23.0,51.0,,,26.0,,19.0,,1.0,2.0,,,,9.0,,,,7.0,2.0,,,9.0,20.0,24.0,,7.0,,,,,1.0,,,3.0,,12.0,,,,,,,,,23.0,6.0,4.0,,,4.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,10,6.0,153.0,64.0,590.0,14.0,13.0,131.0,8.0,16.0,324.0,1.0,90.0,7.0,53.0,74.0,61.0,125.0,20.0,834.0,72.0,398.0,,62.0,13.0,11.0,376.0,16.0,6.0,13.0,134.0,10.0,193.0,47.0,26.0,326.0,41.0,136.0,345.0,0.0,37.0,1.0,5.0,13.0,1.0,105.0,1.0,6.0,24.0,,5.0,1.0,6.0,36.0,9.0,1.0,18.0,10.0,5.0,19.0,30.0,,,7.0,,1.0,,,5.0,5.0,,,12.0,,,,7.0,,1.0,,1.0,7.0,15.0,,6.0,,,,,3.0,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,11.0,137.0,93.0,630.0,21.0,4.0,162.0,1.0,36.0,219.0,32.0,75.0,14.0,70.0,157.0,62.0,155.0,41.0,2183.0,36.0,335.0,6.0,94.0,18.0,96.0,289.0,36.0,20.0,26.0,170.0,10.0,129.0,66.0,24.0,263.0,55.0,251.0,265.0,4.0,48.0,1.0,9.0,36.0,5.0,62.0,1.0,4.0,20.0,1.0,3.0,1.0,3.0,43.0,22.0,16.0,18.0,64.0,3.0,2.0,106.0,,15.0,57.0,,23.0,,,14.0,6.0,,15.0,16.0,,,,6.0,2.0,3.0,10.0,7.0,,9.0,,34.0,10.0,5.0,3.0,,,4.0,2.0,1.0,3.0,1.0,12.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,4x8eu2y112ini9hx6b72bh46i,E. Berumen,Defender,2,1.0,69.0,5.0,212.0,4.0,5.0,29.0,,3.0,124.0,6.0,42.0,,29.0,11.0,9.0,14.0,3.0,270.0,75.0,156.0,6.0,15.0,3.0,12.0,153.0,3.0,3.0,5.0,37.0,10.0,58.0,24.0,12.0,120.0,17.0,26.0,127.0,0.0,1.0,,,,8.0,10.0,,5.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,6.0,5.0,7.0,3.0,,,3.0,,3.0,,,,1.0,,,3.0,,,,2.0,1.0,1.0,,,19.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Las Vegas Lights FC,2jxho5va9q638vkklji2n8cx6,S. Brewer,Midfielder,28,8.0,175.0,29.0,695.0,21.0,17.0,117.0,6.0,30.0,346.0,11.0,49.0,20.0,88.0,37.0,32.0,61.0,9.0,1116.0,112.0,435.0,32.0,43.0,4.0,19.0,434.0,30.0,9.0,12.0,171.0,10.0,182.0,59.0,54.0,333.0,75.0,80.0,347.0,0.0,19.0,10.0,4.0,,11.0,157.0,,29.0,11.0,22.0,25.0,,25.0,9.0,10.0,5.0,38.0,8.0,11.0,14.0,25.0,,1.0,4.0,,2.0,2.0,1.0,1.0,2.0,,1.0,7.0,,,,3.0,,2.0,1.0,,43.0,11.0,1.0,2.0,0.0,1.0,,,2.0,,,,,10.0,1.0,,1.0,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
