liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Panama Under 17,xsskylkcfyvknwcr8pu2az8,J. Insturain,Midfielder,15,2.0,,,,1.0,,,5.0,2.0,4.0,,36.0,,,1.0,46.0,9.0,2.0,,,2.0,3.0,1.0,15.0,,24.0,,10.0,,3.0,,2.0,,2.0,,4.0,10.0,28.0,48.0,2.0,2.0,8.0,,32.0,32.0,0.0,,,,,1.0,,8.0,23.0,,,1.0,5.0,,,,2.0,,,,,,,8.0,,,,,,,,,,,,2.0,2.0,,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,a8r8g8n4hq3z8xx39ndvkvzmc,E. López,Midfielder,8,31.0,8.0,,,1.0,,,17.0,1.0,7.0,,108.0,,2.0,,185.0,10.0,13.0,,17.0,3.0,2.0,,23.0,2.0,92.0,2.0,35.0,,7.0,17.0,30.0,2.0,12.0,1.0,5.0,10.0,89.0,173.0,3.0,14.0,33.0,,96.0,101.0,1.0,7.0,1.0,6.0,5.0,,1.0,24.0,94.0,8.0,,4.0,28.0,,12.0,1.0,8.0,,,,,,,9.0,,,,,,,,,1.0,8.0,1.0,3.0,10.0,3.0,,,,4.0,1.0,14.0,2.0,4.0,,,5.0,3.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,3.0,,,,,,,2.0,1.0,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,c9yrzjjl4vcdzm0xk30j228lw,J. López,Midfielder,18,18.0,3.0,,,2.0,,,9.0,2.0,6.0,,57.0,,,1.0,114.0,4.0,7.0,1.0,10.0,3.0,2.0,,12.0,1.0,49.0,1.0,20.0,,5.0,10.0,17.0,,6.0,1.0,7.0,10.0,47.0,89.0,3.0,8.0,18.0,1.0,53.0,51.0,0.0,7.0,1.0,,2.0,,1.0,18.0,47.0,1.0,,,9.0,1.0,10.0,,5.0,,,,,,,2.0,,,,,,,,,,6.0,,3.0,3.0,,,,,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,amix395jypvyiytadum95uvx0,A. Olivardía,Defender,10,40.0,4.0,,,3.0,1.0,,38.0,,26.0,1.0,133.0,,7.0,2.0,249.0,16.0,19.0,1.0,18.0,3.0,7.0,1.0,36.0,3.0,105.0,5.0,60.0,3.0,24.0,20.0,37.0,6.0,11.0,1.0,16.0,10.0,92.0,217.0,3.0,20.0,37.0,1.0,117.0,107.0,0.0,7.0,1.0,,3.0,2.0,3.0,35.0,98.0,6.0,,2.0,25.0,1.0,25.0,,4.0,2.0,,,,,,2.0,,,,,,,,,,11.0,1.0,1.0,13.0,7.0,2.0,,,6.0,6.0,18.0,,6.0,,,8.0,1.0,,1.0,1.0,0.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,9rbhwjr7g36qkzfl6m79pskyc,J. Pacheco,Defender,3,39.0,3.0,,5.0,2.0,20.0,1.0,18.0,,20.0,3.0,82.0,2.0,4.0,5.0,183.0,22.0,18.0,1.0,17.0,3.0,5.0,4.0,3.0,3.0,59.0,6.0,44.0,4.0,15.0,20.0,35.0,1.0,10.0,3.0,8.0,10.0,61.0,166.0,3.0,19.0,36.0,1.0,81.0,62.0,0.0,10.0,1.0,,1.0,2.0,4.0,13.0,41.0,6.0,1.0,1.0,30.0,2.0,12.0,,1.0,3.0,,,,,,3.0,,,,,,,1.0,,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,,,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,6uyrp3yhk98mcymz89ehvfthw,O. Pinzón,Midfielder,17,4.0,1.0,,,,,,3.0,1.0,3.0,,23.0,,,,28.0,2.0,2.0,,2.0,1.0,,,8.0,,20.0,,7.0,,3.0,2.0,4.0,,2.0,,2.0,10.0,20.0,31.0,1.0,2.0,6.0,,23.0,20.0,0.0,1.0,,,,1.0,,4.0,18.0,,,,5.0,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,3mpedbw3sdfrplbn0qocpzml0,M. Prado,Forward,19,28.0,7.0,,2.0,2.0,,,16.0,1.0,16.0,,45.0,2.0,,2.0,247.0,4.0,10.0,1.0,13.0,3.0,4.0,1.0,9.0,2.0,27.0,4.0,33.0,1.0,14.0,13.0,23.0,,7.0,,9.0,10.0,26.0,103.0,3.0,15.0,13.0,1.0,42.0,29.0,0.0,6.0,5.0,1.0,7.0,,5.0,10.0,25.0,4.0,1.0,4.0,13.0,2.0,33.0,1.0,11.0,,,,,,,2.0,,,,,,,,,1.0,2.0,2.0,4.0,1.0,,6.0,1.0,1.0,,,,,3.0,,,1.0,4.0,1.0,3.0,4.0,0.0,,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,haxshm1akayw548bb2dlwtg4,A. Ramos,Defender,2,13.0,1.0,,11.0,1.0,,,13.0,,17.0,1.0,207.0,1.0,2.0,7.0,241.0,109.0,2.0,1.0,3.0,3.0,1.0,4.0,87.0,3.0,167.0,,20.0,,10.0,9.0,5.0,1.0,1.0,1.0,13.0,10.0,181.0,234.0,3.0,4.0,61.0,1.0,197.0,190.0,0.0,,2.0,,,3.0,8.0,5.0,81.0,,5.0,,54.0,,,,,6.0,,,,,6.0,23.0,,,,1.0,7.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,buc1t2eryih7qldszge2kpc7o,R. Reyes,Defender,13,,,,,,,,3.0,1.0,4.0,,25.0,1.0,,2.0,29.0,8.0,,,,1.0,,1.0,8.0,,19.0,,4.0,,2.0,,,,,,1.0,10.0,21.0,25.0,1.0,,11.0,,25.0,21.0,0.0,,,,,,,,13.0,,,,6.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,2sk5lpnnqiwqkxaon9prqbod0,A. Salinas,Midfielder,14,10.0,1.0,,1.0,2.0,13.0,1.0,6.0,3.0,5.0,1.0,51.0,,1.0,,108.0,11.0,4.0,,4.0,3.0,3.0,,1.0,,45.0,,14.0,,5.0,4.0,8.0,,3.0,,4.0,10.0,43.0,87.0,3.0,6.0,19.0,,48.0,46.0,0.0,2.0,2.0,,,3.0,2.0,11.0,37.0,1.0,,,20.0,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Panama Under 17,9faztttk95ckqn8rmnueuk3ro,S. Stewart,Defender,4,24.0,3.0,,10.0,,37.0,5.0,15.0,,15.0,,167.0,3.0,4.0,4.0,270.0,63.0,7.0,1.0,10.0,3.0,1.0,3.0,78.0,3.0,142.0,,33.0,,11.0,14.0,17.0,4.0,4.0,,14.0,10.0,146.0,260.0,3.0,10.0,56.0,1.0,161.0,152.0,0.0,3.0,3.0,,,4.0,7.0,24.0,89.0,3.0,1.0,2.0,9.0,1.0,5.0,,3.0,4.0,,,,,,10.0,,,,,,,1.0,,,1.0,,3.0,3.0,,,,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
