liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Atlas FC,clwmxzpf6n5nwka2y51phrqxg,S. Hernández,Midfielder,199,10.0,7.0,3.0,15.0,67.0,2.0,1.0,144.0,1.0,,5.0,144.0,76.0,68.0,265.0,105.0,10.0,,15.0,,,18.0,15.0,3.0,,134.0,69.0,65.0,,9.0,5.0,11.0,2.0,289.0,,8.0,4.0,85.0,22.0,12.0,51.0,112.0,6.0,4.0,5.0,12.0,11.0,2.0,13.0,213.0,123.0,101.0,205.0,10.0,23.0,21.0,1024.0,39.0,1.0,,,,10.0,18.0,21.0,210.0,295.0,9.0,218.0,33.0,17.0,77.0,600.0,39.0,37.0,22.0,13.0,19.0,96.0,20.0,58.0,,1.0,,,0.0,,3.0,,2.0,,,,1.0,7.0,3.0,3.0,1.0,2.0,,1.0,1.0,6.0,6.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,c2tyovjvvyrt7fs89e4euz3hm,R. Lozano,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,7ee1y2i126xnrq6euzq5wbc44,J. Martín,Forward,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,4,,,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,8.0,,,,,,,1.0,,2.0,2.0,,1.0,,,1.0,5.0,,,,1.0,1.0,1.0,,,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,c6h1weilrivy8h5bzuh3te02x,Róber Pier,Defender,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,duejpk5d3f4mz65a0ak1br23u,C. Ramos,Goalkeeper,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,5mnxp6vqp768gc8jetep0j5ec,P. Ramírez,Defender,15,25.0,12.0,13.0,17.0,61.0,4.0,5.0,64.0,1.0,,2.0,83.0,48.0,35.0,128.0,89.0,8.0,,17.0,,1.0,13.0,11.0,2.0,,58.0,36.0,22.0,,11.0,4.0,75.0,,320.0,,,2.0,32.0,20.0,10.0,46.0,98.0,4.0,6.0,3.0,15.0,3.0,,7.0,246.0,132.0,120.0,242.0,6.0,6.0,4.0,1105.0,19.0,1.0,1.0,,,14.0,15.0,7.0,118.0,323.0,9.0,249.0,12.0,20.0,74.0,476.0,3.0,3.0,1.0,7.0,17.0,60.0,17.0,57.0,3.0,1.0,1.0,0.0,0.0,,,1.0,1.0,,,,,9.0,2.0,8.0,,,,,,3.0,3.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,62hgf13it1y2bhucfxl7bmdhx,A. Rocha,Midfielder,26,33.0,18.0,15.0,19.0,126.0,2.0,8.0,173.0,6.0,,3.0,151.0,79.0,72.0,123.0,268.0,17.0,,19.0,,1.0,20.0,16.0,4.0,1.0,118.0,61.0,57.0,,20.0,10.0,218.0,1.0,822.0,,,3.0,74.0,19.0,10.0,84.0,249.0,10.0,5.0,2.0,19.0,6.0,6.0,55.0,690.0,352.0,373.0,669.0,11.0,15.0,4.0,1599.0,16.0,1.0,,,1.0,24.0,29.0,25.0,176.0,861.0,7.0,724.0,26.0,8.0,137.0,1074.0,7.0,7.0,7.0,26.0,47.0,105.0,39.0,90.0,1.0,5.0,1.0,0.0,0.0,,,,,1.0,1.0,1.0,,7.0,,7.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,4wjtx2agi11axl6qo5nj2hht6,A. Rodríguez,Forward,9,28.0,21.0,7.0,12.0,21.0,3.0,,17.0,,,3.0,50.0,36.0,14.0,57.0,13.0,2.0,,12.0,,1.0,5.0,5.0,,1.0,22.0,15.0,7.0,1.0,,3.0,14.0,3.0,54.0,,,2.0,9.0,6.0,2.0,4.0,11.0,3.0,5.0,1.0,2.0,,,1.0,38.0,30.0,14.0,42.0,,,1.0,332.0,8.0,,,,,6.0,7.0,7.0,43.0,59.0,6.0,43.0,,15.0,16.0,116.0,2.0,2.0,2.0,,,16.0,2.0,16.0,1.0,,1.0,0.0,1.0,,,,,,,,,1.0,10.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,ekns1bw3gxypkt995v0zc1756,J. Rodríguez,Defender,25,20.0,6.0,14.0,13.0,54.0,,2.0,68.0,4.0,1.0,4.0,70.0,32.0,38.0,91.0,159.0,4.0,,13.0,,,9.0,7.0,2.0,,50.0,26.0,24.0,,9.0,5.0,24.0,,347.0,,1.0,2.0,37.0,22.0,11.0,29.0,112.0,5.0,1.0,1.0,12.0,1.0,3.0,17.0,274.0,136.0,144.0,259.0,5.0,10.0,55.0,1007.0,13.0,2.0,,1.0,,42.0,8.0,8.0,123.0,349.0,2.0,276.0,15.0,3.0,73.0,568.0,7.0,7.0,7.0,17.0,32.0,58.0,22.0,41.0,,6.0,,,0.0,,1.0,,,,,,,3.0,1.0,1.0,1.0,,,,1.0,4.0,3.0,18.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,92dkvly8droq0str7j2vy0x78,V. Ríos,Midfielder,27,29.0,9.0,20.0,17.0,48.0,,4.0,70.0,6.0,1.0,3.0,92.0,38.0,54.0,65.0,147.0,8.0,,17.0,,1.0,9.0,8.0,1.0,,63.0,29.0,34.0,,18.0,2.0,121.0,,427.0,,,3.0,32.0,18.0,10.0,52.0,118.0,2.0,5.0,3.0,9.0,1.0,6.0,25.0,349.0,167.0,189.0,331.0,8.0,20.0,3.0,929.0,5.0,,,1.0,,28.0,19.0,5.0,96.0,434.0,8.0,356.0,28.0,5.0,78.0,579.0,1.0,1.0,1.0,16.0,21.0,55.0,24.0,57.0,,6.0,0.0,1.0,0.0,,,1.0,1.0,,,1.0,,2.0,8.0,6.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,1pmt97v25k0g3rb28i794onpw,J. San Martín,Defender,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,45x2lnxdyzbvu39cbumx2ww6h,R. Schlegel,Defender,21,43.0,22.0,21.0,18.0,37.0,1.0,9.0,146.0,8.0,,2.0,135.0,71.0,64.0,29.0,288.0,18.0,15.0,18.0,15.0,,19.0,16.0,3.0,,92.0,49.0,43.0,,31.0,2.0,131.0,1.0,719.0,,,2.0,74.0,15.0,8.0,38.0,305.0,3.0,5.0,1.0,18.0,,11.0,59.0,630.0,172.0,493.0,606.0,7.0,22.0,22.0,1620.0,4.0,,1.0,1.0,,97.0,32.0,17.0,125.0,761.0,6.0,665.0,29.0,13.0,96.0,1036.0,1.0,1.0,2.0,28.0,55.0,70.0,27.0,41.0,,4.0,,,0.0,,,,,,,,,,,1.0,,,,1.0,2.0,,,19.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,4n3tno8s37apgk7pbq8tqywb8,J. Serrato,Midfielder,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,1dnmq5wwsj3d1ra5ec3lqanai,A. Sánchez,Goalkeeper,22,,,,1.0,,,,3.0,1.0,,,,,,,16.0,,6.0,1.0,6.0,,,,,,,,,,,,8.0,,31.0,,,,2.0,,,9.0,15.0,,,,1.0,,,6.0,27.0,3.0,29.0,26.0,,,,90.0,,,,,,,,,7.0,39.0,,32.0,,,7.0,46.0,,,,2.0,6.0,5.0,2.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,2.0,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,bsijqtivxx9jbkjsh9c7ixu51,C. Vargas,Goalkeeper,12,2.0,1.0,1.0,18.0,,,,45.0,7.0,,1.0,6.0,2.0,4.0,,279.0,,125.0,18.0,140.0,,22.0,18.0,4.0,,4.0,1.0,3.0,,,,73.0,,293.0,,,4.0,11.0,,,105.0,139.0,,,,18.0,1.0,17.0,75.0,223.0,49.0,288.0,262.0,,,,1620.0,,,,3.0,,15.0,,2.0,157.0,491.0,,337.0,,,154.0,617.0,,,,72.0,152.0,131.0,23.0,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,27.0,28.0,4.0,1.0,1.0,7.0,3.0,8.0,3.0,1.0,18.0,
Mexico_Liga_MX,2025-2026,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,9.0,4.0,5.0,17.0,41.0,3.0,,61.0,,,2.0,61.0,32.0,29.0,73.0,87.0,6.0,,17.0,,,10.0,8.0,2.0,,52.0,28.0,24.0,,9.0,4.0,74.0,3.0,264.0,,,1.0,31.0,8.0,3.0,28.0,68.0,4.0,3.0,,5.0,4.0,3.0,9.0,226.0,118.0,114.0,222.0,8.0,2.0,2.0,592.0,11.0,,1.0,,,10.0,11.0,10.0,67.0,270.0,3.0,231.0,10.0,7.0,39.0,372.0,5.0,5.0,6.0,6.0,10.0,34.0,10.0,29.0,,1.0,,,0.0,,,,,,,,,5.0,12.0,10.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Atlas FC,6aab54ufh6p2lnlg98r3i9s5x,G. del Prete,Forward,10,1.0,1.0,,2.0,6.0,,,4.0,,,,5.0,3.0,2.0,9.0,1.0,,,2.0,,,,,,,4.0,2.0,2.0,,1.0,2.0,3.0,,13.0,,,,3.0,,,1.0,3.0,2.0,1.0,,,,,1.0,13.0,7.0,6.0,12.0,,,,20.0,1.0,,1.0,,,,,2.0,1.0,13.0,1.0,13.0,,2.0,,18.0,,,1.0,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
