equipo,link,logo,cod_equipo,cod_liga,liga
Birmingham Legion FC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/birmingham-legion-fc/c9xffml4i7ihblp1qhus9w3fu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c9xffml4i7ihblp1qhus9w3fu,c9xffml4i7ihblp1qhus9w3fu,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Charleston Battery,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Colorado Springs Switchbacks FC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/colorado-springs-switchbacks-fc/ak0rmms5xl49w57i2rvid1tk9,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ak0rmms5xl49w57i2rvid1tk9,ak0rmms5xl49w57i2rvid1tk9,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Detroit City FC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/detroit-city-fc/b1rpb2ox52uxcmjrsnqd95pk5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b1rpb2ox52uxcmjrsnqd95pk5,b1rpb2ox52uxcmjrsnqd95pk5,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
El Paso Locomotive FC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/el-paso-locomotive-fc/5h878vnmkbuy2ummddprusxgq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5h878vnmkbuy2ummddprusxgq,5h878vnmkbuy2ummddprusxgq,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
FC Tulsa,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/fc-tulsa/aj8ytsr2ap33tod0hd8ofzaw9,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=aj8ytsr2ap33tod0hd8ofzaw9,aj8ytsr2ap33tod0hd8ofzaw9,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Hartford Athletic,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/hartford-athletic/2n3wgr89m7jl8tmioemit2pgq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2n3wgr89m7jl8tmioemit2pgq,2n3wgr89m7jl8tmioemit2pgq,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Indy Eleven,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/indy-eleven/8cpjplodpphtkbt0hq8sr8mqs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8cpjplodpphtkbt0hq8sr8mqs,8cpjplodpphtkbt0hq8sr8mqs,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Las Vegas Lights FC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/las-vegas-lights-fc/7c9knuwazz9k9449u5rnuuy5m,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7c9knuwazz9k9449u5rnuuy5m,7c9knuwazz9k9449u5rnuuy5m,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
Lexington SC,https://www.scoresway.com/en_GB/soccer/usl-championship-2025/8hdq5pmnb4m3p9t24ytwgjitw/teams/lexington-sc/ck22dnk93ng8ax7wonlff7yms,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ck22dnk93ng8ax7wonlff7yms,ck22dnk93ng8ax7wonlff7yms,8hdq5pmnb4m3p9t24ytwgjitw,usl-championship-2025
