root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,cvz7rxusmcxxv17fij7dxx6mt,J. Altidore,Attacker,17.0,2,0,0,0,0,0,0,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,dx0sxtnwt47os8e6vymenhoet,V. Alvarado,Defender,13.0,4,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,25.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,6grvi28hzez37brwuct4wzo45,K. Beckerman,Midfielder,5.0,5,0,1,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11.0,3,0,0,0,0,0,0,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4.0,6,2,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,Defender,6.0,4,0,2,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,7gni45coa4swn1i66wzpzug9h,T. Chandler,Midfielder,21.0,4,0,2,0,0,0,0,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,24.0,2,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,1l550ygo81yhbyuecd36rx711,C. Dempsey,Attacker,8.0,6,7,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,4qfbdzqjyis1zvznohtb084id,M. Diskerud,Midfielder,10.0,2,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,774fgdux4lyp6ee3h3e4rhvit,B. Evans,Defender,16.0,4,0,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,60gkf96r9k634pwzeq9so14gl,G. Garza,Defender,14.0,1,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,3.0,3,1,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,d8ghjah6w8n3c0q2uvhuuuw9h,A. Gordon,Attacker,26.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,1.0,6,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,e6aji0rmpd5sho84o6muy90id,A. Jóhannsson,Midfielder,9.0,5,1,0,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,27mjms3ib09272iqw6h3w60np,F. Johnson,Midfielder,23.0,6,0,1,0,0,0,1,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,1rq6ohmkk7psv5iowkk4hit3p,A. Morales,Midfielder,7.0,1,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,b1el7j39v2pgvl9zodd9usded,T. Ream,Defender,15.0,2,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,12.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,6vgings8zz8p4qf420xr8vlxx,C. Wondolowski,Attacker,18.0,3,0,0,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,60t3ibndso4jkw4sig7k3t5n9,W. Yarbrough,Goalkeeper,22.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,269gnyszrb8ezl57m1ampsdlh,D. Yedlin,Defender,2.0,5,0,2,0,0,0,4,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,61y263ybiykc566mrl9w2bowl,G. Zardes,Attacker,20.0,5,1,0,0,0,0,1,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,United States,United_States,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Defender,19.0,3,0,0,0,0,0,1,1
