liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Penalty Goals,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Offsides,Successful Lay-offs,Unsuccessful Long Passes,Clean Sheets,Interceptions,Unsuccessful lay-offs,Successful Launches,Unsuccessful Launches,Blocks,Aerial Duels won,Total Clearances,Penalties Conceded,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Assists (Intentional),Through balls,Clearances Off the Line,Headed Goals,Crosses not Claimed,Other Goals
USA_US_Open_Cup,2016,Los Angeles Galaxy,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Defender,21.0,4.0,,1.0,,,,1.0,1.0,,277.0,,,143.0,2.0,20.0,,64.0,1.0,2.0,,,38.0,56.0,9.0,19.0,147.0,4.0,,110.0,3.0,2.0,27.0,,46.0,1.0,20.0,1.0,,11.0,3.0,2.0,7.0,189.0,,4.0,1.0,24.0,,48.0,1.0,10.0,16.0,,,10.0,,3.0,2.0,28.0,3.0,,,,,,,12.0,33.0,,,116.0,120.0,4.0,,,7.0,12.0,2.0,12.0,,,8.0,1.0,5.0,,1.0,2.0,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,7shrs6664saem601vmahjw7h1,S. Lletget,Midfielder,17.0,4.0,4.0,,,,,2.0,,6.0,254.0,1.0,3.0,133.0,4.0,36.0,1.0,86.0,2.0,4.0,,4.0,46.0,29.0,2.0,18.0,133.0,1.0,4.0,111.0,4.0,10.0,19.0,,27.0,6.0,19.0,1.0,,17.0,2.0,3.0,6.0,194.0,,4.0,1.0,29.0,,25.0,8.0,10.0,15.0,6.0,,3.0,1.0,9.0,3.0,33.0,4.0,1.0,6.0,1.0,,,,14.0,45.0,4.0,1.0,114.0,114.0,4.0,,1.0,1.0,18.0,1.0,15.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,cw3f39l4ghmo67cyslc39fw0l,M. Magee,Midfielder,18.0,3.0,1.0,,,,,1.0,1.0,3.0,220.0,4.0,1.0,77.0,,19.0,2.0,40.0,,3.0,,,34.0,25.0,2.0,16.0,84.0,,,62.0,4.0,6.0,21.0,1.0,14.0,4.0,24.0,1.0,,10.0,2.0,1.0,4.0,121.0,4.0,3.0,,9.0,,26.0,6.0,10.0,6.0,3.0,,1.0,,3.0,,10.0,4.0,,7.0,,2.0,,,4.0,25.0,1.0,1.0,60.0,63.0,1.0,,1.0,2.0,4.0,,5.0,,,5.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,6ixgoyhigh86jgucw6k0547o5,J. McBean,Forward,32.0,2.0,,1.0,,,,1.0,1.0,2.0,148.0,,,49.0,,13.0,,31.0,,4.0,,3.0,26.0,7.0,1.0,13.0,51.0,3.0,1.0,34.0,,6.0,13.0,,14.0,2.0,14.0,,,6.0,1.0,1.0,1.0,79.0,,2.0,,11.0,,7.0,,10.0,6.0,2.0,,4.0,,3.0,2.0,15.0,,,2.0,,,,,6.0,17.0,,,36.0,38.0,4.0,,,1.0,9.0,,5.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Forward,40.0,3.0,1.0,,,,,,2.0,4.0,274.0,4.0,,147.0,2.0,30.0,5.0,88.0,2.0,1.0,,3.0,48.0,35.0,6.0,28.0,149.0,1.0,5.0,116.0,1.0,2.0,31.0,2.0,26.0,7.0,30.0,,,20.0,3.0,5.0,5.0,205.0,2.0,3.0,1.0,28.0,,48.0,3.0,10.0,15.0,1.0,,2.0,3.0,4.0,4.0,31.0,1.0,1.0,4.0,,,,,13.0,45.0,1.0,,116.0,118.0,3.0,1.0,,5.0,16.0,1.0,15.0,1.0,,3.0,,3.0,,1.0,3.0,,,3.0,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,1zr5m9yebtffh052az9gbro5,L. Nishanian,Defender,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,2549kn039x6iee2381nveyh1x,Leonardo,Defender,22.0,3.0,,1.0,,,,,,,330.0,,,166.0,,17.0,,49.0,1.0,,,5.0,29.0,98.0,6.0,16.0,175.0,5.0,,134.0,5.0,1.0,28.0,,41.0,,18.0,2.0,,12.0,3.0,1.0,10.0,201.0,,3.0,2.0,12.0,,82.0,2.0,10.0,14.0,1.0,,13.0,,2.0,,24.0,5.0,,,,,,,5.0,35.0,,,139.0,147.0,12.0,,,6.0,10.0,,7.0,,,12.0,,3.0,,1.0,5.0,1.0,7.0,10.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,49hih9ka1cljgkihamec6b17t,D. Romney,Defender,27.0,4.0,1.0,,,,,,,2.0,420.0,14.0,1.0,197.0,1.0,35.0,2.0,63.0,,,,3.0,65.0,92.0,3.0,24.0,202.0,1.0,1.0,139.0,5.0,1.0,49.0,,62.0,1.0,36.0,,5.0,12.0,4.0,2.0,15.0,277.0,,4.0,,12.0,,92.0,,10.0,15.0,1.0,,14.0,2.0,2.0,2.0,24.0,5.0,,2.0,,,,,6.0,13.0,1.0,,148.0,153.0,12.0,,,2.0,9.0,1.0,6.0,,,25.0,1.0,15.0,,2.0,11.0,3.0,9.0,18.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,aaenuriwp16d2ajxphaipm579,B. Rowe,Goalkeeper,12.0,1.0,,,,,,,,,120.0,,,26.0,,,,8.0,,,,,24.0,12.0,,,44.0,,,8.0,2.0,,24.0,,3.0,,21.0,,,13.0,1.0,,3.0,61.0,,1.0,,,,33.0,,10.0,1.0,,,12.0,,,,1.0,2.0,,,,,,,,8.0,,,14.0,20.0,1.0,,,,,,,,,24.0,,,,4.0,17.0,,1.0,1.0,,9.0,12.0,1.0,,,2.0,3.0,7.0,,1.0,5.0,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,f2hfuzq5um6l2wfhbod6uhdjp,O. Sorto,Defender,36.0,1.0,,,,,,,,4.0,120.0,14.0,,60.0,2.0,12.0,,30.0,,,,1.0,23.0,16.0,9.0,8.0,60.0,1.0,1.0,42.0,1.0,,14.0,,3.0,,14.0,,1.0,7.0,1.0,2.0,4.0,97.0,,1.0,1.0,15.0,,30.0,,10.0,13.0,,,4.0,,1.0,1.0,18.0,1.0,,4.0,,,,,4.0,15.0,,,46.0,46.0,3.0,1.0,,5.0,5.0,4.0,11.0,,,6.0,,2.0,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,1zt4jb3cd9yqr3sr9mlajdnth,D. Steres,Defender,44.0,1.0,,,,,,,,,90.0,,,56.0,,4.0,,12.0,,,,3.0,14.0,32.0,,11.0,58.0,2.0,,38.0,2.0,,14.0,,8.0,2.0,10.0,,,5.0,1.0,,4.0,61.0,,1.0,2.0,3.0,,33.0,3.0,10.0,4.0,,,6.0,,,,10.0,2.0,,,,,,,3.0,13.0,,,43.0,44.0,7.0,,,,6.0,,,,,3.0,,,,,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,593id2upikqdheoe48mk91gwl,J. Van Damme,Defender,37.0,1.0,,,,,,,,,90.0,,,35.0,,3.0,,12.0,1.0,,,,14.0,11.0,2.0,4.0,36.0,2.0,2.0,17.0,,,13.0,,5.0,1.0,12.0,,,5.0,1.0,3.0,1.0,51.0,,1.0,1.0,8.0,,26.0,,10.0,6.0,,,6.0,,1.0,,9.0,,,,,,1.0,,3.0,2.0,,,23.0,23.0,1.0,,,2.0,3.0,,5.0,,,9.0,1.0,5.0,,,4.0,,1.0,4.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,430jtuvon7l6plhlrdxb6jbv9,J. Villarreal,Forward,5.0,1.0,1.0,,,,,,,4.0,120.0,3.0,,74.0,1.0,18.0,4.0,51.0,,2.0,,1.0,38.0,13.0,1.0,16.0,80.0,1.0,3.0,54.0,1.0,3.0,20.0,3.0,23.0,5.0,31.0,,,4.0,1.0,3.0,1.0,118.0,10.0,1.0,1.0,15.0,,17.0,,10.0,10.0,1.0,1.0,6.0,1.0,5.0,1.0,17.0,1.0,,12.0,,6.0,,,6.0,22.0,1.0,,55.0,60.0,2.0,,,1.0,7.0,,9.0,,1.0,4.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0
USA_US_Open_Cup,2016,Los Angeles Galaxy,61y263ybiykc566mrl9w2bowl,G. Zardes,Forward,11.0,2.0,,,,,,2.0,,1.0,62.0,,,38.0,,13.0,,22.0,,,,4.0,14.0,8.0,,8.0,38.0,1.0,1.0,30.0,2.0,,8.0,,9.0,1.0,9.0,,,4.0,,,,45.0,,2.0,,3.0,,12.0,3.0,10.0,5.0,,,,,,,11.0,2.0,,1.0,,,,,2.0,4.0,,,30.0,30.0,8.0,1.0,,,6.0,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,em0fmvur6wq6r3szs0suhttqt,N. de Jong,Midfielder,34.0,1.0,,,,,,,1.0,,89.0,,,42.0,,6.0,1.0,22.0,,,,,6.0,21.0,,2.0,47.0,2.0,1.0,42.0,2.0,,5.0,,21.0,,5.0,1.0,,5.0,1.0,,,52.0,,1.0,1.0,4.0,,11.0,,10.0,2.0,,1.0,,,1.0,,4.0,2.0,,,,,,,2.0,9.0,,,37.0,42.0,,,,,2.0,,2.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Los Angeles Galaxy,bc375rrvj1xm0g0v7s2d5fv85,G. dos Santos,Midfielder,10.0,2.0,1.0,,,,,2.0,,1.0,62.0,,1.0,15.0,1.0,2.0,,10.0,,,,,10.0,5.0,2.0,3.0,19.0,1.0,2.0,14.0,2.0,1.0,4.0,,5.0,,5.0,1.0,,2.0,,1.0,,33.0,,2.0,1.0,11.0,,5.0,5.0,10.0,6.0,1.0,,1.0,,2.0,,11.0,2.0,,1.0,1.0,,,,5.0,7.0,1.0,,12.0,15.0,,,,2.0,5.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
