liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Carolina Core FC,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,Midfielder,23,1.0,7.0,1.0,,3.0,4.0,1.0,,,1.0,,,3.0,15.0,2.0,2.0,,,,,,14.0,5.0,9.0,14.0,,45.0,,2.0,16.0,1.0,14.0,1.0,2.0,17.0,,,,1.0,1.0,2.0,0.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,7daffq7yhd9nfyisa544glzbo,N. Anderson,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,c6k5s0xs4l9s70nupiqbly0a,K. Balogun,Midfielder,14,1.0,3.0,2.0,,7.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,7.0,2.0,3.0,1.0,,1.0,,,4.0,3.0,3.0,5.0,,35.0,,4.0,9.0,1.0,6.0,,3.0,11.0,,,,3.0,,3.0,0.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,ehwq7j0t9gkveg69lhinog93o,N. Brown,Defender,22,1.0,4.0,8.0,5.0,22.0,17.0,1.0,2.0,1.0,5.0,2.0,,15.0,37.0,2.0,2.0,,1.0,,,,24.0,14.0,11.0,25.0,3.0,90.0,2.0,19.0,38.0,1.0,25.0,1.0,13.0,52.0,1.0,,3.0,11.0,3.0,10.0,0.0,3.0,,3.0,1.0,3.0,,,3.0,,1.0,,,,,,,2.0,,,,,,,,,,5.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,a4yvwciei4raozyc6we01wopg,J. Caiza,Midfielder,17,1.0,2.0,3.0,1.0,7.0,5.0,1.0,1.0,,3.0,1.0,,1.0,14.0,5.0,6.0,,1.0,1.0,,,11.0,7.0,4.0,8.0,1.0,20.0,,8.0,14.0,1.0,11.0,,3.0,22.0,4.0,1.0,1.0,5.0,2.0,2.0,0.0,,,,1.0,2.0,,,2.0,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,f3uzkdl46t1mujsddhr5tg07o,A. Charles,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,4etok9v8cpctley9rszb6ukno,D. Colon,Defender,18,1.0,10.0,6.0,3.0,7.0,21.0,1.0,1.0,1.0,6.0,3.0,,2.0,42.0,3.0,9.0,,,,,,30.0,12.0,18.0,28.0,6.0,70.0,2.0,17.0,42.0,,30.0,,12.0,59.0,1.0,3.0,5.0,7.0,6.0,7.0,0.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,6uq78l90qnn1qhsm77dwg920a,M. Diakite,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,b2sl4wp77nrynvodb6k19yfze,D. Díaz,Forward,58,1.0,3.0,6.0,1.0,12.0,5.0,1.0,2.0,1.0,5.0,,2.0,4.0,14.0,2.0,2.0,2.0,,1.0,1.0,1.0,13.0,11.0,3.0,13.0,1.0,45.0,,9.0,14.0,1.0,13.0,1.0,1.0,25.0,2.0,,,3.0,,1.0,0.0,1.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,1.0,,5.0,2.0,,,,,,,,,,,,,1.0,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,ansgjd6q2hbhtf6paxsreotn8,N. Evers,Defender,4,1.0,3.0,8.0,4.0,1.0,31.0,1.0,2.0,1.0,3.0,2.0,,27.0,89.0,3.0,30.0,,,,,,77.0,24.0,55.0,72.0,,90.0,2.0,13.0,91.0,,79.0,1.0,12.0,99.0,,1.0,3.0,6.0,6.0,9.0,0.0,5.0,3.0,2.0,,4.0,,3.0,,,1.0,,,7.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,4npcsyrhri5kmeks8gfon146i,N. Holliday,Goalkeeper,1,1.0,,,,1.0,4.0,1.0,2.0,1.0,,,,12.0,13.0,3.0,5.0,,,,,,11.0,2.0,17.0,16.0,,90.0,,2.0,21.0,,19.0,,2.0,26.0,,1.0,2.0,2.0,,,0.0,,,,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,adfocor2tbcmxo03ednm8vywa,J. Ibarra,Forward,10,1.0,2.0,2.0,,5.0,4.0,1.0,1.0,,2.0,,1.0,1.0,11.0,1.0,4.0,1.0,,1.0,,,9.0,7.0,2.0,7.0,,22.0,,6.0,11.0,,9.0,2.0,2.0,15.0,1.0,,,3.0,,2.0,0.0,,,,1.0,2.0,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Carolina Core FC,a7uduuvk9o48rqmqsjnnd3rbo,T. Jackson,Goalkeeper,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
