liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Inter Miami CF,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,Defender,18,,3.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,1.0,,,1.0,38.0,54.0,19.0,89.0,,,69.0,29.0,,1.0,,5.0,12.0,55.0,7.0,,,,1.0,19.0,13.0,66.0,,,,,56.0,3.0,,28.0,,2.0,4.0,11.0,1.0,,6.0,,,1.0,2.0,,,,4.0,2.0,1.0,2.0,5.0,,1.0,2.0,4.0,1.0,10.0,3.0,4.0,,,,,1.0,6.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,1.0,3.0,2.0,2.0,10.0,1.0,3.0,132.0,0.0,1.0,1.0,,,34.0,70.0,20.0,113.0,,,85.0,35.0,,13.0,,4.0,13.0,70.0,9.0,,,,3.0,18.0,12.0,82.0,,,5.0,1.0,73.0,3.0,,38.0,,1.0,4.0,18.0,1.0,2.0,11.0,,,3.0,4.0,,3.0,,5.0,1.0,1.0,3.0,8.0,3.0,,7.0,5.0,,9.0,4.0,4.0,,,,4.0,,6.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,7x098qxoirgwlu38q1v969s6h,C. dos Santos,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,18thoegpfleusbgo4xki7g3it,D. Arroyo,Midfielder,3,,3.0,4.0,4.0,10.0,2.0,3.0,275.0,0.0,,2.0,,,60.0,211.0,71.0,281.0,,,237.0,137.0,,89.0,,6.0,20.0,184.0,18.0,,,,28.0,31.0,25.0,236.0,,,4.0,,212.0,7.0,2.0,75.0,,1.0,4.0,17.0,1.0,7.0,20.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,18.0,2.0,1.0,7.0,1.0,3.0,18.0,12.0,13.0,1.0,2.0,2.0,5.0,3.0,1.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,eyks55tzqu6xmvgvhypzhlwr8,T. Avilés,Defender,6,,2.0,1.0,1.0,10.0,1.0,1.0,78.0,0.0,1.0,,1.0,1.0,7.0,61.0,15.0,71.0,,,66.0,21.0,,32.0,,2.0,2.0,61.0,5.0,,,,2.0,4.0,3.0,64.0,,,,,63.0,2.0,1.0,42.0,,,3.0,12.0,,1.0,3.0,,,,2.0,,,,1.0,1.0,1.0,1.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,65jctzcct9irz3wre08c2v2wa,E. Azcona,Forward,28,,,1.0,1.0,10.0,,,12.0,0.0,,1.0,,,1.0,6.0,,11.0,,,6.0,6.0,,,,,,6.0,1.0,,,,,3.0,,6.0,,,,,6.0,,,,,,1.0,5.0,1.0,,3.0,,,,2.0,,,,,1.0,1.0,,3.0,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,ju24rgwcctj5yizl54o91gfe,S. Borgelin,Forward,49,,1.0,3.0,3.0,10.0,1.0,1.0,145.0,0.0,2.0,2.0,1.0,,5.0,8.0,4.0,43.0,,,18.0,7.0,,4.0,,1.0,8.0,10.0,3.0,,,,,21.0,8.0,16.0,,,,,10.0,1.0,1.0,3.0,,1.0,,5.0,5.0,,25.0,,4.0,4.0,14.0,1.0,2.0,4.0,1.0,,11.0,1.0,21.0,7.0,2.0,16.0,1.0,1.0,7.0,7.0,9.0,1.0,4.0,2.0,,5.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
USA_US_Open_Cup,2023,Inter Miami CF,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,Midfielder,5,1.0,5.0,2.0,2.0,10.0,2.0,4.0,210.0,0.0,,,,1.0,41.0,129.0,42.0,184.0,,,154.0,76.0,,57.0,,5.0,17.0,130.0,12.0,,,,5.0,23.0,19.0,148.0,,,3.0,,135.0,,,59.0,,3.0,5.0,14.0,5.0,2.0,24.0,1.0,,3.0,10.0,,1.0,,3.0,4.0,6.0,5.0,21.0,,2.0,11.0,3.0,1.0,19.0,11.0,13.0,2.0,,,4.0,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,1,1.0,8.0,5.0,5.0,10.0,5.0,7.0,510.0,0.0,1.0,,,1.0,26.0,68.0,81.0,201.0,,1.0,139.0,10.0,62.0,32.0,8.0,12.0,17.0,84.0,54.0,18.0,1.0,36.0,26.0,29.0,29.0,87.0,5.0,9.0,3.0,4.0,110.0,27.0,7.0,100.0,11.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2023,Inter Miami CF,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,9,1.0,5.0,4.0,4.0,10.0,3.0,4.0,276.0,0.0,,1.0,2.0,1.0,19.0,53.0,8.0,96.0,,,69.0,40.0,,16.0,,,11.0,58.0,2.0,,,,2.0,18.0,9.0,62.0,,,3.0,,60.0,1.0,,20.0,,,1.0,26.0,1.0,1.0,17.0,1.0,4.0,6.0,8.0,2.0,3.0,5.0,2.0,,3.0,1.0,11.0,14.0,3.0,11.0,2.0,1.0,8.0,3.0,6.0,3.0,6.0,3.0,,2.0,,,,,,1.0,,2.0,,3.0,,2.0,2.0,,,0.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
