liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Charlotte Independence,9jkyl8iz1bijq4nu2ac4kahg,D. Akyeampong,Defender,24,33.0,94.0,1.0,2.0,24.0,12.0,39.0,4.0,1.0,4.0,1.0,4.0,,1.0,1.0,5.0,1.0,1.0,4.0,1.0,8.0,33.0,32.0,1.0,4.0,13.0,17.0,4.0,10.0,39.0,1.0,,2.0,,7.0,,1.0,6.0,60.0,1.0,1.0,3.0,9.0,3.0,6.0,5.0,0.0,2.0,1.0,2.0,3.0,16.0,2.0,,,,,,3.0,1.0,1.0,,1.0,6.0,,,,,,,,1.0,,9.0,,,,,,,,,,,,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,9,26.0,128.0,5.0,2.0,21.0,10.0,50.0,7.0,,2.0,,4.0,3.0,3.0,8.0,19.0,2.0,1.0,4.0,11.0,11.0,30.0,30.0,,7.0,27.0,13.0,4.0,10.0,46.0,,2.0,3.0,11.0,21.0,1.0,,20.0,77.0,1.0,2.0,3.0,22.0,3.0,17.0,15.0,0.0,2.0,1.0,2.0,2.0,9.0,2.0,,,1.0,1.0,,4.0,3.0,2.0,1.0,1.0,3.0,,,,,,,,2.0,,7.0,,,,,,,,1.0,,0.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,8rm6nz4smfio7orona6d3cb8,I. Bonus,Midfielder,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,8gm6yotwnqihxn67u5tx9m2cq,O. Ciss,Midfielder,6,86.0,153.0,10.0,,49.0,39.0,106.0,4.0,2.0,,5.0,4.0,,2.0,,10.0,1.0,9.0,2.0,,8.0,87.0,82.0,2.0,4.0,26.0,18.0,2.0,10.0,105.0,5.0,1.0,3.0,28.0,19.0,1.0,,19.0,130.0,2.0,1.0,,8.0,,35.0,4.0,1.0,2.0,1.0,,1.0,25.0,,,1.0,1.0,,,,4.0,2.0,2.0,1.0,5.0,,,,,,,,2.0,,4.0,,,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Defender,17,180.0,420.0,10.0,7.0,81.0,109.0,216.0,3.0,4.0,12.0,6.0,4.0,1.0,,6.0,14.0,6.0,13.0,4.0,7.0,7.0,189.0,177.0,,5.0,33.0,29.0,4.0,10.0,207.0,12.0,1.0,2.0,12.0,23.0,,2.0,27.0,259.0,11.0,7.0,3.0,14.0,3.0,86.0,9.0,0.0,,3.0,,4.0,89.0,,1.0,4.0,2.0,,,,1.0,3.0,,2.0,2.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,c7xfrcywzfkh6ysuhv3bk8fvu,R. Djédjé,Defender,7,115.0,296.0,18.0,4.0,48.0,70.0,130.0,12.0,2.0,,3.0,6.0,1.0,2.0,1.0,9.0,5.0,3.0,4.0,2.0,18.0,118.0,109.0,1.0,7.0,17.0,33.0,4.0,10.0,127.0,9.0,,1.0,31.0,9.0,,,12.0,167.0,3.0,6.0,1.0,20.0,1.0,27.0,13.0,0.0,1.0,5.0,5.0,5.0,39.0,8.0,1.0,3.0,10.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,3gma44vra7c6e65mdk97jvztg,N. Gray,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,8,80.0,179.0,11.0,2.0,49.0,33.0,95.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,1.0,8.0,2.0,6.0,3.0,2.0,9.0,81.0,77.0,2.0,9.0,21.0,20.0,3.0,10.0,94.0,4.0,1.0,2.0,17.0,15.0,,,14.0,115.0,1.0,3.0,3.0,11.0,3.0,31.0,2.0,0.0,3.0,4.0,,4.0,27.0,,1.0,,1.0,1.0,,1.0,4.0,,1.0,,2.0,,,,,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Charlotte Independence,616x42afdja89ng8xzh47dxbd,T. Mbuyu,Midfielder,11,52.0,356.0,15.0,3.0,43.0,10.0,72.0,18.0,3.0,,3.0,21.0,5.0,3.0,3.0,14.0,5.0,6.0,4.0,8.0,39.0,52.0,50.0,,26.0,52.0,22.0,4.0,10.0,72.0,2.0,1.0,5.0,23.0,22.0,2.0,,20.0,145.0,3.0,6.0,5.0,47.0,5.0,17.0,21.0,0.0,14.0,5.0,6.0,5.0,10.0,10.0,,,1.0,11.0,,1.0,9.0,5.0,3.0,1.0,3.0,,,,,,,2.0,6.0,,22.0,4.0,,,,,,,1.0,1.0,1.0,0.0,1.0,4.0,,1.0,,,,3.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
