liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,69fnat87plv2mxsyivi1n0twq,A. Gómez,Defender,6,25.0,14.0,11.0,16.0,43.0,1.0,7.0,90.0,3.0,1.0,5.0,95.0,41.0,54.0,81.0,187.0,7.0,9.0,16.0,9.0,1.0,10.0,8.0,2.0,,70.0,27.0,43.0,,19.0,3.0,71.0,,422.0,,,3.0,44.0,19.0,11.0,30.0,137.0,3.0,3.0,4.0,9.0,1.0,10.0,31.0,327.0,115.0,229.0,312.0,11.0,15.0,14.0,912.0,10.0,,1.0,1.0,,43.0,12.0,16.0,127.0,438.0,7.0,343.0,26.0,12.0,95.0,638.0,8.0,8.0,6.0,24.0,40.0,76.0,27.0,55.0,,4.0,1.0,0.0,0.0,,,1.0,,,,,,2.0,7.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,b16xifgt6iaxk1umt1t7cu63u,S. Hernández,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,15,2.0,,2.0,1.0,2.0,,,5.0,,,,5.0,1.0,4.0,5.0,8.0,,,1.0,,,,,,,3.0,1.0,2.0,,,,9.0,,28.0,,,,,,,4.0,9.0,,,,1.0,1.0,,,26.0,14.0,12.0,26.0,,1.0,,42.0,1.0,,,,,,,,4.0,28.0,,26.0,1.0,1.0,2.0,33.0,,,1.0,,,2.0,,2.0,,,,,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,8blunac787u4wvvuwk2vswk5w,A. Magallón,Defender,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,2nu7zqnauqmf9r9gscu9zmj1l,Ó. Manzanárez,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,30,16.0,8.0,8.0,9.0,18.0,,1.0,2.0,,,1.0,22.0,11.0,11.0,23.0,6.0,,,9.0,,1.0,5.0,5.0,,1.0,6.0,3.0,3.0,,,2.0,12.0,1.0,37.0,,,,,1.0,,7.0,7.0,2.0,2.0,1.0,1.0,1.0,,,27.0,16.0,16.0,32.0,,,1.0,246.0,2.0,1.0,,,1.0,2.0,2.0,2.0,16.0,43.0,3.0,32.0,,6.0,11.0,59.0,,,2.0,,2.0,8.0,3.0,9.0,2.0,,1.0,0.0,0.0,,,,,1.0,1.0,1.0,,1.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,3gaxxgtpn765bolqb4x8i36l0,G. Mora,Midfielder,19,1.0,1.0,,6.0,43.0,2.0,,61.0,,,3.0,28.0,14.0,14.0,70.0,33.0,,,6.0,,1.0,1.0,1.0,,1.0,27.0,13.0,14.0,,6.0,4.0,20.0,,136.0,,2.0,1.0,33.0,7.0,3.0,21.0,40.0,4.0,1.0,6.0,4.0,6.0,,1.0,114.0,68.0,49.0,113.0,,3.0,,331.0,11.0,,1.0,,1.0,4.0,,5.0,49.0,136.0,7.0,114.0,3.0,12.0,22.0,208.0,6.0,3.0,8.0,1.0,2.0,19.0,9.0,20.0,,,1.0,0.0,0.0,1.0,2.0,,,1.0,,1.0,,4.0,2.0,3.0,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,c1uk3ril49qphakwjnltmpp90,P. Ortíz,Defender,33,14.0,10.0,4.0,10.0,52.0,,2.0,62.0,1.0,,1.0,63.0,32.0,31.0,70.0,113.0,6.0,,10.0,,,7.0,6.0,1.0,,49.0,22.0,27.0,,10.0,6.0,11.0,,267.0,,,2.0,35.0,10.0,7.0,29.0,99.0,6.0,1.0,2.0,8.0,5.0,4.0,10.0,216.0,87.0,141.0,213.0,4.0,14.0,31.0,722.0,7.0,,,,,20.0,10.0,4.0,101.0,275.0,3.0,223.0,18.0,,52.0,439.0,13.0,13.0,1.0,15.0,22.0,42.0,23.0,30.0,,3.0,,,0.0,,1.0,,,,,,,4.0,2.0,,,,,,1.0,5.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,dz1t31f8yl4g5khy47qza7zmc,G. Padilla,Midfielder,187,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,9.0,,,,,,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,87gvtfqgn555sywr78abximsp,J. Porozo,Defender,12,39.0,8.0,31.0,16.0,51.0,1.0,12.0,169.0,4.0,2.0,,112.0,35.0,77.0,17.0,180.0,12.0,2.0,16.0,2.0,,16.0,13.0,3.0,,73.0,27.0,46.0,,21.0,5.0,282.0,2.0,632.0,,,3.0,67.0,9.0,7.0,44.0,135.0,5.0,4.0,1.0,16.0,,1.0,24.0,587.0,120.0,483.0,579.0,11.0,21.0,1.0,1409.0,,,1.0,1.0,,99.0,18.0,16.0,47.0,648.0,5.0,603.0,32.0,8.0,45.0,874.0,,,,9.0,14.0,24.0,21.0,31.0,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,1q2jy6ztzyfm4l0weu15ovwiy,A. Preciado,Forward,11,36.0,7.0,29.0,15.0,66.0,5.0,1.0,96.0,2.0,,7.0,160.0,69.0,91.0,182.0,43.0,10.0,,15.0,,1.0,11.0,10.0,1.0,1.0,124.0,62.0,62.0,,2.0,8.0,38.0,4.0,203.0,,,3.0,73.0,12.0,6.0,39.0,57.0,9.0,7.0,4.0,10.0,14.0,2.0,7.0,152.0,109.0,48.0,146.0,5.0,22.0,1.0,937.0,39.0,2.0,3.0,,1.0,21.0,19.0,21.0,144.0,204.0,11.0,153.0,27.0,46.0,51.0,433.0,22.0,22.0,27.0,2.0,4.0,62.0,11.0,47.0,2.0,1.0,1.0,0.0,0.0,,,1.0,1.0,,,1.0,,4.0,5.0,10.0,,,1.0,1.0,,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,4wpe4uuut8q61vq5kaw8jijh0,A. Pérez,Midfielder,26,2.0,2.0,,3.0,7.0,,,11.0,,,,10.0,5.0,5.0,25.0,5.0,,,3.0,,,,,,,8.0,3.0,5.0,,,3.0,17.0,,32.0,,,,4.0,4.0,4.0,3.0,6.0,3.0,,,2.0,,,,30.0,28.0,7.0,33.0,2.0,,,106.0,1.0,,,,,,,3.0,6.0,35.0,,33.0,2.0,2.0,2.0,51.0,,,,,,1.0,1.0,2.0,,,,,0.0,,4.0,,,,,,,2.0,1.0,3.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,e70lu0n1at0xx7lf5z0niukq2,R. Fernández,Defender,3,25.0,13.0,12.0,16.0,102.0,1.0,8.0,88.0,2.0,,,144.0,75.0,69.0,155.0,233.0,23.0,,16.0,,,16.0,13.0,3.0,,119.0,62.0,57.0,,17.0,9.0,216.0,2.0,563.0,,,3.0,43.0,36.0,21.0,48.0,29.0,10.0,3.0,,16.0,5.0,4.0,38.0,469.0,197.0,291.0,447.0,11.0,26.0,119.0,1404.0,19.0,,1.0,,,42.0,28.0,15.0,191.0,580.0,3.0,485.0,37.0,14.0,95.0,977.0,25.0,25.0,10.0,21.0,33.0,83.0,37.0,62.0,,4.0,,,0.0,,,,1.0,,,,,3.0,,1.0,,,,1.0,1.0,3.0,3.0,28.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,22,25.0,15.0,10.0,17.0,84.0,2.0,3.0,87.0,2.0,,6.0,142.0,72.0,70.0,131.0,132.0,10.0,,17.0,,,15.0,12.0,3.0,,117.0,57.0,60.0,,11.0,11.0,100.0,7.0,395.0,,,3.0,39.0,16.0,10.0,60.0,81.0,11.0,15.0,11.0,15.0,9.0,4.0,26.0,303.0,155.0,152.0,279.0,8.0,22.0,9.0,1291.0,21.0,2.0,2.0,,,27.0,25.0,21.0,152.0,397.0,26.0,305.0,30.0,22.0,92.0,631.0,10.0,10.0,14.0,13.0,25.0,74.0,28.0,67.0,,4.0,,,0.0,3.0,,,3.0,,,,,7.0,2.0,7.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,2,8.0,1.0,7.0,17.0,,,,64.0,5.0,,,10.0,1.0,9.0,,328.0,,127.0,17.0,123.0,,17.0,14.0,3.0,,2.0,,2.0,,,,188.0,,438.0,,,3.0,23.0,,,119.0,113.0,,,,17.0,,34.0,149.0,370.0,84.0,403.0,338.0,,1.0,,1530.0,,,,13.0,,17.0,,2.0,146.0,629.0,,487.0,1.0,,142.0,776.0,,,,65.0,140.0,118.0,24.0,2.0,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,47.0,58.0,38.0,19.0,12.0,1.0,,3.0,,11.0,,,14.0,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,95yyq4j1ym21hffmhapal9oq2,I. Tona,Midfielder,8,17.0,12.0,5.0,16.0,163.0,5.0,1.0,216.0,5.0,,2.0,124.0,60.0,64.0,91.0,223.0,12.0,,16.0,,,15.0,12.0,3.0,,107.0,48.0,59.0,,9.0,7.0,255.0,,830.0,,1.0,1.0,85.0,21.0,14.0,106.0,236.0,8.0,3.0,1.0,16.0,8.0,6.0,96.0,718.0,306.0,457.0,666.0,13.0,28.0,5.0,1412.0,12.0,,,,,31.0,22.0,10.0,160.0,877.0,4.0,762.0,41.0,1.0,115.0,1080.0,6.0,3.0,4.0,22.0,56.0,81.0,40.0,59.0,,6.0,,,0.0,,,,,,,,,1.0,,15.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,49knget07fr822bqlusq7tv8q,A. Vega,Defender,16,7.0,4.0,3.0,11.0,54.0,3.0,3.0,45.0,2.0,1.0,5.0,49.0,22.0,27.0,109.0,108.0,,,11.0,,,9.0,7.0,2.0,,42.0,18.0,24.0,,3.0,8.0,6.0,2.0,266.0,,,1.0,26.0,8.0,4.0,34.0,100.0,8.0,2.0,1.0,8.0,,6.0,16.0,206.0,110.0,108.0,192.0,11.0,11.0,46.0,696.0,9.0,,,1.0,,21.0,1.0,2.0,108.0,268.0,3.0,208.0,22.0,4.0,60.0,449.0,21.0,21.0,5.0,13.0,19.0,58.0,23.0,41.0,,,,,0.0,1.0,,,,,,,,1.0,3.0,,,,,,,10.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,b5pf64v2vu42s1td4u9uh5c7o,Vitinho,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,bpnuwv0mw5wzfd3dc0lob8dpm,Á. Zapata,Midfielder,20,,,,6.0,11.0,,1.0,10.0,,,,15.0,7.0,8.0,5.0,14.0,1.0,,6.0,,,2.0,2.0,,,15.0,7.0,8.0,,5.0,,12.0,,43.0,,,1.0,5.0,3.0,2.0,5.0,8.0,,1.0,,1.0,,,,33.0,13.0,21.0,34.0,1.0,5.0,,112.0,2.0,,,,,2.0,3.0,2.0,15.0,45.0,1.0,34.0,6.0,1.0,11.0,72.0,,,1.0,2.0,3.0,7.0,4.0,8.0,,1.0,,,0.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Tijuana Xoloitzcuintles de Caliente,5y6p1u6w68pphuyj0x1khb6dw,R. Árciga,Forward,17,13.0,9.0,4.0,16.0,102.0,3.0,1.0,102.0,,,10.0,106.0,64.0,42.0,215.0,72.0,11.0,,16.0,,2.0,12.0,10.0,2.0,1.0,93.0,55.0,38.0,,9.0,16.0,92.0,4.0,277.0,,3.0,2.0,68.0,24.0,8.0,46.0,15.0,19.0,3.0,5.0,13.0,3.0,2.0,6.0,215.0,149.0,86.0,213.0,6.0,13.0,3.0,1001.0,27.0,5.0,1.0,,1.0,20.0,13.0,16.0,171.0,281.0,8.0,219.0,19.0,28.0,62.0,514.0,44.0,44.0,15.0,6.0,11.0,89.0,17.0,51.0,2.0,3.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,1.0,,12.0,3.0,5.0,1.0,,,3.0,,16.0,15.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
