liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,San Diego Loyal SC,9yb7mpdypokfylz8dz17wsl5g,H. Abdikadir,Midfielder,42,,5.0,4.0,3.0,8.0,2.0,,2.0,,25.0,,,56.0,6.0,15.0,,114.0,1.0,18.0,,6.0,,1.0,6.0,19.0,,17.0,13.0,5.0,2.0,96.0,29.0,4.0,239.0,95.0,,12.0,93.0,2.0,,1.0,2.0,1.0,3.0,2.0,154.0,6.0,32.0,1.0,2.0,13.0,,38.0,4.0,5.0,34.0,,113.0,1.0,,10.0,16.0,3.0,,,40.0,3.0,4.0,,1.0,18.0,28.0,10.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,47.0,2.0,26.0,8.0,15.0,28.0,7.0,6.0,,420.0,2.0,11.0,749.0,12.0,78.0,54.0,1579.0,10.0,86.0,10.0,33.0,9.0,7.0,65.0,283.0,94.0,229.0,120.0,29.0,34.0,1413.0,335.0,42.0,2614.0,1294.0,1.0,101.0,1301.0,6.0,4.0,8.0,23.0,15.0,112.0,38.0,2049.0,33.0,358.0,31.0,15.0,205.0,2.0,518.0,19.0,53.0,210.0,15.0,1446.0,13.0,1.0,10.0,124.0,4.0,7.0,1.0,718.0,30.0,48.0,31.0,4.0,166.0,198.0,20.0,5.0,0.0,1.0,0.0,2.0,74.0,38.0,6.0,12.0,,4.0,,28.0,4.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,b2s3ht7wd68hbjgiddxtongtl,H. Ashworth,Defender,23,,1.0,1.0,1.0,,,,3.0,,34.0,,,39.0,11.0,2.0,,70.0,,3.0,4.0,2.0,,,5.0,2.0,1.0,11.0,6.0,2.0,2.0,54.0,18.0,,135.0,53.0,,11.0,51.0,3.0,1.0,,3.0,9.0,3.0,3.0,97.0,2.0,20.0,6.0,3.0,10.0,,14.0,,5.0,19.0,,69.0,,,10.0,16.0,10.0,,,15.0,2.0,1.0,1.0,,16.0,8.0,2.0,,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,77,4.0,4.0,2.0,17.0,,10.0,,,1.0,17.0,,,16.0,27.0,22.0,,96.0,6.0,39.0,32.0,7.0,6.0,3.0,3.0,32.0,1.0,24.0,14.0,4.0,3.0,69.0,62.0,17.0,435.0,65.0,3.0,24.0,65.0,5.0,,5.0,2.0,2.0,4.0,3.0,182.0,7.0,18.0,4.0,11.0,7.0,,29.0,7.0,3.0,63.0,1.0,92.0,6.0,,10.0,24.0,10.0,,3.0,53.0,1.0,4.0,1.0,3.0,27.0,36.0,2.0,,1.0,2.0,2.0,1.0,,,,,3.0,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,7,25.0,12.0,11.0,28.0,25.0,52.0,1.0,10.0,,253.0,,10.0,243.0,35.0,104.0,19.0,838.0,21.0,132.0,55.0,25.0,23.0,8.0,38.0,164.0,67.0,213.0,100.0,23.0,26.0,650.0,357.0,48.0,1877.0,621.0,5.0,150.0,615.0,27.0,4.0,6.0,14.0,6.0,35.0,30.0,1302.0,25.0,246.0,42.0,50.0,101.0,1.0,175.0,17.0,38.0,239.0,18.0,807.0,28.0,4.0,10.0,107.0,7.0,4.0,1.0,426.0,24.0,45.0,43.0,2.0,188.0,204.0,40.0,1.0,3.0,2.0,2.0,3.0,38.0,18.0,9.0,4.0,2.0,24.0,2.0,7.0,4.0,,1.0,,2.0,,5.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Midfielder,28,,,1.0,1.0,,7.0,,4.0,,28.0,,4.0,25.0,1.0,5.0,4.0,71.0,,6.0,,3.0,,,4.0,12.0,6.0,17.0,9.0,1.0,2.0,53.0,31.0,2.0,151.0,53.0,,14.0,47.0,,,,2.0,,6.0,2.0,112.0,3.0,1.0,7.0,,13.0,,30.0,1.0,7.0,15.0,1.0,71.0,3.0,,10.0,9.0,,,,32.0,5.0,1.0,6.0,2.0,18.0,14.0,,,0.0,0.0,0.0,,,,,1.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,2pu9yy0x7p01mgv9cubqcy904,C. Boone,Forward,31,2.0,1.0,,11.0,2.0,5.0,,2.0,,21.0,1.0,3.0,16.0,15.0,10.0,3.0,70.0,2.0,21.0,14.0,8.0,4.0,,4.0,20.0,7.0,30.0,9.0,2.0,4.0,43.0,51.0,7.0,245.0,43.0,,23.0,42.0,1.0,,,1.0,1.0,1.0,4.0,130.0,8.0,21.0,4.0,5.0,11.0,,8.0,2.0,3.0,34.0,5.0,70.0,1.0,,10.0,13.0,4.0,,,30.0,2.0,4.0,7.0,6.0,27.0,19.0,3.0,,0.0,0.0,0.0,,,,,,1.0,11.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,31lce55kff3nwd9293h3ii191,D. Castanheira,Goalkeeper,30,,,,,,1.0,2.0,3.0,,29.0,,,36.0,,,,57.0,,,,2.0,,,12.0,,,11.0,,2.0,3.0,43.0,14.0,,180.0,20.0,,2.0,29.0,,,,,3.0,14.0,3.0,78.0,2.0,14.0,3.0,,21.0,,14.0,,,,,29.0,,,10.0,,,,,7.0,,,,,14.0,,,,0.0,0.0,0.0,,,,,,,,,,,27.0,,2.0,,,,,,,,,,,,,,,4.0,3.0,,3.0,1.0,1.0,,,2.0,,,,,,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,2wm183ku9bk2vnwg65g080ep6,J. Chavez,Defender,25,,1.0,5.0,2.0,2.0,1.0,3.0,2.0,,42.0,,,75.0,9.0,5.0,,109.0,,7.0,3.0,3.0,1.0,1.0,6.0,5.0,,10.0,4.0,1.0,4.0,92.0,19.0,,119.0,92.0,,11.0,84.0,,,,,2.0,8.0,4.0,127.0,3.0,48.0,7.0,1.0,5.0,,14.0,,3.0,18.0,,109.0,,,10.0,11.0,7.0,1.0,,17.0,3.0,1.0,,2.0,17.0,9.0,2.0,,0.0,0.0,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2021,San Diego Loyal SC,c11tg3waak6my0tyjpq9qeuzu,G. Facchineri,Defender,20,,,,,,,,,,4.0,,,7.0,2.0,1.0,,14.0,,1.0,2.0,6.0,,,1.0,,1.0,3.0,2.0,,1.0,11.0,4.0,,27.0,10.0,,2.0,10.0,1.0,,,,2.0,1.0,1.0,20.0,6.0,5.0,1.0,1.0,4.0,,5.0,,2.0,5.0,,13.0,,,10.0,4.0,2.0,1.0,,4.0,2.0,,1.0,6.0,3.0,3.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
