liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,FC Dallas,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Defender,23,16.0,,2.0,,,,7.0,4.0,14.0,,857.0,70.0,8.0,,319.0,5.0,45.0,3.0,127.0,6.0,21.0,12.0,5.0,2.0,13.0,135.0,125.0,31.0,55.0,325.0,13.0,5.0,235.0,10.0,5.0,76.0,37.0,7.0,69.0,2.0,17.0,44.0,9.0,21.0,21.0,587.0,,16.0,6.0,4.0,72.0,,130.0,1.0,24.0,49.0,,14.0,3.0,9.0,6.0,7.0,91.0,24.0,12.0,,14.0,,,,1.0,29.0,113.0,,244.0,249.0,19.0,,2.0,1.0,,24.0,42.0,7.0,25.0,43.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,FC Dallas,83180uf8plty9hjlnxzqg9gph,T. Akindele,Forward,13,29.0,8.0,2.0,,,,8.0,10.0,15.0,9.0,2018.0,3.0,51.0,7.0,592.0,15.0,162.0,2.0,301.0,3.0,7.0,22.0,11.0,4.0,79.0,330.0,142.0,22.0,164.0,612.0,22.0,24.0,426.0,18.0,29.0,171.0,167.0,26.0,158.0,4.0,,97.0,21.0,35.0,28.0,954.0,,29.0,6.0,4.0,181.0,1.0,155.0,8.0,100.0,123.0,18.0,15.0,2.0,22.0,58.0,34.0,318.0,8.0,22.0,1.0,15.0,1.0,,1.0,1.0,116.0,128.0,7.0,421.0,441.0,137.0,4.0,10.0,3.0,4.0,17.0,195.0,5.0,11.0,65.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,FC Dallas,2b681vlph4trcngio2nb44rmd,J. Benítez,Defender,5,26.0,,1.0,,,,7.0,6.0,43.0,2.0,1716.0,125.0,7.0,,824.0,12.0,130.0,22.0,338.0,35.0,85.0,14.0,4.0,3.0,5.0,332.0,349.0,29.0,115.0,865.0,16.0,10.0,572.0,22.0,6.0,200.0,348.0,22.0,213.0,4.0,30.0,121.0,19.0,35.0,40.0,1323.0,9.0,26.0,11.0,5.0,128.0,,340.0,2.0,45.0,76.0,2.0,93.0,20.0,32.0,6.0,5.0,139.0,27.0,25.0,,53.0,,,1.0,2.0,58.0,47.0,,637.0,665.0,11.0,2.0,2.0,3.0,5.0,23.0,63.0,6.0,37.0,70.0,,,12.0,7.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
USA_MLS,2014,FC Dallas,6l8or8sh6wwkxuiyd2xgzxt5h,W. Cabrera,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,FC Dallas,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,11,30.0,10.0,5.0,,,,1.0,8.0,38.0,31.0,2552.0,27.0,25.0,6.0,607.0,40.0,112.0,12.0,380.0,1.0,8.0,15.0,27.0,5.0,36.0,514.0,81.0,34.0,163.0,620.0,34.0,128.0,433.0,31.0,60.0,171.0,187.0,17.0,185.0,20.0,,127.0,29.0,59.0,27.0,1348.0,4.0,30.0,11.0,,415.0,,166.0,14.0,62.0,206.0,33.0,16.0,11.0,35.0,10.0,111.0,461.0,5.0,36.0,3.0,41.0,1.0,1.0,4.0,2.0,219.0,155.0,10.0,436.0,449.0,46.0,2.0,9.0,3.0,12.0,28.0,255.0,6.0,18.0,196.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,FC Dallas,7y2l1sdm56aj3n9y8ehbr7g7p,C. Craft,Forward,16,1.0,,,,,,1.0,,,,6.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,FC Dallas,d5hgq9en54sht3iy363fe2imt,M. Díaz,Midfielder,10,19.0,3.0,3.0,,,,8.0,8.0,5.0,1.0,1087.0,1.0,33.0,3.0,589.0,6.0,97.0,10.0,356.0,2.0,23.0,14.0,9.0,2.0,9.0,221.0,150.0,15.0,95.0,614.0,13.0,38.0,454.0,12.0,15.0,118.0,154.0,21.0,133.0,7.0,,84.0,11.0,30.0,8.0,885.0,21.0,19.0,4.0,,171.0,1.0,217.0,1.0,46.0,102.0,6.0,42.0,1.0,46.0,3.0,23.0,183.0,3.0,14.0,,23.0,2.0,,4.0,3.0,72.0,146.0,2.0,474.0,496.0,12.0,1.0,2.0,3.0,16.0,12.0,81.0,3.0,9.0,99.0,,,,13.0,,4.0,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,
USA_MLS,2014,FC Dallas,eu4h5c8o796nfajp6nk1v2gut,A. Escobar,Forward,91,26.0,2.0,1.0,,,,7.0,10.0,20.0,3.0,1697.0,15.0,20.0,1.0,496.0,16.0,138.0,15.0,315.0,3.0,7.0,17.0,9.0,2.0,11.0,281.0,139.0,14.0,58.0,504.0,16.0,50.0,425.0,14.0,17.0,65.0,143.0,24.0,101.0,6.0,1.0,101.0,19.0,30.0,9.0,945.0,37.0,26.0,6.0,2.0,247.0,,107.0,9.0,100.0,123.0,8.0,14.0,4.0,55.0,7.0,60.0,265.0,5.0,16.0,,45.0,1.0,,1.0,4.0,131.0,116.0,2.0,431.0,439.0,18.0,3.0,2.0,4.0,2.0,13.0,142.0,1.0,12.0,116.0,,,,24.0,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,
USA_MLS,2014,FC Dallas,12m7lpwfbntdabdjpuec03z6d,R. Fernández,Goalkeeper,1,22.0,,1.0,,,,1.0,,,,1908.0,,,,170.0,,,,118.0,66.0,225.0,,,3.0,,238.0,156.0,1.0,8.0,507.0,,,112.0,23.0,,233.0,64.0,1.0,192.0,,,185.0,21.0,,41.0,715.0,,22.0,,,4.0,,398.0,,56.0,10.0,,162.0,,3.0,6.0,,10.0,24.0,26.0,,,,,,,,45.0,,109.0,274.0,6.0,4.0,,,,1.0,,,2.0,4.0,,,41.0,,,,,1.0,73.0,190.0,,16.0,,2.0,4.0,15.0,43.0,11.0,30.0,4.0,,10.0,110.0,,,,,,,,
USA_MLS,2014,FC Dallas,1yrzkigyp8tp4s9lft6an4rth,Michel Pereira,Midfielder,31,28.0,10.0,6.0,1.0,1.0,,5.0,5.0,53.0,,2053.0,41.0,38.0,,1056.0,16.0,126.0,43.0,482.0,25.0,103.0,24.0,15.0,5.0,32.0,492.0,438.0,73.0,182.0,1162.0,36.0,6.0,740.0,28.0,30.0,285.0,355.0,33.0,381.0,9.0,5.0,169.0,23.0,49.0,57.0,1747.0,96.0,28.0,23.0,12.0,170.0,3.0,439.0,,96.0,121.0,15.0,137.0,15.0,22.0,21.0,3.0,223.0,44.0,33.0,10.0,153.0,,,1.0,4.0,70.0,242.0,7.0,808.0,877.0,53.0,1.0,1.0,4.0,5.0,64.0,102.0,9.0,50.0,100.0,1.0,7.0,5.0,69.0,3.0,9.0,,,,,,,,,,,,,,,,,,7.0,21.0,,,3.0,,,
