liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Indy Eleven,54c6tpqni8ggfg1pyrmdpsxlg,M. McCoy,Defender,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,Defender,4,10.0,10.0,10.0,4.0,519.0,0.0,22.0,8.0,14.0,,51.0,2.0,50.0,,,54.0,24.0,30.0,5.0,108.0,4.0,,12.0,12.0,,32.0,16.0,16.0,3.0,5.0,11.0,217.0,3.0,25.0,5.0,3.0,14.0,51.0,2.0,6.0,4.0,,5.0,5.0,2.0,8.0,163.0,100.0,71.0,158.0,6.0,5.0,3.0,21.0,5.0,1.0,,24.0,9.0,3.0,84.0,221.0,3.0,166.0,11.0,10.0,55.0,339.0,,11.0,11.0,4.0,13.0,27.0,54.0,12.0,28.0,2.0,,,,,,,1.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,e93nozniig2wriw9doit6a4tl,J. Murphy,Midfielder,5,30.0,30.0,10.0,1.0,2425.0,0.0,47.0,20.0,27.0,3.0,126.0,10.0,244.0,57.0,9.0,214.0,103.0,111.0,50.0,396.0,25.0,3.0,48.0,41.0,7.0,167.0,83.0,84.0,30.0,23.0,309.0,1020.0,3.0,92.0,35.0,24.0,113.0,256.0,5.0,29.0,12.0,21.0,32.0,6.0,3.0,93.0,808.0,489.0,409.0,773.0,22.0,32.0,,3.0,18.0,5.0,,35.0,29.0,29.0,319.0,1087.0,9.0,866.0,54.0,2.0,221.0,1460.0,31.0,57.0,17.0,7.0,30.0,71.0,216.0,62.0,150.0,8.0,3.0,1.0,1.0,,,,4.0,9.0,1.0,,0.0,1.0,3.0,1.0,,1.0,,,,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,Defender,41,29.0,29.0,10.0,,2594.0,0.0,109.0,38.0,71.0,,65.0,8.0,205.0,,5.0,235.0,96.0,139.0,80.0,529.0,20.0,1.0,47.0,40.0,7.0,126.0,58.0,68.0,31.0,4.0,107.0,934.0,3.0,71.0,23.0,13.0,55.0,250.0,4.0,29.0,2.0,,3.0,3.0,4.0,101.0,704.0,284.0,440.0,620.0,9.0,26.0,79.0,65.0,5.0,2.0,1.0,170.0,49.0,32.0,338.0,951.0,8.0,721.0,35.0,22.0,230.0,1461.0,,12.0,12.0,2.0,58.0,133.0,184.0,58.0,97.0,7.0,5.0,2.0,,2.0,1.0,,4.0,27.0,,2.0,0.0,2.0,1.0,,3.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,
USA_USL_Championship,2025,Indy Eleven,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,Defender,17,7.0,7.0,10.0,7.0,133.0,0.0,6.0,4.0,2.0,,4.0,,14.0,,,21.0,10.0,11.0,,27.0,1.0,,4.0,4.0,,15.0,6.0,9.0,6.0,1.0,6.0,42.0,,6.0,6.0,1.0,10.0,5.0,,,,,3.0,3.0,2.0,3.0,25.0,20.0,8.0,22.0,1.0,5.0,2.0,9.0,3.0,,,6.0,3.0,1.0,30.0,42.0,,25.0,6.0,5.0,17.0,94.0,,3.0,3.0,2.0,5.0,7.0,11.0,9.0,10.0,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,Defender,2,21.0,21.0,10.0,9.0,1001.0,0.0,43.0,21.0,22.0,,31.0,4.0,70.0,,1.0,91.0,40.0,51.0,14.0,130.0,5.0,,15.0,14.0,1.0,48.0,19.0,29.0,6.0,2.0,58.0,247.0,2.0,27.0,16.0,9.0,31.0,30.0,3.0,12.0,7.0,,1.0,1.0,1.0,19.0,178.0,87.0,93.0,160.0,8.0,12.0,9.0,15.0,2.0,,,45.0,16.0,9.0,94.0,249.0,4.0,179.0,20.0,13.0,70.0,397.0,,1.0,1.0,2.0,25.0,38.0,50.0,21.0,32.0,2.0,2.0,,,,,,1.0,4.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,Defender,30,26.0,26.0,10.0,2.0,2094.0,1.0,110.0,53.0,57.0,1.0,64.0,21.0,123.0,,2.0,182.0,85.0,97.0,37.0,340.0,8.0,1.0,40.0,36.0,4.0,72.0,32.0,40.0,19.0,5.0,208.0,695.0,3.0,51.0,18.0,7.0,56.0,99.0,4.0,24.0,4.0,,2.0,2.0,3.0,53.0,559.0,208.0,366.0,519.0,10.0,17.0,22.0,43.0,1.0,,2.0,159.0,24.0,10.0,176.0,711.0,12.0,572.0,27.0,38.0,139.0,1102.0,,4.0,4.0,1.0,50.0,73.0,97.0,46.0,66.0,4.0,3.0,3.0,,3.0,1.0,,8.0,18.0,,3.0,3.0,0.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,bg999s6oh5e4astxd1l52x2sq,L. Pruter,Goalkeeper,31,4.0,4.0,10.0,,360.0,0.0,,,,,1.0,,5.0,,,,,,1.0,93.0,,,5.0,4.0,1.0,,,,,,5.0,38.0,,2.0,,,26.0,4.0,,4.0,,,,,,22.0,13.0,19.0,11.0,8.0,,,,,,,,5.0,,,73.0,103.0,,30.0,,1.0,73.0,119.0,,,,,39.0,72.0,66.0,7.0,1.0,1.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,19.0,27.0,39.0,,,,2.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,9tispdm7tc3te31awsfcmd905,A. Quinn,Midfielder,14,28.0,28.0,10.0,,2410.0,2.0,48.0,21.0,27.0,11.0,144.0,5.0,228.0,29.0,23.0,163.0,74.0,89.0,110.0,381.0,12.0,11.0,46.0,39.0,7.0,115.0,53.0,62.0,15.0,29.0,128.0,878.0,1.0,102.0,50.0,19.0,93.0,254.0,15.0,28.0,8.0,8.0,31.0,15.0,5.0,64.0,638.0,457.0,235.0,597.0,10.0,30.0,7.0,35.0,18.0,13.0,,62.0,26.0,17.0,409.0,907.0,24.0,661.0,40.0,24.0,246.0,1376.0,18.0,112.0,76.0,11.0,48.0,110.0,316.0,42.0,136.0,3.0,3.0,3.0,1.0,1.0,,,9.0,15.0,,,2.0,1.0,8.0,2.0,3.0,,3.0,6.0,,,,7.0,1.0,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,Defender,27,26.0,26.0,10.0,5.0,1817.0,1.0,125.0,64.0,61.0,,92.0,2.0,173.0,,19.0,269.0,133.0,136.0,112.0,178.0,11.0,,34.0,29.0,5.0,144.0,69.0,75.0,9.0,14.0,169.0,471.0,2.0,103.0,30.0,14.0,66.0,33.0,14.0,21.0,8.0,,9.0,9.0,8.0,25.0,306.0,214.0,102.0,282.0,10.0,29.0,10.0,38.0,32.0,2.0,5.0,38.0,32.0,28.0,281.0,472.0,22.0,307.0,39.0,70.0,165.0,837.0,,43.0,43.0,26.0,15.0,28.0,168.0,40.0,137.0,3.0,2.0,3.0,3.0,2.0,,2.0,8.0,5.0,1.0,,2.0,1.0,9.0,1.0,1.0,1.0,1.0,8.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,2f5ymqh1j87xhi9ynovnujpm2,B. Schaefer,Defender,12,9.0,9.0,10.0,1.0,748.0,0.0,51.0,17.0,34.0,1.0,9.0,12.0,60.0,,,91.0,29.0,62.0,23.0,135.0,1.0,1.0,12.0,11.0,1.0,40.0,12.0,28.0,12.0,2.0,63.0,251.0,1.0,19.0,7.0,7.0,38.0,56.0,2.0,8.0,,,,,1.0,24.0,182.0,68.0,122.0,166.0,5.0,13.0,,,2.0,1.0,,69.0,10.0,10.0,84.0,263.0,3.0,190.0,18.0,14.0,73.0,420.0,,2.0,2.0,1.0,30.0,49.0,62.0,13.0,24.0,2.0,,1.0,,1.0,1.0,1.0,1.0,9.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,Midfielder,32,7.0,7.0,10.0,5.0,147.0,0.0,4.0,3.0,1.0,,9.0,1.0,7.0,,,13.0,6.0,7.0,4.0,9.0,1.0,,3.0,3.0,,9.0,3.0,6.0,,1.0,7.0,37.0,1.0,2.0,1.0,1.0,4.0,12.0,2.0,2.0,2.0,,,,1.0,1.0,33.0,17.0,16.0,32.0,,3.0,,1.0,1.0,,,2.0,1.0,2.0,6.0,37.0,2.0,33.0,3.0,,4.0,56.0,,1.0,1.0,,,1.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,637c2iedo7modc3ekt36c2m7d,A. Stanley,Defender,16,8.0,8.0,10.0,,680.0,0.0,16.0,7.0,9.0,,73.0,2.0,59.0,15.0,7.0,56.0,24.0,32.0,,117.0,5.0,,16.0,14.0,2.0,40.0,17.0,23.0,7.0,3.0,5.0,245.0,1.0,31.0,17.0,9.0,22.0,69.0,,8.0,2.0,,5.0,5.0,2.0,22.0,191.0,130.0,84.0,187.0,2.0,9.0,16.0,40.0,6.0,1.0,,21.0,10.0,10.0,113.0,264.0,1.0,209.0,11.0,5.0,55.0,443.0,5.0,27.0,22.0,4.0,10.0,26.0,72.0,10.0,29.0,,,,,,,,1.0,6.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,d38osra1p83cgtmrwqt6w60yy,H. Sulte,Goalkeeper,98,23.0,23.0,10.0,1.0,2025.0,0.0,9.0,2.0,7.0,,,,32.0,,,12.0,4.0,8.0,,404.0,,,38.0,33.0,5.0,3.0,2.0,1.0,,,68.0,162.0,2.0,4.0,,,224.0,36.0,,22.0,,,,,,115.0,91.0,95.0,139.0,119.0,,,,,,,,24.0,,1.0,279.0,508.0,,234.0,,,274.0,740.0,,,,,120.0,272.0,251.0,23.0,2.0,1.0,4.0,,,,,,,44.0,,,,,,,,,,,,,,,,19.0,2.0,203.0,88.0,184.0,3.0,,3.0,10.0,70.0,33.0,35.0,1.0,26.0,,,,,,,2.0,,,,,1.0,,,,,
USA_USL_Championship,2025,Indy Eleven,1x95h6xtnycmvpqu7vgu4vh79,H. White,Defender,33,17.0,17.0,10.0,9.0,732.0,0.0,25.0,11.0,14.0,,43.0,3.0,81.0,,2.0,65.0,34.0,31.0,37.0,127.0,5.0,,14.0,11.0,3.0,40.0,23.0,17.0,5.0,5.0,63.0,241.0,1.0,48.0,11.0,2.0,24.0,15.0,,8.0,4.0,,4.0,4.0,2.0,22.0,182.0,111.0,80.0,165.0,1.0,8.0,37.0,53.0,7.0,,,18.0,15.0,6.0,124.0,248.0,,187.0,9.0,4.0,61.0,422.0,,13.0,13.0,4.0,10.0,22.0,59.0,15.0,39.0,2.0,1.0,,,,,,,5.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
USA_USL_Championship,2025,Indy Eleven,a2bwi8risp0a9q88cno5wlihh,R. Williams,Forward,9,21.0,21.0,10.0,7.0,1248.0,1.0,62.0,41.0,21.0,1.0,81.0,,108.0,,2.0,175.0,112.0,63.0,108.0,40.0,12.0,1.0,26.0,21.0,5.0,113.0,71.0,42.0,,8.0,55.0,229.0,1.0,32.0,15.0,8.0,27.0,63.0,14.0,14.0,12.0,,,,10.0,8.0,178.0,141.0,46.0,179.0,4.0,6.0,,5.0,32.0,1.0,1.0,12.0,38.0,22.0,150.0,239.0,23.0,187.0,10.0,60.0,52.0,464.0,,4.0,4.0,9.0,4.0,5.0,49.0,7.0,47.0,3.0,,6.0,4.0,6.0,2.0,,9.0,,1.0,3.0,5.0,1.0,11.0,,2.0,,2.0,9.0,,,2.0,17.0,1.0,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Indy Eleven,k8fxkk7wc7m7cdq80hdfniwa,J. Zalinsky,Defender,71,7.0,7.0,10.0,,517.0,0.0,12.0,11.0,1.0,,35.0,5.0,64.0,,,55.0,32.0,23.0,95.0,79.0,6.0,,9.0,8.0,1.0,43.0,21.0,22.0,9.0,3.0,46.0,164.0,,28.0,15.0,10.0,30.0,4.0,1.0,7.0,6.0,,4.0,4.0,4.0,12.0,110.0,55.0,59.0,98.0,4.0,6.0,12.0,36.0,5.0,,1.0,14.0,10.0,8.0,93.0,164.0,1.0,110.0,10.0,6.0,54.0,319.0,,12.0,12.0,3.0,17.0,31.0,56.0,10.0,23.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
