matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,7t4b22l8foj737xg4bi18ed5g,Columbus,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/chjb0xe5vlaaguop3q2nbalni,LAFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/c6e7kqqrkt389ysrth6yy6puy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/7t4b22l8foj737xg4bi18ed5g,26/08/2024,2024,Concacaf_Leagues_Cup
3rd Place Final,bw65b633mcgb1ms1pqcsd905w,Philadelphia,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/aq0m4zmew7kkplbi7fa0pv45c,Colorado,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/cvrl5bces32x6fup1ks1hvets,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/bw65b633mcgb1ms1pqcsd905w,25/08/2024,2024,Concacaf_Leagues_Cup
Semi-finals,ej6r84869jmynacyvbvbcpz4k,LAFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/c6e7kqqrkt389ysrth6yy6puy,Colorado,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/cvrl5bces32x6fup1ks1hvets,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/ej6r84869jmynacyvbvbcpz4k,22/08/2024,2024,Concacaf_Leagues_Cup
Semi-finals,eiw5xvrg9as5fouzb1fsjdmhg,Columbus,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/chjb0xe5vlaaguop3q2nbalni,Philadelphia,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/aq0m4zmew7kkplbi7fa0pv45c,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/eiw5xvrg9as5fouzb1fsjdmhg,22/08/2024,2024,Concacaf_Leagues_Cup
Quarter-finals,1urboqv8uthsp6x98insjdz4k,Club América,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/eu8c408f59yx7egaqossbv25e,Colorado,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/cvrl5bces32x6fup1ks1hvets,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/1urboqv8uthsp6x98insjdz4k,18/08/2024,2024,Concacaf_Leagues_Cup
Quarter-finals,1da28897ah3oaq1j3v958ldzo,Sounders,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/3st9rj62b3qnni6uolw0lwaqn,LAFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/c6e7kqqrkt389ysrth6yy6puy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/1da28897ah3oaq1j3v958ldzo,18/08/2024,2024,Concacaf_Leagues_Cup
Quarter-finals,1ugi1gy2pjws3t4cxt7jul4wk,Philadelphia,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/aq0m4zmew7kkplbi7fa0pv45c,Mazatlán,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/dsm1dxw4j3f973w7kzhe2n816,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/1ugi1gy2pjws3t4cxt7jul4wk,18/08/2024,2024,Concacaf_Leagues_Cup
Quarter-finals,1v20igoznerjhymn4ttuod79w,Columbus,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/chjb0xe5vlaaguop3q2nbalni,NYCFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/1bksy4rix8pm8rjve81uqo8ut,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/1v20igoznerjhymn4ttuod79w,18/08/2024,2024,Concacaf_Leagues_Cup
8th Finals,87v03rbvdc196nh2twc34zxuc,LAFC,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/c6e7kqqrkt389ysrth6yy6puy,Earthquakes,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/a2jg79bf9ab1vj6iok2r328cc,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/87v03rbvdc196nh2twc34zxuc,14/08/2024,2024,Concacaf_Leagues_Cup
8th Finals,2f5t918odx1sour5ckhl8bk0k,Club América,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/eu8c408f59yx7egaqossbv25e,St. Louis,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/7rh4h3y77fl3s7rdqp61si49g,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/2f5t918odx1sour5ckhl8bk0k,14/08/2024,2024,Concacaf_Leagues_Cup
8th Finals,8gc80b66uwkkx9si25cy6bjmc,Toluca,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/3390h9hdgoxzzofnrpyktanuz,Colorado,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/teams/view/cvrl5bces32x6fup1ks1hvets,https://www.scoresway.com/en_GB/soccer/leagues-cup-2024/dxtsvs4kf27q91wspgd71i1p0/match/view/8gc80b66uwkkx9si25cy6bjmc,14/08/2024,2024,Concacaf_Leagues_Cup
