liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,6nwc8gctwfq3g5le077aqazv8,K. Batiz,Midfielder,7.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,3g7o0w5hvzkijwaz875i3gzfu,J. Cáceres,Midfielder,20.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,7bc7cuex1rw7zi9i8i7pt98us,J. Caldera,Midfielder,18.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,c53shj8ovy1ix9ni6il0zm4bu,M. Gutiérrez,Midfielder,11.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,ktag2egqfaa57k05dsxb6mfo,C. Herrera,Defender,5.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,6fdvcmy9y8er6bck8ceq6wokq,J. Iglesias,Goalkeeper,,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,b9zeka7kmrqkl7ebwgnws7cb8,F. Kirklan,Midfielder,8.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,c7cck2ac1qhd6gls4q3kxg6j8,J. López,Defender,14.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,ivjvqbarw3gah01o130955w4,F. Ortiz,Midfielder,16.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,3n6l51b1czbuero9i5tx60u3u,C. Rodríguez,Attacker,9.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,4ye8nqo7xrg22ugfdp58d9pg4,D. Pineda,Defender,4.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,egxf4qq9pdndmq9znmo0qoh04,I. Reyes,Midfielder,17.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,1vw6twdjys1rwby79jsf92tck,M. Rodríguez,Goalkeeper,1.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,epre52v39rvg0xxkthicpqo7o,O. Rodríguez,Attacker,19.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,2up6mb57zko8rymtx32l3ojqh,C. Salandía,Goalkeeper,12.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,87b84ouagccwy8cfpszmn76c,O. Salinas,Midfielder,6.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,4geuinpwvs3i4w0hl10oy5afo,J. Soto,Defender,2.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,6hkwy6ebvcp2rqjmvxt7nawic,Ó. Soto,Midfielder,15.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,998f7snmwva2702i91vfoyyac,J. Suárez,Defender,,0,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,234jrdoy3sixgpg53ui49yq96,W. Talavera,Attacker,10.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,bq5brse7x32lilaqvz4iikyl0,K. Thomas,Midfielder,3.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Nicaragua Under 20,f2i933rw03grm1a124s73uexg,A. Velásquez,Attacker,13.0,1,0,0,0,0,0,1,0
