liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Apotheos FC,40kwaum3ikff4mwex9yb88vmc,C. Chisholm,Midfielder,0,18.0,84.0,2.0,3.0,12.0,6.0,27.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,3.0,3.0,18.0,17.0,1.0,2.0,16.0,1.0,1.0,10.0,27.0,1.0,2.0,3.0,4.0,7.0,1.0,4.0,9.0,49.0,3.0,1.0,1.0,6.0,1.0,22.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,d50nmp5v2bkpv0ourpqduol0q,J. Guest,Forward,0,8.0,66.0,2.0,1.0,5.0,4.0,12.0,1.0,1.0,,,4.0,,,,3.0,1.0,,1.0,,5.0,9.0,7.0,1.0,4.0,5.0,6.0,1.0,10.0,11.0,2.0,,,,2.0,,,3.0,16.0,,1.0,,5.0,,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,2vtv6wnj8426r1avyygyqe8t0,K. Hegarty,Forward,0,20.0,90.0,3.0,4.0,11.0,9.0,28.0,5.0,1.0,7.0,2.0,4.0,,,1.0,5.0,1.0,3.0,1.0,1.0,9.0,20.0,18.0,,4.0,11.0,4.0,1.0,10.0,28.0,2.0,,1.0,2.0,4.0,,,8.0,50.0,4.0,1.0,,10.0,,15.0,6.0,0.0,1.0,2.0,5.0,2.0,7.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,6uowenbmpm5smnc8r01gr4lt6,A. James,Midfielder,0,2.0,17.0,1.0,,2.0,,3.0,,,,,2.0,1.0,,,1.0,,,1.0,1.0,2.0,2.0,2.0,,3.0,4.0,1.0,1.0,10.0,3.0,,,,1.0,1.0,1.0,,1.0,7.0,,,,3.0,,1.0,,0.0,2.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,f0qyo7jb1bizmq59x9sse8h04,I. Jones,Midfielder,0,11.0,90.0,1.0,2.0,7.0,5.0,21.0,1.0,1.0,,2.0,3.0,1.0,,,6.0,1.0,3.0,1.0,1.0,4.0,12.0,12.0,,4.0,12.0,1.0,1.0,10.0,19.0,,,,4.0,7.0,,,9.0,31.0,2.0,1.0,,5.0,,11.0,1.0,0.0,2.0,,,,5.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,8fjqhxg8sibj312sw17e67816,B. Lekeaka,Forward,0,11.0,90.0,5.0,2.0,7.0,4.0,13.0,6.0,1.0,,,12.0,3.0,2.0,,2.0,1.0,,1.0,3.0,18.0,11.0,10.0,,15.0,11.0,4.0,1.0,10.0,13.0,1.0,1.0,1.0,3.0,3.0,,,2.0,30.0,,1.0,3.0,21.0,3.0,2.0,6.0,0.0,6.0,5.0,,5.0,4.0,,,,,5.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,d1xh9xde8zv13hgmmemv6gyy,A. Levy-Salamanca,Midfielder,0,11.0,45.0,2.0,2.0,6.0,7.0,15.0,3.0,,,,6.0,1.0,1.0,,2.0,1.0,,1.0,1.0,9.0,13.0,12.0,,7.0,7.0,4.0,1.0,10.0,13.0,1.0,,,4.0,,,,2.0,23.0,,1.0,,10.0,,4.0,3.0,0.0,4.0,2.0,,2.0,3.0,,,,,2.0,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,awdjq73qygsijr80gegzujcyy,C. Luna,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,34w9t7ykpazmusyj0tm83tene,A. Mendieta,Goalkeeper,0,7.0,90.0,14.0,1.0,4.0,10.0,25.0,,1.0,,3.0,,1.0,,,,1.0,11.0,1.0,1.0,,14.0,6.0,,1.0,11.0,,1.0,10.0,10.0,8.0,,,3.0,10.0,,,11.0,34.0,,1.0,,1.0,,19.0,,0.0,,,,,3.0,,4.0,,,,,,,,,,,,2.0,9.0,13.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Apotheos FC,dimcj5a7rkaxzjd2zqhznpqms,N. Mirfendereski,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
