root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,201x964kg2fw7dpfrrnsx2dm2,N. Acosta,Midfielder,56,11.0,113.0,42.0,5.0,9.0,32.0,38.0,10.0,4.0,6.0,30.0,10.0,4.0,38.0,4.0,4.0,9.0,,5.0,142.0,1.0,1.0,6.0,48.0,28.0,10.0,2.0,10.0,6.0,11.0,4.0,2.0,78.0,13.0,10.0,2.0,12.0,52.0,74.0,24.0,84.0,73.0,10.0,6.0,,1.0,4.0,291.0,,26.0,20.0,10.0,6.0,11.0,120.0,22.0,552.0,109.0,10.0,13.0,11.0,31.0,16.0,150.0,1.0,4.0,6.0,,,23.0,,46.0,7.0,1.0,2.0,1.0,3.0,3.0,,4.0,2.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,,3.0,,,,,,,,,,1.0,,12.0,,,,,,4.0,,,4.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,6b1p9hzznyykqsap5f065i0yy,G. Agustoni-Chagas,Forward,52,2.0,13.0,6.0,,1.0,5.0,7.0,,,3.0,9.0,,3.0,6.0,,,,,,22.0,,,2.0,3.0,7.0,1.0,1.0,1.0,,,,,11.0,3.0,,,1.0,6.0,9.0,9.0,11.0,11.0,10.0,2.0,,,,38.0,1.0,6.0,1.0,3.0,,4.0,13.0,5.0,123.0,13.0,1.0,2.0,4.0,5.0,,22.0,2.0,,1.0,,,1.0,,6.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,83180uf8plty9hjlnxzqg9gph,T. Akindele,Forward,13,,7.0,3.0,,,,6.0,,,,1.0,1.0,,,,,,,,8.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,3.0,,1.0,,,5.0,4.0,1.0,4.0,3.0,10.0,,,,,17.0,,2.0,1.0,,,1.0,9.0,,45.0,8.0,,,1.0,,2.0,10.0,1.0,,,,,2.0,1.0,3.0,1.0,1.0,0.0,0.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,e1uhy0h96of2f9r9fx0ugzca1,I. Angulo,Forward,77,3.0,15.0,4.0,1.0,2.0,4.0,4.0,,,1.0,8.0,1.0,,5.0,2.0,1.0,2.0,,1.0,23.0,,,,12.0,7.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,,2.0,,,9.0,7.0,8.0,17.0,8.0,10.0,1.0,,,,45.0,,2.0,7.0,2.0,,1.0,15.0,6.0,82.0,13.0,2.0,5.0,1.0,4.0,2.0,23.0,,1.0,2.0,,,4.0,,5.0,1.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,32epb58v3pjg6dndvwaw5g5qs,D. Bell,Defender,64,1.0,4.0,2.0,,,,,,,,2.0,,1.0,5.0,,,,,,6.0,,,2.0,,1.0,,,1.0,,,,,2.0,2.0,1.0,,,1.0,3.0,1.0,2.0,2.0,10.0,,,,,6.0,,1.0,,,1.0,1.0,4.0,1.0,9.0,4.0,,,1.0,,,6.0,,,,,,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,bhby3a7uwr2d7yb8frwbz5aay,D. Boccuzzo,Midfielder,42,23.0,358.0,17.0,10.0,,16.0,43.0,6.0,2.0,6.0,57.0,1.0,1.0,100.0,,7.0,1.0,,,414.0,,3.0,6.0,128.0,35.0,1.0,2.0,13.0,3.0,25.0,,,40.0,8.0,11.0,2.0,4.0,295.0,76.0,38.0,78.0,30.0,10.0,3.0,,1.0,,535.0,2.0,154.0,3.0,9.0,19.0,10.0,368.0,49.0,836.0,343.0,2.0,7.0,10.0,13.0,4.0,425.0,23.0,3.0,22.0,1.0,4.0,3.0,9.0,24.0,9.0,1.0,0.0,0.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,3.0,,3.0,,,,,1.0,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,bu9k8nvxmvdu3rzj2ei7pp79w,Mauro Bravo,Forward,65,3.0,38.0,22.0,1.0,4.0,7.0,16.0,6.0,1.0,,17.0,2.0,4.0,19.0,2.0,1.0,6.0,,2.0,55.0,,,4.0,,20.0,4.0,1.0,10.0,4.0,4.0,6.0,2.0,30.0,7.0,9.0,2.0,2.0,19.0,27.0,15.0,43.0,29.0,10.0,5.0,,1.0,,115.0,1.0,23.0,9.0,1.0,2.0,7.0,41.0,13.0,303.0,37.0,3.0,3.0,7.0,7.0,6.0,58.0,1.0,1.0,,1.0,,6.0,1.0,23.0,3.0,0.0,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,1.0,,,2.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,9jk0ae6wgso9znkuk6uyizpat,W. Cartagena,Midfielder,16,2.0,23.0,1.0,1.0,1.0,4.0,5.0,,,,6.0,1.0,,13.0,,1.0,,,,29.0,,,,8.0,4.0,,1.0,1.0,,5.0,,,6.0,,1.0,,3.0,14.0,11.0,5.0,7.0,5.0,10.0,1.0,,,,37.0,,4.0,1.0,,1.0,1.0,24.0,8.0,64.0,19.0,,,1.0,4.0,1.0,30.0,,,,,,,,2.0,1.0,1.0,0.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,f3tmmheyrtlyjmj7j9itdg2ne,M. Cruz,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Orlando City B,Orlando_City_B,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,34,11.0,176.0,11.0,7.0,5.0,28.0,30.0,6.0,,4.0,44.0,1.0,,71.0,,2.0,1.0,,2.0,220.0,1.0,5.0,3.0,44.0,34.0,1.0,1.0,13.0,1.0,12.0,,1.0,41.0,5.0,10.0,,10.0,105.0,75.0,33.0,62.0,34.0,10.0,1.0,1.0,2.0,,289.0,3.0,78.0,5.0,8.0,11.0,7.0,179.0,42.0,546.0,167.0,4.0,12.0,7.0,23.0,2.0,223.0,4.0,4.0,9.0,,5.0,5.0,1.0,13.0,7.0,0.0,0.0,0.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
