liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Jaguares FC,9txaaokrq6jn39otwm2omwdzp,D. Andrade,Midfielder,28,1.0,21.0,10.0,1.0,4.0,3.0,,,7.0,,4.0,156.0,1.0,12.0,157.0,190.0,6.0,1.0,20.0,39.0,2.0,94.0,7.0,6.0,771.0,9.0,24.0,12.0,4.0,1.0,3.0,10.0,,,,33.0,25.0,6.0,12.0,7.0,3.0,1.0,2.0,18.0,161.0,91.0,11.0,,19.0,5.0,8.0,3.0,,,42.0,,,1.0,52.0,73.0,3.0,45.0,,306.0,18.0,1.0,14.0,,3.0,75.0,2.0,38.0,8.0,15.0,11.0,9.0,33.0,3.0,,,1.0,14.0,194.0,4.0,0.0,0.0,0.0,4.0,2.0,,23.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,8jh8t179xsecyy5adf3sqdkut,F. Araújo,Defender,20,,38.0,10.0,,14.0,,,,3.0,,,447.0,4.0,17.0,439.0,511.0,1.0,2.0,59.0,72.0,1.0,109.0,1.0,145.0,1416.0,25.0,47.0,17.0,15.0,2.0,5.0,4.0,,,,72.0,52.0,39.0,23.0,69.0,22.0,1.0,25.0,34.0,463.0,164.0,19.0,,,16.0,20.0,8.0,,,42.0,,,,239.0,300.0,2.0,111.0,,760.0,,7.0,27.0,,1.0,92.0,1.0,45.0,33.0,22.0,17.0,17.0,74.0,,3.0,,,46.0,535.0,5.0,0.0,0.0,0.0,16.0,3.0,9.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,8x4w38vxn6mr0txre908k8cet,E. Armenteros,Midfielder,0,3.0,37.0,10.0,,7.0,46.0,,1.0,6.0,2.0,1.0,326.0,3.0,14.0,322.0,383.0,8.0,13.0,33.0,65.0,11.0,117.0,8.0,71.0,1108.0,8.0,53.0,14.0,8.0,6.0,4.0,16.0,1.0,,,61.0,44.0,12.0,16.0,8.0,12.0,1.0,5.0,28.0,344.0,246.0,13.0,4.0,49.0,18.0,15.0,9.0,,7.0,70.0,2.0,2.0,25.0,147.0,112.0,3.0,77.0,,581.0,21.0,1.0,19.0,1.0,14.0,140.0,5.0,91.0,14.0,18.0,15.0,14.0,56.0,,1.0,3.0,2.0,16.0,405.0,3.0,1.0,1.0,1.0,3.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,8.0,,,,1.0,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,8eb0x6klamglotez9w6nsh3o5,A. Carreño,Forward,16,,3.0,10.0,,6.0,1.0,,1.0,,,,24.0,,4.0,24.0,29.0,2.0,3.0,4.0,5.0,3.0,11.0,,7.0,108.0,,6.0,4.0,1.0,2.0,,2.0,,,,6.0,9.0,8.0,1.0,,,,2.0,2.0,26.0,20.0,1.0,2.0,,2.0,1.0,3.0,,1.0,9.0,,1.0,,5.0,7.0,,13.0,,49.0,,,,1.0,1.0,9.0,1.0,6.0,2.0,2.0,2.0,,3.0,4.0,,3.0,,1.0,32.0,,0.0,1.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,54mwx0u3ng1yt1mwuprcov5cl,J. Chiapas,Midfielder,11,,4.0,10.0,,,1.0,,,1.0,,,25.0,,3.0,26.0,29.0,,,2.0,5.0,2.0,11.0,,5.0,127.0,,4.0,3.0,1.0,,,2.0,,,,4.0,4.0,1.0,1.0,,1.0,,1.0,1.0,26.0,14.0,1.0,,1.0,1.0,1.0,,,,6.0,,,1.0,8.0,13.0,,6.0,,45.0,,,1.0,,1.0,9.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,,,,2.0,30.0,,0.0,0.0,0.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,c9r6p8hy5erieew7w2u9vlfit,R. Cruz,Forward,32,,9.0,10.0,,,,,,,,,15.0,,2.0,15.0,16.0,1.0,,4.0,12.0,,,5.0,7.0,48.0,,1.0,2.0,,,,5.0,,,,1.0,9.0,1.0,2.0,,,,1.0,3.0,15.0,7.0,2.0,,2.0,,,1.0,,,5.0,,,,4.0,8.0,,13.0,,30.0,2.0,,,,,10.0,,3.0,2.0,,,,5.0,2.0,,,,1.0,16.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,1lmmb3e82z3n99vjrw8c66xg5,R. Díaz,Defender,89,,1.0,10.0,,,,,,,,,4.0,,1.0,4.0,5.0,,,1.0,2.0,,1.0,,,18.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,,,,1.0,4.0,2.0,1.0,,,,1.0,,,,,,,,4.0,2.0,,2.0,,12.0,,,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,5.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,1uz84fg0qatuwnlwsvnjl1v4l,A. Durán,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,9c0k9bgclh940lsowvnockrmd,G. Farfán,Midfielder,23,,6.0,10.0,,,,,1.0,,,,42.0,,5.0,41.0,47.0,2.0,1.0,9.0,14.0,,7.0,2.0,17.0,121.0,,6.0,5.0,3.0,,,5.0,,1.0,,6.0,6.0,1.0,5.0,,1.0,,1.0,8.0,42.0,22.0,5.0,,6.0,,5.0,3.0,,1.0,8.0,,1.0,,16.0,20.0,,15.0,,81.0,6.0,,1.0,,,18.0,,11.0,1.0,1.0,1.0,,8.0,5.0,,,,4.0,48.0,,1.0,0.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Jaguares FC,25b0fipsxzbupmu5i8z69xzv9,D. González,Forward,19,,13.0,10.0,,2.0,,,1.0,1.0,,,27.0,,8.0,27.0,40.0,1.0,4.0,7.0,18.0,2.0,9.0,1.0,10.0,186.0,2.0,11.0,8.0,,2.0,,4.0,,1.0,,13.0,15.0,4.0,,2.0,3.0,,2.0,5.0,28.0,21.0,,1.0,1.0,1.0,3.0,6.0,,2.0,11.0,,1.0,,11.0,7.0,,22.0,,62.0,1.0,,1.0,,,22.0,,13.0,6.0,2.0,1.0,1.0,5.0,7.0,,,,,41.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
