root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,2d4neo1a19a1ld9qy90hd7nys,Nacho,Midfielder,0,27.0,,24.0,7.0,3.0,3.0,,1.0,,,,8.0,3.0,,,1.0,,1.0,10.0,6.0,29.0,27.0,1.0,,24.0,2.0,16.0,2.0,,,,4.0,,4.0,3.0,,1.0,4.0,,,,1.0,,,2.0,8.0,1.0,,3.0,1.0,6.0,52.0,4.0,3.0,1.0,,22.0,,1.0,5.0,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,b9bz5r34tmt9ji5306z5a7koa,L. Antonetti,Forward,0,59.0,1.0,38.0,15.0,17.0,19.0,1.0,,4.0,,8.0,22.0,4.0,8.0,,10.0,,5.0,10.0,29.0,130.0,70.0,1.0,,49.0,,27.0,3.0,,12.0,2.0,45.0,6.0,23.0,21.0,6.0,4.0,29.0,5.0,1.0,3.0,12.0,,13.0,22.0,9.0,9.0,,4.0,6.0,17.0,343.0,5.0,4.0,16.0,3.0,46.0,3.0,,39.0,0.0,1.0,1.0,2.0,,,,1.0,,3.0,2.0,,2.0,2.0,1.0,,1.0,,,,3.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,ax7hfqrpfg3z9teuhk4cmgutw,A. Biaggi,Midfielder,0,75.0,,68.0,30.0,6.0,7.0,,3.0,3.0,,4.0,29.0,3.0,4.0,,4.0,,1.0,10.0,12.0,104.0,76.0,2.0,,69.0,1.0,40.0,2.0,,2.0,,15.0,1.0,7.0,7.0,3.0,2.0,14.0,1.0,,1.0,8.0,,1.0,4.0,16.0,2.0,,2.0,1.0,18.0,147.0,11.0,3.0,11.0,2.0,66.0,,,18.0,,,0.0,,,,,,,3.0,,1.0,2.0,,,,,,,,7.0,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,0,226.0,,194.0,76.0,10.0,13.0,,13.0,5.0,1.0,8.0,76.0,4.0,8.0,,9.0,,4.0,10.0,18.0,291.0,251.0,,1.0,212.0,,136.0,5.0,,2.0,,43.0,2.0,14.0,39.0,1.0,4.0,20.0,2.0,,1.0,10.0,,4.0,26.0,57.0,5.0,,9.0,4.0,100.0,360.0,9.0,4.0,15.0,,184.0,1.0,1.0,29.0,,,0.0,3.0,,,,10.0,4.0,28.0,26.0,1.0,14.0,,,,,,,,5.0,,,5.0,1.0,,2.0,,,10.0,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,fu4vvloun22xmzfz6zgt8zfu,S. Cutler,Goalkeeper,0,18.0,,12.0,2.0,,,,1.0,,,1.0,5.0,1.0,1.0,,,,,10.0,,32.0,22.0,,,13.0,,8.0,,,,,9.0,,,9.0,,1.0,,,,,,,,8.0,2.0,,,,,18.0,90.0,11.0,1.0,,,6.0,,,,,,0.0,,,,,6.0,4.0,7.0,9.0,,,,,,,,,,,,,,,,,,,1.0,7.0,,1.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,6apbbuf0tz8l0mmej4vixj190,B. Donato,Midfielder,0,47.0,,38.0,9.0,8.0,7.0,,1.0,,,3.0,24.0,3.0,3.0,,,,5.0,10.0,8.0,67.0,50.0,,,40.0,3.0,16.0,6.0,,1.0,,16.0,,8.0,10.0,1.0,,15.0,,,1.0,7.0,,1.0,9.0,15.0,1.0,,7.0,,18.0,80.0,4.0,3.0,7.0,,39.0,,1.0,15.0,,,0.0,1.0,,,,2.0,,1.0,3.0,2.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,28kg6zbpgbb8zrnhidogpxi0a,A. Díaz,Forward,0,30.0,1.0,22.0,1.0,3.0,8.0,,3.0,2.0,1.0,2.0,8.0,3.0,2.0,1.0,2.0,,1.0,10.0,13.0,45.0,31.0,1.0,,23.0,2.0,15.0,,,3.0,1.0,15.0,2.0,3.0,8.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,7.0,10.0,1.0,,,,7.0,99.0,3.0,3.0,4.0,2.0,23.0,1.0,,7.0,1.0,1.0,0.0,2.0,,,1.0,,,,,,,,,2.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,Midfielder,0,263.0,2.0,219.0,73.0,19.0,30.0,5.0,6.0,2.0,1.0,12.0,97.0,6.0,12.0,,4.0,1.0,6.0,10.0,58.0,364.0,281.0,1.0,,237.0,,142.0,3.0,,11.0,,69.0,4.0,21.0,44.0,7.0,6.0,37.0,4.0,2.0,3.0,18.0,,7.0,39.0,75.0,8.0,,7.0,2.0,75.0,534.0,30.0,6.0,20.0,4.0,213.0,2.0,1.0,41.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,3.0,24.0,14.0,4.0,10.0,1.0,2.0,1.0,,,1.0,,8.0,1.0,,10.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,5h8ozt8jy8elffmrz0odtatqs,J. Díaz,Forward,0,8.0,,6.0,1.0,,1.0,,1.0,,,,4.0,2.0,,,,,,10.0,1.0,9.0,8.0,,,6.0,2.0,2.0,,,,,2.0,,,2.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,4.0,9.0,1.0,2.0,1.0,,5.0,1.0,,1.0,,,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Puerto Rico,Puerto_Rico,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,0,50.0,,41.0,12.0,1.0,4.0,,1.0,2.0,,5.0,24.0,4.0,5.0,,6.0,,,10.0,10.0,60.0,50.0,1.0,,41.0,3.0,18.0,1.0,,,,11.0,,5.0,9.0,,1.0,2.0,,,,1.0,,1.0,9.0,8.0,,,1.0,4.0,20.0,133.0,2.0,4.0,3.0,,38.0,,,8.0,,,0.0,,,1.0,,4.0,1.0,3.0,5.0,1.0,3.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
