root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,bqalp62clcrozv8fbbz1t1ihh,S. Abaul,Midfielder,20,3.0,270.0,2.0,62.0,1.0,8.0,28.0,5.0,7.0,6.0,35.0,15.0,5.0,16.0,65.0,5.0,37.0,6.0,23.0,8.0,4.0,25.0,1.0,15.0,3.0,1.0,101.0,3.0,4.0,15.0,29.0,10.0,13.0,5.0,6.0,27.0,7.0,6.0,3.0,3.0,8.0,20.0,40.0,42.0,12.0,1.0,5.0,14.0,,7.0,,,,,1.0,,1.0,,1.0,3.0,,1.0,4.0,,,10.0,1.0,,1.0,2.0,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,7yl7vvy6x5boz7ayaa74d5xat,A. Angely,Forward,9,,1.0,,2.0,,1.0,1.0,,,,3.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,,,,5.0,1.0,,,,10.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,9e3bc4oovs7no7x2nxmim09h,Y. Arquin,Forward,12,5.0,186.0,3.0,62.0,1.0,8.0,30.0,,2.0,2.0,41.0,8.0,3.0,24.0,63.0,3.0,34.0,3.0,26.0,9.0,3.0,28.0,,6.0,2.0,3.0,96.0,3.0,2.0,12.0,30.0,10.0,16.0,3.0,11.0,25.0,2.0,3.0,5.0,3.0,7.0,16.0,37.0,37.0,13.0,,3.0,9.0,1.0,5.0,1.0,,,,1.0,1.0,,,,3.0,,,,,,9.0,2.0,,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,a1vz5lgl2oqiod45pjoxef105,J. Audel,Forward,11,2.0,200.0,2.0,75.0,2.0,16.0,40.0,1.0,5.0,5.0,31.0,25.0,3.0,13.0,81.0,4.0,58.0,3.0,18.0,22.0,1.0,19.0,,13.0,3.0,2.0,119.0,3.0,1.0,14.0,26.0,10.0,12.0,5.0,4.0,23.0,2.0,3.0,3.0,3.0,6.0,17.0,58.0,63.0,9.0,,2.0,11.0,3.0,8.0,,2.0,,,2.0,1.0,,,,3.0,1.0,1.0,2.0,4.0,,3.0,2.0,,5.0,3.0,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,c888skcclfmbivfoc78dn87v9,L. Chauvet,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,cma49asm4svuodngo65ucehn9,S. Crétinoir,Forward,21,,270.0,1.0,108.0,,6.0,32.0,4.0,16.0,6.0,29.0,57.0,5.0,12.0,116.0,4.0,76.0,6.0,28.0,34.0,1.0,19.0,,18.0,3.0,9.0,164.0,3.0,2.0,19.0,64.0,10.0,16.0,12.0,4.0,29.0,13.0,6.0,,3.0,7.0,12.0,83.0,88.0,10.0,1.0,3.0,13.0,14.0,12.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,1.0,,2.0,1.0,,2.0,1.0,,6.0,,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,cv3xqr4xxkxub011e67s2awgl,J. Delem,Midfielder,8,,270.0,1.0,94.0,,6.0,23.0,9.0,19.0,2.0,27.0,48.0,2.0,7.0,97.0,2.0,63.0,6.0,26.0,14.0,1.0,18.0,,10.0,3.0,8.0,133.0,3.0,2.0,6.0,45.0,10.0,4.0,8.0,1.0,9.0,16.0,6.0,,3.0,3.0,32.0,69.0,71.0,3.0,1.0,2.0,5.0,8.0,3.0,,2.0,,,,,3.0,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,cvbow2kwiflncmum3ngo6z3yt,G. Dondon,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,cmexj4vn3aboonzqhtrypkatx,D. Hérelle,Midfielder,19,,225.0,1.0,92.0,,8.0,36.0,6.0,17.0,1.0,38.0,29.0,2.0,14.0,96.0,3.0,56.0,6.0,31.0,18.0,1.0,27.0,1.0,13.0,2.0,7.0,129.0,3.0,1.0,11.0,38.0,10.0,6.0,9.0,1.0,13.0,6.0,6.0,3.0,3.0,6.0,32.0,62.0,65.0,2.0,1.0,2.0,7.0,7.0,5.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,2.0,3.0,,,,,3.0,,,3.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Martinique,Martinique,bkoipvxlz9ftdj2v3vope3ys5,A. Jean-Baptiste,Defender,3,7.0,237.0,19.0,67.0,,6.0,26.0,10.0,14.0,4.0,43.0,23.0,1.0,8.0,70.0,2.0,45.0,4.0,22.0,28.0,1.0,25.0,9.0,9.0,3.0,6.0,129.0,3.0,1.0,8.0,35.0,10.0,6.0,3.0,2.0,14.0,7.0,4.0,9.0,3.0,4.0,1.0,46.0,48.0,6.0,1.0,,8.0,3.0,4.0,,,,,1.0,2.0,2.0,,1.0,,,,4.0,1.0,,,,,3.0,,,1.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
