liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,One Knoxville SC,4oyrto44ekf7xn8bzu4l12q6s,E. Keener,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,5hrkmr014lfjfwfutoucg450q,A. Kelly,Midfielder,8,115.0,22.0,8.0,19.0,4.0,1388.0,77.0,12.0,,1.0,14.0,175.0,103.0,29.0,86.0,29.0,6.0,160.0,6.0,21.0,10.0,6.0,34.0,2.0,21.0,89.0,,,26.0,9.0,120.0,36.0,10.0,23.0,237.0,15.0,15.0,3.0,28.0,47.0,15.0,188.0,429.0,37.0,190.0,2.0,1.0,2.0,21.0,29.0,12.0,41.0,135.0,,51.0,836.0,11.0,421.0,279.0,10.0,2.0,437.0,3.0,540.0,4.0,531.0,122.0,6.0,16.0,87.0,21.0,110.0,10.0,12.0,12.0,103.0,9.0,3.0,,3.0,1.0,2.0,,1.0,2.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,One Knoxville SC,e8gm9eq1o6gonq3blbesa16g9,S. Lewis,Goalkeeper,1,2.0,1.0,9.0,4.0,2.0,1692.0,1.0,,2.0,,,332.0,155.0,1.0,130.0,,,343.0,,1.0,13.0,,3.0,,,154.0,,,154.0,,119.0,2.0,15.0,,9.0,19.0,72.0,,1.0,5.0,,155.0,301.0,,4.0,,1.0,,19.0,25.0,,,,1.0,1.0,727.0,,310.0,59.0,,39.0,402.0,,557.0,,355.0,7.0,,92.0,1.0,19.0,106.0,10.0,,,3.0,,0.0,,,,,,,,7.0,,,1.0,111.0,146.0,1.0,,,,,,,,,,,,1.0,,1.0,2.0,17.0,53.0,43.0,20.0,29.0,24.0,1.0,1.0,3.0,1.0,1.0,,,,,
USA_USL_League_One,2024,One Knoxville SC,z956mbkzwdd3lbbilco8o416,C. Machell,Midfielder,7,11.0,2.0,3.0,2.0,1.0,238.0,12.0,,,,,42.0,20.0,3.0,15.0,7.0,,58.0,2.0,2.0,2.0,3.0,3.0,,1.0,11.0,,,8.0,,22.0,5.0,2.0,3.0,26.0,3.0,4.0,,,2.0,,24.0,93.0,1.0,24.0,,,,5.0,6.0,1.0,3.0,21.0,,9.0,150.0,3.0,95.0,42.0,2.0,,100.0,,120.0,2.0,112.0,15.0,,5.0,11.0,5.0,35.0,10.0,2.0,1.0,13.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,3nvvtkgxftcollthj0zm96i5m,I. Nshuti,Forward,19,49.0,1.0,3.0,8.0,,440.0,19.0,,1.0,,5.0,24.0,23.0,5.0,19.0,4.0,6.0,13.0,10.0,1.0,4.0,3.0,9.0,,1.0,13.0,,,4.0,9.0,11.0,8.0,5.0,,72.0,3.0,4.0,,29.0,37.0,12.0,51.0,45.0,13.0,35.0,,,,13.0,4.0,,16.0,22.0,,5.0,155.0,3.0,50.0,37.0,5.0,,50.0,3.0,73.0,,68.0,23.0,3.0,,20.0,13.0,16.0,10.0,,,15.0,3.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,9eqiiz826tjay2s9w1kdn60dm,S. O'Hearn,Defender,40,41.0,14.0,14.0,15.0,2.0,778.0,41.0,37.0,,,10.0,172.0,68.0,6.0,57.0,11.0,,176.0,2.0,9.0,5.0,7.0,13.0,3.0,7.0,37.0,,7.0,27.0,4.0,138.0,11.0,5.0,15.0,101.0,10.0,12.0,,12.0,27.0,4.0,101.0,346.0,13.0,74.0,3.0,,,12.0,17.0,6.0,11.0,52.0,,25.0,590.0,6.0,330.0,181.0,,3.0,354.0,,422.0,3.0,413.0,60.0,,24.0,29.0,12.0,60.0,10.0,6.0,6.0,45.0,2.0,0.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,95z1gddfznl3oea2b0ap7f2ms,D. Ramirez,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,el1gdq22vbeehgdzuk5y680h6,S. Ritchie,Defender,22,57.0,5.0,40.0,16.0,2.0,1883.0,80.0,129.0,2.0,2.0,10.0,183.0,127.0,4.0,181.0,14.0,5.0,175.0,,27.0,15.0,6.0,11.0,28.0,11.0,58.0,2.0,16.0,47.0,8.0,8.0,13.0,17.0,29.0,114.0,22.0,32.0,,15.0,31.0,11.0,291.0,442.0,18.0,83.0,19.0,1.0,2.0,22.0,35.0,89.0,46.0,207.0,,19.0,1061.0,11.0,435.0,306.0,,2.0,453.0,1.0,580.0,3.0,564.0,57.0,3.0,18.0,42.0,22.0,182.0,10.0,9.0,76.0,41.0,14.0,0.0,,1.0,8.0,1.0,,,1.0,5.0,1.0,0.0,,,,,,,,7.0,,,,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,bv0sydwniy4u9gtm98ydjokid,F. Ross,Midfielder,11,68.0,1.0,1.0,5.0,1.0,1102.0,44.0,2.0,,,26.0,85.0,51.0,5.0,68.0,9.0,4.0,56.0,8.0,15.0,7.0,13.0,22.0,4.0,14.0,42.0,2.0,,7.0,15.0,62.0,11.0,7.0,18.0,119.0,13.0,3.0,1.0,13.0,18.0,25.0,162.0,222.0,41.0,101.0,4.0,,,21.0,8.0,25.0,54.0,59.0,,10.0,494.0,2.0,219.0,171.0,7.0,,223.0,1.0,274.0,,272.0,51.0,10.0,4.0,55.0,21.0,68.0,10.0,5.0,25.0,46.0,15.0,0.0,2.0,2.0,4.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,1tlnisf84sveoq5fcxkgcydqs,L. Santos,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,lod57ti10zsr6a7mhg1q1v8q,J. Skelton,Defender,4,69.0,10.0,129.0,72.0,4.0,1800.0,62.0,4.0,2.0,,1.0,388.0,121.0,13.0,74.0,14.0,5.0,741.0,,3.0,10.0,,12.0,,2.0,81.0,,1.0,59.0,3.0,410.0,26.0,12.0,14.0,178.0,20.0,38.0,,36.0,108.0,6.0,127.0,961.0,2.0,70.0,,1.0,,20.0,47.0,,20.0,59.0,,24.0,1390.0,10.0,948.0,279.0,,16.0,1020.0,,1141.0,20.0,1076.0,109.0,3.0,72.0,33.0,20.0,284.0,10.0,9.0,,37.0,2.0,0.0,,,1.0,,,,,9.0,,,,32.0,31.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,bgqxhtyx6dre270acxtkj17u1,K. Tekiela,Forward,10,105.0,7.0,5.0,33.0,4.0,1473.0,84.0,1.0,1.0,1.0,24.0,71.0,88.0,11.0,104.0,3.0,6.0,95.0,4.0,38.0,11.0,11.0,19.0,18.0,19.0,37.0,,,4.0,12.0,119.0,19.0,12.0,20.0,186.0,17.0,2.0,,38.0,71.0,36.0,194.0,260.0,45.0,115.0,2.0,1.0,2.0,21.0,16.0,32.0,69.0,130.0,,10.0,646.0,1.0,278.0,214.0,29.0,,291.0,6.0,379.0,,345.0,81.0,24.0,13.0,67.0,21.0,59.0,10.0,9.0,3.0,48.0,9.0,1.0,2.0,10.0,5.0,7.0,2.0,1.0,9.0,1.0,5.0,5.0,,,,,1.0,3.0,,15.0,2.0,,,22.0,44.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,2hyd7yhdlmduixavlexk0r8yc,J. Thomas,Defender,16,54.0,7.0,14.0,10.0,5.0,1108.0,62.0,83.0,2.0,,7.0,169.0,95.0,10.0,102.0,16.0,1.0,163.0,6.0,17.0,10.0,9.0,10.0,17.0,4.0,37.0,1.0,11.0,33.0,5.0,168.0,15.0,12.0,25.0,101.0,13.0,19.0,,23.0,33.0,7.0,175.0,356.0,15.0,68.0,14.0,,,19.0,28.0,35.0,18.0,97.0,,23.0,740.0,11.0,341.0,217.0,2.0,7.0,363.0,,458.0,4.0,450.0,47.0,2.0,22.0,31.0,19.0,24.0,10.0,5.0,33.0,37.0,10.0,0.0,,,3.0,,1.0,,,2.0,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,zr8567yklpn8dfokwzktsk8a,S. Zarokóstas,Forward,0,63.0,3.0,2.0,1.0,5.0,507.0,19.0,1.0,1.0,1.0,20.0,32.0,20.0,16.0,27.0,8.0,1.0,33.0,4.0,6.0,6.0,7.0,15.0,1.0,7.0,22.0,2.0,1.0,1.0,3.0,29.0,23.0,7.0,5.0,97.0,7.0,,,6.0,7.0,9.0,86.0,116.0,28.0,90.0,1.0,1.0,1.0,11.0,2.0,9.0,35.0,39.0,,11.0,269.0,,116.0,85.0,8.0,,117.0,,137.0,,136.0,34.0,6.0,1.0,57.0,11.0,37.0,10.0,4.0,9.0,33.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,One Knoxville SC,38gmflchlzffql118mzo315p0,Y. van der Pluijm,Midfielder,6,11.0,2.0,7.0,4.0,,311.0,17.0,,1.0,,1.0,53.0,31.0,3.0,23.0,11.0,1.0,61.0,9.0,2.0,3.0,1.0,4.0,,,11.0,,,14.0,1.0,44.0,5.0,4.0,5.0,32.0,2.0,8.0,,,4.0,2.0,34.0,142.0,2.0,28.0,,,,11.0,8.0,,2.0,30.0,,13.0,227.0,7.0,131.0,87.0,2.0,1.0,148.0,,179.0,3.0,171.0,21.0,1.0,17.0,11.0,11.0,52.0,10.0,2.0,,17.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
