root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,dney1uawdhb2lsnj00jcunn1m,T. Giraldo,Midfielder,14,341.0,,103.0,15.0,27.0,4.0,1.0,9.0,,3.0,1.0,2.0,13.0,60.0,42.0,13.0,32.0,109.0,11.0,2.0,62.0,7.0,2.0,41.0,20.0,1.0,30.0,2.0,,21.0,5.0,7.0,12.0,173.0,5.0,7.0,52.0,44.0,5.0,10.0,25.0,,6.0,3.0,7.0,2.0,72.0,6.0,9.0,5.0,34.0,30.0,63.0,68.0,20.0,4.0,47.0,9.0,5.0,18.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,Defender,3,390.0,38.0,169.0,26.0,49.0,11.0,,31.0,,2.0,,2.0,2.0,85.0,76.0,11.0,27.0,182.0,12.0,2.0,105.0,7.0,,58.0,58.0,1.0,45.0,,9.0,23.0,3.0,4.0,14.0,294.0,5.0,9.0,46.0,97.0,,10.0,29.0,,19.0,6.0,11.0,4.0,59.0,8.0,9.0,5.0,28.0,1.0,114.0,124.0,13.0,9.0,30.0,2.0,8.0,18.0,1.0,2.0,5.0,1.0,,2.0,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,Forward,7,480.0,1.0,112.0,18.0,62.0,2.0,,5.0,,4.0,4.0,1.0,4.0,81.0,26.0,7.0,26.0,116.0,7.0,13.0,82.0,6.0,10.0,31.0,36.0,4.0,25.0,4.0,,18.0,5.0,8.0,8.0,235.0,5.0,4.0,77.0,46.0,12.0,10.0,41.0,,3.0,20.0,2.0,11.0,83.0,,7.0,5.0,38.0,16.0,82.0,85.0,6.0,5.0,42.0,2.0,3.0,39.0,2.0,,,2.0,,,2.0,2.0,3.0,3.0,3.0,6.0,2.0,3.0,,2.0,3.0,1.0,3.0,,3.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,c90dfcp60zzce95xzfi14kfai,M. Kouadio,Goalkeeper,1,390.0,,32.0,,9.0,20.0,,37.0,,,,1.0,1.0,38.0,42.0,,1.0,89.0,1.0,,30.0,5.0,,38.0,9.0,,20.0,,,35.0,4.0,,18.0,134.0,4.0,1.0,1.0,60.0,,10.0,4.0,,21.0,1.0,4.0,,6.0,8.0,6.0,4.0,1.0,20.0,18.0,51.0,5.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,49.0,4.0,7.0,2.0,4.0,15.0,3.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,7b63i2sks616o2xjiqtcdd756,J. Nelson,Forward,11,417.0,5.0,107.0,35.0,58.0,,,3.0,,6.0,2.0,1.0,2.0,76.0,32.0,12.0,26.0,118.0,3.0,15.0,85.0,5.0,13.0,29.0,31.0,3.0,30.0,2.0,,19.0,4.0,8.0,3.0,238.0,6.0,1.0,65.0,28.0,24.0,10.0,40.0,4.0,4.0,9.0,4.0,7.0,71.0,,6.0,6.0,29.0,24.0,80.0,89.0,6.0,10.0,31.0,2.0,3.0,36.0,4.0,2.0,1.0,4.0,,1.0,,3.0,5.0,4.0,6.0,11.0,1.0,5.0,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,2ln5twyrlf95s7nu7s0a0qx62,J. Nkoy,Forward,17,257.0,2.0,31.0,7.0,17.0,,2.0,,,,,2.0,3.0,34.0,6.0,4.0,12.0,35.0,16.0,3.0,23.0,5.0,4.0,12.0,6.0,2.0,6.0,,,8.0,2.0,6.0,6.0,86.0,5.0,10.0,41.0,6.0,8.0,10.0,16.0,,,8.0,1.0,6.0,45.0,1.0,7.0,5.0,26.0,16.0,19.0,23.0,4.0,3.0,29.0,1.0,3.0,15.0,,3.0,,,,,3.0,1.0,2.0,1.0,3.0,4.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,cwu85ftvfakdt5gstwtc3trai,D. Pecile,Midfielder,4,409.0,,221.0,31.0,62.0,3.0,,12.0,,1.0,3.0,1.0,4.0,58.0,132.0,14.0,30.0,236.0,15.0,6.0,168.0,4.0,3.0,42.0,74.0,1.0,31.0,,,34.0,4.0,2.0,11.0,310.0,5.0,10.0,53.0,57.0,3.0,10.0,28.0,,26.0,6.0,2.0,1.0,59.0,5.0,5.0,5.0,27.0,74.0,180.0,194.0,6.0,12.0,31.0,2.0,15.0,26.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,34wufspo6zerdhewo82hbszmy,R. Priso,Midfielder,8,175.0,1.0,80.0,13.0,44.0,1.0,,3.0,,2.0,4.0,,1.0,21.0,28.0,6.0,7.0,82.0,5.0,3.0,68.0,1.0,4.0,10.0,29.0,,10.0,,,12.0,3.0,4.0,2.0,121.0,3.0,3.0,24.0,28.0,5.0,10.0,21.0,,4.0,5.0,7.0,,32.0,3.0,1.0,3.0,10.0,12.0,70.0,72.0,8.0,4.0,11.0,2.0,1.0,14.0,2.0,,1.0,2.0,,2.0,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,3nu7bqtarr9yo5abdj3len04q,J. Russell-Rowe,Forward,9,228.0,,36.0,8.0,24.0,,,,,,2.0,1.0,3.0,16.0,8.0,2.0,10.0,42.0,2.0,,30.0,3.0,4.0,10.0,7.0,2.0,9.0,,,2.0,3.0,2.0,1.0,60.0,4.0,,12.0,10.0,6.0,10.0,8.0,,2.0,4.0,2.0,,17.0,1.0,4.0,4.0,6.0,17.0,27.0,32.0,5.0,1.0,9.0,1.0,,6.0,,1.0,,,,,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Canada Under 17,Canada_Under_17,aontolmc0xppxy3knjf69ismi,D. Vellios,Defender,12,390.0,46.0,185.0,15.0,68.0,13.0,,16.0,,9.0,,1.0,,49.0,88.0,11.0,20.0,191.0,5.0,,142.0,3.0,,36.0,11.0,2.0,26.0,,9.0,27.0,4.0,11.0,11.0,291.0,4.0,3.0,26.0,102.0,1.0,10.0,19.0,,13.0,6.0,2.0,1.0,28.0,7.0,4.0,4.0,9.0,63.0,150.0,155.0,2.0,9.0,9.0,2.0,3.0,17.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
