liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,9jww8q2pmu528fwmk203vc5m2,A. Peñaranda,Midfielder,8,90.0,,30.0,3.0,9.0,,1.0,1.0,,2.0,19.0,11.0,5.0,9.0,30.0,,3.0,20.0,,10.0,9.0,,9.0,6.0,1.0,4.0,1.0,57.0,1.0,3.0,19.0,10.0,,36.0,14.0,2.0,4.0,25.0,1.0,1.0,9.0,20.0,20.0,6.0,4.0,11.0,1.0,2.0,10.0,,,,,1.0,3.0,3.0,,,2.0,3.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,2czj1cnra7ldhrhait1d0fcru,L. Polanco,Forward,20,80.0,,17.0,5.0,7.0,,1.0,2.0,,6.0,19.0,5.0,5.0,5.0,17.0,1.0,3.0,11.0,,6.0,7.0,,5.0,3.0,1.0,4.0,2.0,41.0,1.0,2.0,13.0,5.0,,20.0,8.0,,2.0,21.0,,1.0,7.0,11.0,11.0,8.0,4.0,13.0,1.0,1.0,6.0,1.0,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,cq2lg0otg9w22hvsvlvmjiqne,P. Ramírez,Goalkeeper,25,90.0,,9.0,,2.0,2.0,9.0,,,,9.0,12.0,,,23.0,,,9.0,,9.0,4.0,,3.0,9.0,1.0,,6.0,33.0,1.0,,,16.0,,26.0,,,,,,1.0,,6.0,14.0,,,,,,,,,,,1.0,,3.0,,5.0,,3.0,,,3.0,,,,4.0,8.0,2.0,,,,,4.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,c42myxzbr1t8llb3gm4n9cafp,N. Rebollo,Defender,21,180.0,,45.0,3.0,16.0,10.0,19.0,6.0,1.0,2.0,34.0,15.0,6.0,11.0,61.0,,3.0,19.0,1.0,30.0,7.0,,19.0,16.0,2.0,6.0,11.0,114.0,2.0,3.0,24.0,48.0,1.0,699.0,22.0,10.0,5.0,31.0,17.0,2.0,7.0,23.0,31.0,7.0,5.0,9.0,1.0,7.0,17.0,,,,,1.0,1.0,5.0,,12.0,1.0,5.0,,,3.0,,,1.0,,,3.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,8rj5yt2jzxgr7fbjgncrarje1,L. Rodríguez,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,2fb77cyefzoq0ktpant4h3vca,R. Rosado,Defender,16,45.0,,12.0,2.0,4.0,,1.0,1.0,,,8.0,4.0,1.0,4.0,12.0,,,7.0,,5.0,,,3.0,3.0,,1.0,2.0,21.0,1.0,,3.0,3.0,,1.0,4.0,1.0,2.0,5.0,,1.0,1.0,7.0,7.0,2.0,1.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,7.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,2ruvwbb7da2ybsovhed91duui,C. Rossell,Defender,26,170.0,,68.0,2.0,13.0,8.0,13.0,4.0,,2.0,54.0,26.0,1.0,20.0,72.0,1.0,1.0,36.0,,33.0,22.0,2.0,15.0,15.0,2.0,10.0,19.0,138.0,2.0,1.0,14.0,43.0,,21.0,12.0,8.0,3.0,19.0,5.0,2.0,5.0,36.0,39.0,5.0,1.0,7.0,,4.0,9.0,1.0,,1.0,,1.0,1.0,5.0,,3.0,,5.0,1.0,,5.0,,,,,,2.0,,,,,,,,,,16.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,bzzb9m0dj8p6aqj6fr5bvr3dh,N. Saint-Vil,Midfielder,18,125.0,,38.0,13.0,17.0,3.0,4.0,,,4.0,16.0,16.0,2.0,2.0,38.0,,6.0,30.0,,6.0,10.0,3.0,5.0,9.0,1.0,,3.0,63.0,2.0,3.0,19.0,9.0,2.0,49.0,8.0,4.0,,23.0,1.0,2.0,11.0,32.0,32.0,4.0,1.0,15.0,1.0,,8.0,,,1.0,,1.0,2.0,4.0,,2.0,4.0,4.0,2.0,,6.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,ay7qd2ijzgp6g28jx3po7ye0a,V. Tavras,Defender,29,10.0,,3.0,,,1.0,1.0,,,,4.0,1.0,,1.0,3.0,,,1.0,,2.0,,,1.0,3.0,,,1.0,6.0,1.0,,3.0,3.0,,1.0,,,,3.0,1.0,1.0,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,3jq6uutsv2zlvr5rtefo44q21,E. Trinidad,Defender,22,90.0,,35.0,2.0,6.0,5.0,5.0,,1.0,,18.0,19.0,1.0,7.0,36.0,,1.0,22.0,1.0,12.0,3.0,,7.0,8.0,1.0,1.0,6.0,68.0,1.0,1.0,4.0,21.0,,22.0,2.0,,,4.0,8.0,1.0,2.0,24.0,24.0,,,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,3.0,,2.0,1.0,3.0,1.0,,10.0,,,,,,1.0,,,,,,,,,,7.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Club Atlético Pantoja,8kfp50u6n00gd2s7speku9i7e,R. Vásquez,Forward,10,119.0,,35.0,3.0,17.0,,,1.0,,4.0,22.0,11.0,3.0,7.0,35.0,1.0,2.0,26.0,1.0,7.0,11.0,,7.0,6.0,1.0,4.0,1.0,67.0,2.0,1.0,20.0,12.0,,28.0,10.0,3.0,1.0,25.0,,2.0,11.0,28.0,28.0,5.0,1.0,15.0,2.0,1.0,9.0,1.0,,,,,3.0,3.0,1.0,2.0,2.0,3.0,1.0,,9.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
