liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,FC Dallas,17i0bligkriw1bcngkw9sizmd,J. Hall,Midfielder,17.0,21.0,,5.0,1.0,,1.0,2.0,5.0,387.0,187.0,209.0,1714.0,472.0,52.0,191.0,1213.0,90.0,5.0,50.0,320.0,71.0,39.0,101.0,85.0,159.0,50.0,43.0,724.0,177.0,147.0,142.0,76.0,403.0,21.0,515.0,21.0,0.0,0.0,0.0,25.0,2.0,,8.0,30.0,202.0,30.0,1.0,19.0,29.0,,65.0,,22.0,2.0,6.0,7.0,3.0,,15.0,22.0,29.0,3.0,19.0,19.0,,12.0,7.0,9.0,43.0,41.0,22.0,95.0,44.0,2.0,,7.0,,34.0,1.0,7.0,,73.0,,7.0,,,,4.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,8zgbal8ea1h23t6pn12zshjh1,K. Hartman,Goalkeeper,1.0,34.0,,,,,,,,399.0,208.0,231.0,3060.0,111.0,23.0,8.0,1274.0,6.0,,219.0,110.0,6.0,,2.0,324.0,12.0,2.0,1.0,524.0,82.0,8.0,2.0,2.0,396.0,58.0,293.0,34.0,0.0,0.0,0.0,,,,1.0,,183.0,,,25.0,37.0,,43.0,,,,,,3.0,,3.0,29.0,36.0,,34.0,,,,8.0,,182.0,49.0,,,,,,,,149.0,1.0,,,,,1.0,,,,13.0,71.0,,,,,,,,,,1.0,,19.0,28.0,1.0,51.0,371.0,154.0,4.0,38.0,89.0,3.0,25.0,3.0,18.0,,,,,
USA_MLS,2011,FC Dallas,4epe7bo8ue9a9l7rmaxeoy385,D. Hernández,Midfielder,2.0,31.0,2.0,7.0,,,,,2.0,556.0,280.0,294.0,2758.0,960.0,70.0,229.0,1852.0,139.0,6.0,96.0,569.0,125.0,13.0,90.0,196.0,198.0,84.0,67.0,1419.0,358.0,198.0,3.0,73.0,425.0,46.0,1125.0,31.0,1.0,1.0,1.0,17.0,4.0,,21.0,15.0,574.0,56.0,,146.0,33.0,2.0,367.0,,63.0,,1.0,12.0,2.0,1.0,40.0,26.0,180.0,5.0,31.0,14.0,14.0,34.0,7.0,16.0,165.0,58.0,52.0,138.0,31.0,3.0,15.0,18.0,18.0,44.0,1.0,4.0,1.0,,1.0,17.0,,1.0,,12.0,16.0,11.0,3.0,2.0,1.0,,10.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,e6ubrovhf8hi704f1kuyeafv9,M. Hernández,Defender,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,4bbusuq867ov7sl4shxy48tsl,U. Ihemelu,Defender,3.0,32.0,2.0,7.0,,,,1.0,1.0,432.0,126.0,202.0,2816.0,652.0,80.0,165.0,1504.0,111.0,3.0,52.0,211.0,87.0,6.0,54.0,130.0,150.0,61.0,45.0,965.0,230.0,128.0,77.0,41.0,368.0,92.0,763.0,32.0,1.0,1.0,1.0,13.0,3.0,,,4.0,553.0,4.0,,108.0,32.0,1.0,253.0,,49.0,,2.0,6.0,3.0,2.0,24.0,24.0,135.0,1.0,31.0,24.0,2.0,2.0,8.0,9.0,111.0,179.0,29.0,50.0,37.0,1.0,,1.0,,41.0,,1.0,,62.0,,16.0,1.0,,,13.0,9.0,14.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,FC Dallas,e7lr9m8e22kb0xxf0b9pffmxh,A. Jacobson,Midfielder,4.0,28.0,1.0,4.0,,,,5.0,8.0,305.0,209.0,243.0,1917.0,398.0,46.0,212.0,973.0,114.0,12.0,29.0,260.0,67.0,22.0,98.0,80.0,214.0,46.0,32.0,673.0,151.0,126.0,1.0,59.0,346.0,92.0,430.0,28.0,0.0,1.0,0.0,39.0,11.0,,10.0,12.0,172.0,12.0,5.0,47.0,23.0,,140.0,,30.0,,4.0,12.0,1.0,1.0,17.0,18.0,61.0,6.0,23.0,47.0,11.0,16.0,5.0,23.0,32.0,57.0,33.0,77.0,86.0,2.0,2.0,2.0,1.0,16.0,,2.0,,,,14.0,1.0,,,6.0,2.0,6.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,FC Dallas,4wj53byj4f9do2a7s71wjlyhh,G. John,Defender,14.0,32.0,3.0,3.0,1.0,,1.0,,,460.0,121.0,184.0,2871.0,703.0,63.0,133.0,1412.0,89.0,1.0,57.0,179.0,71.0,3.0,44.0,115.0,127.0,41.0,33.0,1017.0,331.0,102.0,8.0,31.0,290.0,52.0,833.0,32.0,1.0,2.0,0.0,13.0,7.0,1.0,,,654.0,,,103.0,35.0,,186.0,,55.0,,,10.0,3.0,3.0,30.0,26.0,128.0,,32.0,18.0,2.0,5.0,9.0,17.0,130.0,205.0,26.0,40.0,31.0,1.0,,,,55.0,,,,1.0,,8.0,3.0,,,13.0,7.0,11.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,4j3cem0pawzo5kbve6e1epdxx,B. Leyva,Midfielder,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,9qo5m138mgxcux6kbkid4jk5x,Z. Loyd,Defender,17.0,31.0,1.0,4.0,,,,2.0,6.0,375.0,205.0,221.0,2506.0,691.0,63.0,220.0,1738.0,125.0,3.0,68.0,334.0,108.0,32.0,95.0,130.0,153.0,54.0,43.0,1001.0,390.0,190.0,220.0,82.0,491.0,48.0,780.0,31.0,1.0,0.0,1.0,13.0,1.0,,3.0,47.0,458.0,47.0,5.0,73.0,29.0,,104.0,,48.0,2.0,8.0,6.0,2.0,1.0,46.0,23.0,86.0,,29.0,17.0,1.0,15.0,6.0,7.0,89.0,83.0,38.0,132.0,30.0,,,12.0,,36.0,1.0,12.0,,122.0,,11.0,1.0,,,11.0,8.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,FC Dallas,1qwfuyvv8uof5oybfjn3xs4wl,R. Luna,Forward,34.0,15.0,1.0,1.0,,,,13.0,1.0,17.0,20.0,20.0,407.0,52.0,1.0,45.0,136.0,20.0,1.0,2.0,41.0,19.0,11.0,25.0,6.0,18.0,2.0,2.0,73.0,14.0,40.0,,21.0,58.0,67.0,53.0,15.0,0.0,1.0,0.0,4.0,5.0,,9.0,1.0,12.0,1.0,1.0,1.0,4.0,1.0,20.0,4.0,1.0,6.0,4.0,6.0,1.0,1.0,13.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,11.0,1.0,3.0,11.0,22.0,5.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,dxju5jujqu0cqiz9vimk3ty39,M. Rodríguez,Forward,7.0,13.0,1.0,1.0,,,,8.0,4.0,21.0,27.0,32.0,511.0,86.0,7.0,34.0,175.0,8.0,4.0,1.0,62.0,3.0,10.0,26.0,11.0,31.0,1.0,1.0,121.0,31.0,19.0,,16.0,58.0,23.0,89.0,13.0,1.0,0.0,0.0,10.0,6.0,,4.0,2.0,27.0,2.0,,3.0,12.0,,32.0,1.0,1.0,6.0,,10.0,,1.0,2.0,9.0,5.0,2.0,5.0,5.0,3.0,7.0,3.0,16.0,3.0,3.0,8.0,37.0,15.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,8njj3j7pdb071u9fs2wxozc9h,C. Seitz,Goalkeeper,18.0,1.0,,,,,,,,15.0,9.0,11.0,90.0,2.0,2.0,,42.0,,,11.0,4.0,,,,8.0,,,,18.0,3.0,,,,19.0,48.0,7.0,1.0,0.0,0.0,0.0,,,,,,3.0,,,,4.0,,,,,,,,1.0,,,3.0,,,1.0,,,,1.0,,5.0,2.0,,,,,,,,8.0,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,2.0,4.0,7.0,,3.0,5.0,,,1.0,2.0,,,,,
USA_MLS,2011,FC Dallas,cipf4dnh5novtb3wtsm2zy11x,B. Shea,Midfielder,20.0,32.0,11.0,6.0,1.0,1.0,,1.0,1.0,337.0,311.0,285.0,2737.0,532.0,56.0,272.0,1508.0,135.0,34.0,42.0,356.0,107.0,82.0,137.0,141.0,243.0,30.0,21.0,858.0,95.0,216.0,50.0,109.0,595.0,78.0,573.0,32.0,6.0,5.0,5.0,28.0,24.0,,24.0,82.0,237.0,82.0,26.0,73.0,33.0,4.0,256.0,3.0,19.0,12.0,32.0,42.0,3.0,7.0,45.0,25.0,96.0,11.0,31.0,28.0,12.0,34.0,8.0,66.0,41.0,44.0,25.0,170.0,56.0,3.0,1.0,20.0,2.0,20.0,,20.0,,8.0,,9.0,,4.0,7.0,13.0,4.0,8.0,4.0,4.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,6iwnh19gky02xcx8jcvsij8ph,J. Stewart,Defender,25.0,2.0,,,,,,1.0,,25.0,7.0,13.0,109.0,23.0,6.0,6.0,53.0,6.0,,4.0,10.0,3.0,,,2.0,9.0,3.0,2.0,37.0,5.0,3.0,,,16.0,78.0,24.0,2.0,0.0,0.0,0.0,,,,1.0,,14.0,,,,5.0,,7.0,,2.0,,,,1.0,,,4.0,,,1.0,3.0,,1.0,1.0,,1.0,6.0,,,3.0,,,,,5.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,Goalkeeper,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,hko74gjxp71eto4a30f86bpx,V. Ulloa,Midfielder,8.0,1.0,,,,,,1.0,,5.0,2.0,2.0,9.0,9.0,,,11.0,,,,3.0,,,,1.0,2.0,,,11.0,4.0,,,,2.0,34.0,9.0,1.0,0.0,0.0,0.0,,,,1.0,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,1ysxnxcihn07dpouiedhgorf9,Ricardo,Midfielder,11.0,21.0,,2.0,,,,6.0,7.0,219.0,196.0,150.0,1399.0,382.0,20.0,130.0,830.0,62.0,5.0,13.0,320.0,60.0,27.0,68.0,68.0,137.0,27.0,21.0,550.0,109.0,113.0,15.0,53.0,283.0,48.0,400.0,21.0,0.0,0.0,0.0,15.0,6.0,,26.0,24.0,97.0,66.0,9.0,92.0,19.0,,116.0,3.0,18.0,2.0,4.0,13.0,2.0,,29.0,17.0,119.0,14.0,15.0,2.0,4.0,35.0,2.0,19.0,18.0,10.0,25.0,106.0,17.0,2.0,5.0,17.0,53.0,3.0,1.0,5.0,,2.0,,6.0,,,,2.0,2.0,2.0,1.0,1.0,,7.0,38.0,,11.0,,,,,,,,1.0,,,,,,,,,1.0,,,,
USA_MLS,2011,FC Dallas,hptstzlz1lufprgz6t85r4k5,B. Warshaw,Defender,16.0,17.0,1.0,2.0,,,,13.0,1.0,66.0,33.0,47.0,461.0,128.0,14.0,38.0,242.0,23.0,,8.0,63.0,19.0,5.0,15.0,19.0,39.0,15.0,12.0,187.0,63.0,33.0,1.0,14.0,66.0,100.0,140.0,17.0,0.0,1.0,1.0,1.0,1.0,,4.0,,77.0,,,8.0,11.0,,45.0,1.0,6.0,,,,1.0,1.0,4.0,8.0,9.0,,4.0,4.0,1.0,3.0,3.0,1.0,12.0,15.0,9.0,13.0,5.0,2.0,,,,9.0,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,a75gy3c6ukwtqx6t4y5xyam6t,A. Wiedeman,Forward,23.0,3.0,,,,,,3.0,,4.0,2.0,2.0,59.0,19.0,,2.0,26.0,1.0,,,13.0,1.0,,1.0,2.0,2.0,,,22.0,6.0,1.0,,,2.0,100.0,20.0,3.0,0.0,0.0,0.0,1.0,1.0,,3.0,,7.0,,,12.0,1.0,,6.0,,1.0,1.0,,1.0,,,1.0,,13.0,,,,,,1.0,2.0,1.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,FC Dallas,7zkeye6dykjbdjkc69pr3fb2t,Maicón Santos,Forward,9.0,31.0,8.0,,,,,7.0,12.0,125.0,144.0,156.0,1991.0,350.0,19.0,202.0,880.0,87.0,18.0,17.0,299.0,71.0,63.0,115.0,51.0,139.0,23.0,17.0,537.0,155.0,166.0,,95.0,309.0,699.0,381.0,31.0,4.0,4.0,0.0,20.0,26.0,,43.0,7.0,85.0,7.0,10.0,62.0,44.0,,144.0,7.0,6.0,16.0,19.0,48.0,3.0,4.0,29.0,38.0,87.0,8.0,24.0,16.0,20.0,18.0,6.0,74.0,31.0,22.0,30.0,113.0,36.0,2.0,5.0,3.0,,1.0,,3.0,,,,6.0,1.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
