liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,7,290.0,,141.0,31.0,61.0,5.0,6.0,1.0,,2.0,35.0,60.0,2.0,20.0,147.0,1.0,3.0,111.0,1.0,26.0,52.0,3.0,18.0,19.0,4.0,5.0,8.0,215.0,4.0,1.0,12.0,56.0,,39.0,14.0,5.0,6.0,20.0,6.0,4.0,4.0,115.0,121.0,8.0,2.0,6.0,,1.0,8.0,,,,,,1.0,2.0,1.0,10.0,1.0,3.0,,,8.0,1.0,,1.0,,,,,,,,,,,,1.0,34.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5,69.0,,54.0,6.0,26.0,,1.0,3.0,1.0,1.0,12.0,22.0,4.0,7.0,56.0,1.0,1.0,42.0,2.0,8.0,17.0,,8.0,6.0,1.0,3.0,,73.0,1.0,1.0,10.0,16.0,,10.0,8.0,2.0,1.0,12.0,,1.0,3.0,47.0,48.0,2.0,3.0,4.0,1.0,1.0,7.0,,2.0,,,,1.0,,1.0,6.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,24,111.0,,77.0,4.0,34.0,,2.0,1.0,,1.0,13.0,33.0,,9.0,78.0,,,57.0,,11.0,18.0,1.0,8.0,16.0,1.0,3.0,3.0,87.0,2.0,,3.0,27.0,,82.0,1.0,1.0,,4.0,2.0,2.0,2.0,66.0,67.0,1.0,,3.0,,3.0,1.0,,1.0,,,,,1.0,,10.0,1.0,1.0,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,20,360.0,,135.0,28.0,46.0,1.0,6.0,2.0,,3.0,51.0,64.0,8.0,28.0,143.0,,5.0,97.0,,34.0,6.0,2.0,30.0,8.0,4.0,9.0,8.0,235.0,4.0,1.0,23.0,60.0,2.0,36.0,19.0,7.0,4.0,30.0,9.0,4.0,8.0,101.0,109.0,7.0,6.0,11.0,2.0,5.0,15.0,4.0,,3.0,,,,3.0,,12.0,,4.0,4.0,,49.0,1.0,,2.0,,,1.0,,,,,,,,,,37.0,1.0,6.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,7yuie6z5q0g0mans9pb5mdxhx,C. Duvall,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,aoe90w0oopw8h5ipktpmme9cl,A. Elis,Forward,17,263.0,,66.0,12.0,35.0,1.0,2.0,4.0,4.0,7.0,56.0,9.0,4.0,21.0,66.0,2.0,7.0,40.0,5.0,23.0,15.0,1.0,27.0,16.0,3.0,10.0,1.0,138.0,4.0,5.0,37.0,18.0,11.0,45.0,21.0,8.0,6.0,50.0,2.0,4.0,22.0,43.0,43.0,13.0,4.0,29.0,,1.0,15.0,5.0,1.0,1.0,1.0,,4.0,3.0,1.0,3.0,6.0,3.0,5.0,,21.0,,1.0,1.0,,,1.0,,,,,,,,,,3.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,15pxobn91cyrhdzpshwwmzjrp,M. Figueroa,Defender,15,345.0,,225.0,4.0,63.0,14.0,28.0,,3.0,7.0,45.0,130.0,4.0,14.0,235.0,1.0,4.0,154.0,3.0,42.0,89.0,,32.0,14.0,4.0,2.0,11.0,277.0,4.0,2.0,10.0,119.0,3.0,30.0,10.0,,6.0,23.0,20.0,4.0,6.0,183.0,193.0,13.0,3.0,13.0,1.0,4.0,4.0,1.0,,,1.0,,,3.0,,39.0,,4.0,1.0,,23.0,1.0,,3.0,,,4.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,2,90.0,,41.0,6.0,7.0,2.0,6.0,,,2.0,11.0,25.0,,3.0,41.0,,,30.0,,9.0,4.0,1.0,10.0,8.0,1.0,1.0,1.0,50.0,1.0,,,18.0,1.0,40.0,,,,2.0,4.0,1.0,,32.0,32.0,2.0,,2.0,,2.0,,2.0,,2.0,,,,1.0,,2.0,,2.0,2.0,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Houston Dynamo FC,bh2no1aqn7l1wlpj8n2dz0yc5,K. Garcia,Defender,16,15.0,,6.0,,1.0,1.0,1.0,,,1.0,2.0,4.0,,,6.0,,1.0,4.0,,1.0,2.0,,1.0,1.0,,,,9.0,1.0,,1.0,1.0,,5.0,1.0,1.0,,2.0,1.0,1.0,,5.0,5.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
