root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,abbr148gjj0whyyijov67knv9,O. Alonso,Midfielder,6.0,34,1,10,2,1,1,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,7728unff4imi0hr91hifq7t1x,M. Burch,Defender,8.0,31,0,3,0,0,0,10,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,23.0,9,0,1,0,0,0,7,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,a2nh07nmrplv0tcxrhunhy6z9,A. Caskey,Midfielder,27.0,21,1,0,0,0,0,8,10
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,8jyw9umso4frmojq17qy26aj9,C. Cato,Midfielder,21.0,8,0,0,0,0,0,8,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,56p8hxh7vr7ywoqv7abpzrn4l,A. Duran,Midfielder,30.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,s2xrhnx17w5swb66vaynmuvp,D. Estrada,Midfielder,16.0,20,5,1,0,0,0,8,6
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,774fgdux4lyp6ee3h3e4rhvit,B. Evans,Defender,3.0,33,4,3,0,0,0,0,13
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,2upzlub38s49tok1rf7qvc0k5,Á. Fernández,Midfielder,15.0,28,4,2,1,1,0,4,15
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,dtupk5q6scftme291hbxcva39,J. Ford,Goalkeeper,29.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,9cpveg5hypf5zi7artti4f5cl,L. González,Defender,12.0,19,0,3,0,0,0,4,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,10hv6zee3pej8kvxd1t8b3x05,M. Gspurning,Goalkeeper,1.0,25,0,0,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,89dacrq3uvb550n8a0hk4n6j9,M. Hahnemann,Goalkeeper,24.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,6tdcp2nilhx8n0zg3gnllcr9,J. Hurtado,Defender,34.0,26,0,2,1,1,0,2,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,2mg4e9sb9ly0u8a98r69kk9g5,P. Ianni,Defender,4.0,16,1,1,0,0,0,1,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,2ep67x5d0vty7bn5w0sknduxh,A. Johansson,Defender,5.0,25,0,1,0,0,0,0,5
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,3pikpwscbdq1pf2e46m4eaqxh,E. Johnson,Attacker,7.0,31,15,7,0,0,0,5,8
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,hd09ga0yxck1qion7eb38wd1,R. Levesque,Attacker,24.0,4,0,0,0,0,0,2,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,5pff6l8zhwmm6jfvmm5jdxc5x,M. Martínez,Midfielder,15.0,7,1,1,0,0,0,5,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,7vkikmfnhrvfectvaelt2sfrp,B. Meredith,Goalkeeper,35.0,12,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,4f237zjh1b2fpw4mjo6ai3x79,F. Montero,Attacker,17.0,37,13,5,1,1,0,5,10
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,9kre2yb7asuj6vae9a3zgf26t,S. Ochoa,Attacker,26.0,10,1,0,0,0,0,6,3
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,arwf3kfew3885bcwau5x0uthx,J. Parke,Defender,31.0,34,0,4,0,0,0,1,2
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,9cgi9f9q7hml7dshvyw88edp1,M. Rosales,Midfielder,10.0,29,3,1,0,0,0,3,18
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,5r72qv2gbsyevp837ztsye28l,A. Rose,Midfielder,25.0,25,1,4,0,0,0,14,3
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,bkad8owk383f8c0r1igom5vit,A. Sanyang,Midfielder,30.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,h714iufapwl2sbng1xs9e0ut,Z. Scott,Defender,20.0,23,2,5,2,1,1,5,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,7tmi6hw5h905jbljxlct55uxh,M. Seamon,Midfielder,22.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,4216wh6jxtz8qlfp0p8tedplh,C. Sivebæk,Midfielder,28.0,3,0,1,0,0,0,2,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,2xe2753lhfjwv6zdsdv2urh05,B. Sodade,Attacker,19.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,656uoxf1ogio1to0ageiibh05,M. Tetteh,Midfielder,14.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,c85ejgoiyiuc40e2yosfhi1g5,C. Tiffert,Midfielder,13.0,16,0,4,0,0,0,1,7
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,8q5lhuonfjfv93xrajek1m8d1,A. Weber,Goalkeeper,33.0,3,0,0,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,2b8u5cqcex6l1jx4zejjmlck5,O. White,Attacker,13.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Seattle Sounders FC,Seattle_Sounders_FC,ar74fkd6mw5pav65oujrsr3yt,S. Zakuani,Midfielder,11.0,11,1,0,0,0,0,6,5
