liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Louisville City FC,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,13,16.0,4.0,1504.0,7.0,1.0,13.0,2.0,6.0,811.0,12.0,27.0,214.0,9.0,426.0,4.0,1.0,16.0,18.0,8.0,1.0,10.0,211.0,291.0,32.0,93.0,1.0,817.0,5.0,12.0,17.0,662.0,11.0,24.0,109.0,2.0,202.0,40.0,,108.0,5.0,117.0,17.0,33.0,33.0,1095.0,15.0,18.0,8.0,1.0,121.0,186.0,56.0,10.0,72.0,16.0,46.0,6.0,15.0,,8.0,10.0,139.0,8.0,12.0,,32.0,18.0,13.0,1.0,,,57.0,215.0,4.0,702.0,708.0,18.0,1.0,1.0,25.0,67.0,7.0,12.0,64.0,2.0,5.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,6,7.0,,595.0,17.0,5.0,,3.0,,335.0,1.0,3.0,42.0,,130.0,13.0,,24.0,2.0,1.0,,20.0,72.0,160.0,7.0,32.0,,346.0,2.0,6.0,1.0,261.0,3.0,1.0,56.0,,40.0,2.0,,45.0,,32.0,6.0,5.0,18.0,426.0,,11.0,2.0,,21.0,175.0,2.0,10.0,20.0,,29.0,,3.0,,9.0,2.0,50.0,20.0,3.0,,7.0,11.0,,,,,10.0,89.0,,281.0,290.0,29.0,,,3.0,30.0,4.0,10.0,11.0,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Forward,22,2.0,1.0,25.0,2.0,2.0,,,,13.0,,1.0,3.0,3.0,10.0,,,,,,,,10.0,3.0,,3.0,,13.0,,,3.0,10.0,1.0,,3.0,,3.0,3.0,,5.0,,3.0,,1.0,,31.0,,2.0,,,6.0,4.0,1.0,10.0,7.0,,,3.0,2.0,,2.0,1.0,8.0,1.0,1.0,,2.0,2.0,,,,,1.0,3.0,,10.0,10.0,2.0,,,,1.0,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36,5.0,1.0,1238.0,1.0,1.0,13.0,1.0,2.0,477.0,2.0,16.0,94.0,4.0,248.0,7.0,1.0,24.0,7.0,3.0,1.0,36.0,167.0,135.0,25.0,87.0,1.0,490.0,9.0,20.0,3.0,371.0,10.0,8.0,111.0,,99.0,15.0,,108.0,4.0,50.0,15.0,14.0,14.0,663.0,,16.0,16.0,4.0,98.0,176.0,33.0,10.0,71.0,5.0,8.0,2.0,16.0,,28.0,1.0,162.0,15.0,11.0,1.0,11.0,16.0,,1.0,,1.0,55.0,121.0,2.0,369.0,379.0,64.0,1.0,4.0,18.0,91.0,7.0,12.0,43.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,2b70vt2e23kytcb3vjz9fpw8a,J. Gómez,Defender,42,15.0,,403.0,44.0,6.0,,1.0,,189.0,9.0,5.0,43.0,3.0,87.0,2.0,,6.0,6.0,,,6.0,89.0,77.0,9.0,31.0,,198.0,1.0,2.0,4.0,148.0,4.0,,37.0,1.0,63.0,4.0,,47.0,2.0,26.0,4.0,12.0,11.0,357.0,10.0,10.0,1.0,1.0,35.0,88.0,5.0,10.0,35.0,,13.0,2.0,14.0,,8.0,4.0,49.0,2.0,4.0,,21.0,10.0,6.0,,,,8.0,4.0,,152.0,161.0,14.0,,,6.0,14.0,3.0,9.0,27.0,0.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,cv8u1u1mvnd89t6sqhlheorth,A. Hoppenot,Forward,29,33.0,10.0,1216.0,12.0,2.0,8.0,,1.0,323.0,19.0,41.0,92.0,11.0,187.0,,3.0,4.0,7.0,8.0,,7.0,191.0,69.0,22.0,74.0,1.0,323.0,12.0,13.0,28.0,241.0,9.0,13.0,78.0,,115.0,16.0,,97.0,7.0,50.0,15.0,23.0,14.0,579.0,,17.0,6.0,1.0,140.0,64.0,53.0,10.0,70.0,5.0,4.0,11.0,18.0,,2.0,24.0,149.0,3.0,9.0,,33.0,17.0,,,,5.0,72.0,52.0,1.0,245.0,245.0,9.0,7.0,1.0,18.0,79.0,4.0,5.0,68.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,dhm85nbmxpnjmtfqqsmj9k6ei,C. Hubbard,Goalkeeper,1,,,90.0,,,,,,10.0,,,,,,2.0,,3.0,,,,,4.0,15.0,,1.0,,19.0,,,,13.0,1.0,,4.0,,5.0,,,2.0,,8.0,1.0,,2.0,25.0,,1.0,,,,7.0,,10.0,,,2.0,,,,,,,,1.0,,,1.0,,,,,,7.0,,8.0,15.0,,,,,,,,,0.0,,,,,,,,,,11.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,58uexaxruilsi52735lkwmqqx,O. Jiménez,Defender,19,16.0,,1258.0,82.0,2.0,1.0,2.0,,792.0,8.0,15.0,169.0,18.0,388.0,19.0,3.0,57.0,13.0,10.0,1.0,17.0,295.0,292.0,11.0,106.0,1.0,825.0,6.0,13.0,5.0,601.0,9.0,12.0,163.0,16.0,296.0,16.0,,201.0,2.0,79.0,15.0,23.0,39.0,1186.0,80.0,17.0,8.0,2.0,68.0,326.0,9.0,10.0,36.0,2.0,61.0,3.0,11.0,,9.0,5.0,94.0,24.0,10.0,,77.0,17.0,53.0,,,2.0,41.0,34.0,,632.0,662.0,26.0,2.0,1.0,6.0,58.0,5.0,16.0,27.0,0.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,c3sqpjyct9tlb3p8wna17db6d,J. Johnson,Forward,77,2.0,,102.0,,8.0,,,1.0,34.0,2.0,12.0,12.0,1.0,20.0,,,,4.0,,,3.0,26.0,5.0,3.0,10.0,,34.0,,1.0,1.0,23.0,,3.0,10.0,,5.0,1.0,,9.0,2.0,5.0,,5.0,3.0,72.0,,8.0,1.0,,18.0,7.0,13.0,10.0,7.0,3.0,1.0,1.0,1.0,,2.0,4.0,23.0,1.0,,1.0,2.0,8.0,,,,,13.0,10.0,1.0,24.0,24.0,5.0,1.0,,1.0,16.0,2.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Louisville City FC,4f03usm5tnljkqleajmz9kmol,C. Lancaster,Forward,17,4.0,2.0,1400.0,1.0,1.0,11.0,1.0,12.0,250.0,18.0,33.0,76.0,,127.0,,,9.0,9.0,30.0,1.0,44.0,149.0,76.0,7.0,68.0,1.0,280.0,15.0,19.0,7.0,182.0,12.0,58.0,77.0,,71.0,14.0,,70.0,22.0,31.0,18.0,20.0,14.0,529.0,3.0,19.0,7.0,2.0,105.0,66.0,95.0,10.0,77.0,28.0,21.0,,39.0,,25.0,9.0,174.0,1.0,13.0,4.0,7.0,19.0,3.0,3.0,3.0,,53.0,67.0,10.0,173.0,203.0,69.0,2.0,,4.0,97.0,3.0,3.0,52.0,7.0,7.0,,2.0,1.0,,4.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
