liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Club Necaxa,apn6ppzze0fmtri0v7gnc6ei,J. Alcántar,Defender,6,5.0,,63.0,4.0,70.0,187.0,4.0,14.0,15.0,2.0,7.0,23.0,,10.0,,13.0,4.0,7.0,24.0,,,35.0,2.0,,7.0,,1.0,,,7.0,13.0,5.0,,83.0,,,16.0,1.0,6.0,20.0,,10.0,11.0,6.0,1.0,7.0,2.0,,6.0,5.0,2.0,1.0,103.0,1.0,9.0,,31.0,15.0,51.0,,,10.0,80.0,,392.0,2.0,29.0,9.0,8.0,2.0,,,106.0,,6.0,1.0,10.0,13.0,16.0,,,0.0,,7.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,7f1an94ckip56tb183jq02s16,A. Andrade,Midfielder,13,4.0,1.0,17.0,2.0,26.0,65.0,4.0,10.0,7.0,2.0,5.0,14.0,,2.0,1.0,4.0,,5.0,4.0,,,18.0,1.0,,3.0,,,,1.0,7.0,9.0,3.0,,30.0,1.0,1.0,10.0,2.0,,13.0,,,9.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,,,44.0,1.0,7.0,,13.0,4.0,13.0,,1.0,4.0,30.0,,185.0,,17.0,11.0,10.0,2.0,1.0,4.0,44.0,,4.0,,10.0,3.0,14.0,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,ehj1pabo9ovixh46axxz0bglx,F. Arce,Midfielder,33,9.0,4.0,140.0,12.0,239.0,491.0,17.0,49.0,43.0,24.0,32.0,71.0,5.0,26.0,8.0,29.0,6.0,22.0,19.0,2.0,,90.0,6.0,,10.0,2.0,1.0,2.0,4.0,39.0,35.0,8.0,,268.0,4.0,13.0,53.0,4.0,11.0,128.0,,3.0,83.0,12.0,8.0,16.0,11.0,4.0,15.0,6.0,,5.0,328.0,9.0,32.0,,87.0,33.0,134.0,,2.0,26.0,257.0,1.0,1039.0,,92.0,39.0,38.0,3.0,5.0,13.0,339.0,1.0,15.0,3.0,10.0,21.0,71.0,1.0,1.0,0.0,,2.0,,,7.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,1jnej8xr9nmhcj5z4erk1785w,K. Armenta,Forward,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,3z9lghj0aftrshfuby4xjowoa,T. Badaloni,Forward,9,7.0,6.0,22.0,3.0,70.0,201.0,9.0,34.0,50.0,,1.0,41.0,11.0,3.0,8.0,4.0,2.0,8.0,5.0,2.0,,74.0,2.0,6.0,31.0,,4.0,2.0,2.0,3.0,32.0,1.0,3.0,74.0,1.0,19.0,35.0,4.0,26.0,52.0,2.0,,36.0,11.0,8.0,15.0,22.0,2.0,13.0,2.0,,,109.0,15.0,24.0,1.0,21.0,,26.0,,1.0,,68.0,1.0,456.0,,84.0,10.0,41.0,10.0,1.0,3.0,115.0,4.0,13.0,1.0,10.0,57.0,27.0,1.0,1.0,0.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,4w5az9axyx9vldc8u8ean1bs9,D. Cambindo,Forward,27,16.0,17.0,33.0,14.0,129.0,457.0,31.0,73.0,123.0,4.0,6.0,78.0,23.0,3.0,15.0,2.0,7.0,10.0,8.0,5.0,1.0,200.0,7.0,7.0,37.0,2.0,8.0,3.0,4.0,36.0,68.0,2.0,4.0,131.0,22.0,38.0,72.0,3.0,41.0,99.0,6.0,2.0,45.0,14.0,11.0,17.0,73.0,4.0,16.0,1.0,,2.0,198.0,55.0,82.0,3.0,59.0,6.0,37.0,1.0,16.0,,120.0,,1239.0,,196.0,29.0,72.0,2.0,14.0,10.0,209.0,8.0,16.0,1.0,10.0,78.0,118.0,3.0,2.0,1.0,,1.0,,,,,6.0,2.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,eg5739utjjetg33wvaebf812i,B. Casas,Forward,198,,,,,3.0,8.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,3.0,,,1.0,,,,,,1.0,,,3.0,,1.0,1.0,,,3.0,,,3.0,,,,3.0,,2.0,,,1.0,4.0,,1.0,,,,,,,,3.0,,10.0,,2.0,2.0,1.0,2.0,,1.0,4.0,,2.0,,10.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,agl1iwyokrjjdnc0yy0as4kr8,R. Cortéz,Midfielder,17,9.0,,26.0,,72.0,138.0,1.0,9.0,7.0,3.0,3.0,22.0,4.0,,2.0,3.0,5.0,5.0,1.0,1.0,,38.0,,,1.0,,1.0,1.0,4.0,8.0,14.0,,1.0,75.0,3.0,6.0,21.0,2.0,,50.0,,1.0,23.0,3.0,6.0,5.0,6.0,1.0,7.0,,,,96.0,4.0,7.0,,23.0,9.0,37.0,1.0,3.0,3.0,74.0,,164.0,,16.0,13.0,13.0,7.0,2.0,,97.0,2.0,7.0,,10.0,1.0,15.0,0.0,1.0,0.0,,,,,1.0,,,,,,4.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,15,22.0,1.0,93.0,11.0,269.0,589.0,5.0,57.0,64.0,22.0,27.0,64.0,,6.0,1.0,10.0,12.0,18.0,10.0,,9.0,146.0,7.0,2.0,5.0,,2.0,,33.0,52.0,65.0,5.0,2.0,279.0,14.0,1.0,79.0,4.0,19.0,196.0,,46.0,144.0,13.0,19.0,17.0,24.0,27.0,15.0,2.0,,1.0,336.0,25.0,45.0,,19.0,13.0,115.0,10.0,13.0,6.0,273.0,,1006.0,,121.0,63.0,51.0,4.0,12.0,3.0,343.0,4.0,15.0,2.0,10.0,24.0,97.0,,,0.0,1.0,4.0,1.0,,4.0,1.0,3.0,,,,8.0,6.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Necaxa,at4u3rd1dav3e5m00n3ja94gl,R. Gudiño,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
