liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Launches,Goals Conceded,Goal Kicks,Games Played,Saves Made from Inside Box,Appearances,Starts,Unsuccessful Passes Own Half,Successful Long Passes,Total Losses Of Possession,GK Unsuccessful Distribution,Time Played,Successful Passes Opposition Half,Forward Passes,Unsuccessful Long Passes,Total Clearances,Goals Conceded Outside Box,Saves Made,Duels won,Open Play Passes,Successful Open Play Passes,Recoveries,Rightside Passes,Touches,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Ground Duels won,Unsuccessful Passes Opposition Half,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),GK Successful Distribution,Total Passes,Goalkeeper Smother,Leftside Passes,Goals Conceded Inside Box,Ground Duels,Saves Made from Outside Box,Winning Goal,Duels lost,Aerial Duels lost,Unsuccessful Launches,Penalties Conceded,Foul Attempted Tackle,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Aerial Duels,Yellow Cards,Interceptions,Throw Ins to Own Player,Total Fouls Conceded,Total Fouls Won,Throw Ins to Opposition Player,Backward Passes,Penalty Goals Conceded,Ground Duels lost,Handballs conceded,Substitute Off,PutThrough/Blocked Distribution Won,Times Tackled,Own Goal Scored,Blocks,Goals,Aerial Duels won,Total Shots,Unsuccessful Crosses & Corners,Blocked Shots,Successful Dribbles,Right Foot Goals,Unsuccessful Dribbles,Total Touches In Opposition Box,Unsuccessful Crosses open play,Shots On Target ( inc goals ),Key Passes (Attempt Assists),Goals from Outside Box,Home Goals,Away Goals,Corners Taken (incl short corners),Total Tackles,Substitute On,Successful Corners into Box,Attempts from Set Pieces,Successful Crosses & Corners,Tackles Won,Corners Won,Saves made - parried,Penalties Faced,Successful Crosses open play,Tackles Lost,Overruns,Shots Off Target (inc woodwork),Successful Lay-offs,Offsides,Goals from Inside Box,Unsuccessful lay-offs,Headed Goals,Catches,Punches,Through balls,Penalty Goals,Left Foot Goals,Penalties Taken,Assists (Intentional),Goal Assists,Foul Won Penalty,Unsuccessful Corners into Box,Clean Sheets,Hit Woodwork,Last Player Tackle,Second Goal Assists,Drops,Straight Red Cards,Total Red Cards,Saves made - caught
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,dz1b10it54w0sv25x66krjp49,J. Morales,Defender,16,57.0,1.0,3.0,,2.0,,2.0,1.0,3.0,3.0,19.0,,135.0,22.0,25.0,5.0,,,,6.0,69.0,59.0,5.0,26.0,104.0,10.0,60.0,10.0,5.0,10.0,39.0,10.0,,70.0,,5.0,3.0,9.0,,0.0,4.0,,2.0,,1.0,5.0,3.0,1.0,1.0,,15.0,3.0,2.0,4.0,14.0,,4.0,,,,,,1.0,,1.0,2.0,3.0,,1.0,,,5.0,3.0,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,c3xuszbq0zgdpz4jedffr43c9,L. Morán,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,69i02zkom4pwgicszgn35muqc,R. Muñoz,Midfielder,7,58.0,,3.0,,2.0,,2.0,2.0,1.0,,22.0,,180.0,27.0,18.0,1.0,3.0,,,14.0,69.0,57.0,6.0,21.0,108.0,10.0,58.0,22.0,14.0,14.0,31.0,12.0,,70.0,,8.0,3.0,21.0,,0.0,8.0,1.0,,,,11.0,3.0,1.0,,4.0,1.0,1.0,6.0,,23.0,,7.0,,,1.0,5.0,,1.0,,,3.0,3.0,,5.0,,1.0,4.0,3.0,2.0,4.0,,,,,3.0,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,e2sj7bhk2s9du1bs1vza1b4k5,N. Méndez-Laing,Forward,11,31.0,,1.0,,2.0,,2.0,1.0,,1.0,23.0,,100.0,26.0,14.0,,1.0,,,7.0,39.0,31.0,6.0,3.0,73.0,10.0,32.0,12.0,7.0,15.0,9.0,8.0,,40.0,,11.0,1.0,12.0,,0.0,5.0,,,,,8.0,4.0,,,1.0,,,2.0,,12.0,,5.0,,1.0,1.0,4.0,,,,,1.0,7.0,1.0,3.0,,2.0,4.0,3.0,,3.0,,,,3.0,2.0,1.0,,,3.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,5r5nggmfup9u0zwn3tdx0hdgq,K. Navarro,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,c5un29uk5hhurzt69oln2evh1,J. Pinto,Defender,4,117.0,1.0,3.0,,2.0,,2.0,2.0,3.0,8.0,14.0,,180.0,31.0,49.0,8.0,8.0,,,6.0,138.0,125.0,7.0,34.0,158.0,10.0,125.0,14.0,4.0,10.0,94.0,13.0,,138.0,,52.0,3.0,8.0,,0.0,8.0,4.0,5.0,,2.0,5.0,2.0,6.0,1.0,3.0,,4.0,2.0,,3.0,,4.0,,,2.0,,,,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,0.0,1.0,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,tq86udc5k8d9pwfxk1unmok5,F. Pérez,Goalkeeper,21,62.0,1.0,3.0,14.0,2.0,1.0,2.0,2.0,1.0,6.0,8.0,1.0,180.0,2.0,17.0,8.0,3.0,,3.0,2.0,58.0,51.0,17.0,30.0,93.0,10.0,68.0,3.0,2.0,7.0,66.0,8.0,20.0,76.0,,29.0,3.0,3.0,2.0,0.0,1.0,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,1d8dr9rzz0qtc9lj6vn8i4and,J. Rosales,Midfielder,5,36.0,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,45.0,13.0,7.0,1.0,2.0,,,1.0,36.0,35.0,4.0,12.0,44.0,10.0,37.0,5.0,1.0,1.0,24.0,1.0,,38.0,,12.0,2.0,5.0,,0.0,4.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,,7.0,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,bmuds0h4a4sbhg47zmamnld5h,R. Rubín,Forward,9,15.0,,1.0,,2.0,,2.0,1.0,2.0,2.0,10.0,,120.0,10.0,3.0,1.0,,,,,23.0,16.0,2.0,6.0,33.0,10.0,17.0,5.0,,5.0,7.0,7.0,,24.0,,8.0,1.0,,,1.0,5.0,5.0,1.0,,,6.0,1.0,5.0,,,,,,,7.0,,,,1.0,,,,,1.0,,4.0,,1.0,,1.0,,6.0,,2.0,2.0,,1.0,0.0,,,1.0,,,,,1.0,,,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,3oe6f2akc0kkmexyym1v9c3c9,N. Samayoa,Defender,3,49.0,,,,1.0,,1.0,1.0,1.0,5.0,11.0,,90.0,7.0,19.0,8.0,3.0,,,2.0,61.0,52.0,4.0,25.0,69.0,10.0,54.0,4.0,1.0,8.0,47.0,9.0,,63.0,,18.0,,2.0,,0.0,2.0,1.0,4.0,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,axyza1ni5edoxzs0bo7gylxwp,Ó. Santis,Midfielder,18,17.0,,2.0,,2.0,,2.0,1.0,,1.0,14.0,,80.0,13.0,8.0,2.0,,,,7.0,20.0,16.0,3.0,4.0,49.0,10.0,18.0,13.0,6.0,8.0,9.0,6.0,,24.0,,6.0,2.0,12.0,,0.0,6.0,,1.0,,1.0,4.0,3.0,1.0,,,,2.0,2.0,,6.0,,6.0,,1.0,3.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,,1.0,3.0,,,2.0,,,,1.0,3.0,1.0,,1.0,4.0,2.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,813mv07tzlix3uskx5aabyei1,R. Saravia,Midfielder,8,10.0,,,,1.0,,1.0,,,1.0,5.0,,35.0,7.0,6.0,,,,,2.0,15.0,11.0,2.0,4.0,22.0,10.0,11.0,6.0,2.0,5.0,4.0,4.0,,15.0,,1.0,,4.0,,0.0,4.0,2.0,,,1.0,4.0,,2.0,,1.0,,1.0,1.0,,4.0,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guatemala,agzsz2brb4rjunv1tvwvq6xg5,A. Yanes,Defender,15,67.0,,3.0,,2.0,,2.0,2.0,12.0,4.0,36.0,,175.0,24.0,40.0,8.0,8.0,,,10.0,97.0,69.0,6.0,3.0,153.0,10.0,71.0,18.0,7.0,19.0,47.0,28.0,,99.0,,41.0,3.0,11.0,,0.0,8.0,4.0,4.0,,2.0,20.0,9.0,7.0,,5.0,18.0,3.0,1.0,4.0,15.0,,4.0,,1.0,3.0,,,,,3.0,,3.0,,2.0,,,1.0,3.0,,1.0,,,,,4.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
