liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,CF Pachuca,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,14,17.0,29.0,20.0,36.0,69.0,9.0,437.0,162.0,562.0,15.0,187.0,35.0,51.0,74.0,22.0,10.0,82.0,25.0,69.0,3.0,860.0,120.0,156.0,23.0,2.0,291.0,5.0,90.0,1.0,252.0,23.0,51.0,13.0,10.0,14.0,19.0,72.0,108.0,19.0,17.0,30.0,557.0,16.0,23.0,442.0,65.0,406.0,208.0,1300.0,22.0,51.0,137.0,0.0,22.0,2.0,3.0,1.0,7.0,3.0,19.0,3.0,3.0,14.0,1.0,26.0,1.0,10.0,,16.0,1.0,11.0,2.0,7.0,7.0,7.0,,,10.0,2.0,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,2,8.0,7.0,14.0,31.0,28.0,13.0,156.0,83.0,212.0,35.0,56.0,11.0,8.0,24.0,7.0,17.0,33.0,,,3.0,296.0,48.0,57.0,8.0,1.0,81.0,,13.0,1.0,111.0,,56.0,3.0,10.0,6.0,8.0,16.0,37.0,30.0,8.0,35.0,200.0,8.0,,164.0,11.0,133.0,37.0,550.0,3.0,10.0,27.0,0.0,2.0,4.0,2.0,,1.0,1.0,5.0,,,2.0,,5.0,,3.0,,1.0,,,1.0,3.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,bsy8lkmbj23rwec5ne1q9cnv9,G. Cabral,Defender,22,16.0,17.0,25.0,28.0,65.0,47.0,321.0,224.0,414.0,57.0,91.0,38.0,23.0,79.0,22.0,33.0,67.0,3.0,2.0,6.0,588.0,82.0,146.0,24.0,,108.0,,46.0,2.0,180.0,1.0,114.0,12.0,10.0,14.0,20.0,34.0,45.0,80.0,16.0,36.0,399.0,31.0,1.0,332.0,32.0,304.0,97.0,1299.0,10.0,27.0,66.0,0.0,2.0,10.0,2.0,,4.0,2.0,11.0,,1.0,1.0,,9.0,2.0,7.0,1.0,,,,3.0,7.0,,6.0,,3.0,,,,1.0,1.0,,,0.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,8mdiikf8397ay3a7yf6vnv2p6,L. Calzadilla,Forward,0,1.0,,,,1.0,,,,2.0,,3.0,,1.0,,,,1.0,,,,7.0,2.0,1.0,,,,,2.0,,1.0,1.0,,,10.0,,,1.0,3.0,,1.0,,2.0,,1.0,,,,,15.0,,,1.0,0.0,,,1.0,,1.0,,3.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,99l67wjcrj1iqtxypin6er4d1,E. Cardona,Midfielder,0,13.0,4.0,3.0,33.0,35.0,3.0,233.0,69.0,326.0,2.0,144.0,9.0,32.0,47.0,16.0,2.0,37.0,21.0,4.0,2.0,497.0,74.0,84.0,16.0,6.0,193.0,2.0,52.0,,121.0,8.0,76.0,6.0,10.0,10.0,11.0,35.0,91.0,5.0,13.0,22.0,304.0,4.0,26.0,252.0,44.0,219.0,97.0,723.0,4.0,8.0,79.0,0.0,22.0,,3.0,,13.0,,10.0,6.0,3.0,17.0,5.0,14.0,1.0,4.0,,9.0,25.0,10.0,,20.0,8.0,10.0,5.0,7.0,,1.0,11.0,,2.0,1.0,,0.0,2.0,,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,24,11.0,2.0,5.0,5.0,23.0,2.0,138.0,45.0,164.0,8.0,39.0,9.0,22.0,12.0,8.0,2.0,16.0,6.0,2.0,1.0,225.0,26.0,28.0,8.0,2.0,95.0,,15.0,,58.0,3.0,34.0,2.0,10.0,2.0,2.0,14.0,23.0,4.0,11.0,11.0,164.0,7.0,6.0,138.0,10.0,133.0,50.0,295.0,3.0,5.0,24.0,0.0,2.0,1.0,9.0,,6.0,,4.0,2.0,,5.0,,6.0,1.0,,,,3.0,2.0,,8.0,2.0,4.0,,2.0,1.0,,2.0,,1.0,,1.0,0.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,65yndgr6z0ho64nvcxxsmyuhh,J. Copete,Midfielder,8,12.0,13.0,,5.0,33.0,28.0,130.0,42.0,176.0,9.0,99.0,5.0,37.0,71.0,7.0,28.0,74.0,4.0,6.0,,340.0,44.0,145.0,8.0,9.0,90.0,,39.0,1.0,47.0,14.0,42.0,8.0,10.0,10.0,16.0,46.0,53.0,56.0,12.0,5.0,174.0,2.0,14.0,132.0,43.0,127.0,50.0,708.0,8.0,21.0,89.0,0.0,22.0,1.0,2.0,,4.0,,9.0,4.0,1.0,14.0,1.0,37.0,1.0,4.0,1.0,14.0,,,,14.0,10.0,11.0,3.0,10.0,,4.0,,,1.0,,1.0,0.0,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,30q9d8i2c8kgscpgze0x5h0b9,V. Dávila,Forward,7,13.0,3.0,1.0,13.0,31.0,8.0,189.0,67.0,234.0,,67.0,12.0,58.0,29.0,7.0,1.0,29.0,12.0,,,324.0,37.0,58.0,8.0,4.0,135.0,,33.0,1.0,56.0,10.0,68.0,2.0,10.0,4.0,5.0,28.0,37.0,9.0,13.0,4.0,226.0,3.0,12.0,197.0,21.0,184.0,52.0,521.0,,3.0,49.0,0.0,14.0,1.0,9.0,1.0,4.0,,3.0,4.0,1.0,8.0,,21.0,1.0,,,4.0,8.0,5.0,2.0,10.0,8.0,18.0,2.0,6.0,2.0,,2.0,,1.0,,1.0,1.0,0.0,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,CF Pachuca,b1rg7kkgu7kcbf1rdsm1mdtk9,A. Figueroa,Midfielder,8,1.0,1.0,,,,1.0,5.0,2.0,6.0,,2.0,,2.0,1.0,1.0,,1.0,,,,9.0,1.0,2.0,1.0,,3.0,,1.0,,2.0,1.0,1.0,,10.0,,,1.0,2.0,1.0,1.0,,6.0,,1.0,5.0,,5.0,1.0,12.0,,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
