liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Querétaro FC,bv9o9hjqya0qi79rxyxppyjmd,R. Esqueda,Defender,18,,16.0,10.0,,2.0,,,1.0,,1.0,,35.0,1.0,3.0,34.0,46.0,1.0,1.0,11.0,23.0,1.0,17.0,1.0,8.0,145.0,2.0,10.0,3.0,3.0,,,,,,,12.0,18.0,6.0,6.0,1.0,2.0,,4.0,7.0,35.0,20.0,5.0,,2.0,,3.0,1.0,,1.0,7.0,,1.0,,15.0,16.0,,29.0,,90.0,2.0,,3.0,,1.0,23.0,1.0,11.0,7.0,2.0,2.0,1.0,6.0,2.0,,,,11.0,47.0,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,d744e265dva4ix71yuv8zzyt,C. Fierro,Forward,9,1.0,40.0,10.0,2.0,4.0,1.0,,1.0,8.0,,,95.0,4.0,14.0,93.0,125.0,5.0,13.0,34.0,74.0,9.0,26.0,12.0,34.0,761.0,1.0,31.0,14.0,6.0,8.0,5.0,,1.0,2.0,,32.0,44.0,4.0,9.0,3.0,1.0,1.0,,34.0,100.0,75.0,5.0,7.0,16.0,5.0,16.0,20.0,,5.0,22.0,1.0,2.0,1.0,50.0,29.0,3.0,78.0,,304.0,13.0,,9.0,,4.0,116.0,4.0,39.0,6.0,11.0,8.0,9.0,25.0,5.0,,3.0,1.0,2.0,132.0,3.0,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,6xqlc4bra3ekspbidnpt47phx,J. Forlín,Defender,6,,18.0,10.0,,19.0,,,1.0,1.0,,,291.0,3.0,15.0,321.0,419.0,1.0,6.0,45.0,48.0,3.0,62.0,,116.0,1349.0,53.0,47.0,15.0,10.0,4.0,1.0,,,1.0,,100.0,37.0,34.0,22.0,50.0,8.0,13.0,15.0,30.0,334.0,102.0,19.0,1.0,,43.0,17.0,7.0,,2.0,23.0,,1.0,,233.0,232.0,,82.0,,643.0,,4.0,35.0,,,122.0,,65.0,14.0,21.0,18.0,15.0,43.0,,3.0,,,61.0,434.0,3.0,,,,27.0,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,8,1.0,16.0,10.0,,5.0,,,,2.0,,,122.0,5.0,9.0,126.0,168.0,1.0,5.0,18.0,31.0,6.0,42.0,2.0,43.0,487.0,3.0,39.0,9.0,6.0,3.0,3.0,,,,,42.0,21.0,8.0,9.0,5.0,4.0,,3.0,15.0,126.0,75.0,4.0,2.0,4.0,4.0,13.0,3.0,2.0,2.0,23.0,2.0,,,60.0,52.0,2.0,39.0,,247.0,4.0,1.0,11.0,,1.0,59.0,1.0,35.0,6.0,8.0,7.0,5.0,31.0,4.0,1.0,1.0,,11.0,168.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Midfielder,28,,53.0,10.0,1.0,7.0,2.0,,1.0,1.0,1.0,,234.0,9.0,12.0,242.0,294.0,1.0,11.0,54.0,102.0,6.0,82.0,8.0,66.0,695.0,9.0,44.0,12.0,15.0,7.0,9.0,,1.0,1.0,,53.0,60.0,12.0,30.0,7.0,14.0,3.0,5.0,49.0,242.0,178.0,21.0,2.0,11.0,8.0,25.0,10.0,,4.0,49.0,2.0,2.0,1.0,98.0,70.0,,114.0,,496.0,10.0,1.0,11.0,,6.0,111.0,5.0,53.0,25.0,11.0,11.0,6.0,45.0,6.0,1.0,,,14.0,295.0,,,,,7.0,8.0,,17.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,7z5rqjquj30nubhzgb463sbmd,M. Jiménez,Midfielder,21,,18.0,10.0,,2.0,1.0,,,1.0,,,90.0,6.0,6.0,89.0,115.0,1.0,3.0,26.0,44.0,,30.0,,31.0,336.0,10.0,17.0,6.0,6.0,1.0,,,1.0,1.0,,27.0,20.0,2.0,21.0,3.0,8.0,,,26.0,92.0,45.0,15.0,,2.0,2.0,8.0,5.0,1.0,2.0,9.0,,1.0,1.0,49.0,47.0,,46.0,,167.0,1.0,1.0,4.0,,,33.0,,25.0,10.0,7.0,6.0,4.0,14.0,2.0,,,,4.0,119.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,4ja8rwp6x8ddabb6dsewgn45x,G. Madrigal,Forward,27,1.0,6.0,10.0,,8.0,,,,2.0,,,34.0,,5.0,33.0,52.0,2.0,8.0,29.0,13.0,1.0,17.0,2.0,11.0,227.0,3.0,16.0,5.0,1.0,4.0,,,,,,19.0,14.0,30.0,2.0,2.0,1.0,,22.0,7.0,35.0,28.0,2.0,2.0,,1.0,3.0,6.0,,4.0,13.0,,,,13.0,7.0,4.0,43.0,,91.0,,,2.0,,,31.0,,17.0,2.0,1.0,1.0,2.0,7.0,3.0,,1.0,,1.0,54.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,dki2fbua19s15mi3bgjyga1h,M. Martínez,Defender,3,1.0,20.0,10.0,,24.0,,,,1.0,,,293.0,7.0,15.0,300.0,384.0,2.0,2.0,65.0,51.0,4.0,121.0,1.0,67.0,1324.0,43.0,44.0,15.0,7.0,2.0,2.0,,,,,87.0,44.0,58.0,26.0,41.0,6.0,3.0,34.0,31.0,318.0,76.0,19.0,3.0,,25.0,10.0,3.0,,,24.0,,,,193.0,242.0,1.0,109.0,,571.0,,4.0,20.0,,,105.0,,67.0,20.0,23.0,20.0,15.0,40.0,,3.0,1.0,,44.0,405.0,3.0,,,,24.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,1zaal9lbaea0k47md3qy9jrv9,V. Milke,Midfielder,13,,2.0,10.0,,4.0,,,,,,,21.0,,1.0,21.0,29.0,,,3.0,5.0,,2.0,,9.0,90.0,2.0,6.0,1.0,,,,,,,,8.0,6.0,4.0,1.0,3.0,1.0,,,3.0,21.0,6.0,1.0,,,,,2.0,,,5.0,,,,13.0,15.0,,9.0,,42.0,,1.0,2.0,,,8.0,,6.0,2.0,2.0,2.0,1.0,7.0,,,,,3.0,29.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,4pnon1dkgj0jkqtjftc5xutat,Sinha,Midfielder,10,,23.0,10.0,1.0,,9.0,1.0,,5.0,,,164.0,1.0,9.0,161.0,202.0,,4.0,19.0,42.0,9.0,70.0,4.0,41.0,381.0,10.0,34.0,9.0,1.0,3.0,1.0,,,,1.0,44.0,23.0,,7.0,,4.0,,,19.0,173.0,134.0,6.0,,6.0,9.0,3.0,11.0,1.0,1.0,34.0,,,4.0,72.0,45.0,,42.0,,290.0,1.0,,10.0,,6.0,74.0,1.0,40.0,6.0,8.0,7.0,5.0,24.0,4.0,,,,2.0,217.0,1.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0
Mexico_Liga_MX,2015-2016,Querétaro FC,92c0c4oglziwhk21fctp0z7it,L. Noriega,Midfielder,14,1.0,39.0,10.0,1.0,12.0,,,,4.0,,,335.0,5.0,13.0,330.0,390.0,3.0,7.0,53.0,87.0,10.0,111.0,6.0,92.0,1039.0,10.0,50.0,13.0,12.0,5.0,7.0,,1.0,1.0,,60.0,51.0,17.0,25.0,10.0,9.0,,5.0,48.0,342.0,217.0,20.0,2.0,21.0,7.0,20.0,16.0,1.0,2.0,74.0,,1.0,,125.0,127.0,4.0,104.0,,584.0,21.0,5.0,11.0,,2.0,117.0,2.0,70.0,16.0,18.0,17.0,12.0,50.0,1.0,1.0,1.0,1.0,23.0,402.0,1.0,,,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,dt88ve9zcyhrgljysrb21hmfp,M. Osuna,Midfielder,17,,39.0,10.0,1.0,2.0,9.0,1.0,,6.0,,,325.0,11.0,11.0,353.0,438.0,4.0,19.0,54.0,82.0,5.0,134.0,3.0,100.0,786.0,30.0,59.0,11.0,9.0,13.0,2.0,,,,,89.0,41.0,13.0,33.0,11.0,13.0,8.0,11.0,43.0,366.0,205.0,22.0,7.0,16.0,41.0,13.0,8.0,,6.0,52.0,,,8.0,169.0,164.0,1.0,95.0,,631.0,5.0,5.0,17.0,,3.0,131.0,2.0,88.0,23.0,11.0,10.0,10.0,58.0,1.0,2.0,,,24.0,455.0,1.0,,,,8.0,1.0,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,ou2tp7tjup0x5mggdnte9l1x,Camilo Sanvezzo,Forward,7,,1.0,10.0,,1.0,,,,,,,2.0,,1.0,2.0,3.0,1.0,3.0,3.0,4.0,,1.0,1.0,1.0,25.0,,1.0,1.0,,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,1.0,,5.0,,11.0,,,,,,3.0,,1.0,,,,,3.0,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,a6mh5ij486h2r0swzinbrkyxh,Á. Sepúlveda,Forward,15,2.0,68.0,10.0,2.0,40.0,1.0,,2.0,5.0,2.0,,217.0,2.0,16.0,219.0,318.0,7.0,29.0,106.0,125.0,14.0,102.0,13.0,64.0,1016.0,9.0,90.0,16.0,10.0,16.0,12.0,,1.0,1.0,,99.0,108.0,89.0,17.0,19.0,11.0,1.0,49.0,57.0,225.0,168.0,15.0,3.0,21.0,8.0,20.0,30.0,1.0,13.0,81.0,,3.0,,77.0,61.0,8.0,214.0,,581.0,21.0,4.0,10.0,,4.0,207.0,4.0,110.0,29.0,17.0,15.0,11.0,39.0,5.0,,3.0,2.0,9.0,324.0,2.0,,,,2.0,1.0,2.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,9knlflitvxf66ah1pgvpljahh,E. Villa,Forward,30,1.0,42.0,10.0,4.0,39.0,,2.0,3.0,1.0,,,149.0,,11.0,131.0,188.0,7.0,25.0,43.0,63.0,16.0,47.0,4.0,65.0,928.0,1.0,56.0,11.0,4.0,13.0,5.0,,,2.0,1.0,57.0,81.0,61.0,3.0,13.0,10.0,,22.0,21.0,151.0,120.0,3.0,5.0,1.0,2.0,8.0,13.0,1.0,12.0,42.0,2.0,3.0,,54.0,31.0,12.0,124.0,2.0,338.0,1.0,3.0,2.0,,,105.0,,56.0,27.0,17.0,15.0,10.0,20.0,1.0,1.0,6.0,1.0,3.0,208.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,brtt0ikm2qzjxpsnxty79eklx,Tiago Volpi,Goalkeeper,31,,2.0,10.0,,1.0,,,,,,,72.0,,16.0,68.0,110.0,1.0,,8.0,5.0,2.0,39.0,,31.0,1440.0,151.0,,16.0,,,1.0,,,,,151.0,3.0,6.0,,18.0,,25.0,5.0,3.0,203.0,95.0,,,,131.0,1.0,4.0,,,,,,,284.0,108.0,,11.0,,514.0,,1.0,22.0,,,163.0,,129.0,,24.0,21.0,16.0,124.0,,3.0,,,,354.0,3.0,,,,56.0,,,,154.0,,,,,,,34.0,9.0,,6.0,,,2.0,23.0,7.0,61.0,70.0,2.0,25.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,Querétaro FC,3giodwl109o7ihw36iraynh7t,P. Yrízar,Forward,299,,10.0,10.0,,4.0,,,,,,,29.0,1.0,3.0,30.0,35.0,,1.0,7.0,15.0,3.0,14.0,,2.0,114.0,,5.0,3.0,1.0,1.0,2.0,,,,,5.0,14.0,6.0,1.0,,3.0,,2.0,5.0,30.0,20.0,,1.0,1.0,1.0,3.0,2.0,,,10.0,,,,9.0,10.0,1.0,21.0,,60.0,1.0,,1.0,,,18.0,,5.0,4.0,3.0,3.0,1.0,12.0,2.0,,3.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
