liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,DC United,1qyx65ku5j6sesp9wsp8psrth,L. Jara,Defender,29,4.0,4.0,5.0,35.0,15.0,38.0,35.0,56.0,6.0,21.0,132.0,36.0,453.0,438.0,59.0,17.0,834.0,31.0,10.0,1.0,135.0,22.0,214.0,766.0,24.0,823.0,154.0,,2.0,70.0,1048.0,1.0,403.0,52.0,165.0,47.0,30.0,42.0,195.0,132.0,46.0,2.0,6.0,31.0,27.0,49.0,180.0,7.0,1672.0,32.0,6.0,371.0,13.0,22.0,21.0,319.0,68.0,2306.0,341.0,25.0,21.0,139.0,15.0,75.0,28.0,148.0,1.0,30.0,1037.0,2.0,44.0,8.0,267.0,,,,,27.0,5.0,7.0,,6.0,,,,5.0,,,13.0,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2019,DC United,enrm3rj4awqw0i9r0zi3if4yd,O. Kamara,Forward,14,,7.0,,3.0,2.0,19.0,1.0,4.0,,1.0,1.0,1.0,22.0,42.0,25.0,2.0,66.0,6.0,,2.0,10.0,13.0,36.0,62.0,,62.0,24.0,,,4.0,102.0,3.0,24.0,38.0,35.0,2.0,5.0,2.0,28.0,11.0,58.0,1.0,3.0,6.0,7.0,2.0,33.0,,152.0,9.0,3.0,52.0,2.0,,9.0,59.0,4.0,333.0,27.0,3.0,1.0,33.0,2.0,3.0,2.0,7.0,1.0,25.0,98.0,7.0,2.0,,21.0,,,,,1.0,2.0,,,,1.0,,,,,7.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,172v1833vp0m9ffu399j6l9ed,Felipe Martins,Midfielder,18,1.0,3.0,,23.0,20.0,15.0,6.0,40.0,6.0,17.0,4.0,25.0,311.0,420.0,289.0,4.0,937.0,28.0,12.0,1.0,87.0,8.0,165.0,874.0,25.0,904.0,82.0,,,41.0,1102.0,1.0,524.0,34.0,113.0,5.0,29.0,26.0,156.0,74.0,43.0,4.0,5.0,28.0,26.0,35.0,149.0,6.0,1383.0,28.0,8.0,226.0,6.0,18.0,7.0,195.0,63.0,1962.0,346.0,23.0,2.0,84.0,25.0,81.0,34.0,110.0,,26.0,1062.0,9.0,33.0,2.0,161.0,,,,24.0,,2.0,7.0,6.0,,,,1.0,,15.0,,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,bkx6hb7gcdmw1v43o6tmgraad,C. McCann,Midfielder,16,,,,9.0,,3.0,5.0,11.0,,2.0,18.0,5.0,7.0,53.0,42.0,1.0,109.0,6.0,2.0,,12.0,5.0,28.0,103.0,2.0,109.0,20.0,,,14.0,137.0,,57.0,6.0,13.0,3.0,1.0,10.0,26.0,15.0,49.0,,2.0,6.0,6.0,5.0,19.0,,206.0,7.0,4.0,39.0,2.0,1.0,1.0,33.0,6.0,319.0,62.0,4.0,2.0,19.0,1.0,9.0,2.0,12.0,,1.0,137.0,,4.0,1.0,27.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,bzrkd4tflwk4mcuohced0htqt,J. Mora,Defender,28,3.0,,1.0,28.0,15.0,11.0,38.0,41.0,3.0,13.0,134.0,38.0,22.0,278.0,180.0,3.0,406.0,21.0,3.0,,50.0,23.0,149.0,385.0,23.0,403.0,101.0,,,58.0,555.0,,140.0,65.0,92.0,16.0,22.0,43.0,111.0,78.0,45.0,2.0,2.0,21.0,17.0,39.0,129.0,9.0,1030.0,19.0,4.0,265.0,9.0,14.0,3.0,193.0,21.0,1682.0,242.0,19.0,14.0,93.0,10.0,56.0,16.0,94.0,,42.0,550.0,,38.0,12.0,128.0,,,,3.0,26.0,2.0,12.0,,12.0,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,dsqrjthyx1tzu9o96s2oeyjf9,J. Moreno,Midfielder,5,1.0,3.0,2.0,36.0,18.0,10.0,10.0,59.0,3.0,23.0,20.0,12.0,411.0,781.0,587.0,4.0,1552.0,30.0,17.0,,81.0,24.0,211.0,1459.0,40.0,1524.0,121.0,,1.0,70.0,1763.0,,780.0,48.0,105.0,23.0,18.0,32.0,193.0,97.0,50.0,2.0,,30.0,30.0,46.0,153.0,12.0,2159.0,35.0,1.0,294.0,5.0,16.0,7.0,226.0,93.0,2671.0,572.0,30.0,9.0,162.0,21.0,49.0,32.0,249.0,,24.0,1732.0,22.0,29.0,6.0,178.0,,,,5.0,,5.0,9.0,3.0,6.0,,1.0,1.0,2.0,2.0,,5.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,22ho8ntvk2y658oyycypgpyw9,C. Odoi-Atsem,Defender,3,,,,1.0,,,3.0,2.0,,1.0,4.0,3.0,4.0,28.0,15.0,,54.0,3.0,3.0,,2.0,4.0,10.0,54.0,2.0,54.0,8.0,,,6.0,64.0,,26.0,4.0,2.0,1.0,1.0,4.0,13.0,4.0,14.0,,2.0,3.0,3.0,4.0,7.0,,91.0,4.0,1.0,17.0,1.0,1.0,,10.0,,134.0,32.0,1.0,1.0,8.0,,2.0,,8.0,,,64.0,,2.0,,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,2y7n86mdkvx5cjaz2e838ncdm,D. Pines,Defender,23,,,1.0,12.0,6.0,13.0,,16.0,1.0,4.0,9.0,,114.0,65.0,55.0,1.0,258.0,10.0,7.0,,13.0,40.0,61.0,243.0,17.0,257.0,63.0,,,24.0,319.0,,193.0,51.0,24.0,4.0,4.0,58.0,24.0,23.0,51.0,1.0,1.0,10.0,11.0,9.0,37.0,2.0,472.0,12.0,1.0,78.0,,4.0,1.0,87.0,15.0,785.0,126.0,9.0,1.0,40.0,5.0,21.0,8.0,40.0,,11.0,317.0,,10.0,,36.0,,,,,6.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,49pl202vb1r6qu8kh2n9snahh,J. Robinson,Defender,20,,,,3.0,1.0,1.0,1.0,5.0,,2.0,13.0,1.0,22.0,22.0,16.0,1.0,77.0,10.0,5.0,,4.0,10.0,26.0,74.0,3.0,74.0,20.0,,,13.0,103.0,,57.0,21.0,15.0,2.0,3.0,20.0,19.0,10.0,100.0,,5.0,10.0,6.0,,14.0,1.0,181.0,6.0,2.0,40.0,1.0,,1.0,35.0,3.0,413.0,46.0,5.0,1.0,18.0,,8.0,,17.0,,11.0,100.0,,7.0,1.0,14.0,,,,,5.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,4otr8rf2y77v2sdkf8z81hwq1,L. Rodríguez,Midfielder,11,4.0,13.0,3.0,33.0,24.0,69.0,14.0,68.0,5.0,35.0,30.0,15.0,216.0,524.0,335.0,18.0,833.0,34.0,7.0,5.0,148.0,15.0,140.0,784.0,26.0,826.0,246.0,,1.0,32.0,973.0,7.0,315.0,39.0,172.0,76.0,87.0,20.0,182.0,231.0,69.0,2.0,2.0,34.0,34.0,58.0,123.0,4.0,1631.0,39.0,11.0,328.0,15.0,31.0,31.0,418.0,49.0,2827.0,240.0,32.0,41.0,109.0,27.0,31.0,39.0,163.0,5.0,24.0,966.0,14.0,12.0,1.0,379.0,,,,2.0,1.0,5.0,6.0,1.0,5.0,2.0,,,1.0,1.0,3.0,11.0,,,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,2o9fqapnt5ixaydwbk9gjtolx,W. Rooney,Forward,9,2.0,30.0,7.0,4.0,69.0,62.0,20.0,7.0,5.0,3.0,14.0,84.0,222.0,635.0,376.0,37.0,848.0,29.0,2.0,8.0,62.0,35.0,253.0,729.0,6.0,746.0,94.0,,,44.0,1101.0,11.0,284.0,99.0,126.0,22.0,32.0,11.0,279.0,59.0,68.0,1.0,1.0,29.0,30.0,33.0,293.0,5.0,1565.0,35.0,8.0,421.0,24.0,4.0,67.0,220.0,119.0,2423.0,224.0,28.0,7.0,201.0,4.0,52.0,21.0,90.0,10.0,64.0,973.0,56.0,3.0,1.0,121.0,,,,103.0,2.0,5.0,71.0,51.0,5.0,3.0,30.0,2.0,6.0,43.0,11.0,20.0,3.0,,10.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,4.0,,,,2.0,
USA_MLS,2019,DC United,e3x8a76sa2mrv1wkbx3jv3x05,U. Segura,Midfielder,8,3.0,7.0,2.0,29.0,22.0,60.0,31.0,41.0,1.0,12.0,16.0,31.0,220.0,378.0,132.0,12.0,596.0,34.0,7.0,3.0,95.0,23.0,162.0,582.0,17.0,593.0,124.0,,,48.0,758.0,3.0,224.0,69.0,141.0,33.0,27.0,10.0,205.0,101.0,86.0,,14.0,34.0,20.0,42.0,145.0,4.0,1165.0,23.0,11.0,310.0,5.0,16.0,19.0,265.0,14.0,1866.0,201.0,20.0,20.0,133.0,7.0,29.0,15.0,97.0,3.0,46.0,755.0,19.0,11.0,2.0,196.0,,,,,2.0,3.0,6.0,,6.0,,,,1.0,,3.0,9.0,2.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,8njj3j7pdb071u9fs2wxozc9h,C. Seitz,Goalkeeper,1,,,,,,,,,,,,,,2.0,3.0,,5.0,1.0,,,,,12.0,3.0,,2.0,,,,3.0,17.0,,3.0,,,,,,,,22.0,1.0,,1.0,1.0,,9.0,,22.0,1.0,,12.0,,,,,2.0,90.0,14.0,1.0,,,,12.0,,10.0,,,6.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,2.0,2.0,,,4.0,,,,,,,,,,,,
USA_MLS,2019,DC United,36haurik255ui3s3i8eetw1jp,Z. Stieber,Forward,18,,1.0,,6.0,6.0,8.0,5.0,9.0,,3.0,5.0,7.0,31.0,72.0,33.0,,105.0,9.0,,,24.0,,21.0,101.0,3.0,103.0,10.0,,,6.0,126.0,,37.0,5.0,29.0,1.0,,3.0,38.0,10.0,88.0,,6.0,9.0,3.0,5.0,22.0,1.0,197.0,3.0,2.0,55.0,6.0,3.0,1.0,39.0,4.0,301.0,24.0,3.0,7.0,16.0,2.0,5.0,3.0,20.0,,5.0,124.0,1.0,2.0,,34.0,,,,4.0,2.0,,4.0,2.0,2.0,,,,,2.0,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,2h53fzt0ubszmkuwfnez8n622,A. Ward,Defender,30,,,,,,,,,,,1.0,,,3.0,3.0,,5.0,1.0,,,4.0,1.0,3.0,5.0,2.0,5.0,1.0,,,3.0,8.0,,2.0,2.0,5.0,,,2.0,2.0,,13.0,,,1.0,,2.0,,,15.0,,1.0,3.0,,1.0,,6.0,,48.0,3.0,1.0,,1.0,2.0,2.0,3.0,1.0,,1.0,8.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,DC United,14ck81f8xibt3fzzxmy1mvka2,G. Yow,Forward,22,,,,2.0,,1.0,,4.0,,2.0,,,2.0,3.0,2.0,,6.0,2.0,,,3.0,,2.0,6.0,1.0,6.0,4.0,,,,8.0,,3.0,,3.0,,,,4.0,4.0,1.0,,1.0,2.0,1.0,1.0,2.0,,21.0,1.0,1.0,9.0,,,,7.0,,59.0,,1.0,1.0,2.0,,,,1.0,,,8.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
