liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,13,40.0,6.0,,,,17.0,180.0,2.0,2.0,10.0,,,,,23.0,1.0,,,,12.0,2.0,,,,10.0,17.0,14.0,2.0,2.0,,,,,,,,35.0,,12.0,1.0,2.0,,13.0,4.0,2.0,,,,17.0,,,17.0,,,,,,,1.0,,,,,3.0,8.0,2.0,4.0,11.0,,,,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,6.0,,,2.0,,9.0,21.0,3.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,bd9ov8z9402i9cceuu4dv4nv9,A. Aldrete,Defender,16,241.0,13.0,,10.0,,24.0,761.0,9.0,45.0,10.0,5.0,1.0,2.0,10.0,180.0,20.0,2.0,12.0,11.0,231.0,7.0,52.0,2.0,8.0,162.0,59.0,25.0,9.0,9.0,1.0,9.0,20.0,18.0,3.0,37.0,25.0,106.0,33.0,92.0,1.0,8.0,39.0,18.0,76.0,20.0,13.0,2.0,1.0,110.0,2.0,2.0,61.0,,6.0,1.0,21.0,2.0,1.0,2.0,4.0,5.0,6.0,,13.0,173.0,12.0,14.0,91.0,5.0,,16.0,404.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.0,,2.0,2.0,4.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,4zeb2v6h4ptz1czuerwvx7ro5,Dani Alves,Defender,33,610.0,2.0,1.0,16.0,4.0,38.0,1080.0,12.0,108.0,10.0,6.0,1.0,2.0,7.0,489.0,158.0,7.0,10.0,24.0,573.0,4.0,9.0,,19.0,448.0,142.0,86.0,12.0,12.0,10.0,20.0,54.0,19.0,31.0,83.0,60.0,215.0,98.0,326.0,1.0,4.0,80.0,41.0,157.0,48.0,44.0,6.0,10.0,193.0,2.0,6.0,121.0,5.0,4.0,,,6.0,8.0,,17.0,17.0,13.0,8.0,23.0,462.0,10.0,24.0,194.0,38.0,7.0,40.0,815.0,0.0,5.0,,,3.0,,,,,,4.0,,,,,4.0,,,,16.0,24.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,2mcy76o0t3fqqdwtvc0v2n42y,P. Bennevendo,Defender,2,420.0,28.0,,3.0,,28.0,1255.0,14.0,124.0,10.0,18.0,3.0,2.0,12.0,323.0,167.0,2.0,16.0,10.0,418.0,15.0,81.0,3.0,34.0,304.0,72.0,56.0,16.0,16.0,10.0,27.0,35.0,41.0,5.0,69.0,53.0,190.0,91.0,155.0,1.0,11.0,44.0,19.0,19.0,71.0,56.0,5.0,5.0,174.0,,9.0,97.0,2.0,13.0,7.0,31.0,,5.0,4.0,13.0,15.0,25.0,7.0,21.0,322.0,33.0,22.0,173.0,7.0,,16.0,717.0,0.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,51gu23f6rpg1j0hs6d8dtpn56,J. Caicedo,Midfielder,8,331.0,10.0,,7.0,,24.0,653.0,7.0,75.0,10.0,10.0,1.0,,10.0,274.0,119.0,4.0,1.0,12.0,327.0,16.0,6.0,3.0,10.0,255.0,38.0,60.0,8.0,8.0,2.0,7.0,26.0,20.0,,33.0,36.0,114.0,49.0,131.0,1.0,9.0,30.0,19.0,68.0,39.0,23.0,1.0,,73.0,2.0,2.0,57.0,2.0,4.0,3.0,,2.0,4.0,1.0,6.0,5.0,8.0,8.0,11.0,271.0,26.0,12.0,143.0,5.0,,1.0,427.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,b5sb95todbvuc6i7qgkzecrxm,M. Carreón,Midfielder,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,1ufneb2htj56ng3i8n2e6o9n9,J. Dinenno,Forward,9,261.0,9.0,5.0,6.0,2.0,8.0,1346.0,15.0,141.0,10.0,43.0,2.0,2.0,,180.0,50.0,64.0,7.0,10.0,234.0,34.0,,1.0,6.0,165.0,81.0,29.0,17.0,17.0,6.0,13.0,39.0,7.0,,73.0,82.0,67.0,64.0,124.0,1.0,2.0,58.0,15.0,86.0,59.0,25.0,14.0,,153.0,28.0,2.0,81.0,36.0,1.0,2.0,,11.0,92.0,,26.0,10.0,4.0,9.0,24.0,153.0,77.0,25.0,56.0,17.0,11.0,7.0,472.0,1.0,1.0,,2.0,3.0,6.0,,1.0,1.0,,2.0,6.0,4.0,2.0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,3ndpqn2snwrmb51rbadhrroph,N. Freire,Defender,23,739.0,60.0,1.0,11.0,,67.0,1529.0,17.0,127.0,10.0,25.0,3.0,3.0,34.0,607.0,96.0,5.0,,17.0,719.0,43.0,5.0,16.0,26.0,536.0,93.0,92.0,17.0,17.0,,13.0,26.0,39.0,,65.0,51.0,339.0,59.0,232.0,1.0,31.0,24.0,71.0,280.0,76.0,33.0,,,145.0,2.0,13.0,132.0,3.0,8.0,,1.0,2.0,14.0,5.0,1.0,7.0,13.0,1.0,29.0,589.0,68.0,30.0,375.0,7.0,,,936.0,0.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,2.0,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,4u0eipjrmjp2i6srkp1lmfoyc,E. Freyfeld,Defender,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,3fy0iphvltx8ujfyvm87tno16,R. Galindo,Defender,3,228.0,17.0,,8.0,,28.0,593.0,7.0,56.0,10.0,11.0,2.0,3.0,9.0,178.0,77.0,,,11.0,217.0,10.0,,5.0,19.0,160.0,31.0,27.0,7.0,7.0,,8.0,14.0,19.0,,22.0,25.0,106.0,35.0,55.0,,12.0,5.0,18.0,40.0,31.0,21.0,1.0,,54.0,,7.0,50.0,,4.0,1.0,,,1.0,2.0,1.0,2.0,12.0,,12.0,167.0,21.0,12.0,123.0,,,,297.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,5yc9y7f8aoxptz1o4ieu22ezu,A. García,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,acsje2dbtg32t2pcaqkx7lmnd,J. García,Goalkeeper,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,ecy5lwznvuav2k9lu504r5b3e,Marco García,Midfielder,6,140.0,2.0,,1.0,1.0,7.0,342.0,3.0,35.0,10.0,4.0,,3.0,2.0,118.0,49.0,6.0,10.0,4.0,137.0,1.0,3.0,1.0,6.0,113.0,34.0,13.0,13.0,13.0,4.0,10.0,19.0,2.0,4.0,15.0,23.0,44.0,30.0,86.0,,1.0,17.0,5.0,30.0,12.0,11.0,6.0,2.0,49.0,3.0,5.0,22.0,3.0,4.0,3.0,,3.0,3.0,1.0,7.0,1.0,1.0,4.0,12.0,115.0,5.0,12.0,36.0,5.0,1.0,14.0,220.0,0.0,2.0,,10.0,,,,,,,,,,,,,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,d97w83jxuf5xhyeb9oiy375xx,J. González,Goalkeeper,34,345.0,8.0,,1.0,,86.0,1350.0,15.0,4.0,10.0,,3.0,3.0,,258.0,58.0,1.0,,1.0,155.0,1.0,,,,187.0,76.0,120.0,15.0,15.0,,,1.0,11.0,,1.0,1.0,214.0,3.0,45.0,,19.0,,71.0,73.0,3.0,2.0,,,90.0,1.0,,87.0,,,,,,1.0,8.0,,1.0,,,27.0,125.0,1.0,27.0,213.0,1.0,,,475.0,0.0,,,,1.0,1.0,,,,,,1.0,,,,,0.0,1.0,1.0,,,,161.0,17.0,34.0,3.0,17.0,10.0,1.0,34.0,121.0,3.0,7.0,,,,,,,,1.0,,3.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,azjh11myjkof3eve62463bd62,C. Gutiérrez,Midfielder,11,42.0,,,2.0,,4.0,123.0,2.0,18.0,10.0,1.0,,1.0,3.0,29.0,17.0,,7.0,4.0,42.0,1.0,10.0,,5.0,29.0,18.0,7.0,8.0,8.0,2.0,8.0,7.0,2.0,1.0,9.0,8.0,22.0,16.0,15.0,,,2.0,,1.0,10.0,9.0,1.0,1.0,31.0,,1.0,13.0,,5.0,2.0,2.0,,1.0,,2.0,3.0,4.0,1.0,7.0,29.0,2.0,7.0,15.0,1.0,,7.0,90.0,0.0,,,6.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,12,191.0,4.0,,13.0,2.0,7.0,662.0,7.0,115.0,10.0,6.0,,,4.0,154.0,35.0,5.0,14.0,18.0,187.0,4.0,11.0,,26.0,146.0,45.0,37.0,13.0,13.0,12.0,9.0,48.0,6.0,6.0,30.0,54.0,40.0,105.0,95.0,,1.0,45.0,8.0,71.0,61.0,57.0,2.0,6.0,98.0,2.0,15.0,37.0,3.0,2.0,6.0,,9.0,24.0,,24.0,14.0,11.0,17.0,14.0,150.0,10.0,14.0,65.0,11.0,1.0,14.0,366.0,0.0,,,6.0,2.0,,,2.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,17,512.0,2.0,1.0,16.0,1.0,14.0,849.0,11.0,114.0,10.0,9.0,,1.0,9.0,448.0,138.0,6.0,5.0,19.0,487.0,3.0,,,22.0,392.0,75.0,68.0,14.0,14.0,7.0,16.0,50.0,13.0,14.0,50.0,59.0,134.0,102.0,307.0,1.0,1.0,61.0,56.0,179.0,55.0,52.0,3.0,,118.0,4.0,5.0,64.0,2.0,11.0,9.0,,1.0,1.0,1.0,21.0,15.0,17.0,15.0,17.0,427.0,12.0,18.0,155.0,25.0,1.0,24.0,679.0,0.0,1.0,,3.0,6.0,,,,,,4.0,,,,,3.0,,,,13.0,14.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,4jgvb0cxk7nsgxo5apr07le96,E. Martínez,Midfielder,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,d9s7g70c8e5p3qmymp26ffc6i,Higor Meritão,Midfielder,8,468.0,14.0,,12.0,1.0,21.0,891.0,10.0,113.0,10.0,8.0,2.0,3.0,21.0,397.0,130.0,7.0,4.0,22.0,462.0,10.0,2.0,6.0,22.0,372.0,53.0,75.0,12.0,12.0,4.0,22.0,46.0,22.0,,50.0,54.0,137.0,95.0,203.0,,9.0,62.0,25.0,139.0,59.0,49.0,2.0,,108.0,3.0,7.0,71.0,4.0,15.0,3.0,,3.0,14.0,1.0,15.0,15.0,15.0,12.0,17.0,391.0,18.0,17.0,194.0,9.0,1.0,4.0,643.0,0.0,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,d61s8qf470gxcak2ml0oclmqy,E. Montejano,Forward,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Universidad Nacional,6hy98bnd2ggi62gsklju1zx0,J. Navarro,Forward,203,3.0,,,1.0,,,1.0,,2.0,10.0,,,,,1.0,,,,1.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,,,,1.0,,2.0,1.0,,,,4.0,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,5.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
