liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,7c3asx73extld50awe557y3ft,A. Akinola,Forward,20,96.0,,21.0,8.0,18.0,,,2.0,1.0,3.0,10.0,1.0,1.0,3.0,22.0,1.0,1.0,19.0,1.0,3.0,7.0,,3.0,1.0,1.0,4.0,1.0,36.0,2.0,,7.0,4.0,2.0,26.0,3.0,1.0,,10.0,,2.0,4.0,18.0,19.0,3.0,,7.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,boojy2a86m5qkyqqzxvdk9jv9,A. Bono,Goalkeeper,25,180.0,,28.0,,3.0,1.0,3.0,,,,4.0,32.0,,1.0,39.0,,,27.0,,4.0,7.0,,1.0,18.0,2.0,,3.0,59.0,2.0,,2.0,21.0,,20.0,1.0,,1.0,3.0,,2.0,2.0,24.0,35.0,1.0,,2.0,,,,,,,,,,4.0,,8.0,,5.0,,,11.0,,,,3.0,23.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,edi3t79zgcknggoq4vmdtqz11,T. Boyd,Forward,91,84.0,,18.0,10.0,11.0,,,,2.0,1.0,10.0,8.0,,4.0,23.0,1.0,2.0,19.0,3.0,4.0,8.0,,4.0,,1.0,,,35.0,2.0,1.0,6.0,3.0,3.0,17.0,4.0,1.0,3.0,10.0,1.0,2.0,5.0,14.0,19.0,4.0,,6.0,,,1.0,,1.0,,,,,3.0,1.0,,2.0,4.0,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4,180.0,,182.0,15.0,112.0,1.0,8.0,2.0,,,34.0,61.0,2.0,11.0,190.0,,1.0,163.0,,19.0,73.0,1.0,24.0,19.0,2.0,2.0,2.0,215.0,2.0,,8.0,46.0,1.0,57.0,6.0,1.0,2.0,10.0,2.0,2.0,4.0,164.0,171.0,2.0,1.0,4.0,1.0,,4.0,,1.0,,1.0,,1.0,4.0,,8.0,1.0,5.0,7.0,,56.0,,,,,,1.0,,,,,,,,,,,2.0,,,,8.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,Midfielder,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,14,13.0,,4.0,,2.0,,,,,1.0,4.0,,,2.0,4.0,,1.0,2.0,,2.0,2.0,,4.0,,,,,6.0,1.0,,,1.0,2.0,1.0,,,,1.0,,1.0,,2.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,9tvviubdnw847lrexh88yue39,L. Ciman,Defender,26,180.0,,133.0,11.0,56.0,,6.0,,1.0,4.0,17.0,70.0,5.0,7.0,139.0,,5.0,111.0,1.0,13.0,28.0,,12.0,9.0,2.0,,2.0,163.0,2.0,3.0,16.0,39.0,8.0,47.0,13.0,3.0,5.0,25.0,,2.0,8.0,121.0,126.0,9.0,4.0,12.0,1.0,1.0,8.0,1.0,,2.0,,,,4.0,,15.0,1.0,5.0,1.0,,61.0,,,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,3vscyl50qba385iuu4odsu505,N. DeLeon,Midfielder,18,90.0,,62.0,15.0,36.0,,1.0,,1.0,,24.0,15.0,1.0,10.0,62.0,,,47.0,2.0,11.0,10.0,,19.0,6.0,1.0,2.0,,89.0,1.0,,8.0,16.0,7.0,79.0,8.0,2.0,1.0,9.0,1.0,1.0,1.0,51.0,51.0,1.0,,1.0,1.0,,7.0,8.0,,2.0,,,4.0,1.0,1.0,4.0,,1.0,8.0,,21.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,180.0,,167.0,28.0,116.0,1.0,4.0,1.0,1.0,2.0,27.0,35.0,4.0,15.0,169.0,,2.0,143.0,1.0,19.0,33.0,6.0,16.0,14.0,2.0,4.0,3.0,195.0,2.0,1.0,16.0,54.0,3.0,72.0,9.0,4.0,1.0,19.0,,2.0,8.0,149.0,150.0,3.0,3.0,10.0,1.0,,8.0,,1.0,,,,,4.0,,7.0,1.0,5.0,,,54.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Toronto FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,19,77.0,,28.0,10.0,14.0,,,,,1.0,13.0,10.0,,4.0,28.0,1.0,1.0,24.0,,4.0,2.0,,8.0,3.0,1.0,1.0,,39.0,1.0,,5.0,3.0,3.0,8.0,,,,6.0,1.0,1.0,5.0,24.0,24.0,1.0,,6.0,,,,4.0,,2.0,1.0,,,2.0,,,3.0,3.0,4.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
