root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,dt797hve9mdpnuyy1z4pnpp1w,A. De Rosario,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,b44a0pfrixbqwk6ccems938d0,T. DiClemente,Defender,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,28kg6zbpgbb8zrnhidogpxi0a,A. Díaz,Forward,86,7.0,139.0,38.0,16.0,13.0,29.0,63.0,10.0,3.0,3.0,52.0,7.0,6.0,41.0,7.0,8.0,9.0,,12.0,191.0,,8.0,4.0,30.0,54.0,11.0,2.0,26.0,3.0,7.0,8.0,9.0,75.0,8.0,25.0,1.0,4.0,60.0,94.0,45.0,110.0,59.0,10.0,2.0,,1.0,1.0,328.0,1.0,70.0,41.0,4.0,7.0,16.0,152.0,23.0,890.0,145.0,7.0,16.0,16.0,21.0,10.0,204.0,,1.0,6.0,1.0,,26.0,1.0,46.0,10.0,2.0,0.0,2.0,1.0,1.0,,5.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,5ojrqo87ls5o6d3fqhki8ztyi,M. Essoussi,Midfielder,35,2.0,27.0,6.0,3.0,,1.0,9.0,,,,6.0,,2.0,7.0,,2.0,1.0,,,33.0,,1.0,1.0,6.0,5.0,,,4.0,,1.0,,,9.0,1.0,3.0,,,19.0,9.0,4.0,14.0,6.0,10.0,1.0,,,1.0,45.0,1.0,11.0,1.0,,2.0,3.0,27.0,6.0,82.0,26.0,2.0,2.0,3.0,,,33.0,1.0,,,,,4.0,,8.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,9j0dl8lq1nrln027rj65gh3ze,K. Franklin,Defender,58,37.0,673.0,61.0,17.0,20.0,93.0,166.0,25.0,136.0,25.0,138.0,12.0,4.0,250.0,2.0,6.0,44.0,11.0,10.0,807.0,1.0,11.0,9.0,47.0,145.0,16.0,8.0,32.0,3.0,32.0,4.0,22.0,160.0,13.0,30.0,4.0,27.0,359.0,378.0,97.0,266.0,143.0,10.0,21.0,,1.0,1.0,1349.0,2.0,391.0,36.0,36.0,41.0,22.0,716.0,115.0,1779.0,684.0,14.0,35.0,22.0,82.0,15.0,854.0,19.0,11.0,43.0,3.0,15.0,43.0,6.0,67.0,18.0,1.0,1.0,1.0,,,4.0,1.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,,34.0,,,,,,16.0,,,9.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,3jggbo072qzgw1bivr2htm5g4,L. Gavran,Goalkeeper,90,35.0,295.0,1.0,5.0,,8.0,,1.0,,,190.0,,,376.0,,1.0,,,,413.0,,4.0,,129.0,155.0,,,28.0,,93.0,,,10.0,1.0,26.0,2.0,4.0,395.0,53.0,6.0,199.0,5.0,10.0,,,2.0,,886.0,2.0,133.0,,,184.0,20.0,448.0,203.0,1830.0,355.0,,,20.0,4.0,,638.0,12.0,,1.0,,68.0,,,2.0,20.0,0.0,0.0,0.0,,,20.0,,,,,,,,,,,,,,,,2.0,,244.0,22.0,2.0,48.0,3.0,6.0,70.0,,24.0,13.0,,1.0,39.0,,,,,,1.0,,,,,1.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,33nqawmehcegb4mgb7rbd5ht6,D. Gogarty,Defender,91,5.0,59.0,1.0,2.0,,4.0,2.0,,,1.0,8.0,,1.0,30.0,,,,,,67.0,,2.0,,20.0,3.0,,,3.0,,5.0,,,5.0,,3.0,,1.0,46.0,15.0,4.0,9.0,3.0,10.0,,,,,80.0,,17.0,,1.0,4.0,2.0,61.0,2.0,102.0,56.0,,1.0,2.0,2.0,,69.0,6.0,,,,1.0,,2.0,1.0,1.0,0.0,0.0,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,3sh1nv3keatzqq5w1x6s8zdas,I. Goldson,Goalkeeper,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,ao04c9baaw1dq15scf5ckk0a2,J. Gordon,Defender,84,3.0,13.0,,,,1.0,3.0,,,1.0,7.0,,4.0,11.0,,,1.0,,1.0,20.0,1.0,,,1.0,5.0,,,,,1.0,,,1.0,1.0,,,,11.0,3.0,4.0,8.0,1.0,10.0,,,,,24.0,,6.0,,1.0,3.0,4.0,14.0,2.0,47.0,13.0,,,4.0,1.0,,21.0,,,,,2.0,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,Defender,62,71.0,935.0,62.0,30.0,10.0,95.0,96.0,3.0,26.0,23.0,192.0,,1.0,485.0,,15.0,3.0,6.0,,1121.0,2.0,15.0,16.0,436.0,124.0,6.0,,30.0,1.0,65.0,1.0,2.0,172.0,32.0,28.0,8.0,34.0,620.0,356.0,109.0,244.0,142.0,10.0,,,1.0,,1454.0,2.0,151.0,3.0,36.0,83.0,24.0,976.0,112.0,2003.0,911.0,13.0,19.0,24.0,80.0,1.0,1168.0,38.0,13.0,34.0,2.0,22.0,14.0,7.0,77.0,23.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,7gpxu474qdvutjnlacjkcgw2y,N. Greenidge-Duncan,Midfielder,68,4.0,106.0,32.0,9.0,6.0,21.0,43.0,2.0,1.0,2.0,33.0,6.0,8.0,18.0,3.0,3.0,3.0,,7.0,139.0,,6.0,5.0,35.0,32.0,6.0,1.0,7.0,1.0,5.0,2.0,3.0,56.0,8.0,7.0,1.0,3.0,45.0,62.0,29.0,75.0,47.0,10.0,1.0,,,2.0,218.0,,43.0,26.0,6.0,4.0,14.0,106.0,19.0,483.0,101.0,3.0,6.0,14.0,15.0,7.0,139.0,1.0,4.0,2.0,,,18.0,,35.0,6.0,2.0,1.0,2.0,,1.0,,6.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,b49r3rzzc8069h55znp3a5oq2,S. Karajovanovic,Forward,73,13.0,130.0,54.0,20.0,1.0,19.0,49.0,13.0,12.0,4.0,71.0,10.0,9.0,48.0,4.0,14.0,16.0,2.0,13.0,201.0,1.0,6.0,9.0,63.0,74.0,16.0,1.0,13.0,3.0,3.0,12.0,14.0,87.0,16.0,13.0,1.0,6.0,43.0,89.0,65.0,138.0,67.0,10.0,1.0,,,2.0,342.0,,42.0,57.0,6.0,6.0,19.0,131.0,23.0,785.0,128.0,6.0,25.0,19.0,13.0,13.0,202.0,3.0,2.0,9.0,1.0,2.0,27.0,1.0,68.0,10.0,0.0,2.0,0.0,1.0,2.0,,8.0,,2.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,b1fzb3n41gtxqnv6pcaug88pg,K. Mawoko,Defender,74,14.0,105.0,16.0,2.0,5.0,21.0,27.0,1.0,27.0,4.0,20.0,,2.0,27.0,,,2.0,3.0,,125.0,,2.0,6.0,11.0,8.0,1.0,1.0,6.0,,1.0,1.0,2.0,37.0,9.0,6.0,1.0,6.0,70.0,42.0,17.0,37.0,35.0,10.0,1.0,1.0,1.0,,210.0,,66.0,2.0,8.0,3.0,5.0,111.0,21.0,291.0,110.0,5.0,8.0,5.0,19.0,,131.0,4.0,4.0,4.0,,1.0,4.0,,16.0,3.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,Midfielder,83,14.0,180.0,49.0,27.0,2.0,35.0,125.0,15.0,3.0,6.0,82.0,17.0,3.0,43.0,5.0,14.0,7.0,,11.0,262.0,2.0,13.0,10.0,64.0,75.0,10.0,,29.0,5.0,5.0,12.0,7.0,98.0,17.0,27.0,2.0,8.0,83.0,132.0,80.0,156.0,71.0,10.0,,,1.0,12.0,476.0,2.0,65.0,66.0,12.0,2.0,18.0,215.0,35.0,1302.0,210.0,17.0,29.0,18.0,22.0,22.0,297.0,11.0,6.0,2.0,2.0,1.0,30.0,2.0,63.0,15.0,4.0,1.0,2.0,5.0,6.0,,13.0,3.0,5.0,5.0,1.0,,,1.0,,,,,,6.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,Defender,89,8.0,167.0,6.0,4.0,3.0,11.0,15.0,1.0,1.0,4.0,24.0,,,59.0,,1.0,1.0,,,191.0,,3.0,,38.0,17.0,,,7.0,2.0,10.0,,1.0,18.0,4.0,7.0,,,134.0,34.0,11.0,27.0,14.0,10.0,,,1.0,,226.0,,80.0,2.0,5.0,13.0,4.0,168.0,9.0,288.0,158.0,2.0,4.0,4.0,8.0,2.0,192.0,14.0,1.0,2.0,1.0,5.0,,,7.0,4.0,0.0,0.0,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,8pvvljn4uasfjxdleh56pm38,A. Pearlman,Defender,51,65.0,1022.0,42.0,24.0,6.0,93.0,81.0,4.0,10.0,39.0,190.0,2.0,,503.0,1.0,10.0,2.0,,2.0,1209.0,1.0,14.0,5.0,190.0,127.0,7.0,1.0,33.0,8.0,70.0,,1.0,145.0,18.0,30.0,5.0,15.0,715.0,348.0,95.0,217.0,121.0,10.0,1.0,,1.0,,1529.0,3.0,478.0,14.0,58.0,95.0,22.0,1062.0,126.0,1926.0,992.0,19.0,29.0,22.0,79.0,10.0,1252.0,62.0,19.0,36.0,2.0,35.0,10.0,17.0,52.0,22.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,9rgkh8j5l8n0ld96ojr47xy7e,J. Perruzza,Forward,77,5.0,126.0,34.0,7.0,15.0,37.0,49.0,3.0,1.0,5.0,32.0,15.0,2.0,38.0,6.0,4.0,2.0,,8.0,158.0,,3.0,4.0,41.0,29.0,10.0,1.0,8.0,4.0,7.0,9.0,1.0,75.0,8.0,7.0,2.0,10.0,39.0,94.0,22.0,74.0,68.0,10.0,1.0,,1.0,2.0,282.0,1.0,36.0,31.0,10.0,10.0,11.0,132.0,20.0,714.0,125.0,3.0,5.0,11.0,34.0,19.0,164.0,1.0,5.0,1.0,1.0,,22.0,1.0,38.0,9.0,1.0,1.0,0.0,1.0,1.0,,9.0,,2.0,2.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Toronto FC II,Toronto_FC_II,34wufspo6zerdhewo82hbszmy,R. Priso,Midfielder,8,10.0,148.0,19.0,2.0,2.0,15.0,34.0,4.0,1.0,3.0,27.0,1.0,,43.0,1.0,2.0,,,,174.0,,,4.0,56.0,17.0,3.0,,4.0,1.0,25.0,,,36.0,7.0,3.0,3.0,8.0,77.0,77.0,17.0,39.0,34.0,10.0,,,2.0,,229.0,1.0,48.0,5.0,5.0,10.0,4.0,154.0,15.0,346.0,129.0,2.0,3.0,4.0,15.0,2.0,181.0,3.0,2.0,5.0,2.0,1.0,6.0,,21.0,4.0,0.0,0.0,0.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
