liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Minnesota United FC,8biemrooggry9ukd55wsdhln9,Ibson Silva,Midfielder,7,61.0,1037.0,12.0,1.0,15.0,276.0,4.0,,246.0,2.0,52.0,48.0,238.0,1.0,23.0,139.0,47.0,1.0,30.0,41.0,23.0,10.0,11.0,5.0,191.0,32.0,25.0,4.0,20.0,1.0,1327.0,5.0,,40.0,,1.0,13.0,31.0,1.0,41.0,,41.0,,1730.0,7.0,2099.0,180.0,,1089.0,32.0,1038.0,,159.0,343.0,190.0,4.0,707.0,384.0,67.0,1.0,47.0,146.0,61.0,8.0,44.0,,333.0,2.0,13.0,107.0,117.0,23.0,25.0,8.0,16.0,27.0,2.0,6.0,3.0,17.0,,1269.0,22.0,26.0,27.0,11.0,339.0,4.0,13.0,499.0,3.0,1.0,1.0,4.0,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Minnesota United FC,1w1bsi9t9fl2xnsdj96h67vf9,M. Boxall,Defender,15,78.0,931.0,,,3.0,210.0,2.0,1.0,121.0,,78.0,66.0,173.0,,32.0,78.0,8.0,2.0,89.0,55.0,6.0,41.0,,7.0,90.0,117.0,15.0,,48.0,,1182.0,5.0,,12.0,,,13.0,55.0,11.0,24.0,,46.0,,1572.0,11.0,2880.0,142.0,,1009.0,,977.0,,126.0,386.0,95.0,2.0,248.0,761.0,66.0,,83.0,107.0,43.0,1.0,9.0,,213.0,,,43.0,84.0,25.0,5.0,3.0,47.0,32.0,,23.0,,29.0,,1139.0,4.0,20.0,32.0,1.0,204.0,,4.0,485.0,1.0,1.0,1.0,,17.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Minnesota United FC,7728unff4imi0hr91hifq7t1x,M. Burch,Defender,8,24.0,166.0,9.0,,,27.0,,,20.0,,10.0,10.0,56.0,,5.0,12.0,2.0,,7.0,9.0,,2.0,,1.0,33.0,13.0,,2.0,5.0,,232.0,,,,,,2.0,14.0,,5.0,,5.0,,351.0,1.0,403.0,19.0,1.0,176.0,,169.0,,17.0,2.0,48.0,,104.0,76.0,8.0,6.0,23.0,54.0,100.0,,2.0,,90.0,4.0,16.0,8.0,10.0,2.0,2.0,,11.0,6.0,3.0,4.0,,30.0,,224.0,3.0,3.0,6.0,,72.0,7.0,,104.0,0.0,0.0,0.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,5,86.0,814.0,8.0,2.0,17.0,272.0,2.0,1.0,166.0,1.0,137.0,51.0,264.0,,26.0,87.0,9.0,2.0,106.0,42.0,23.0,48.0,2.0,8.0,119.0,119.0,20.0,,58.0,,1215.0,5.0,,32.0,,1.0,24.0,52.0,22.0,29.0,,44.0,,1717.0,9.0,2339.0,184.0,,951.0,,907.0,,145.0,148.0,187.0,2.0,351.0,604.0,67.0,,145.0,75.0,51.0,3.0,20.0,,356.0,4.0,9.0,79.0,127.0,40.0,12.0,6.0,74.0,26.0,4.0,16.0,3.0,56.0,1.0,1165.0,10.0,23.0,26.0,4.0,393.0,,7.0,599.0,0.0,2.0,0.0,,33.0,,1.0,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,1.0
USA_MLS,2018,Minnesota United FC,1wfz5avhq6h41axvxggwa6vvt,A. Danladi,Forward,99,5.0,108.0,1.0,1.0,5.0,100.0,1.0,,68.0,,4.0,15.0,35.0,,5.0,26.0,8.0,,32.0,12.0,11.0,24.0,,1.0,34.0,2.0,4.0,5.0,8.0,1.0,147.0,1.0,,30.0,,1.0,11.0,2.0,,11.0,,13.0,,249.0,3.0,482.0,27.0,,112.0,12.0,97.0,,34.0,38.0,31.0,1.0,69.0,44.0,14.0,,1.0,55.0,53.0,1.0,23.0,,83.0,1.0,1.0,42.0,66.0,17.0,4.0,6.0,1.0,16.0,1.0,,5.0,,,132.0,4.0,1.0,16.0,3.0,31.0,,9.0,23.0,0.0,1.0,0.0,11.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,eos87nhsy5wvetoubiolyxiax,Luiz Fernando,Midfielder,31,13.0,195.0,,,2.0,86.0,,,75.0,,9.0,14.0,40.0,,6.0,42.0,7.0,,11.0,10.0,3.0,7.0,,5.0,36.0,11.0,9.0,3.0,4.0,1.0,244.0,,,6.0,,,9.0,22.0,1.0,11.0,,20.0,,371.0,4.0,576.0,46.0,,204.0,1.0,198.0,,46.0,74.0,27.0,,80.0,124.0,34.0,,4.0,46.0,31.0,3.0,9.0,,55.0,,,33.0,40.0,18.0,1.0,1.0,2.0,11.0,,1.0,,,,238.0,2.0,14.0,11.0,3.0,67.0,,1.0,57.0,0.0,0.0,0.0,5.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,2.0,122.0,15.0,1.0,3.0,72.0,2.0,1.0,49.0,,4.0,14.0,40.0,1.0,7.0,21.0,8.0,,23.0,12.0,8.0,15.0,5.0,1.0,37.0,4.0,7.0,2.0,8.0,1.0,166.0,1.0,,29.0,,1.0,6.0,9.0,,14.0,,7.0,,285.0,2.0,570.0,25.0,,126.0,14.0,126.0,,29.0,63.0,53.0,2.0,95.0,35.0,11.0,,3.0,44.0,63.0,2.0,18.0,,91.0,4.0,15.0,28.0,43.0,8.0,2.0,5.0,,7.0,4.0,,3.0,4.0,,166.0,4.0,4.0,7.0,7.0,20.0,,12.0,39.0,0.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,bm25ab2aocet5ejpzxzcw7xed,A. Gómez,Midfielder,32,39.0,349.0,26.0,,11.0,195.0,,,163.0,,16.0,27.0,119.0,1.0,16.0,72.0,16.0,1.0,32.0,23.0,18.0,19.0,1.0,4.0,86.0,19.0,12.0,8.0,13.0,1.0,484.0,4.0,,17.0,,,10.0,12.0,,24.0,,27.0,,840.0,4.0,1322.0,111.0,2.0,365.0,14.0,352.0,,85.0,45.0,128.0,,204.0,165.0,42.0,17.0,33.0,93.0,98.0,4.0,42.0,,255.0,4.0,48.0,91.0,110.0,20.0,14.0,7.0,15.0,18.0,2.0,1.0,1.0,51.0,,467.0,9.0,15.0,18.0,6.0,196.0,25.0,14.0,150.0,0.0,0.0,0.0,2.0,3.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,5o6melk45g3fe0ho1d0fwxl1x,H. Heath,Midfielder,16,2.0,52.0,,,,10.0,,,7.0,,8.0,5.0,11.0,,1.0,3.0,,,3.0,4.0,,2.0,,2.0,7.0,2.0,2.0,,1.0,,71.0,,,1.0,,,1.0,2.0,1.0,3.0,,2.0,,86.0,1.0,121.0,6.0,,60.0,1.0,59.0,,4.0,22.0,9.0,,30.0,30.0,2.0,,4.0,10.0,12.0,1.0,1.0,,12.0,,,4.0,6.0,3.0,1.0,,1.0,4.0,,2.0,,,,70.0,,,4.0,,12.0,,,27.0,0.0,0.0,0.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,Minnesota United FC,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,55.0,837.0,47.0,7.0,13.0,249.0,6.0,3.0,157.0,1.0,33.0,61.0,200.0,1.0,31.0,64.0,16.0,1.0,92.0,52.0,32.0,70.0,4.0,4.0,151.0,21.0,13.0,8.0,22.0,2.0,1070.0,4.0,1.0,83.0,,5.0,10.0,31.0,7.0,34.0,,29.0,,1514.0,9.0,2715.0,152.0,2.0,870.0,42.0,862.0,,86.0,357.0,196.0,7.0,612.0,284.0,37.0,4.0,49.0,265.0,100.0,5.0,50.0,,356.0,26.0,51.0,93.0,163.0,28.0,13.0,19.0,29.0,33.0,24.0,5.0,12.0,49.0,,1062.0,37.0,8.0,33.0,18.0,153.0,9.0,18.0,295.0,5.0,2.0,2.0,2.0,8.0,,4.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
