liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,3hqyl61z7yssettsjoqpboclx,É. Alvarado,Defender,5,90.0,35.0,7.0,25.0,2.0,3.0,19.0,7.0,6.0,,39.0,,1.0,29.0,2.0,8.0,12.0,3.0,15.0,6.0,1.0,6.0,,69.0,1.0,,6.0,15.0,61.0,7.0,2.0,3.0,12.0,2.0,1.0,2.0,5.0,27.0,31.0,6.0,5.0,6.0,,5.0,1.0,2.0,7.0,1.0,1.0,,,4.0,,1.0,,2.0,1.0,,,2.0,7.0,,,3.0,7.0,2.0,,1.0,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,2ab9n9o2yymwfv8s19kk0q3md,Y. Arboleda,Forward,19,308.0,56.0,14.0,31.0,2.0,11.0,38.0,7.0,20.0,1.0,60.0,2.0,15.0,37.0,5.0,22.0,13.0,4.0,21.0,7.0,4.0,4.0,1.0,109.0,4.0,9.0,24.0,23.0,46.0,28.0,1.0,20.0,55.0,6.0,4.0,16.0,10.0,34.0,38.0,31.0,27.0,,2.0,,2.0,6.0,18.0,4.0,6.0,1.0,2.0,8.0,,1.0,3.0,,2.0,1.0,,1.0,,2.0,,5.0,,,,,,2.0,,,,,3.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,2y6kfz5hnxko88564nhbslo0l,J. Bengtson,Forward,27,395.0,60.0,21.0,29.0,4.0,20.0,47.0,12.0,21.0,2.0,66.0,4.0,15.0,41.0,7.0,25.0,15.0,1.0,21.0,12.0,5.0,4.0,7.0,128.0,5.0,8.0,39.0,19.0,50.0,21.0,,8.0,67.0,9.0,5.0,26.0,11.0,36.0,41.0,28.0,46.0,2.0,1.0,5.0,2.0,6.0,17.0,4.0,11.0,1.0,,13.0,,1.0,1.0,1.0,3.0,,,1.0,3.0,,1.0,4.0,3.0,1.0,,,,2.0,,1.0,,,2.0,,1.0,1.0,,,,,7.0,,,,,,,,,,,,,,,,,13.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,9,129.0,22.0,4.0,11.0,,7.0,17.0,4.0,8.0,,23.0,,1.0,14.0,,8.0,8.0,3.0,8.0,5.0,1.0,,2.0,47.0,3.0,1.0,9.0,7.0,93.0,7.0,1.0,3.0,19.0,1.0,3.0,5.0,4.0,14.0,15.0,10.0,12.0,,1.0,1.0,2.0,3.0,4.0,1.0,2.0,,1.0,4.0,,,,,2.0,,,,2.0,,1.0,3.0,2.0,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,4.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,2p1f1f8iqbakm6rc9dth9r2z9,J. Cañete,Defender,6,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,100.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,33,25.0,8.0,2.0,4.0,,,4.0,2.0,2.0,,8.0,,,6.0,1.0,2.0,,2.0,3.0,1.0,,1.0,,14.0,1.0,,2.0,4.0,64.0,2.0,,,2.0,1.0,1.0,,2.0,6.0,6.0,,,1.0,,,,,1.0,,2.0,,,2.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,202fppogvtu6vm32hr1gvy6l1,D. Flores,Midfielder,20,405.0,201.0,28.0,109.0,21.0,2.0,63.0,62.0,19.0,,211.0,,16.0,152.0,4.0,40.0,62.0,3.0,39.0,39.0,5.0,9.0,7.0,288.0,5.0,10.0,53.0,74.0,27.0,30.0,19.0,5.0,60.0,6.0,5.0,28.0,47.0,165.0,171.0,7.0,30.0,1.0,,,4.0,4.0,2.0,,6.0,,,25.0,1.0,4.0,1.0,16.0,3.0,,10.0,5.0,6.0,9.0,,5.0,6.0,6.0,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,4.0,2.0,0.0,0.0,0.0,,,,1.0,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,d2pn7v26p6ylmq6hw520b3nit,M. Flores,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,8b8tgseou9bonm9vsus62dej9,H. Fonseca,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,CD Olimpia,8538wrfxiqaq2cs2ljk41c82d,M. Garrido,Midfielder,10,174.0,46.0,10.0,21.0,4.0,2.0,26.0,13.0,13.0,,47.0,2.0,3.0,29.0,2.0,17.0,10.0,,19.0,5.0,2.0,2.0,4.0,82.0,3.0,3.0,19.0,22.0,96.0,12.0,1.0,2.0,23.0,3.0,3.0,9.0,5.0,29.0,30.0,4.0,11.0,3.0,,,1.0,2.0,5.0,1.0,2.0,,,10.0,,3.0,,8.0,,,5.0,1.0,3.0,,,2.0,6.0,3.0,1.0,4.0,1.0,2.0,3.0,,,2.0,3.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
