liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Ventura County FC,58akq0ojntf5n123msb1tzeok,G. Arnold,Midfielder,87,9.0,420.0,4.0,367.0,92.0,124.0,2.0,1.0,579.0,17.0,10.0,14.0,178.0,4.0,21.0,40.0,394.0,10.0,9.0,34.0,15.0,5.0,56.0,1.0,9.0,8.0,1.0,2.0,51.0,90.0,345.0,3.0,,30.0,4.0,53.0,191.0,15.0,13.0,6.0,1.0,342.0,117.0,34.0,22.0,521.0,52.0,0.0,3.0,,,22.0,,8.0,,,,,5.0,,1.0,,,,,12.0,4.0,1.0,1.0,,2.0,9.0,15.0,1.0,12.0,,13.0,,9.0,5.0,2.0,89.0,,15.0,,2.0,,2.0,,5.0,,3.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,31.0,25.0,,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,Forward,29,5.0,43.0,6.0,28.0,26.0,8.0,1.0,,180.0,5.0,3.0,1.0,12.0,,,12.0,36.0,10.0,,3.0,2.0,1.0,20.0,6.0,2.0,2.0,,1.0,8.0,11.0,27.0,1.0,,4.0,19.0,15.0,16.0,2.0,5.0,2.0,3.0,21.0,8.0,9.0,11.0,78.0,12.0,0.0,3.0,,,1.0,,,1.0,,,1.0,12.0,,,6.0,,,,2.0,,1.0,,,2.0,2.0,,2.0,,,3.0,1.0,3.0,6.0,1.0,16.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,3.0,,3.0,,,,1.0
USA_MLS_Next_Pro,2025,Ventura County FC,2ii5p6glmk3m0in42odnvn7u2,J. Bucknor,Midfielder,55,31.0,535.0,19.0,454.0,204.0,197.0,10.0,3.0,1382.0,60.0,25.0,43.0,272.0,8.0,25.0,68.0,526.0,10.0,16.0,71.0,25.0,28.0,163.0,8.0,29.0,18.0,1.0,82.0,131.0,48.0,436.0,43.0,10.0,51.0,32.0,81.0,198.0,25.0,31.0,14.0,2.0,446.0,125.0,87.0,76.0,934.0,105.0,1.0,15.0,3.0,2.0,18.0,1.0,,1.0,1.0,,,32.0,,1.0,16.0,,1.0,,6.0,,,3.0,,16.0,17.0,,6.0,9.0,,13.0,1.0,19.0,16.0,8.0,165.0,1.0,19.0,1.0,16.0,1.0,29.0,,6.0,6.0,,16.0,11.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,214.0,101.0,120.0,4.0,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,bcs7e70jbxio5xhj9fu2g5ces,C. Coreas,Forward,57,1.0,13.0,,12.0,2.0,8.0,,,44.0,,,,9.0,,2.0,1.0,13.0,10.0,1.0,5.0,3.0,,9.0,2.0,1.0,3.0,,2.0,5.0,,12.0,,,1.0,3.0,1.0,3.0,3.0,1.0,,2.0,12.0,2.0,6.0,3.0,27.0,1.0,0.0,,,,,,,,,,,4.0,,,1.0,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,3.0,,3.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,1.0,,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,Defender,50,29.0,1028.0,25.0,896.0,207.0,59.0,10.0,3.0,1651.0,58.0,16.0,22.0,364.0,9.0,32.0,86.0,1005.0,10.0,19.0,65.0,22.0,11.0,140.0,5.0,29.0,23.0,9.0,111.0,123.0,414.0,853.0,22.0,13.0,64.0,20.0,132.0,540.0,22.0,40.0,20.0,2.0,874.0,367.0,80.0,60.0,1389.0,121.0,0.0,9.0,,,43.0,,,,,2.0,,17.0,,6.0,15.0,,1.0,,1.0,11.0,,6.0,,6.0,15.0,,,13.0,,46.0,,27.0,2.0,16.0,188.0,,33.0,,8.0,,25.0,1.0,17.0,3.0,,8.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,102.0,135.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,4z3decn6t8nw92v7ukr7zhuqd,N. El-Jindaoui,Forward,74,4.0,103.0,6.0,82.0,55.0,31.0,4.0,,264.0,21.0,13.0,13.0,73.0,2.0,2.0,17.0,97.0,10.0,2.0,11.0,11.0,4.0,32.0,2.0,,5.0,,,32.0,11.0,80.0,9.0,,12.0,15.0,21.0,14.0,11.0,4.0,2.0,1.0,76.0,28.0,11.0,21.0,169.0,29.0,0.0,6.0,1.0,,2.0,,3.0,,1.0,,,,,,,,,,4.0,,,1.0,,5.0,6.0,10.0,3.0,,1.0,4.0,,5.0,,,33.0,,5.0,,5.0,,3.0,,1.0,1.0,2.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,21.0,3.0,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,e23yyl43xtcve09dx234uuj8,A. Essengue,Defender,51,8.0,399.0,5.0,374.0,32.0,221.0,3.0,,424.0,9.0,3.0,,122.0,1.0,4.0,12.0,393.0,10.0,3.0,15.0,6.0,5.0,36.0,2.0,15.0,6.0,,5.0,24.0,45.0,350.0,,,25.0,8.0,25.0,253.0,6.0,8.0,5.0,1.0,368.0,108.0,25.0,11.0,460.0,17.0,0.0,,2.0,,24.0,,,1.0,,,,12.0,,2.0,10.0,,1.0,,,,,1.0,,,3.0,,,1.0,,13.0,1.0,3.0,2.0,2.0,25.0,,8.0,,1.0,,8.0,,4.0,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,121.0,,54.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,d2cmb8tunpfba5cec4vxtg3dg,V. Garcia,Midfielder,97,3.0,55.0,1.0,45.0,28.0,14.0,1.0,,223.0,12.0,8.0,2.0,33.0,2.0,8.0,10.0,55.0,10.0,6.0,21.0,12.0,1.0,35.0,6.0,1.0,12.0,,2.0,33.0,14.0,44.0,2.0,,8.0,9.0,10.0,12.0,12.0,3.0,2.0,3.0,45.0,15.0,22.0,13.0,104.0,9.0,0.0,2.0,1.0,,1.0,,,,,,,2.0,,,1.0,,,,2.0,,1.0,,,4.0,,,,2.0,,,,1.0,1.0,,12.0,,3.0,,,,,,,3.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,14.0,10.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,2wp7x7abyvh71b1v40vhj47is,G. Gonzalez,Defender,59,,,,,1.0,,,,3.0,,,1.0,,,,,,10.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
USA_MLS_Next_Pro,2025,Ventura County FC,50o0fm4gzhutc1b2kvd5fq39w,R. Hartley,Defender,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
