liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Connecticut United FC,a4jzd8epnwrm4ztb5lata5dnu,A. Applewhaite,Defender,22,14.0,8.0,9.0,43.0,1.0,45.0,4.0,58.0,34.0,24.0,151.0,104.0,9.0,9.0,1.0,,10.0,2.0,,,44.0,28.0,16.0,7.0,10.0,1.0,217.0,,32.0,24.0,14.0,27.0,,68.0,8.0,7.0,3.0,6.0,4.0,6.0,6.0,1.0,2.0,10.0,154.0,108.0,60.0,152.0,3.0,,493.0,10.0,11.0,11.0,5.0,112.0,225.0,10.0,162.0,10.0,16.0,63.0,393.0,16.0,14.0,3.0,68.0,46.0,2.0,,,0.0,3.0,6.0,,8.0,,,,,7.0,3.0,1.0,,11.0,,,,,7.0,1.0,1.0,,4.0,9.0,35.0,,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,Defender,5,3.0,2.0,3.0,9.0,,20.0,1.0,9.0,2.0,7.0,2.0,23.0,,3.0,,,2.0,,,,6.0,1.0,5.0,,25.0,1.0,65.0,,7.0,1.0,1.0,2.0,,12.0,,,,1.0,1.0,,,,,8.0,53.0,12.0,45.0,49.0,1.0,,115.0,1.0,3.0,,2.0,14.0,69.0,,57.0,3.0,1.0,12.0,85.0,,,,10.0,4.0,,,,0.0,2.0,1.0,,2.0,,,,,2.0,,,,2.0,1.0,,,,,,,,6.0,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,3fgda8svh71fqjp5pzc080c9g,D. D'Ippolito,Midfielder,24,15.0,8.0,8.0,16.0,4.0,14.0,2.0,36.0,20.0,16.0,79.0,26.0,2.0,8.0,2.0,,6.0,1.0,,,21.0,13.0,8.0,2.0,11.0,3.0,70.0,,7.0,4.0,2.0,11.0,,17.0,4.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,47.0,45.0,5.0,46.0,1.0,,210.0,5.0,,6.0,3.0,41.0,70.0,8.0,47.0,2.0,18.0,23.0,118.0,9.0,9.0,1.0,29.0,18.0,1.0,,,0.0,7.0,7.0,,5.0,,,,,1.0,1.0,4.0,,3.0,,,,1.0,,,,,,,2.0,,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,3shn9dko5rbp692egvl8y7f8,L. Goddard,Forward,11,46.0,15.0,8.0,36.0,4.0,55.0,4.0,89.0,62.0,27.0,154.0,42.0,3.0,8.0,,2.0,11.0,3.0,2.0,,43.0,31.0,12.0,4.0,33.0,6.0,134.0,2.0,26.0,12.0,6.0,24.0,2.0,25.0,4.0,10.0,8.0,7.0,1.0,,,3.0,4.0,1.0,93.0,79.0,16.0,94.0,1.0,,655.0,20.0,2.0,7.0,6.0,93.0,136.0,18.0,95.0,3.0,32.0,41.0,250.0,3.0,3.0,7.0,38.0,38.0,1.0,0.0,2.0,0.0,1.0,31.0,,8.0,2.0,,,,2.0,2.0,7.0,2.0,6.0,1.0,,,,2.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,48jewwetrbfnemp3bv9kp5ij8,E. Gómez,Midfielder,30,6.0,4.0,7.0,30.0,2.0,29.0,4.0,52.0,27.0,25.0,86.0,42.0,10.0,7.0,,,7.0,1.0,,,46.0,25.0,21.0,5.0,31.0,1.0,156.0,,11.0,2.0,2.0,26.0,,59.0,5.0,3.0,2.0,5.0,2.0,5.0,1.0,2.0,1.0,7.0,137.0,93.0,55.0,136.0,3.0,,433.0,6.0,4.0,12.0,11.0,53.0,162.0,5.0,143.0,8.0,2.0,19.0,242.0,20.0,9.0,4.0,34.0,17.0,1.0,,,0.0,2.0,2.0,1.0,6.0,,,,,5.0,2.0,,,5.0,1.0,,,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,15.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,6s04dwtcv1jw0zu362ppyd2xg,R. Hauth,Defender,4,10.0,4.0,3.0,3.0,,16.0,,23.0,11.0,12.0,3.0,30.0,2.0,3.0,,,5.0,3.0,,,13.0,5.0,8.0,,30.0,,83.0,,7.0,1.0,,6.0,,25.0,,2.0,1.0,2.0,2.0,,,,,6.0,66.0,25.0,45.0,64.0,1.0,,175.0,1.0,16.0,3.0,1.0,19.0,88.0,3.0,70.0,7.0,3.0,18.0,122.0,,,,13.0,5.0,,,,0.0,1.0,6.0,,2.0,,,,,6.0,,2.0,,5.0,1.0,,,,1.0,,,,4.0,,,,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,a528q55222tm31ijxud0yb2ay,L. Kamrath,Defender,12,35.0,26.0,9.0,37.0,1.0,109.0,1.0,59.0,21.0,38.0,16.0,259.0,1.0,9.0,,,16.0,4.0,,,24.0,12.0,12.0,3.0,102.0,,567.0,,56.0,7.0,3.0,35.0,,209.0,3.0,1.0,2.0,9.0,1.0,,,1.0,,49.0,455.0,149.0,342.0,442.0,1.0,1.0,764.0,,39.0,5.0,3.0,121.0,607.0,3.0,491.0,8.0,5.0,116.0,694.0,,,,85.0,48.0,2.0,,,0.0,,9.0,,12.0,,,,,7.0,1.0,,,31.0,1.0,3.0,3.0,,8.0,,1.0,,10.0,,2.0,,43.0,68.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,afqry84j23xgkhqryrontj190,I. Kasule,Midfielder,19,8.0,5.0,6.0,28.0,,24.0,1.0,45.0,22.0,23.0,81.0,32.0,4.0,6.0,1.0,2.0,9.0,2.0,2.0,1.0,37.0,19.0,18.0,4.0,26.0,1.0,110.0,,7.0,6.0,1.0,25.0,2.0,28.0,5.0,4.0,5.0,5.0,3.0,,,1.0,2.0,1.0,73.0,61.0,16.0,76.0,4.0,,387.0,10.0,4.0,4.0,5.0,60.0,114.0,9.0,77.0,12.0,14.0,37.0,181.0,1.0,1.0,2.0,33.0,33.0,1.0,0.0,2.0,0.0,1.0,3.0,,7.0,1.0,,,,8.0,2.0,2.0,2.0,5.0,1.0,,,,2.0,,1.0,,,1.0,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,cb08x6wy41bwpx9kijfnr8y6s,N. Koloniaris,Midfielder,46,,,2.0,1.0,,9.0,,11.0,4.0,7.0,14.0,17.0,3.0,2.0,,,4.0,1.0,,,11.0,4.0,7.0,1.0,7.0,,30.0,,2.0,3.0,3.0,7.0,,5.0,1.0,,,1.0,1.0,,,2.0,,3.0,20.0,16.0,4.0,17.0,1.0,,99.0,,,3.0,1.0,13.0,30.0,,20.0,4.0,,10.0,44.0,,,,9.0,7.0,,,,0.0,1.0,,,3.0,,,,,3.0,,,,1.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Connecticut United FC,7wzeshhqsszyt1xwvq8qppu6s,H. Kouonang,Midfielder,99,2.0,,4.0,17.0,2.0,10.0,3.0,12.0,7.0,5.0,32.0,18.0,,4.0,,,5.0,1.0,,,10.0,5.0,5.0,1.0,18.0,1.0,58.0,,2.0,3.0,1.0,4.0,,5.0,1.0,,,2.0,2.0,,,,,,43.0,20.0,23.0,43.0,,,169.0,1.0,3.0,1.0,2.0,33.0,58.0,,43.0,3.0,3.0,15.0,105.0,11.0,11.0,1.0,23.0,10.0,,,,0.0,2.0,2.0,,4.0,,,,,3.0,,,,3.0,,,,,4.0,,1.0,,,4.0,10.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
