liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,CF Monterrey,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,14,7.0,22.0,2.0,39.0,,3.0,,1.0,2.0,4.0,2.0,2.0,2.0,18.0,2.0,117.0,17.0,,106.0,,31.0,1.0,5.0,,9.0,,135.0,,3.0,7.0,176.0,2.0,118.0,9.0,47.0,9.0,43.0,,2.0,,,30.0,2.0,5.0,172.0,3.0,1.0,3.0,79.0,5.0,5.0,3.0,1.0,2.0,10.0,12.0,15.0,9.0,1.0,134.0,1.0,2.0,0.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,4.0,3.0,1.0,8.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,28.0,1.0,43.0,5.0,,43.0,,5.0,1.0,5.0,,,,49.0,,1.0,4.0,74.0,2.0,44.0,5.0,8.0,,20.0,,1.0,,,7.0,,2.0,57.0,2.0,,1.0,24.0,3.0,2.0,,,1.0,10.0,1.0,4.0,,,48.0,,1.0,0.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,3,13.0,14.0,2.0,6.0,,7.0,,,2.0,2.0,1.0,1.0,2.0,40.0,7.0,102.0,12.0,1.0,101.0,1.0,36.0,,11.0,,12.0,,114.0,1.0,2.0,6.0,180.0,,102.0,14.0,32.0,4.0,32.0,,,,,23.0,2.0,5.0,152.0,2.0,2.0,,70.0,6.0,5.0,2.0,,2.0,10.0,1.0,11.0,4.0,,114.0,3.0,8.0,0.0,1.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,7,8.0,4.0,2.0,5.0,,6.0,,1.0,2.0,2.0,7.0,,3.0,6.0,4.0,14.0,6.0,,17.0,2.0,10.0,1.0,6.0,,,,25.0,1.0,,9.0,176.0,,19.0,15.0,4.0,,8.0,,5.0,,,12.0,3.0,4.0,43.0,1.0,2.0,,11.0,4.0,4.0,3.0,,2.0,10.0,2.0,6.0,,2.0,20.0,4.0,6.0,0.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,75079gtd2efpviyo605ozsd79,Sergio Canales,Midfielder,10,10.0,40.0,2.0,60.0,,7.0,10.0,5.0,3.0,3.0,3.0,8.0,7.0,32.0,4.0,146.0,30.0,,135.0,1.0,37.0,,7.0,,,7.0,181.0,,5.0,8.0,211.0,1.0,151.0,13.0,52.0,5.0,50.0,2.0,2.0,1.0,2.0,50.0,1.0,5.0,227.0,4.0,2.0,3.0,105.0,6.0,5.0,8.0,,3.0,10.0,16.0,22.0,13.0,,175.0,1.0,5.0,0.0,,,,,,1.0,2.0,,,2.0,,,2.0,1.0,,2.0,0.0,3.0,,,1.0,4.0,2.0,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,2,12.0,13.0,1.0,31.0,,7.0,,1.0,2.0,8.0,7.0,4.0,2.0,2.0,7.0,37.0,19.0,,35.0,5.0,5.0,,6.0,,13.0,,57.0,,7.0,7.0,95.0,,38.0,19.0,19.0,2.0,18.0,,2.0,1.0,,24.0,4.0,1.0,95.0,,1.0,,22.0,5.0,1.0,3.0,,2.0,10.0,3.0,15.0,2.0,3.0,56.0,2.0,12.0,0.0,,1.0,,2.0,,3.0,,1.0,,4.0,,,,,,,,3.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,aaw54l5a40rviv8w0um4h12ol,J. Corona,Midfielder,17,15.0,11.0,1.0,15.0,,6.0,,,2.0,3.0,4.0,1.0,1.0,9.0,8.0,40.0,11.0,,40.0,2.0,19.0,1.0,5.0,,2.0,,52.0,,5.0,9.0,118.0,2.0,41.0,19.0,9.0,3.0,7.0,,2.0,1.0,,25.0,1.0,2.0,82.0,6.0,1.0,,36.0,7.0,2.0,2.0,,2.0,10.0,1.0,10.0,3.0,1.0,51.0,1.0,10.0,0.0,,,,1.0,,,,1.0,,2.0,,2.0,,,,,,6.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,19,2.0,1.0,,,,1.0,,,1.0,,,1.0,,2.0,2.0,4.0,1.0,,4.0,,1.0,,1.0,,,,5.0,,,,5.0,,4.0,2.0,2.0,,1.0,,,1.0,,2.0,,,9.0,,,,3.0,,,,,1.0,10.0,,,,,5.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,22,1.0,2.0,3.0,37.0,,,,,3.0,5.0,1.0,7.0,,29.0,,87.0,7.0,,88.0,1.0,,,19.0,,,,108.0,,,1.0,270.0,,101.0,2.0,42.0,,98.0,,,,,7.0,,6.0,122.0,,,,3.0,1.0,6.0,,2.0,3.0,10.0,13.0,,,,92.0,,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,14.0,7.0,,3.0,4.0,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
