liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Minnesota United FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,40.0,28.0,54.0,9.0,2.0,15.0,121.0,88.0,62.0,21.0,22.0,114.0,72.0,10.0,8.0,2.0,13.0,65.0,2.0,8.0,17.0,195.0,17.0,8.0,17.0,21.0,12.0,15.0,259.0,51.0,16.0,9.0,17.0,197.0,258.0,3.0,1188.0,,10.0,49.0,53.0,16.0,142.0,12.0,2.0,,8.0,197.0,5.0,11.0,8.0,9.0,42.0,14.0,48.0,13.0,21.0,457.0,26.0,11.0,14.0,40.0,48.0,2.0,93.0,62.0,33.0,56.0,2.0,2.0,0.0,1.0,5.0,,,,2.0,4.0,,,,,4.0,,10.0,,3.0,7.0,2.0,,,7.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,43p1gt8nq7p1xf3y3xqmznqh,C. Gasper,Defender,77,282.0,29.0,142.0,19.0,2.0,19.0,257.0,132.0,150.0,19.0,37.0,177.0,338.0,20.0,15.0,2.0,39.0,75.0,1.0,1.0,24.0,600.0,21.0,7.0,21.0,56.0,43.0,14.0,783.0,110.0,16.0,30.0,15.0,633.0,769.0,134.0,1761.0,7.0,,102.0,137.0,26.0,361.0,43.0,33.0,7.0,57.0,624.0,8.0,6.0,11.0,11.0,53.0,24.0,98.0,10.0,18.0,1286.0,45.0,40.0,26.0,72.0,60.0,1.0,21.0,279.0,31.0,17.0,1.0,0.0,1.0,22.0,4.0,,,,,1.0,,,,,1.0,,6.0,,,7.0,7.0,,,7.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,7jcp2lm8e7pdc6k8zigfjf7x1,J. Greguš,Midfielder,8,303.0,25.0,150.0,13.0,,21.0,266.0,118.0,152.0,18.0,33.0,148.0,385.0,17.0,11.0,2.0,38.0,73.0,6.0,3.0,21.0,951.0,21.0,4.0,21.0,43.0,8.0,25.0,1196.0,114.0,10.0,15.0,15.0,1044.0,1118.0,5.0,1869.0,2.0,1.0,75.0,181.0,25.0,624.0,72.0,93.0,4.0,13.0,977.0,15.0,13.0,17.0,14.0,60.0,23.0,145.0,24.0,12.0,1539.0,30.0,38.0,16.0,60.0,58.0,5.0,358.0,444.0,24.0,11.0,0.0,1.0,0.0,,15.0,1.0,1.0,66.0,1.0,,,18.0,1.0,1.0,1.0,7.0,10.0,47.0,,24.0,8.0,1.0,,4.0,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,Midfielder,94,55.0,14.0,40.0,3.0,6.0,5.0,55.0,46.0,34.0,4.0,16.0,66.0,73.0,11.0,1.0,1.0,13.0,27.0,,3.0,10.0,193.0,11.0,2.0,11.0,13.0,2.0,1.0,233.0,30.0,11.0,11.0,9.0,199.0,230.0,4.0,495.0,2.0,4.0,39.0,23.0,8.0,114.0,2.0,6.0,1.0,7.0,197.0,1.0,,7.0,7.0,100.0,7.0,48.0,3.0,3.0,321.0,20.0,4.0,9.0,28.0,18.0,,65.0,85.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,abmg1ps5i7uo3p08vpnvqdr6x,J. Hayes,Midfielder,5,98.0,17.0,50.0,2.0,7.0,6.0,62.0,57.0,44.0,7.0,13.0,70.0,82.0,19.0,8.0,,14.0,24.0,1.0,4.0,7.0,250.0,13.0,2.0,13.0,18.0,3.0,2.0,311.0,38.0,12.0,7.0,6.0,267.0,296.0,1.0,611.0,1.0,4.0,46.0,29.0,6.0,161.0,3.0,17.0,2.0,5.0,253.0,1.0,1.0,5.0,5.0,90.0,6.0,49.0,6.0,7.0,419.0,13.0,6.0,8.0,39.0,18.0,1.0,81.0,106.0,17.0,9.0,1.0,0.0,0.0,,2.0,,,,,1.0,,,,3.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,14,33.0,8.0,5.0,5.0,1.0,3.0,23.0,8.0,21.0,,4.0,17.0,55.0,2.0,,,8.0,5.0,,,1.0,79.0,4.0,,4.0,7.0,,1.0,108.0,13.0,5.0,6.0,3.0,87.0,106.0,,271.0,,,12.0,14.0,3.0,29.0,,8.0,3.0,15.0,86.0,,1.0,2.0,1.0,49.0,3.0,13.0,,2.0,146.0,9.0,8.0,2.0,6.0,2.0,,15.0,58.0,3.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,16,90.0,14.0,88.0,,7.0,11.0,130.0,53.0,67.0,20.0,3.0,151.0,52.0,8.0,14.0,2.0,4.0,72.0,1.0,24.0,9.0,217.0,18.0,9.0,18.0,8.0,9.0,22.0,290.0,66.0,8.0,56.0,42.0,223.0,279.0,1.0,1022.0,1.0,5.0,79.0,68.0,18.0,158.0,9.0,6.0,3.0,15.0,212.0,11.0,10.0,1.0,4.0,45.0,16.0,23.0,12.0,2.0,459.0,98.0,1.0,2.0,23.0,30.0,1.0,60.0,65.0,11.0,61.0,2.0,2.0,1.0,,7.0,1.0,1.0,,2.0,4.0,1.0,,,,4.0,,11.0,,4.0,,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,5yyrabe9a0d6d0awg0p3qqrpx,F. Langsdorf,Forward,0,2.0,,2.0,,1.0,,3.0,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,5.0,1.0,,1.0,1.0,,,6.0,1.0,,,1.0,5.0,6.0,,10.0,,,,,,4.0,,,,,5.0,,,,,71.0,,2.0,1.0,,8.0,1.0,,,,,,1.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,8rjgpjjq3jva18pvh0i74cbf9,R. Lod,Midfielder,17,129.0,27.0,137.0,7.0,2.0,21.0,242.0,182.0,122.0,54.0,36.0,218.0,179.0,9.0,38.0,,16.0,123.0,3.0,12.0,23.0,472.0,23.0,28.0,23.0,33.0,15.0,39.0,607.0,105.0,13.0,12.0,24.0,485.0,601.0,15.0,1854.0,3.0,7.0,95.0,105.0,24.0,363.0,16.0,13.0,5.0,8.0,480.0,20.0,12.0,20.0,13.0,55.0,24.0,108.0,28.0,15.0,962.0,36.0,17.0,16.0,83.0,99.0,3.0,162.0,124.0,36.0,91.0,5.0,3.0,0.0,1.0,10.0,2.0,2.0,1.0,1.0,7.0,,,1.0,,8.0,1.0,19.0,1.0,6.0,2.0,7.0,2.0,,2.0,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,16.0,,,18.0,,5.0,53.0,,52.0,,,2.0,96.0,,,,,,,,,42.0,5.0,,5.0,9.0,,,125.0,3.0,,2.0,,73.0,54.0,,450.0,,,2.0,43.0,6.0,25.0,,31.0,,9.0,39.0,,,,,57.0,6.0,50.0,,,178.0,2.0,49.0,,,,,13.0,48.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,7.0,,,,,,44.0,,4.0,6.0,7.0,,19.0,2.0,1.0,6.0,13.0,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,7kcezh1c08cnm02b13y5y20gl,K. Molino,Midfielder,7,255.0,40.0,203.0,,3.0,18.0,314.0,244.0,149.0,74.0,29.0,281.0,188.0,59.0,56.0,2.0,14.0,128.0,2.0,29.0,19.0,577.0,21.0,33.0,21.0,31.0,25.0,34.0,751.0,138.0,26.0,11.0,26.0,602.0,734.0,15.0,1532.0,,11.0,153.0,144.0,22.0,412.0,26.0,25.0,,4.0,585.0,11.0,11.0,17.0,9.0,78.0,20.0,98.0,16.0,20.0,1222.0,37.0,11.0,12.0,142.0,102.0,2.0,105.0,196.0,47.0,80.0,7.0,6.0,5.0,,13.0,2.0,1.0,2.0,9.0,13.0,1.0,,,3.0,13.0,,23.0,1.0,4.0,6.0,3.0,3.0,,6.0,4.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,Midfielder,41,26.0,1.0,9.0,3.0,4.0,2.0,17.0,12.0,15.0,1.0,5.0,21.0,38.0,,,1.0,4.0,12.0,,,5.0,75.0,6.0,,6.0,5.0,1.0,,98.0,11.0,1.0,4.0,5.0,83.0,97.0,,155.0,1.0,1.0,9.0,11.0,4.0,34.0,1.0,8.0,2.0,7.0,82.0,,,2.0,4.0,100.0,3.0,10.0,2.0,,120.0,9.0,4.0,3.0,5.0,7.0,,25.0,49.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,b1z575h7r0xcuugj6kf1or00l,R. Métanire,Defender,19,26.0,27.0,139.0,21.0,,22.0,408.0,165.0,231.0,32.0,44.0,212.0,401.0,25.0,22.0,2.0,35.0,95.0,3.0,,23.0,697.0,22.0,15.0,22.0,75.0,74.0,5.0,976.0,168.0,18.0,26.0,21.0,745.0,968.0,157.0,1916.0,5.0,2.0,117.0,230.0,25.0,491.0,74.0,48.0,5.0,32.0,739.0,3.0,13.0,16.0,17.0,53.0,23.0,149.0,22.0,18.0,1572.0,47.0,63.0,28.0,91.0,74.0,3.0,410.0,277.0,45.0,16.0,0.0,0.0,0.0,35.0,1.0,1.0,,,,,,,,1.0,,,2.0,,,23.0,7.0,,,23.0,,8.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,3,10.0,,7.0,1.0,,2.0,8.0,13.0,8.0,,2.0,21.0,22.0,2.0,2.0,,8.0,11.0,,,6.0,36.0,2.0,,2.0,4.0,,2.0,51.0,5.0,,4.0,4.0,43.0,50.0,,180.0,,,10.0,4.0,3.0,11.0,,7.0,2.0,9.0,42.0,,,,3.0,76.0,3.0,8.0,,,78.0,8.0,3.0,2.0,6.0,7.0,,12.0,32.0,,3.0,0.0,2.0,0.0,,,,,,,2.0,,,,,2.0,,2.0,,,,,,,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,f1j8v0figkewc23fmaexubo4p,K. Partida,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,djhfxpcow7rwzecl551rq3u21,G. Ranjitsingh,Goalkeeper,18,11.0,,,12.0,,3.0,24.0,,22.0,,,,44.0,,,2.0,,,,,,36.0,3.0,,3.0,8.0,,,71.0,,,,,49.0,46.0,,270.0,,,,14.0,8.0,6.0,,13.0,,2.0,35.0,,,,,52.0,6.0,34.0,,,112.0,,22.0,,,,,16.0,43.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,35.0,,,6.0,9.0,1.0,9.0,5.0,,,15.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,5ys6f3u8rdlyibg7pe9fn6ok5,E. Reynoso,Midfielder,10,112.0,42.0,109.0,3.0,4.0,12.0,289.0,219.0,115.0,74.0,26.0,262.0,214.0,36.0,36.0,,14.0,154.0,12.0,11.0,26.0,447.0,16.0,35.0,16.0,14.0,12.0,24.0,590.0,99.0,21.0,11.0,32.0,475.0,577.0,6.0,1079.0,2.0,7.0,108.0,150.0,9.0,397.0,49.0,28.0,,1.0,465.0,14.0,13.0,9.0,14.0,100.0,9.0,81.0,31.0,14.0,985.0,43.0,16.0,17.0,97.0,122.0,11.0,155.0,106.0,34.0,32.0,1.0,1.0,0.0,,3.0,2.0,2.0,39.0,,1.0,,15.0,1.0,3.0,2.0,7.0,10.0,23.0,,28.0,3.0,3.0,,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2020,Minnesota United FC,eop1nbhfam2sroii2mo9781jp,A. Schoenfeld,Forward,12,29.0,16.0,35.0,2.0,12.0,3.0,59.0,34.0,37.0,6.0,6.0,84.0,25.0,10.0,4.0,,3.0,42.0,,10.0,7.0,61.0,15.0,,15.0,6.0,1.0,13.0,100.0,30.0,12.0,23.0,27.0,63.0,96.0,,392.0,,3.0,42.0,32.0,2.0,45.0,1.0,2.0,,2.0,62.0,9.0,1.0,3.0,1.0,100.0,2.0,6.0,6.0,2.0,181.0,50.0,7.0,3.0,19.0,15.0,,11.0,18.0,3.0,25.0,0.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,4.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
